S-18-4-4-0-NR,0.021620512008666992,1829,[[[13, 14, 9, 18], [9, 2, 5, 10], [5, 9, 4, 3], [4, 17, 16, 11]], [[13, 18, 16, 18], [16, 10, 4, 12], [4, 3, 14, 11], [14, 11, 10, 7]], [[16, 18, 18, 16], [18, 12, 15, 17], [15, 11, 9, 2], [9, 7, 12, 18]], [[7, 16, 1, 17], [1, 17, 3, 5], [3, 2, 13, 10], [13, 18, 5, 4]]]
S-18-4-4-1-NR,0.02810382843017578,1995,[[[5, 3, 9, 8], [9, 9, 4, 11], [4, 4, 1, 1], [1, 16, 15, 1]], [[16, 8, 18, 1], [18, 11, 13, 7], [13, 1, 14, 1], [14, 1, 13, 17]], [[7, 1, 8, 15], [8, 7, 16, 18], [16, 1, 8, 12], [8, 17, 4, 8]], [[16, 15, 8, 1], [8, 18, 15, 13], [15, 12, 10, 14], [10, 8, 1, 15]]]
S-18-4-4-2-NR,0.0021529197692871094,168,[[[2, 3, 17, 9], [17, 3, 2, 1], [2, 12, 12, 15], [12, 6, 10, 11]], [[9, 9, 13, 14], [13, 1, 17, 6], [17, 15, 18, 6], [18, 11, 7, 8]], [[2, 14, 8, 1], [8, 6, 6, 11], [6, 6, 6, 5], [6, 8, 6, 17]], [[14, 1, 17, 13], [17, 11, 12, 17], [12, 5, 17, 12], [17, 17, 18, 15]]]
S-18-4-4-3-NR,0.0055065155029296875,486,[[[8, 18, 13, 5], [13, 5, 8, 5], [8, 12, 17, 13], [17, 16, 3, 1]], [[1, 5, 3, 6], [3, 5, 2, 10], [2, 13, 1, 9], [1, 1, 16, 16]], [[9, 6, 13, 14], [13, 10, 13, 15], [13, 9, 5, 12], [5, 16, 18, 4]], [[8, 14, 2, 7], [2, 15, 5, 16], [5, 12, 16, 18], [16, 4, 18, 16]]]
S-18-4-4-4-NR,0.02333521842956543,2379,[[[8, 10, 12, 9], [12, 4, 6, 4], [6, 13, 9, 7], [9, 16, 5, 1]], [[3, 9, 9, 9], [9, 4, 7, 6], [7, 7, 10, 10], [10, 1, 3, 12]], [[1, 9, 3, 11], [3, 6, 13, 17], [13, 10, 8, 6], [8, 12, 13, 8]], [[18, 11, 16, 10], [16, 17, 9, 2], [9, 6, 3, 8], [3, 8, 17, 18]]]
S-18-4-4-5-NR,0.013050079345703125,1545,[[[9, 12, 1, 7], [1, 17, 14, 9], [14, 1, 6, 13], [6, 15, 8, 6]], [[2, 7, 3, 5], [3, 9, 15, 5], [15, 13, 5, 1], [5, 6, 6, 1]], [[4, 5, 7, 7], [7, 5, 6, 6], [6, 1, 10, 11], [10, 1, 12, 7]], [[16, 7, 18, 8], [18, 6, 7, 13], [7, 11, 6, 18], [6, 7, 4, 8]]]
S-18-4-4-6-NR,0.002624988555908203,361,[[[3, 16, 4, 7], [4, 9, 18, 9], [18, 2, 3, 14], [3, 1, 5, 11]], [[16, 7, 3, 12], [3, 9, 14, 9], [14, 14, 15, 4], [15, 11, 12, 7]], [[11, 12, 10, 4], [10, 9, 2, 7], [2, 4, 12, 16], [12, 7, 1, 7]], [[9, 4, 17, 16], [17, 7, 17, 7], [17, 16, 1, 14], [1, 7, 18, 18]]]
S-18-4-4-7-NR,0.030404090881347656,3332,[[[11, 5, 8, 3], [8, 13, 18, 14], [18, 2, 2, 4], [2, 3, 18, 8]], [[4, 3, 2, 13], [2, 14, 2, 8], [2, 4, 2, 18], [2, 8, 12, 5]], [[2, 13, 10, 14], [10, 8, 5, 18], [5, 18, 4, 10], [4, 5, 17, 18]], [[7, 14, 6, 2], [6, 18, 4, 3], [4, 10, 7, 14], [7, 18, 14, 3]]]
S-18-4-4-8-NR,0.0076754093170166016,1100,[[[8, 12, 13, 16], [13, 13, 7, 13], [7, 5, 3, 16], [3, 7, 2, 8]], [[3, 16, 1, 9], [1, 13, 17, 14], [17, 16, 16, 13], [16, 8, 5, 4]], [[8, 9, 9, 4], [9, 14, 3, 13], [3, 13, 13, 4], [13, 4, 17, 2]], [[7, 4, 11, 13], [11, 13, 8, 1], [8, 4, 3, 15], [3, 2, 16, 15]]]
S-18-4-4-9-NR,0.009840965270996094,1454,[[[15, 12, 14, 6], [14, 9, 6, 8], [6, 5, 2, 4], [2, 6, 1, 5]], [[11, 6, 17, 3], [17, 8, 13, 4], [13, 4, 10, 7], [10, 5, 17, 8]], [[15, 3, 14, 3], [14, 4, 9, 7], [9, 7, 13, 9], [13, 8, 3, 11]], [[11, 3, 2, 18], [2, 7, 7, 2], [7, 9, 1, 13], [1, 11, 6, 15]]]
S-18-4-4-10-NR,0.0050618648529052734,731,[[[2, 14, 2, 14], [2, 16, 5, 12], [5, 1, 13, 14], [13, 7, 15, 10]], [[16, 14, 9, 15], [9, 12, 6, 10], [6, 14, 12, 5], [12, 10, 9, 15]], [[6, 15, 8, 15], [8, 10, 13, 2], [13, 5, 1, 8], [1, 15, 2, 5]], [[17, 15, 7, 16], [7, 2, 10, 11], [10, 8, 18, 3], [18, 5, 8, 12]]]
S-18-4-4-11-NR,0.006500720977783203,917,[[[15, 18, 2, 13], [2, 15, 15, 6], [15, 15, 1, 17], [1, 17, 7, 3]], [[6, 13, 2, 2], [2, 6, 7, 8], [7, 17, 1, 15], [1, 3, 17, 11]], [[16, 2, 15, 7], [15, 8, 17, 8], [17, 15, 10, 16], [10, 11, 6, 1]], [[4, 7, 3, 15], [3, 8, 15, 10], [15, 16, 9, 5], [9, 1, 3, 18]]]
S-18-4-4-12-NR,0.014998912811279297,1365,[[[16, 9, 12, 6], [12, 17, 11, 7], [11, 12, 2, 7], [2, 5, 13, 3]], [[1, 6, 17, 11], [17, 7, 13, 3], [13, 7, 1, 2], [1, 3, 12, 17]], [[16, 11, 8, 3], [8, 3, 14, 15], [14, 2, 4, 14], [4, 17, 9, 5]], [[15, 3, 18, 8], [18, 15, 11, 18], [11, 14, 18, 1], [18, 5, 5, 15]]]
S-18-4-4-13-NR,0.007441520690917969,700,[[[9, 10, 9, 5], [9, 6, 3, 9], [3, 8, 15, 14], [15, 5, 8, 5]], [[6, 5, 9, 12], [9, 9, 8, 16], [8, 14, 18, 14], [18, 5, 5, 12]], [[3, 12, 14, 11], [14, 16, 4, 12], [4, 14, 9, 15], [9, 12, 18, 18]], [[7, 11, 5, 10], [5, 12, 15, 1], [15, 15, 15, 14], [15, 18, 5, 1]]]
S-18-4-4-14-NR,0.0019199848175048828,132,[[[4, 17, 12, 9], [12, 8, 12, 17], [12, 9, 5, 6], [5, 9, 10, 18]], [[3, 9, 9, 6], [9, 17, 1, 3], [1, 6, 4, 11], [4, 18, 15, 1]], [[10, 6, 3, 9], [3, 3, 7, 13], [7, 11, 13, 15], [13, 1, 15, 4]], [[13, 9, 4, 13], [4, 13, 12, 4], [12, 15, 6, 9], [6, 4, 8, 11]]]
S-18-4-4-15-NR,0.03305697441101074,2733,[[[7, 1, 13, 9], [13, 17, 12, 8], [12, 2, 7, 12], [7, 6, 8, 11]], [[1, 9, 8, 10], [8, 8, 17, 14], [17, 12, 8, 15], [8, 11, 2, 14]], [[5, 10, 16, 3], [16, 14, 15, 12], [15, 15, 15, 11], [15, 14, 12, 15]], [[8, 3, 13, 4], [13, 12, 3, 11], [3, 11, 16, 15], [16, 15, 12, 9]]]
S-18-4-4-16-NR,0.02359628677368164,2165,[[[12, 16, 5, 10], [5, 16, 1, 8], [1, 10, 9, 1], [9, 14, 8, 5]], [[15, 10, 1, 15], [1, 8, 15, 10], [15, 1, 8, 10], [8, 5, 1, 12]], [[14, 15, 9, 14], [9, 10, 3, 12], [3, 10, 16, 14], [16, 12, 9, 17]], [[8, 14, 6, 8], [6, 12, 10, 1], [10, 14, 2, 10], [2, 17, 10, 11]]]
S-18-4-4-17-NR,0.01147007942199707,1436,[[[17, 14, 13, 5], [13, 10, 18, 2], [18, 12, 5, 7], [5, 10, 6, 5]], [[18, 5, 18, 18], [18, 2, 7, 11], [7, 7, 18, 4], [18, 5, 9, 3]], [[4, 18, 10, 14], [10, 11, 3, 17], [3, 4, 16, 5], [16, 3, 1, 14]], [[8, 14, 17, 13], [17, 17, 11, 14], [11, 5, 1, 9], [1, 14, 17, 11]]]
S-18-4-4-18-NR,0.0031218528747558594,352,[[[6, 4, 11, 17], [11, 15, 6, 8], [6, 11, 6, 8], [6, 8, 7, 7]], [[16, 17, 12, 17], [12, 8, 7, 16], [7, 8, 7, 10], [7, 7, 16, 9]], [[6, 17, 1, 11], [1, 16, 13, 8], [13, 10, 13, 18], [13, 9, 16, 12]], [[10, 11, 17, 15], [17, 8, 9, 9], [9, 18, 9, 7], [9, 12, 9, 4]]]
S-18-4-4-19-NR,0.005339145660400391,559,[[[2, 17, 4, 11], [4, 4, 10, 1], [10, 17, 7, 3], [7, 7, 13, 7]], [[12, 11, 4, 18], [4, 1, 15, 13], [15, 3, 3, 4], [3, 7, 17, 14]], [[10, 18, 1, 4], [1, 13, 14, 13], [14, 4, 15, 10], [15, 14, 5, 17]], [[9, 4, 6, 4], [6, 13, 14, 9], [14, 10, 8, 14], [8, 17, 11, 9]]]
S-18-4-4-20-NR,0.019720792770385742,1521,[[[5, 9, 7, 11], [7, 4, 11, 11], [11, 11, 14, 3], [14, 6, 1, 17]], [[14, 11, 16, 13], [16, 11, 3, 7], [3, 3, 8, 2], [8, 17, 14, 7]], [[3, 13, 4, 3], [4, 7, 7, 9], [7, 2, 10, 10], [10, 7, 4, 9]], [[5, 3, 6, 11], [6, 9, 4, 16], [4, 10, 1, 15], [1, 9, 14, 7]]]
S-18-4-4-21-NR,0.015676498413085938,1337,[[[6, 14, 3, 5], [3, 14, 8, 8], [8, 10, 2, 14], [2, 16, 7, 14]], [[16, 5, 15, 2], [15, 8, 11, 18], [11, 14, 16, 4], [16, 14, 17, 12]], [[6, 2, 1, 5], [1, 18, 3, 4], [3, 4, 1, 15], [1, 12, 17, 6]], [[17, 5, 18, 8], [18, 4, 11, 1], [11, 15, 13, 1], [13, 6, 12, 14]]]
S-18-4-4-22-NR,0.0019271373748779297,114,[[[5, 8, 1, 9], [1, 1, 10, 14], [10, 15, 7, 6], [7, 6, 4, 4]], [[12, 9, 17, 2], [17, 14, 11, 11], [11, 6, 9, 6], [9, 4, 3, 13]], [[8, 2, 10, 17], [10, 11, 5, 9], [5, 6, 9, 6], [9, 13, 9, 14]], [[2, 17, 2, 11], [2, 9, 11, 6], [11, 6, 18, 18], [18, 14, 14, 2]]]
S-18-4-4-23-NR,0.016312837600708008,1255,[[[10, 3, 4, 3], [4, 1, 16, 14], [16, 10, 1, 17], [1, 14, 13, 14]], [[17, 3, 12, 2], [12, 14, 7, 2], [7, 17, 12, 6], [12, 14, 12, 7]], [[5, 2, 12, 12], [12, 2, 10, 11], [10, 6, 3, 16], [3, 7, 7, 6]], [[9, 12, 16, 15], [16, 11, 15, 1], [15, 16, 6, 8], [6, 6, 15, 1]]]
S-18-4-4-24-NR,0.004146575927734375,375,[[[13, 6, 16, 15], [16, 7, 10, 16], [10, 6, 3, 9], [3, 7, 6, 6]], [[3, 15, 11, 10], [11, 16, 3, 18], [3, 9, 12, 2], [12, 6, 5, 7]], [[10, 10, 11, 11], [11, 18, 3, 10], [3, 2, 4, 8], [4, 7, 1, 5]], [[15, 11, 16, 15], [16, 10, 10, 4], [10, 8, 9, 1], [9, 5, 17, 6]]]
S-18-4-4-25-NR,0.006055593490600586,589,[[[13, 1, 18, 12], [18, 7, 17, 16], [17, 10, 17, 4], [17, 16, 2, 4]], [[9, 12, 12, 14], [12, 16, 12, 7], [12, 4, 6, 15], [6, 4, 2, 3]], [[10, 14, 3, 13], [3, 7, 3, 17], [3, 15, 5, 2], [5, 3, 14, 18]], [[4, 13, 6, 4], [6, 17, 3, 7], [3, 2, 8, 17], [8, 18, 11, 6]]]
S-18-4-4-26-NR,0.009258031845092773,837,[[[7, 7, 5, 5], [5, 14, 7, 16], [7, 18, 13, 12], [13, 2, 5, 8]], [[16, 5, 1, 1], [1, 16, 10, 18], [10, 12, 18, 4], [18, 8, 2, 17]], [[17, 1, 2, 1], [2, 18, 15, 18], [15, 4, 11, 11], [11, 17, 6, 14]], [[14, 1, 14, 8], [14, 18, 7, 14], [7, 11, 2, 7], [2, 14, 1, 8]]]
S-18-4-4-27-NR,0.015442848205566406,1596,[[[16, 9, 3, 3], [3, 10, 14, 14], [14, 7, 2, 15], [2, 3, 3, 12]], [[9, 3, 1, 16], [1, 14, 9, 5], [9, 15, 11, 8], [11, 12, 18, 17]], [[11, 16, 5, 4], [5, 5, 13, 10], [13, 8, 2, 17], [2, 17, 9, 3]], [[12, 4, 6, 13], [6, 10, 15, 6], [15, 17, 5, 8], [5, 3, 8, 16]]]
S-18-4-4-28-NR,0.03855609893798828,2778,[[[4, 5, 1, 14], [1, 18, 8, 3], [8, 6, 4, 14], [4, 8, 5, 11]], [[15, 14, 5, 6], [5, 3, 17, 17], [17, 14, 9, 8], [9, 11, 14, 15]], [[7, 6, 5, 7], [5, 17, 1, 10], [1, 8, 9, 3], [9, 15, 7, 17]], [[5, 7, 18, 13], [18, 10, 9, 6], [9, 3, 4, 5], [4, 17, 7, 7]]]
S-18-4-4-29-NR,0.009067296981811523,697,[[[18, 3, 16, 11], [16, 12, 18, 14], [18, 10, 7, 15], [7, 3, 17, 6]], [[12, 11, 8, 14], [8, 14, 14, 17], [14, 15, 7, 18], [7, 6, 13, 14]], [[14, 14, 10, 9], [10, 17, 17, 8], [17, 18, 14, 16], [14, 14, 1, 17]], [[2, 9, 5, 4], [5, 8, 10, 15], [10, 16, 10, 8], [10, 17, 12, 3]]]
