S-10-4-4-0-NR,0.06719064712524414,5573,[[[7, 7, 2, 10], [2, 1, 5, 9], [5, 5, 10, 3], [10, 9, 8, 5]], [[7, 10, 2, 2], [2, 9, 6, 8], [6, 3, 9, 2], [9, 5, 5, 6]], [[8, 2, 7, 6], [7, 8, 10, 4], [10, 2, 9, 8], [9, 6, 6, 8]], [[10, 6, 9, 4], [9, 4, 5, 9], [5, 8, 1, 3], [1, 8, 5, 3]]]
S-10-4-4-1-NR,0.03705549240112305,3109,[[[3, 10, 1, 8], [1, 2, 5, 4], [5, 5, 10, 2], [10, 2, 8, 6]], [[8, 8, 1, 1], [1, 4, 1, 9], [1, 2, 1, 7], [1, 6, 8, 4]], [[7, 1, 7, 1], [7, 9, 9, 4], [9, 7, 8, 8], [8, 4, 4, 9]], [[2, 1, 4, 8], [4, 4, 6, 1], [6, 8, 4, 7], [4, 9, 7, 10]]]
S-10-4-4-2-NR,0.0017855167388916016,240,[[[1, 2, 6, 9], [6, 2, 8, 9], [8, 6, 5, 1], [5, 3, 5, 1]], [[5, 9, 6, 8], [6, 9, 6, 7], [6, 1, 7, 9], [7, 1, 10, 3]], [[4, 8, 9, 3], [9, 7, 4, 4], [4, 9, 1, 3], [1, 3, 10, 6]], [[1, 3, 3, 10], [3, 4, 3, 3], [3, 3, 9, 7], [9, 6, 7, 9]]]
S-10-4-4-3-NR,0.027153491973876953,3765,[[[4, 10, 8, 9], [8, 9, 9, 8], [9, 3, 7, 3], [7, 6, 10, 4]], [[8, 9, 3, 9], [3, 8, 7, 1], [7, 3, 2, 3], [2, 4, 10, 10]], [[2, 9, 1, 5], [1, 1, 1, 5], [1, 3, 8, 10], [8, 10, 10, 7]], [[1, 5, 7, 8], [7, 5, 7, 5], [7, 10, 10, 9], [10, 7, 4, 4]]]
S-10-4-4-4-NR,0.03369855880737305,4240,[[[4, 5, 6, 5], [6, 2, 3, 2], [3, 7, 5, 4], [5, 8, 3, 1]], [[2, 5, 5, 5], [5, 2, 4, 3], [4, 4, 5, 5], [5, 1, 2, 6]], [[1, 5, 2, 10], [2, 3, 6, 7], [6, 5, 9, 4], [9, 6, 7, 3]], [[9, 10, 4, 5], [4, 7, 8, 1], [8, 4, 5, 4], [5, 3, 9, 9]]]
S-10-4-4-5-NR,0.017477989196777344,2090,[[[10, 5, 10, 4], [10, 6, 1, 4], [1, 9, 7, 5], [7, 1, 8, 3]], [[4, 4, 7, 3], [7, 4, 2, 3], [2, 5, 10, 10], [10, 3, 1, 8]], [[3, 3, 3, 3], [3, 3, 1, 1], [1, 10, 4, 4], [4, 8, 2, 3]], [[6, 3, 3, 8], [3, 1, 5, 4], [5, 4, 6, 7], [6, 3, 9, 2]]]
S-10-4-4-6-NR,0.02960371971130371,3850,[[[10, 2, 9, 9], [9, 8, 2, 4], [2, 5, 10, 9], [10, 1, 1, 5]], [[3, 9, 10, 2], [10, 4, 7, 6], [7, 9, 2, 6], [2, 5, 10, 7]], [[8, 2, 5, 8], [5, 6, 2, 4], [2, 6, 5, 2], [5, 7, 6, 1]], [[6, 8, 10, 1], [10, 4, 4, 5], [4, 2, 6, 8], [6, 1, 4, 7]]]
S-10-4-4-7-NR,0.05068373680114746,4411,[[[6, 3, 2, 4], [2, 7, 2, 9], [2, 1, 7, 1], [7, 2, 9, 10]], [[2, 4, 2, 4], [2, 9, 10, 1], [10, 1, 10, 10], [10, 10, 6, 7]], [[10, 4, 1, 4], [1, 1, 1, 9], [1, 10, 3, 5], [3, 7, 1, 7]], [[9, 4, 3, 4], [3, 9, 9, 1], [9, 5, 2, 2], [2, 7, 7, 7]]]
S-10-4-4-8-NR,0.018907785415649414,2251,[[[4, 6, 7, 8], [7, 7, 10, 4], [10, 3, 7, 2], [7, 4, 1, 8]], [[2, 8, 4, 1], [4, 4, 5, 9], [5, 2, 7, 8], [7, 8, 3, 7]], [[4, 1, 2, 5], [2, 9, 2, 2], [2, 8, 7, 10], [7, 7, 9, 7]], [[4, 5, 2, 7], [2, 2, 1, 1], [1, 10, 6, 8], [6, 7, 8, 8]]]
S-10-4-4-9-NR,0.04822826385498047,3411,[[[8, 10, 7, 3], [7, 6, 8, 7], [8, 5, 3, 3], [3, 3, 3, 4]], [[1, 3, 1, 2], [1, 7, 3, 9], [3, 3, 10, 2], [10, 4, 6, 7]], [[9, 2, 2, 5], [2, 9, 4, 4], [4, 2, 7, 2], [7, 7, 8, 5]], [[10, 5, 4, 2], [4, 4, 7, 6], [7, 2, 5, 9], [5, 5, 10, 1]]]
S-10-4-4-10-NR,0.028146028518676758,1822,[[[10, 1, 4, 6], [4, 7, 1, 7], [1, 8, 3, 10], [3, 10, 1, 6]], [[4, 6, 7, 7], [7, 7, 5, 5], [5, 10, 8, 3], [8, 6, 8, 5]], [[8, 7, 6, 3], [6, 5, 8, 4], [8, 3, 8, 10], [8, 5, 5, 7]], [[3, 3, 1, 1], [1, 4, 10, 9], [10, 10, 1, 8], [1, 7, 6, 2]]]
S-10-4-4-11-NR,0.044504404067993164,3980,[[[8, 9, 2, 9], [2, 8, 1, 10], [1, 8, 7, 8], [7, 9, 10, 10]], [[4, 9, 3, 10], [3, 10, 1, 9], [1, 8, 2, 1], [2, 10, 3, 1]], [[9, 10, 4, 4], [4, 9, 10, 1], [10, 1, 8, 6], [8, 1, 8, 8]], [[10, 4, 10, 3], [10, 1, 4, 2], [4, 6, 9, 8], [9, 8, 5, 3]]]
S-10-4-4-12-NR,0.021267414093017578,2725,[[[8, 5, 3, 8], [3, 9, 6, 3], [6, 6, 6, 4], [6, 3, 7, 1]], [[1, 8, 10, 4], [10, 3, 2, 9], [2, 4, 6, 7], [6, 1, 6, 2]], [[8, 4, 1, 1], [1, 9, 9, 4], [9, 7, 2, 7], [2, 2, 5, 8]], [[8, 1, 2, 10], [2, 4, 7, 4], [7, 7, 3, 9], [3, 8, 1, 10]]]
S-10-4-4-13-NR,0.002474546432495117,181,[[[5, 5, 1, 5], [1, 3, 3, 2], [3, 4, 5, 8], [5, 3, 4, 7]], [[3, 5, 3, 5], [3, 2, 6, 4], [6, 8, 8, 9], [8, 7, 3, 10]], [[2, 5, 7, 6], [7, 4, 7, 6], [7, 9, 2, 6], [2, 10, 9, 10]], [[4, 6, 5, 5], [5, 6, 8, 1], [8, 6, 9, 7], [9, 10, 3, 10]]]
S-10-4-4-14-NR,0.023937463760375977,1702,[[[2, 10, 6, 6], [6, 9, 5, 6], [5, 4, 9, 3], [9, 5, 5, 3]], [[5, 6, 9, 5], [9, 6, 3, 1], [3, 3, 2, 2], [2, 3, 2, 10]], [[8, 5, 6, 1], [6, 1, 2, 5], [2, 2, 4, 7], [4, 10, 5, 7]], [[8, 1, 10, 7], [10, 5, 8, 7], [8, 7, 10, 2], [10, 7, 5, 4]]]
S-10-4-4-15-NR,0.08155655860900879,6086,[[[4, 1, 7, 5], [7, 9, 6, 4], [6, 1, 4, 6], [4, 3, 4, 6]], [[1, 5, 4, 5], [4, 4, 9, 7], [9, 6, 4, 10], [4, 6, 1, 8]], [[3, 5, 7, 8], [7, 7, 2, 8], [2, 10, 10, 6], [10, 8, 6, 8]], [[4, 8, 10, 2], [10, 8, 6, 6], [6, 6, 8, 8], [8, 8, 6, 5]]]
S-10-4-4-16-NR,0.06436967849731445,5391,[[[6, 8, 3, 10], [3, 8, 5, 1], [5, 5, 4, 10], [4, 7, 4, 5]], [[8, 10, 1, 3], [1, 1, 10, 1], [10, 10, 8, 8], [8, 5, 1, 10]], [[7, 3, 5, 4], [5, 1, 5, 6], [5, 8, 5, 7], [5, 10, 5, 2]], [[4, 4, 6, 4], [6, 6, 8, 1], [8, 7, 7, 5], [7, 2, 5, 6]]]
