S-21-4-4-0-NR,0.011147499084472656,952,[[[13, 14, 4, 20], [4, 2, 9, 18], [9, 9, 20, 5], [20, 17, 16, 10]], [[13, 20, 4, 3], [4, 18, 11, 16], [11, 5, 18, 4], [18, 10, 10, 12]], [[16, 3, 14, 11], [14, 16, 20, 21], [20, 4, 7, 18], [7, 12, 12, 16]], [[19, 11, 15, 7], [15, 21, 17, 17], [17, 18, 9, 5], [9, 16, 10, 5]]]
S-21-4-4-1-NR,0.016134023666381836,1183,[[[5, 19, 20, 1], [20, 3, 15, 9], [15, 9, 8, 19], [8, 4, 16, 4]], [[15, 1, 11, 1], [11, 9, 1, 1], [1, 19, 21, 18], [21, 4, 16, 1]], [[21, 1, 13, 7], [13, 1, 14, 1], [14, 18, 17, 8], [17, 1, 13, 15]], [[7, 7, 16, 4], [16, 1, 18, 16], [18, 8, 8, 1], [8, 15, 13, 14]]]
S-21-4-4-2-NR,0.0010128021240234375,88,[[[2, 3, 17, 12], [17, 3, 18, 15], [18, 12, 17, 9], [17, 6, 10, 2]], [[9, 12, 1, 12], [1, 15, 15, 11], [15, 9, 13, 14], [13, 2, 20, 17]], [[7, 12, 6, 18], [6, 11, 6, 8], [6, 14, 8, 1], [8, 17, 20, 6]], [[2, 18, 11, 19], [11, 8, 6, 6], [6, 1, 5, 14], [5, 6, 21, 13]]]
S-21-4-4-3-NR,0.010636091232299805,776,[[[8, 19, 7, 16], [7, 18, 18, 18], [18, 5, 16, 13], [16, 12, 20, 21]], [[16, 16, 5, 8], [5, 18, 21, 5], [21, 13, 17, 13], [17, 21, 21, 1]], [[19, 8, 3, 6], [3, 5, 19, 2], [19, 13, 10, 1], [10, 1, 3, 9]], [[20, 6, 16, 1], [16, 2, 20, 16], [20, 1, 13, 9], [13, 9, 18, 8]]]
S-21-4-4-4-NR,0.02436351776123047,2125,[[[8, 10, 12, 9], [12, 4, 6, 4], [6, 13, 9, 7], [9, 16, 5, 1]], [[3, 9, 21, 9], [21, 4, 9, 7], [9, 7, 6, 10], [6, 1, 3, 10]], [[1, 9, 21, 12], [21, 7, 3, 20], [3, 10, 11, 13], [11, 10, 13, 17]], [[18, 12, 8, 10], [8, 20, 6, 2], [6, 13, 8, 8], [8, 17, 17, 18]]]
S-21-4-4-5-NR,0.003992319107055664,435,[[[20, 9, 18, 4], [18, 12, 19, 8], [19, 21, 1, 7], [1, 17, 1, 14]], [[15, 4, 9, 6], [9, 8, 13, 6], [13, 7, 3, 5], [3, 14, 8, 20]], [[21, 6, 20, 15], [20, 6, 5, 5], [5, 5, 1, 1], [1, 20, 2, 7]], [[6, 15, 7, 4], [7, 5, 6, 12], [6, 1, 6, 16], [6, 7, 8, 13]]]
S-21-4-4-6-NR,0.00707554817199707,1030,[[[19, 3, 18, 18], [18, 16, 4, 7], [4, 9, 19, 18], [19, 2, 1, 9]], [[5, 18, 20, 3], [20, 7, 14, 11], [14, 18, 3, 12], [3, 9, 19, 14]], [[16, 3, 9, 15], [9, 11, 4, 7], [4, 12, 21, 10], [21, 14, 12, 4]], [[11, 15, 2, 1], [2, 7, 19, 9], [19, 10, 7, 16], [7, 4, 7, 14]]]
S-21-4-4-7-NR,0.014070749282836914,1012,[[[11, 5, 14, 3], [14, 13, 8, 3], [8, 21, 18, 14], [18, 2, 3, 2]], [[18, 3, 19, 4], [19, 3, 8, 21], [8, 14, 21, 19], [21, 2, 4, 2]], [[12, 4, 19, 19], [19, 21, 13, 2], [13, 19, 8, 2], [8, 2, 19, 18]], [[2, 19, 5, 17], [5, 2, 10, 7], [10, 2, 14, 2], [14, 18, 3, 14]]]
S-21-4-4-8-NR,0.010665416717529297,742,[[[8, 12, 15, 13], [15, 13, 16, 19], [16, 5, 7, 13], [7, 7, 2, 3]], [[3, 13, 16, 8], [16, 19, 1, 9], [1, 13, 17, 14], [17, 3, 5, 16]], [[8, 8, 13, 4], [13, 9, 9, 4], [9, 14, 3, 13], [3, 16, 17, 20]], [[7, 4, 13, 13], [13, 4, 4, 21], [4, 13, 2, 1], [2, 20, 15, 16]]]
S-21-4-4-9-NR,0.01522970199584961,1221,[[[15, 20, 13, 6], [13, 12, 15, 14], [15, 9, 6, 6], [6, 5, 6, 8]], [[1, 6, 2, 4], [2, 14, 5, 17], [5, 6, 19, 3], [19, 8, 11, 13]], [[17, 4, 4, 10], [4, 17, 7, 8], [7, 3, 14, 3], [14, 13, 15, 9]], [[20, 10, 7, 3], [7, 8, 13, 11], [13, 3, 9, 18], [9, 9, 20, 2]]]
S-21-4-4-10-NR,0.0180966854095459,1320,[[[19, 2, 3, 8], [3, 14, 12, 2], [12, 16, 14, 5], [14, 19, 1, 20]], [[7, 8, 12, 13], [12, 2, 14, 10], [14, 5, 9, 15], [9, 20, 15, 6]], [[16, 13, 10, 12], [10, 10, 5, 15], [5, 15, 8, 15], [8, 6, 9, 20]], [[21, 12, 13, 6], [13, 15, 2, 2], [2, 15, 19, 17], [19, 20, 16, 11]]]
S-21-4-4-11-NR,0.01204681396484375,806,[[[15, 18, 5, 3], [5, 15, 18, 21], [18, 15, 2, 20], [2, 17, 19, 13]], [[7, 3, 15, 21], [15, 21, 20, 21], [20, 20, 6, 20], [6, 13, 6, 1]], [[17, 21, 17, 3], [17, 21, 2, 2], [2, 20, 7, 8], [7, 1, 16, 20]], [[21, 3, 1, 20], [1, 2, 15, 6], [15, 8, 11, 4], [11, 20, 15, 10]]]
