S-15-4-4-0-NR,0.006992816925048828,973,[[[14, 7, 10, 15], [10, 13, 15, 4], [15, 15, 9, 3], [9, 7, 1, 5]], [[5, 15, 3, 13], [3, 4, 2, 10], [2, 3, 13, 5], [13, 5, 9, 15]], [[8, 13, 9, 12], [9, 10, 13, 10], [13, 5, 15, 3], [15, 15, 7, 5]], [[15, 12, 2, 13], [2, 10, 12, 14], [12, 3, 2, 5], [2, 5, 8, 6]]]
S-15-4-4-1-NR,0.03241133689880371,4560,[[[3, 10, 2, 8], [2, 14, 1, 15], [1, 13, 14, 7], [14, 13, 2, 7]], [[5, 8, 10, 13], [10, 15, 13, 1], [13, 7, 12, 8], [12, 7, 2, 5]], [[8, 13, 12, 13], [12, 1, 4, 10], [4, 8, 2, 15], [2, 5, 13, 6]], [[8, 13, 1, 8], [1, 10, 1, 11], [1, 15, 1, 7], [1, 6, 13, 4]]]
S-15-4-4-2-NR,0.005503177642822266,786,[[[14, 14, 10, 1], [10, 1, 10, 11], [10, 2, 3, 7], [3, 2, 6, 11]], [[14, 1, 7, 13], [7, 11, 12, 14], [12, 7, 9, 6], [9, 11, 3, 9]], [[12, 13, 15, 8], [15, 14, 9, 5], [9, 6, 15, 1], [15, 9, 13, 14]], [[11, 8, 1, 14], [1, 5, 6, 5], [6, 1, 8, 5], [8, 14, 10, 4]]]
S-15-4-4-3-NR,0.026198387145996094,2399,[[[4, 10, 5, 9], [5, 9, 4, 4], [4, 3, 12, 8], [12, 6, 15, 9]], [[10, 9, 14, 9], [14, 4, 8, 7], [8, 8, 11, 14], [11, 9, 8, 3]], [[11, 9, 4, 11], [4, 7, 3, 14], [3, 14, 15, 9], [15, 3, 10, 7]], [[2, 11, 12, 10], [12, 14, 1, 1], [1, 9, 11, 15], [11, 7, 14, 8]]]
S-15-4-4-4-NR,0.00409245491027832,484,[[[4, 5, 1, 4], [1, 2, 9, 9], [9, 12, 6, 5], [6, 7, 8, 13]], [[3, 4, 3, 14], [3, 9, 2, 5], [2, 5, 4, 15], [4, 13, 2, 1]], [[2, 14, 14, 11], [14, 5, 13, 5], [13, 15, 13, 5], [13, 1, 1, 4]], [[7, 11, 3, 9], [3, 5, 5, 15], [5, 5, 5, 5], [5, 4, 13, 13]]]
S-15-4-4-5-NR,0.0052890777587890625,737,[[[10, 5, 11, 1], [11, 12, 15, 3], [15, 6, 2, 6], [2, 13, 12, 8]], [[14, 1, 14, 4], [14, 3, 7, 9], [7, 6, 2, 10], [2, 8, 12, 4]], [[11, 4, 1, 12], [1, 9, 4, 7], [4, 10, 5, 3], [5, 4, 15, 15]], [[9, 12, 14, 1], [14, 7, 13, 14], [13, 3, 7, 8], [7, 15, 13, 4]]]
S-15-4-4-6-NR,0.009224653244018555,712,[[[13, 10, 6, 13], [6, 14, 1, 5], [1, 2, 8, 13], [8, 8, 13, 4]], [[5, 13, 12, 14], [12, 5, 7, 15], [7, 13, 9, 9], [9, 4, 1, 11]], [[1, 14, 2, 4], [2, 15, 10, 9], [10, 9, 12, 13], [12, 11, 3, 12]], [[11, 4, 5, 10], [5, 9, 11, 8], [11, 13, 13, 13], [13, 12, 12, 6]]]
S-15-4-4-7-NR,0.029742717742919922,2020,[[[6, 3, 2, 7], [2, 7, 7, 2], [7, 11, 4, 2], [4, 1, 2, 9]], [[14, 7, 7, 1], [7, 2, 14, 10], [14, 2, 2, 4], [2, 9, 9, 11]], [[2, 1, 11, 10], [11, 10, 1, 10], [1, 4, 10, 7], [10, 11, 6, 1]], [[10, 10, 4, 1], [4, 10, 1, 15], [1, 7, 9, 9], [9, 1, 4, 1]]]
S-15-4-4-8-NR,0.014291048049926758,1412,[[[4, 6, 8, 8], [8, 7, 8, 7], [8, 3, 8, 10], [8, 4, 12, 4]], [[1, 8, 15, 14], [15, 7, 7, 2], [7, 10, 8, 4], [8, 4, 2, 13]], [[3, 14, 1, 12], [1, 2, 5, 9], [5, 4, 7, 8], [7, 13, 4, 15]], [[13, 12, 15, 9], [15, 9, 7, 4], [7, 8, 12, 7], [12, 15, 11, 1]]]
S-15-4-4-9-NR,0.0025391578674316406,225,[[[8, 10, 9, 15], [9, 6, 10, 12], [10, 5, 1, 12], [1, 3, 3, 7]], [[14, 15, 3, 12], [3, 12, 8, 12], [8, 12, 7, 3], [7, 7, 11, 3]], [[1, 12, 4, 1], [4, 12, 2, 3], [2, 3, 9, 14], [9, 3, 6, 15]], [[9, 1, 10, 8], [10, 3, 2, 15], [2, 14, 13, 10], [13, 15, 2, 6]]]
S-15-4-4-10-NR,0.0110015869140625,1522,[[[10, 1, 9, 8], [9, 7, 6, 2], [6, 8, 4, 12], [4, 10, 1, 6]], [[4, 8, 1, 7], [1, 2, 14, 3], [14, 12, 10, 6], [10, 6, 8, 7]], [[14, 7, 7, 5], [7, 3, 14, 11], [14, 6, 5, 8], [5, 7, 8, 3]], [[14, 5, 11, 5], [11, 11, 5, 11], [5, 8, 11, 13], [11, 3, 3, 1]]]
S-15-4-4-11-NR,0.017953872680664062,2549,[[[8, 14, 11, 10], [11, 9, 13, 3], [13, 14, 2, 8], [2, 15, 13, 5]], [[8, 10, 3, 2], [3, 3, 9, 13], [9, 8, 15, 12], [15, 5, 8, 11]], [[9, 2, 1, 10], [1, 13, 7, 8], [7, 12, 11, 12], [11, 11, 14, 10]], [[10, 10, 11, 4], [11, 8, 3, 3], [3, 12, 10, 13], [10, 10, 9, 8]]]
S-15-4-4-12-NR,0.05024886131286621,3688,[[[8, 5, 14, 10], [14, 11, 4, 9], [4, 9, 1, 11], [1, 11, 6, 10]], [[3, 10, 3, 8], [3, 9, 6, 3], [6, 11, 6, 15], [6, 10, 7, 4]], [[1, 8, 1, 10], [1, 3, 14, 4], [14, 15, 2, 9], [2, 4, 6, 11]], [[8, 10, 14, 5], [14, 4, 6, 11], [6, 9, 11, 13], [11, 11, 8, 12]]]
