S-9-4-4-0-NR,0.07125401496887207,7622,[[[7, 7, 5, 9], [5, 1, 3, 5], [3, 5, 2, 2], [2, 9, 8, 6]], [[7, 9, 8, 9], [8, 5, 2, 6], [2, 2, 7, 6], [7, 6, 5, 4]], [[8, 9, 9, 8], [9, 6, 8, 9], [8, 6, 5, 1], [5, 4, 6, 9]], [[4, 8, 1, 9], [1, 9, 2, 3], [2, 1, 7, 5], [7, 9, 3, 2]]]
S-9-4-4-1-NR,0.06584334373474121,8259,[[[3, 2, 5, 4], [5, 5, 2, 6], [2, 2, 1, 1], [1, 8, 8, 1]], [[8, 4, 9, 1], [9, 6, 7, 4], [7, 1, 7, 1], [7, 1, 7, 9]], [[4, 1, 4, 8], [4, 4, 8, 9], [8, 1, 4, 6], [4, 9, 2, 4]], [[8, 8, 4, 1], [4, 9, 8, 7], [8, 6, 5, 7], [5, 4, 1, 8]]]
S-9-4-4-2-NR,0.0033626556396484375,278,[[[1, 2, 9, 5], [9, 2, 1, 1], [1, 6, 6, 8], [6, 3, 5, 6]], [[5, 5, 7, 7], [7, 1, 9, 3], [9, 8, 9, 3], [9, 6, 4, 4]], [[1, 7, 4, 1], [4, 3, 3, 6], [3, 3, 3, 3], [3, 4, 3, 9]], [[7, 1, 9, 7], [9, 6, 6, 9], [6, 3, 9, 6], [9, 9, 9, 8]]]
S-9-4-4-3-NR,0.010459661483764648,764,[[[4, 9, 7, 3], [7, 3, 4, 3], [4, 6, 9, 7], [9, 8, 2, 1]], [[1, 3, 2, 3], [2, 3, 1, 5], [1, 7, 1, 5], [1, 1, 8, 8]], [[5, 3, 7, 7], [7, 5, 7, 8], [7, 5, 3, 6], [3, 8, 9, 2]], [[4, 7, 1, 4], [1, 8, 3, 8], [3, 6, 8, 9], [8, 2, 9, 8]]]
S-9-4-4-4-NR,0.08370828628540039,8022,[[[4, 5, 6, 5], [6, 2, 3, 2], [3, 7, 5, 4], [5, 8, 3, 1]], [[2, 5, 5, 5], [5, 2, 4, 3], [4, 4, 5, 5], [5, 1, 2, 6]], [[1, 5, 2, 6], [2, 3, 7, 9], [7, 5, 4, 3], [4, 6, 7, 4]], [[9, 6, 8, 5], [8, 9, 5, 1], [5, 3, 2, 4], [2, 4, 9, 9]]]
S-9-4-4-5-NR,0.04610252380371094,5881,[[[5, 6, 1, 4], [1, 9, 7, 5], [7, 1, 3, 7], [3, 8, 4, 3]], [[1, 4, 2, 3], [2, 5, 8, 3], [8, 7, 3, 1], [3, 3, 3, 1]], [[2, 3, 4, 4], [4, 3, 3, 3], [3, 1, 5, 6], [5, 1, 6, 4]], [[8, 4, 9, 4], [9, 3, 4, 7], [4, 6, 3, 9], [3, 4, 2, 4]]]
S-9-4-4-6-NR,0.013717889785766602,772,[[[2, 8, 2, 4], [2, 5, 9, 5], [9, 1, 2, 7], [2, 1, 3, 6]], [[8, 4, 2, 6], [2, 5, 7, 5], [7, 7, 8, 2], [8, 6, 6, 4]], [[6, 6, 5, 2], [5, 5, 1, 4], [1, 2, 6, 8], [6, 4, 1, 4]], [[5, 2, 9, 8], [9, 4, 9, 4], [9, 8, 1, 7], [1, 4, 9, 9]]]
S-9-4-4-7-NR,0.08739924430847168,7441,[[[6, 3, 4, 2], [4, 7, 9, 7], [9, 1, 1, 2], [1, 2, 9, 4]], [[2, 2, 1, 7], [1, 7, 1, 4], [1, 2, 1, 9], [1, 4, 6, 3]], [[1, 7, 5, 7], [5, 4, 3, 9], [3, 9, 2, 5], [2, 3, 9, 9]], [[4, 7, 3, 1], [3, 9, 2, 2], [2, 5, 4, 7], [4, 9, 7, 2]]]
S-9-4-4-8-NR,0.013042926788330078,1824,[[[4, 6, 7, 8], [7, 7, 4, 7], [4, 3, 2, 8], [2, 4, 1, 4]], [[2, 8, 1, 5], [1, 7, 9, 7], [9, 8, 8, 7], [8, 4, 3, 2]], [[4, 5, 5, 2], [5, 7, 2, 7], [2, 7, 7, 2], [7, 2, 9, 1]], [[4, 2, 6, 7], [6, 7, 4, 1], [4, 2, 2, 8], [2, 1, 8, 8]]]
S-9-4-4-9-NR,0.028512954711914062,3842,[[[8, 6, 7, 3], [7, 5, 3, 4], [3, 3, 1, 2], [1, 3, 1, 3]], [[6, 3, 9, 2], [9, 4, 7, 2], [7, 2, 5, 4], [5, 3, 9, 4]], [[8, 2, 7, 2], [7, 2, 5, 4], [5, 4, 7, 5], [7, 4, 2, 6]], [[6, 2, 1, 9], [1, 4, 4, 1], [4, 5, 1, 7], [1, 6, 3, 8]]]
S-9-4-4-10-NR,0.029174327850341797,2478,[[[1, 7, 1, 7], [1, 8, 3, 6], [3, 1, 7, 7], [7, 4, 8, 5]], [[8, 7, 5, 8], [5, 6, 3, 5], [3, 7, 6, 3], [6, 5, 5, 8]], [[3, 8, 4, 8], [4, 5, 7, 1], [7, 3, 1, 4], [1, 8, 1, 3]], [[9, 8, 4, 8], [4, 1, 5, 6], [5, 4, 9, 2], [9, 3, 4, 6]]]
