S-3-4-4-0-NR,0.028394222259521484,1753,[[[2, 2, 3, 3], [3, 1, 1, 1], [1, 2, 3, 3], [3, 1, 2, 2]], [[3, 3, 3, 2], [3, 1, 2, 2], [2, 3, 2, 1], [2, 2, 2, 3]], [[2, 2, 2, 3], [2, 2, 1, 3], [1, 1, 2, 3], [2, 3, 2, 1]], [[3, 3, 2, 1], [2, 3, 3, 1], [3, 3, 2, 1], [2, 1, 3, 1]]]
S-3-4-4-1-NR,0.15288543701171875,17731,[[[3, 2, 2, 3], [2, 3, 1, 1], [1, 1, 1, 1], [1, 3, 3, 2]], [[1, 3, 2, 3], [2, 1, 3, 1], [3, 1, 3, 2], [3, 2, 2, 1]], [[1, 3, 3, 1], [3, 1, 3, 1], [3, 2, 1, 1], [1, 1, 2, 3]], [[3, 1, 2, 3], [2, 1, 2, 1], [2, 1, 1, 2], [1, 3, 2, 2]]]
S-3-4-4-2-NR,0.0682227611541748,8620,[[[1, 1, 2, 3], [2, 1, 2, 3], [2, 2, 1, 2], [1, 2, 3, 1]], [[1, 3, 1, 3], [1, 3, 2, 2], [2, 2, 3, 2], [3, 1, 3, 3]], [[2, 3, 2, 1], [2, 2, 1, 3], [1, 2, 1, 3], [1, 3, 1, 1]], [[1, 1, 3, 1], [3, 3, 2, 3], [2, 3, 2, 2], [2, 1, 2, 3]]]
S-3-4-4-3-NR,0.30990123748779297,35293,[[[2, 3, 3, 1], [3, 3, 1, 3], [1, 2, 1, 1], [1, 3, 1, 3]], [[2, 1, 1, 2], [1, 3, 2, 3], [2, 1, 3, 1], [3, 3, 3, 1]], [[1, 2, 1, 3], [1, 3, 2, 2], [2, 1, 3, 2], [3, 1, 3, 1]], [[3, 3, 1, 3], [1, 2, 3, 2], [3, 2, 3, 2], [3, 1, 2, 1]]]
S-3-4-4-4-NR,0.03392648696899414,2270,[[[2, 3, 3, 3], [3, 2, 2, 2], [2, 2, 1, 1], [1, 2, 3, 2]], [[2, 3, 3, 1], [3, 2, 1, 3], [1, 1, 1, 2], [1, 2, 2, 1]], [[3, 1, 2, 1], [2, 3, 1, 2], [1, 2, 1, 3], [1, 1, 2, 2]], [[3, 1, 1, 3], [1, 2, 1, 2], [1, 3, 2, 3], [2, 2, 3, 2]]]
S-3-4-4-5-NR,0.13808012008666992,16592,[[[3, 2, 2, 1], [2, 3, 2, 3], [2, 1, 3, 2], [3, 2, 2, 1]], [[3, 1, 1, 3], [1, 3, 1, 1], [1, 2, 1, 3], [1, 1, 3, 2]], [[1, 3, 1, 2], [1, 1, 1, 3], [1, 3, 2, 1], [2, 2, 1, 3]], [[1, 2, 1, 1], [1, 3, 1, 1], [1, 1, 1, 2], [1, 3, 3, 1]]]
S-3-4-4-6-NR,0.14618945121765137,18178,[[[2, 1, 2, 1], [2, 2, 3, 3], [3, 3, 3, 3], [3, 1, 1, 3]], [[3, 1, 3, 3], [3, 3, 1, 2], [1, 3, 3, 3], [3, 3, 2, 2]], [[1, 3, 1, 3], [1, 2, 2, 1], [2, 3, 2, 2], [2, 2, 2, 2]], [[3, 3, 3, 2], [3, 1, 1, 1], [1, 2, 2, 3], [2, 2, 2, 2]]]
S-3-4-4-7-NR,0.026179075241088867,3304,[[[2, 3, 1, 1], [1, 2, 3, 3], [3, 1, 1, 1], [1, 1, 2, 1]], [[2, 1, 3, 3], [3, 3, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1]], [[2, 3, 1, 2], [1, 1, 3, 3], [3, 1, 3, 1], [3, 1, 1, 3]], [[2, 2, 1, 1], [1, 3, 3, 2], [3, 1, 1, 1], [1, 3, 1, 3]]]
S-3-4-4-8-NR,0.01533961296081543,1434,[[[1, 3, 1, 2], [1, 3, 1, 2], [1, 2, 2, 2], [2, 1, 3, 1]], [[2, 2, 1, 2], [1, 2, 1, 2], [1, 2, 1, 1], [1, 1, 3, 2]], [[3, 2, 1, 1], [1, 2, 2, 2], [2, 1, 2, 3], [2, 2, 2, 2]], [[3, 1, 3, 2], [3, 2, 1, 3], [1, 3, 2, 3], [2, 2, 1, 3]]]
S-3-4-4-9-NR,0.0831913948059082,6617,[[[2, 2, 1, 3], [1, 1, 3, 1], [3, 1, 3, 2], [3, 2, 1, 3]], [[2, 3, 1, 3], [1, 1, 2, 1], [2, 2, 1, 2], [1, 3, 1, 1]], [[2, 3, 3, 1], [3, 1, 3, 3], [3, 2, 3, 2], [3, 1, 3, 2]], [[1, 1, 1, 2], [1, 3, 3, 3], [3, 2, 1, 1], [1, 2, 1, 1]]]
S-3-4-4-10-NR,0.21485400199890137,22858,[[[2, 1, 2, 2], [2, 1, 2, 2], [2, 2, 3, 2], [3, 2, 2, 2]], [[3, 2, 1, 2], [1, 2, 2, 3], [2, 2, 2, 1], [2, 2, 2, 3]], [[1, 2, 3, 2], [3, 3, 3, 2], [3, 1, 1, 1], [1, 3, 1, 1]], [[3, 2, 2, 1], [2, 2, 1, 1], [1, 1, 3, 2], [3, 1, 2, 1]]]
S-3-4-4-11-NR,0.0035622119903564453,242,[[[3, 3, 1, 1], [1, 2, 3, 3], [3, 3, 1, 1], [1, 1, 2, 2]], [[1, 1, 2, 2], [2, 3, 3, 3], [3, 1, 3, 3], [3, 2, 3, 1]], [[3, 2, 3, 1], [3, 3, 3, 3], [3, 3, 3, 1], [3, 1, 1, 1]], [[1, 1, 2, 1], [2, 3, 1, 1], [1, 1, 3, 1], [3, 1, 1, 3]]]
S-3-4-4-12-NR,0.06970643997192383,6520,[[[2, 3, 1, 2], [1, 1, 1, 3], [1, 3, 3, 1], [3, 3, 2, 2]], [[1, 2, 1, 3], [1, 3, 2, 1], [2, 1, 1, 3], [1, 2, 2, 1]], [[1, 3, 1, 3], [1, 1, 3, 2], [3, 3, 3, 2], [3, 1, 2, 1]], [[2, 3, 2, 1], [2, 2, 1, 3], [1, 2, 3, 2], [3, 1, 3, 3]]]
S-3-4-4-13-NR,0.0060384273529052734,376,[[[2, 2, 1, 3], [1, 3, 3, 2], [3, 2, 3, 1], [3, 1, 1, 2]], [[1, 3, 2, 1], [2, 2, 1, 3], [1, 1, 3, 2], [3, 2, 3, 3]], [[3, 1, 2, 1], [2, 3, 2, 1], [2, 2, 1, 2], [1, 3, 3, 1]], [[3, 1, 2, 1], [2, 1, 1, 2], [1, 2, 2, 1], [2, 1, 3, 3]]]
