S-13-4-4-0-NR,0.024091243743896484,2039,[[[7, 13, 5, 3], [5, 7, 13, 2], [13, 1, 10, 13], [10, 5, 9, 5]], [[8, 3, 9, 12], [9, 2, 13, 10], [13, 13, 3, 5], [3, 5, 7, 2]], [[13, 12, 12, 2], [12, 10, 11, 6], [11, 5, 8, 9], [8, 2, 5, 2]], [[8, 2, 6, 6], [6, 6, 7, 10], [7, 9, 6, 4], [6, 2, 9, 3]]]
S-13-4-4-1-NR,0.05012154579162598,3699,[[[3, 10, 8, 1], [8, 13, 7, 7], [7, 13, 10, 13], [10, 2, 5, 13]], [[2, 1, 1, 12], [1, 7, 8, 5], [8, 13, 12, 13], [12, 13, 8, 4]], [[13, 12, 10, 2], [10, 5, 6, 1], [6, 13, 1, 1], [1, 4, 8, 11]], [[8, 2, 9, 11], [9, 1, 1, 7], [1, 1, 7, 13], [7, 11, 4, 2]]]
S-13-4-4-2-NR,0.03735017776489258,3028,[[[1, 2, 3, 7], [3, 2, 11, 7], [11, 6, 13, 12], [13, 3, 12, 9]], [[13, 7, 6, 9], [6, 7, 8, 9], [8, 12, 5, 1], [5, 9, 11, 1]], [[5, 9, 6, 8], [6, 9, 6, 7], [6, 1, 7, 9], [7, 1, 5, 3]], [[10, 8, 9, 4], [9, 7, 3, 10], [3, 9, 4, 1], [4, 3, 10, 11]]]
S-13-4-4-3-NR,0.03489112854003906,2715,[[[4, 10, 4, 12], [4, 9, 8, 9], [8, 3, 9, 8], [9, 6, 10, 7]], [[8, 12, 11, 3], [11, 9, 4, 11], [4, 8, 3, 9], [3, 7, 11, 7]], [[10, 3, 12, 1], [12, 11, 11, 13], [11, 9, 2, 3], [2, 7, 2, 13]], [[10, 1, 10, 1], [10, 13, 1, 8], [1, 3, 5, 5], [5, 13, 9, 4]]]
S-13-4-4-4-NR,0.030364036560058594,2244,[[[4, 5, 4, 9], [4, 2, 9, 6], [9, 12, 5, 13], [5, 7, 8, 3]], [[3, 9, 2, 5], [2, 6, 4, 1], [4, 13, 11, 13], [11, 3, 2, 5]], [[2, 5, 13, 5], [13, 1, 4, 3], [4, 13, 5, 5], [5, 5, 1, 11]], [[7, 5, 12, 9], [12, 3, 6, 5], [6, 5, 2, 13], [2, 11, 13, 1]]]
S-13-4-4-5-NR,0.03969979286193848,3049,[[[10, 5, 2, 6], [2, 12, 8, 4], [8, 6, 7, 9], [7, 13, 12, 2]], [[12, 6, 10, 4], [10, 4, 1, 12], [1, 9, 4, 7], [4, 2, 11, 5]], [[9, 4, 3, 13], [3, 12, 7, 3], [7, 7, 13, 13], [13, 5, 1, 2]], [[8, 13, 3, 13], [3, 3, 10, 4], [10, 13, 10, 11], [10, 2, 1, 3]]]
S-13-4-4-6-NR,0.02590799331665039,2486,[[[13, 10, 13, 1], [13, 2, 5, 8], [5, 8, 13, 4], [13, 13, 5, 12]], [[1, 1, 7, 9], [7, 8, 9, 11], [9, 4, 2, 4], [2, 12, 1, 10]], [[3, 9, 9, 12], [9, 11, 13, 12], [13, 4, 5, 11], [5, 10, 11, 13]], [[10, 12, 10, 8], [10, 12, 11, 13], [11, 11, 2, 12], [2, 13, 6, 6]]]
S-13-4-4-7-NR,0.012662887573242188,1663,[[[6, 3, 7, 2], [7, 7, 4, 2], [4, 11, 9, 7], [9, 1, 2, 1]], [[9, 2, 10, 2], [10, 2, 4, 11], [4, 7, 11, 10], [11, 1, 2, 1]], [[6, 2, 10, 10], [10, 11, 7, 1], [7, 10, 4, 1], [4, 1, 10, 9]], [[1, 10, 3, 9], [3, 1, 5, 4], [5, 1, 7, 1], [7, 9, 2, 7]]]
S-13-4-4-8-NR,0.04257321357727051,3213,[[[4, 6, 8, 8], [8, 7, 8, 7], [8, 3, 8, 10], [8, 4, 12, 4]], [[1, 8, 7, 2], [7, 7, 8, 4], [8, 10, 13, 1], [13, 4, 2, 12]], [[3, 2, 5, 9], [5, 4, 7, 8], [7, 1, 7, 12], [7, 12, 4, 2]], [[13, 9, 11, 9], [11, 8, 5, 4], [5, 12, 2, 7], [2, 2, 11, 1]]]
S-13-4-4-9-NR,0.01307368278503418,1455,[[[8, 10, 12, 1], [12, 6, 12, 7], [12, 5, 3, 12], [3, 3, 3, 8]], [[11, 1, 12, 7], [12, 7, 3, 3], [3, 12, 4, 1], [4, 8, 1, 2]], [[6, 7, 3, 9], [3, 3, 10, 2], [10, 1, 13, 12], [13, 2, 9, 7]], [[8, 9, 13, 10], [13, 2, 12, 2], [12, 12, 2, 6], [2, 7, 9, 10]]]
S-13-4-4-10-NR,0.03698253631591797,2870,[[[10, 1, 6, 2], [6, 7, 4, 12], [4, 8, 6, 1], [6, 10, 1, 7]], [[4, 2, 3, 10], [3, 12, 6, 7], [6, 1, 7, 5], [7, 7, 8, 11]], [[8, 10, 5, 8], [5, 7, 3, 11], [3, 5, 5, 11], [5, 11, 5, 6]], [[11, 8, 3, 13], [3, 11, 8, 3], [8, 11, 13, 1], [13, 6, 9, 8]]]
S-13-4-4-11-NR,0.03212714195251465,2391,[[[8, 9, 2, 8], [2, 13, 5, 3], [5, 8, 2, 9], [2, 8, 9, 13]], [[10, 8, 12, 11], [12, 3, 1, 10], [1, 9, 7, 8], [7, 13, 4, 11]], [[3, 11, 12, 10], [12, 10, 11, 3], [11, 8, 10, 1], [10, 11, 13, 9]], [[9, 10, 2, 8], [2, 3, 1, 11], [1, 1, 1, 10], [1, 9, 13, 3]]]
S-13-4-4-12-NR,0.005265951156616211,382,[[[8, 5, 10, 4], [10, 11, 9, 1], [9, 9, 11, 10], [11, 11, 6, 3]], [[3, 4, 8, 6], [8, 1, 3, 6], [3, 10, 4, 1], [4, 3, 7, 10]], [[1, 6, 4, 2], [4, 6, 9, 11], [9, 1, 6, 11], [6, 10, 6, 7]], [[8, 2, 13, 5], [13, 11, 2, 11], [2, 11, 1, 13], [1, 7, 8, 12]]]
S-13-4-4-13-NR,0.013785600662231445,1005,[[[5, 5, 9, 4], [9, 11, 12, 5], [12, 11, 1, 7], [1, 13, 3, 3]], [[11, 4, 11, 10], [11, 5, 1, 5], [1, 7, 3, 2], [3, 3, 4, 13]], [[11, 10, 13, 13], [13, 5, 5, 8], [5, 2, 12, 7], [12, 13, 3, 3]], [[4, 13, 13, 11], [13, 8, 5, 12], [5, 7, 6, 3], [6, 3, 3, 2]]]
S-13-4-4-14-NR,0.0531461238861084,4336,[[[2, 10, 8, 11], [8, 12, 7, 7], [7, 13, 13, 2], [13, 11, 9, 5]], [[4, 11, 4, 6], [4, 7, 6, 13], [6, 2, 5, 6], [5, 5, 5, 13]], [[12, 6, 11, 11], [11, 13, 9, 3], [9, 6, 3, 9], [3, 13, 5, 11]], [[5, 11, 11, 12], [11, 3, 5, 2], [5, 9, 3, 11], [3, 11, 8, 5]]]
S-13-4-4-15-NR,0.010321617126464844,1099,[[[4, 1, 6, 8], [6, 9, 12, 6], [12, 12, 5, 7], [5, 1, 3, 5]], [[4, 8, 6, 4], [6, 6, 4, 6], [4, 7, 13, 6], [13, 5, 1, 4]], [[1, 4, 5, 12], [5, 6, 9, 7], [9, 6, 4, 10], [4, 4, 13, 8]], [[11, 12, 7, 3], [7, 7, 8, 12], [8, 10, 2, 6], [2, 8, 4, 2]]]
S-13-4-4-16-NR,0.0013461112976074219,83,[[[6, 8, 5, 5], [5, 8, 6, 11], [6, 5, 3, 12], [3, 7, 4, 10]], [[8, 5, 5, 1], [5, 11, 13, 4], [13, 12, 10, 5], [10, 10, 1, 1]], [[7, 1, 3, 13], [3, 4, 10, 11], [10, 5, 11, 1], [11, 1, 11, 8]], [[12, 13, 8, 5], [8, 11, 10, 4], [10, 1, 11, 11], [11, 8, 4, 1]]]
S-13-4-4-17-NR,0.0014941692352294922,128,[[[9, 7, 7, 12], [7, 13, 7, 5], [7, 5, 9, 13], [9, 6, 5, 6]], [[3, 12, 11, 11], [11, 5, 12, 7], [12, 13, 3, 9], [3, 6, 13, 1]], [[12, 11, 3, 13], [3, 7, 4, 3], [4, 9, 12, 9], [12, 1, 12, 9]], [[9, 13, 13, 11], [13, 3, 11, 5], [11, 9, 4, 2], [4, 9, 1, 4]]]
S-13-4-4-18-NR,0.038880109786987305,3855,[[[3, 2, 5, 12], [5, 11, 2, 6], [2, 8, 9, 11], [9, 6, 4, 13]], [[4, 12, 13, 3], [13, 6, 13, 4], [13, 11, 3, 4], [3, 13, 8, 4]], [[11, 3, 12, 6], [12, 4, 10, 9], [10, 4, 4, 13], [4, 4, 8, 11]], [[3, 6, 13, 8], [13, 9, 8, 5], [8, 13, 4, 8], [4, 11, 5, 4]]]
S-13-4-4-19-NR,0.005872964859008789,428,[[[11, 1, 5, 7], [5, 13, 6, 5], [6, 9, 2, 13], [2, 2, 9, 6]], [[4, 7, 5, 1], [5, 5, 10, 10], [10, 13, 4, 2], [4, 6, 7, 4]], [[6, 1, 2, 9], [2, 10, 8, 7], [8, 2, 12, 2], [12, 4, 9, 13]], [[5, 9, 2, 10], [2, 7, 7, 3], [7, 2, 1, 10], [1, 13, 5, 2]]]
S-13-4-4-20-NR,0.07266354560852051,5721,[[[12, 11, 2, 3], [2, 13, 6, 8], [6, 13, 10, 8], [10, 3, 5, 7]], [[11, 3, 4, 4], [4, 8, 6, 11], [6, 8, 11, 6], [11, 7, 11, 6]], [[2, 4, 7, 2], [7, 11, 11, 9], [11, 6, 13, 8], [13, 6, 6, 7]], [[10, 2, 2, 3], [2, 9, 4, 1], [4, 8, 10, 7], [10, 7, 7, 2]]]
S-13-4-4-21-NR,0.033795833587646484,2943,[[[3, 7, 13, 1], [13, 12, 1, 6], [1, 7, 10, 7], [10, 11, 5, 2]], [[8, 1, 3, 13], [3, 6, 13, 4], [13, 7, 4, 12], [4, 2, 4, 1]], [[13, 13, 7, 12], [7, 4, 13, 7], [13, 12, 10, 8], [10, 1, 8, 1]], [[13, 12, 6, 9], [6, 7, 9, 3], [9, 8, 8, 9], [8, 1, 9, 4]]]
S-13-4-4-22-NR,0.004305839538574219,303,[[[3, 4, 6, 10], [6, 1, 3, 9], [3, 10, 11, 12], [11, 8, 3, 7]], [[12, 10, 12, 1], [12, 9, 10, 1], [10, 12, 10, 5], [10, 7, 2, 5]], [[12, 1, 7, 4], [7, 1, 3, 2], [3, 5, 10, 9], [10, 5, 11, 12]], [[6, 4, 13, 13], [13, 2, 10, 2], [10, 9, 1, 4], [1, 12, 5, 1]]]
S-13-4-4-23-NR,0.0017321109771728516,110,[[[13, 5, 4, 10], [4, 2, 8, 1], [8, 1, 2, 2], [2, 10, 5, 12]], [[7, 10, 8, 7], [8, 1, 1, 9], [1, 2, 11, 12], [11, 12, 7, 7]], [[9, 7, 6, 13], [6, 9, 1, 4], [1, 12, 13, 1], [13, 7, 6, 10]], [[3, 13, 6, 12], [6, 4, 11, 4], [11, 1, 3, 5], [3, 10, 8, 1]]]
S-13-4-4-24-NR,0.031020164489746094,2356,[[[12, 7, 5, 12], [5, 10, 13, 1], [13, 3, 8, 8], [8, 4, 3, 12]], [[4, 12, 11, 2], [11, 1, 1, 9], [1, 8, 3, 8], [3, 12, 3, 12]], [[11, 2, 8, 11], [8, 9, 5, 8], [5, 8, 2, 11], [2, 12, 11, 13]], [[2, 11, 5, 12], [5, 8, 10, 13], [10, 11, 3, 3], [3, 13, 13, 12]]]
S-13-4-4-25-NR,0.009484052658081055,664,[[[7, 13, 2, 10], [2, 1, 11, 12], [11, 4, 4, 9], [4, 5, 11, 13]], [[8, 10, 10, 6], [10, 12, 3, 9], [3, 9, 6, 9], [6, 13, 1, 8]], [[13, 6, 9, 2], [9, 9, 11, 11], [11, 9, 2, 10], [2, 8, 5, 10]], [[1, 2, 6, 5], [6, 11, 7, 10], [7, 10, 6, 7], [6, 10, 2, 10]]]
S-13-4-4-26-NR,0.027576208114624023,2388,[[[12, 4, 9, 3], [9, 11, 11, 7], [11, 4, 4, 12], [4, 7, 10, 7]], [[9, 3, 12, 4], [12, 7, 13, 12], [13, 12, 1, 11], [1, 7, 1, 4]], [[3, 4, 3, 3], [3, 12, 4, 10], [4, 11, 8, 13], [8, 4, 13, 7]], [[13, 3, 6, 8], [6, 10, 4, 1], [4, 13, 10, 12], [10, 7, 11, 10]]]
S-13-4-4-27-NR,0.02833414077758789,2095,[[[11, 8, 4, 8], [4, 12, 2, 12], [2, 5, 11, 10], [11, 5, 4, 11]], [[2, 8, 2, 10], [2, 12, 7, 13], [7, 10, 7, 12], [7, 11, 2, 1]], [[5, 10, 11, 8], [11, 13, 6, 1], [6, 12, 11, 8], [11, 1, 9, 5]], [[6, 8, 3, 5], [3, 1, 10, 6], [10, 8, 6, 7], [6, 5, 3, 4]]]
S-13-4-4-28-NR,0.03365015983581543,2562,[[[2, 12, 7, 3], [7, 3, 3, 10], [3, 9, 4, 4], [4, 10, 12, 1]], [[3, 3, 7, 4], [7, 10, 2, 2], [2, 4, 7, 6], [7, 1, 4, 12]], [[3, 4, 3, 3], [3, 2, 9, 9], [9, 6, 12, 12], [12, 12, 11, 11]], [[8, 3, 13, 13], [13, 9, 5, 7], [5, 12, 10, 4], [10, 11, 4, 3]]]
S-13-4-4-29-NR,0.004300355911254883,386,[[[9, 2, 4, 13], [4, 6, 6, 2], [6, 10, 8, 6], [8, 10, 5, 10]], [[2, 13, 9, 7], [9, 2, 12, 4], [12, 6, 8, 3], [8, 10, 9, 4]], [[6, 7, 7, 13], [7, 4, 7, 11], [7, 3, 13, 11], [13, 4, 7, 10]], [[7, 13, 9, 1], [9, 11, 4, 1], [4, 11, 9, 2], [9, 10, 8, 11]]]
S-13-4-4-30-NR,0.006392240524291992,671,[[[9, 13, 1, 9], [1, 5, 4, 1], [4, 10, 2, 3], [2, 1, 10, 10]], [[11, 9, 9, 7], [9, 1, 11, 6], [11, 3, 9, 2], [9, 10, 4, 7]], [[5, 7, 1, 4], [1, 6, 13, 10], [13, 2, 11, 5], [11, 7, 1, 13]], [[7, 4, 7, 7], [7, 10, 10, 11], [10, 5, 2, 3], [2, 13, 2, 8]]]
S-13-4-4-31-NR,0.01739335060119629,2268,[[[1, 8, 12, 1], [12, 2, 11, 1], [11, 13, 3, 4], [3, 7, 3, 9]], [[11, 1, 12, 8], [12, 1, 9, 7], [9, 4, 4, 10], [4, 9, 1, 2]], [[3, 8, 2, 1], [2, 7, 13, 7], [13, 10, 6, 4], [6, 2, 2, 4]], [[9, 1, 6, 4], [6, 7, 7, 12], [7, 4, 6, 13], [6, 4, 3, 3]]]
