S-4-4-4-0-NR,0.40515971183776855,50431,[[[4, 4, 3, 1], [3, 1, 1, 3], [1, 3, 4, 1], [4, 4, 4, 3]], [[3, 1, 4, 3], [4, 3, 2, 4], [2, 1, 4, 3], [4, 3, 4, 1]], [[3, 3, 1, 1], [1, 4, 4, 1], [4, 3, 4, 3], [4, 1, 2, 2]], [[2, 1, 3, 3], [3, 1, 1, 2], [1, 3, 2, 1], [2, 2, 3, 2]]]
S-4-4-4-1-NR,0.025305986404418945,3185,[[[2, 1, 3, 2], [3, 3, 1, 3], [1, 1, 1, 1], [1, 4, 4, 1]], [[4, 2, 1, 4], [1, 3, 2, 4], [2, 1, 1, 2], [1, 1, 4, 4]], [[2, 4, 4, 2], [4, 4, 3, 2], [3, 2, 2, 4], [2, 4, 1, 3]], [[4, 2, 1, 1], [1, 2, 4, 4], [4, 4, 1, 4], [1, 3, 1, 4]]]
S-4-4-4-2-NR,0.001848459243774414,116,[[[1, 1, 1, 3], [1, 1, 4, 3], [4, 3, 4, 4], [4, 2, 3, 2]], [[3, 3, 2, 2], [2, 3, 2, 1], [2, 4, 2, 3], [2, 2, 2, 2]], [[1, 2, 2, 3], [2, 1, 2, 4], [2, 3, 4, 3], [4, 2, 2, 3]], [[4, 3, 3, 4], [3, 4, 4, 3], [4, 3, 2, 4], [2, 3, 3, 1]]]
S-4-4-4-3-NR,0.5864086151123047,73385,[[[2, 2, 4, 1], [4, 3, 1, 2], [1, 4, 1, 3], [1, 1, 1, 1]], [[4, 1, 3, 4], [3, 2, 4, 4], [4, 3, 4, 4], [4, 1, 3, 2]], [[2, 4, 3, 1], [3, 4, 1, 2], [1, 4, 4, 2], [4, 2, 2, 3]], [[4, 1, 4, 4], [4, 2, 3, 4], [3, 2, 4, 2], [4, 3, 2, 2]]]
S-4-4-4-4-NR,0.28612589836120605,33417,[[[1, 1, 2, 1], [2, 3, 1, 3], [1, 4, 3, 2], [3, 4, 4, 3]], [[2, 1, 3, 3], [3, 3, 1, 3], [1, 2, 1, 4], [1, 3, 2, 2]], [[1, 3, 2, 3], [2, 3, 2, 4], [2, 4, 3, 3], [3, 2, 1, 1]], [[3, 3, 3, 2], [3, 4, 2, 2], [2, 3, 3, 1], [3, 1, 3, 3]]]
S-4-4-4-5-NR,0.6729741096496582,83301,[[[3, 3, 4, 3], [4, 1, 2, 4], [2, 4, 2, 1], [2, 2, 1, 2]], [[2, 3, 4, 2], [4, 4, 2, 1], [2, 1, 1, 2], [1, 2, 1, 2]], [[3, 2, 2, 2], [2, 1, 3, 3], [3, 2, 2, 2], [2, 2, 4, 2]], [[2, 2, 2, 4], [2, 3, 4, 1], [4, 2, 3, 2], [3, 2, 1, 2]]]
S-4-4-4-6-NR,0.2545788288116455,32101,[[[1, 4, 3, 1], [3, 3, 4, 3], [4, 1, 1, 3], [1, 1, 2, 4]], [[4, 1, 3, 4], [3, 3, 1, 2], [1, 3, 3, 1], [3, 4, 3, 1]], [[3, 4, 2, 3], [2, 2, 4, 2], [4, 1, 1, 3], [1, 1, 1, 2]], [[3, 3, 4, 4], [4, 2, 3, 2], [3, 3, 3, 4], [3, 2, 1, 2]]]
S-4-4-4-7-NR,0.4019172191619873,45306,[[[3, 2, 4, 1], [4, 4, 1, 2], [1, 2, 3, 1], [3, 1, 1, 1]], [[3, 1, 2, 1], [2, 2, 2, 3], [2, 1, 4, 1], [4, 1, 2, 1]], [[2, 1, 3, 2], [3, 3, 1, 2], [1, 1, 1, 4], [1, 1, 1, 1]], [[1, 2, 1, 4], [1, 2, 2, 4], [2, 4, 4, 2], [4, 1, 1, 1]]]
S-4-4-4-8-NR,0.3107457160949707,39295,[[[4, 2, 1, 3], [1, 1, 2, 1], [2, 2, 4, 4], [4, 3, 2, 4]], [[4, 3, 1, 3], [1, 1, 2, 2], [2, 4, 1, 4], [1, 4, 4, 1]], [[2, 3, 4, 2], [4, 2, 4, 2], [4, 4, 1, 1], [1, 1, 4, 4]], [[4, 2, 1, 1], [1, 2, 3, 4], [3, 1, 4, 4], [4, 4, 4, 1]]]
S-4-4-4-9-NR,0.5029697418212891,60217,[[[4, 3, 1, 2], [1, 2, 2, 1], [2, 3, 1, 1], [1, 3, 3, 1]], [[3, 2, 1, 3], [1, 1, 2, 2], [2, 1, 4, 1], [4, 1, 4, 2]], [[1, 3, 2, 4], [2, 2, 3, 3], [3, 1, 1, 2], [1, 2, 4, 4]], [[4, 4, 4, 3], [4, 3, 2, 2], [2, 2, 1, 4], [1, 4, 4, 4]]]
S-4-4-4-10-NR,0.1709461212158203,21422,[[[1, 4, 4, 2], [4, 4, 3, 4], [3, 1, 4, 3], [4, 2, 4, 3]], [[4, 2, 4, 2], [4, 4, 3, 3], [3, 3, 2, 4], [2, 3, 3, 2]], [[2, 2, 4, 4], [4, 3, 1, 1], [1, 4, 2, 2], [2, 2, 1, 2]], [[4, 4, 3, 3], [3, 1, 3, 1], [3, 2, 2, 2], [2, 2, 3, 1]]]
S-4-4-4-11-NR,0.44911670684814453,52149,[[[2, 1, 1, 4], [1, 2, 2, 2], [2, 2, 4, 1], [4, 4, 3, 3]], [[1, 4, 1, 1], [1, 2, 4, 3], [4, 1, 4, 2], [4, 3, 1, 1]], [[2, 1, 4, 3], [4, 3, 4, 1], [4, 2, 2, 3], [2, 1, 3, 4]], [[3, 3, 2, 1], [2, 1, 3, 1], [3, 3, 4, 2], [4, 4, 1, 1]]]
S-4-4-4-12-NR,1.1798248291015625,146469,[[[4, 3, 3, 2], [3, 3, 1, 2], [1, 2, 1, 3], [1, 4, 1, 4]], [[3, 2, 1, 1], [1, 2, 1, 2], [1, 3, 1, 4], [1, 4, 4, 4]], [[3, 1, 1, 4], [1, 2, 2, 3], [2, 4, 2, 1], [2, 4, 4, 2]], [[2, 4, 1, 1], [1, 3, 4, 2], [4, 1, 4, 4], [4, 2, 3, 2]]]
S-4-4-4-13-NR,0.16464829444885254,15563,[[[3, 3, 2, 1], [2, 2, 3, 4], [3, 2, 4, 2], [4, 2, 2, 3]], [[2, 1, 3, 2], [3, 4, 4, 4], [4, 2, 3, 4], [3, 3, 2, 3]], [[1, 2, 1, 3], [1, 4, 3, 4], [3, 4, 2, 4], [2, 3, 2, 4]], [[3, 3, 2, 1], [2, 4, 3, 4], [3, 4, 2, 2], [2, 4, 1, 3]]]
S-4-4-4-14-NR,0.5141949653625488,63123,[[[1, 2, 3, 3], [3, 3, 2, 2], [2, 3, 3, 2], [3, 3, 1, 1]], [[4, 3, 1, 1], [1, 2, 3, 1], [3, 2, 1, 3], [1, 1, 3, 2]], [[4, 1, 4, 1], [4, 1, 4, 4], [4, 3, 2, 2], [2, 2, 3, 3]], [[1, 1, 4, 3], [4, 4, 1, 1], [1, 2, 4, 2], [4, 3, 1, 3]]]
S-4-4-4-15-NR,0.4906015396118164,57342,[[[2, 1, 3, 3], [3, 1, 2, 2], [2, 2, 3, 3], [3, 2, 1, 2]], [[1, 3, 3, 4], [3, 2, 2, 4], [2, 3, 4, 4], [4, 2, 2, 1]], [[3, 4, 4, 3], [4, 4, 4, 3], [4, 4, 4, 4], [4, 1, 2, 1]], [[1, 3, 4, 3], [4, 3, 1, 4], [1, 4, 2, 3], [2, 1, 3, 4]]]
S-4-4-4-16-NR,1.2238061428070068,154192,[[[3, 4, 2, 3], [2, 4, 1, 2], [1, 3, 3, 1], [3, 4, 2, 2]], [[4, 3, 1, 4], [1, 2, 4, 3], [4, 1, 2, 3], [2, 2, 1, 3]], [[4, 4, 3, 4], [3, 3, 1, 3], [1, 3, 4, 4], [4, 3, 3, 2]], [[2, 4, 3, 2], [3, 3, 1, 1], [1, 4, 3, 3], [3, 2, 3, 3]]]
S-4-4-4-17-NR,0.616875171661377,73089,[[[1, 2, 3, 4], [3, 2, 1, 4], [1, 1, 4, 4], [4, 3, 2, 2]], [[2, 4, 1, 4], [1, 4, 3, 1], [3, 4, 3, 1], [3, 2, 3, 1]], [[4, 4, 3, 3], [3, 1, 1, 3], [1, 1, 2, 4], [2, 1, 1, 3]], [[2, 3, 3, 1], [3, 3, 4, 4], [4, 4, 2, 1], [2, 3, 2, 2]]]
S-4-4-4-18-NR,0.13458585739135742,12477,[[[2, 1, 3, 2], [3, 4, 2, 2], [2, 3, 2, 2], [2, 2, 2, 3]], [[4, 2, 2, 4], [2, 2, 2, 3], [2, 2, 3, 1], [3, 3, 4, 3]], [[2, 4, 4, 2], [4, 3, 4, 3], [4, 1, 3, 3], [3, 3, 4, 3]], [[3, 2, 1, 4], [1, 3, 3, 3], [3, 3, 4, 2], [4, 3, 3, 1]]]
S-4-4-4-19-NR,0.3377046585083008,42826,[[[1, 1, 1, 2], [1, 2, 1, 2], [1, 4, 1, 4], [1, 3, 3, 4]], [[2, 2, 1, 1], [1, 2, 4, 1], [4, 4, 1, 4], [1, 4, 3, 4]], [[1, 1, 4, 3], [4, 1, 2, 4], [2, 4, 2, 1], [2, 4, 3, 2]], [[4, 3, 4, 3], [4, 4, 2, 3], [2, 1, 2, 1], [2, 2, 3, 3]]]
S-4-4-4-20-NR,0.6173210144042969,73330,[[[2, 3, 2, 3], [2, 1, 3, 3], [3, 3, 4, 1], [4, 2, 1, 4]], [[4, 3, 4, 1], [4, 3, 2, 2], [2, 1, 1, 2], [1, 4, 4, 1]], [[1, 1, 1, 2], [1, 2, 3, 3], [3, 2, 3, 3], [3, 1, 1, 2]], [[2, 2, 1, 3], [1, 3, 1, 4], [1, 3, 3, 4], [3, 2, 4, 2]]]
S-4-4-4-21-NR,0.3441591262817383,43843,[[[2, 4, 2, 1], [2, 4, 4, 4], [4, 3, 4, 1], [4, 4, 2, 3]], [[4, 1, 4, 1], [4, 4, 3, 1], [3, 1, 2, 1], [2, 3, 2, 1]], [[2, 1, 1, 4], [1, 1, 2, 3], [2, 1, 4, 4], [4, 1, 1, 2]], [[1, 4, 2, 3], [2, 3, 1, 4], [1, 4, 4, 1], [4, 2, 2, 2]]]
S-4-4-4-22-NR,0.5374817848205566,65171,[[[2, 2, 3, 3], [3, 1, 4, 2], [4, 4, 2, 1], [2, 2, 1, 1]], [[2, 3, 3, 3], [3, 2, 3, 2], [3, 1, 4, 3], [4, 1, 1, 2]], [[3, 3, 3, 3], [3, 2, 2, 4], [2, 3, 1, 3], [1, 2, 3, 1]], [[1, 3, 4, 3], [4, 4, 3, 2], [3, 3, 3, 4], [3, 1, 1, 1]]]
S-4-4-4-23-NR,0.06219291687011719,7983,[[[2, 1, 2, 3], [2, 3, 3, 4], [3, 4, 2, 1], [2, 4, 2, 2]], [[3, 3, 2, 3], [2, 4, 2, 4], [2, 1, 3, 3], [3, 2, 1, 4]], [[4, 3, 4, 3], [4, 4, 4, 1], [4, 3, 2, 1], [2, 4, 1, 1]], [[1, 3, 2, 4], [2, 1, 3, 2], [3, 1, 1, 4], [1, 1, 4, 1]]]
S-4-4-4-24-NR,0.006833553314208984,847,[[[4, 2, 4, 3], [4, 2, 4, 1], [4, 2, 3, 2], [3, 2, 2, 3]], [[1, 3, 3, 1], [3, 1, 3, 1], [3, 2, 2, 3], [2, 3, 1, 3]], [[3, 1, 1, 3], [1, 1, 1, 2], [1, 3, 2, 4], [2, 3, 2, 3]], [[4, 3, 3, 4], [3, 2, 3, 1], [3, 4, 2, 1], [2, 3, 2, 4]]]
S-4-4-4-25-NR,0.9038143157958984,109950,[[[1, 2, 4, 1], [4, 2, 4, 2], [4, 4, 4, 3], [4, 4, 1, 2]], [[4, 1, 4, 1], [4, 2, 1, 3], [1, 3, 4, 3], [4, 2, 1, 2]], [[3, 1, 2, 4], [2, 3, 1, 1], [1, 3, 4, 1], [4, 2, 4, 4]], [[3, 4, 1, 2], [1, 1, 1, 2], [1, 1, 4, 4], [4, 4, 2, 3]]]
S-4-4-4-26-NR,0.32553815841674805,38691,[[[2, 2, 2, 4], [2, 4, 4, 3], [4, 1, 2, 1], [2, 2, 4, 1]], [[1, 4, 3, 1], [3, 3, 1, 1], [1, 1, 4, 3], [4, 1, 2, 3]], [[4, 1, 4, 4], [4, 1, 2, 1], [2, 3, 3, 2], [3, 3, 2, 4]], [[4, 4, 4, 2], [4, 1, 2, 1], [2, 2, 1, 2], [1, 4, 2, 2]]]
S-4-4-4-27-NR,0.47408056259155273,59393,[[[2, 1, 3, 2], [3, 3, 4, 3], [4, 3, 1, 4], [1, 3, 4, 1]], [[4, 2, 4, 3], [4, 3, 3, 2], [3, 4, 4, 3], [4, 1, 1, 1]], [[4, 3, 1, 1], [1, 2, 2, 4], [2, 3, 2, 2], [2, 1, 3, 1]], [[3, 1, 1, 2], [1, 4, 2, 2], [2, 2, 4, 1], [4, 1, 2, 3]]]
S-4-4-4-28-NR,0.06567835807800293,4914,[[[1, 2, 1, 4], [1, 2, 2, 1], [2, 3, 3, 3], [3, 4, 1, 3]], [[3, 4, 1, 2], [1, 1, 2, 2], [2, 3, 2, 2], [2, 3, 3, 2]], [[1, 2, 4, 2], [4, 2, 4, 2], [4, 2, 2, 3], [2, 2, 2, 1]], [[4, 2, 1, 1], [1, 2, 4, 3], [4, 3, 2, 2], [2, 1, 2, 4]]]
S-4-4-4-29-NR,0.13182568550109863,13803,[[[1, 3, 4, 2], [4, 2, 2, 4], [2, 4, 3, 3], [3, 1, 2, 1]], [[2, 2, 3, 3], [3, 4, 2, 4], [2, 3, 4, 4], [4, 1, 2, 4]], [[2, 3, 4, 3], [4, 4, 1, 3], [1, 4, 2, 3], [2, 4, 1, 4]], [[4, 3, 4, 2], [4, 3, 2, 2], [2, 3, 3, 4], [3, 4, 4, 1]]]
S-4-4-4-30-NR,0.13641858100891113,12369,[[[3, 1, 3, 1], [3, 2, 4, 1], [4, 3, 2, 3], [2, 1, 4, 4]], [[4, 1, 1, 3], [1, 1, 1, 4], [1, 3, 3, 2], [3, 4, 2, 3]], [[1, 3, 3, 3], [3, 4, 1, 2], [1, 2, 2, 3], [2, 3, 4, 1]], [[1, 3, 1, 2], [1, 2, 4, 1], [4, 3, 3, 1], [3, 1, 2, 4]]]
S-4-4-4-31-NR,1.0996694564819336,139602,[[[2, 2, 2, 4], [2, 1, 3, 4], [3, 4, 3, 2], [3, 3, 1, 2]], [[1, 4, 1, 4], [1, 4, 4, 2], [4, 2, 2, 4], [2, 2, 2, 2]], [[2, 4, 2, 1], [2, 2, 2, 2], [2, 4, 1, 1], [1, 2, 1, 3]], [[4, 1, 1, 1], [1, 2, 2, 3], [2, 1, 2, 1], [2, 3, 4, 2]]]
S-4-4-4-32-NR,0.746640682220459,93895,[[[1, 2, 1, 4], [1, 2, 2, 3], [2, 3, 2, 4], [2, 1, 1, 1]], [[1, 4, 3, 1], [3, 3, 1, 1], [1, 4, 2, 4], [2, 1, 3, 4]], [[1, 1, 4, 1], [4, 1, 1, 3], [1, 4, 2, 2], [2, 4, 1, 2]], [[3, 1, 3, 1], [3, 3, 4, 4], [4, 2, 2, 3], [2, 2, 4, 1]]]
S-4-4-4-33-NR,0.7351150512695312,87803,[[[2, 2, 3, 3], [3, 3, 3, 2], [3, 1, 3, 3], [3, 2, 1, 4]], [[4, 3, 1, 2], [1, 2, 3, 3], [3, 3, 2, 1], [2, 4, 1, 3]], [[3, 2, 4, 4], [4, 3, 2, 1], [2, 1, 3, 1], [3, 3, 4, 3]], [[1, 4, 3, 4], [3, 1, 3, 1], [3, 1, 1, 4], [1, 3, 1, 3]]]
S-4-4-4-34-NR,0.31341552734375,36623,[[[3, 1, 2, 1], [2, 2, 1, 3], [1, 1, 3, 1], [3, 4, 3, 4]], [[1, 1, 2, 3], [2, 3, 3, 4], [3, 1, 3, 2], [3, 4, 4, 2]], [[3, 3, 4, 2], [4, 4, 2, 4], [2, 2, 4, 2], [4, 2, 3, 2]], [[1, 2, 1, 2], [1, 4, 1, 1], [1, 2, 4, 3], [4, 2, 3, 1]]]
S-4-4-4-35-NR,0.8436753749847412,101627,[[[3, 2, 3, 1], [3, 3, 3, 4], [3, 2, 1, 1], [1, 3, 4, 2]], [[3, 1, 3, 1], [3, 4, 2, 3], [2, 1, 2, 1], [2, 2, 1, 4]], [[3, 1, 3, 1], [3, 3, 3, 2], [3, 1, 1, 2], [1, 4, 3, 4]], [[1, 1, 4, 3], [4, 2, 3, 1], [3, 2, 4, 1], [4, 4, 1, 4]]]
