,1,2,3,4,5,6,7,8,9
182,0,0,5,19,5,1,0,0,1
183,0,0,3,30,4,1,1,1,1
184,0,1,11,9,5,2,0,0,1
185,1,4,6,8,4,1,0,0,1
186,1,2,3,12,5,0,0,1,1
187,3,7,8,23,5,2,0,1,1
188,1,2,0,15,6,0,7,0,2
189,0,1,4,17,11,2,4,1,1
190,0,0,2,14,3,2,1,0,1
191,0,0,1,27,6,0,4,1,1
192,3,7,1,17,4,1,0,0,1
193,3,4,5,7,0,0,2,0,1
194,0,0,9,17,5,2,2,0,1
195,1,4,2,13,2,1,1,0,1
196,1,1,6,20,5,1,0,0,1
197,1,5,9,33,19,3,7,1,1
198,0,1,2,18,5,0,3,1,1
199,0,1,4,37,13,2,4,2,1
200,1,3,7,24,14,3,2,1,1
201,1,2,3,15,4,1,0,1,1
202,1,3,2,8,7,0,1,1,1
203,1,6,18,43,22,3,3,2,1
204,1,2,2,28,14,1,5,1,1
205,0,1,6,26,12,3,0,1,1
206,1,2,1,25,14,3,2,0,1
207,1,1,5,12,6,1,0,0,1
208,1,2,1,8,5,1,0,0,1
209,2,3,1,14,4,0,0,1,1
210,2,3,3,9,4,0,0,1,1
211,2,4,4,23,6,0,3,0,1
212,0,0,1,20,7,2,2,0,1
213,1,4,4,31,8,1,3,0,1
214,1,2,4,35,8,0,1,1,1
215,1,3,3,18,2,0,1,0,1
216,2,4,6,17,3,2,0,0,1
217,1,2,2,15,7,0,3,2,1
218,0,1,4,15,6,0,1,0,1
219,0,0,4,11,3,3,1,0,1
220,2,4,1,10,2,1,0,0,1
221,0,0,7,12,2,1,0,0,1
222,2,5,5,27,8,0,3,0,1
223,1,3,4,18,4,1,0,0,1
224,0,0,2,42,8,3,3,0,1
225,0,2,1,17,5,0,2,0,1
226,0,1,17,31,21,6,5,0,1
227,0,0,4,14,5,1,1,0,1
228,0,3,4,16,12,1,0,1,1
229,2,3,2,9,0,2,0,1,1
230,0,0,2,19,7,2,1,1,1
231,1,3,2,16,8,0,1,0,1
232,1,1,6,49,12,0,1,0,1
233,0,1,8,17,5,1,0,0,1
234,3,6,6,11,2,2,0,0,1
235,0,1,3,18,9,3,0,0,1
236,0,0,2,22,11,2,2,1,1
237,2,2,1,14,0,0,3,0,1
238,0,3,9,17,17,1,2,3,1
239,0,0,8,16,1,4,1,0,1
240,1,2,7,12,9,0,2,0,1
241,1,1,2,12,4,1,1,0,1
242,1,3,2,8,1,1,0,0,1
243,2,5,0,5,9,0,0,2,1
244,1,4,1,21,10,2,4,0,1
245,1,2,3,22,7,1,0,0,1
246,2,10,3,36,12,1,2,1,1
247,1,2,5,20,7,1,2,0,1
248,1,3,1,14,9,0,1,1,1
249,0,0,6,30,11,2,3,0,1
250,1,3,0,7,1,0,2,0,1
251,0,1,5,34,11,0,2,2,1
252,3,4,4,10,1,2,1,0,1
253,2,3,8,11,3,1,0,0,1
254,0,2,6,9,1,1,1,0,1
255,2,3,4,20,5,1,1,0,1
256,1,2,4,16,6,1,0,0,1
257,0,0,4,18,7,0,1,0,1
258,2,6,6,33,3,2,0,0,2
259,2,3,8,16,11,8,4,1,2
260,1,2,5,26,4,4,3,0,1
261,0,2,4,11,14,3,0,0,1
262,1,2,5,14,3,1,0,0,1
263,1,2,2,20,2,0,4,0,1
264,0,0,5,31,14,0,3,0,1
265,1,5,13,40,10,4,0,2,2
266,1,5,1,37,15,0,2,1,1
267,1,3,4,33,11,2,3,0,3
268,2,5,2,10,1,1,0,0,1
269,2,8,16,29,11,4,2,3,1
270,3,3,2,7,1,1,1,0,1
271,2,3,5,11,3,2,1,0,1
272,1,3,5,20,8,6,5,1,1
273,0,1,4,15,2,0,3,0,1
274,0,0,5,12,4,1,0,0,1
275,1,4,11,30,16,1,1,1,1
276,0,2,5,28,14,5,3,1,1
277,1,2,1,16,6,1,2,0,6
278,0,1,6,17,2,2,1,1,1
279,0,2,4,17,9,1,4,2,1
280,1,4,6,19,4,2,1,0,1
281,0,0,2,15,4,2,0,0,1
282,1,2,5,30,9,3,1,0,1
283,1,2,8,13,6,5,1,0,1
284,0,1,5,17,7,0,2,1,1
285,1,3,3,25,7,1,1,1,1
286,0,1,5,14,9,4,2,0,1
287,2,2,18,6,4,3,1,1,1
288,2,3,2,11,1,1,1,0,1
289,0,2,4,16,7,1,6,3,1
290,0,2,5,22,6,1,1,1,1
291,1,2,0,22,4,1,2,1,1
292,1,2,4,9,2,0,1,0,1
293,0,2,3,16,3,2,2,0,1
294,1,1,3,21,5,1,0,0,1
295,1,1,9,13,3,2,0,0,1
296,2,3,3,28,3,0,2,0,1
297,1,2,6,12,5,2,2,0,1
298,0,1,4,21,6,0,2,0,1
299,1,3,4,18,5,3,1,0,1
300,1,3,3,6,4,1,0,1,1
301,3,4,1,6,1,0,1,0,1
302,1,3,11,12,2,1,0,0,1
303,0,0,4,16,5,1,1,1,1
304,1,2,6,9,2,1,0,0,1
305,0,3,0,16,9,2,2,1,1
306,1,1,6,14,3,1,0,0,1
307,1,3,1,24,7,1,0,0,1
308,0,1,1,18,7,0,0,2,1
309,1,1,8,53,12,1,2,1,1
310,0,2,15,6,5,2,0,0,1
311,0,0,4,42,10,0,8,0,1
312,3,5,0,10,2,0,3,0,1
313,2,5,5,14,5,2,0,0,1
314,0,0,3,45,14,2,6,2,1
315,0,2,1,14,2,2,0,0,1
316,2,7,4,14,13,1,1,3,1
317,1,1,8,28,12,7,2,0,1
318,0,0,19,24,9,2,1,0,1
319,1,3,7,12,6,1,3,0,1
320,1,2,7,22,7,3,1,0,1
321,1,3,1,13,2,2,1,0,1
322,3,6,7,16,6,1,0,0,1
323,1,2,0,25,11,0,4,0,3
324,1,2,3,12,5,1,0,0,1
325,0,0,11,40,26,1,4,2,1
326,1,3,5,12,5,1,0,0,1
327,1,2,4,26,6,2,2,2,1
328,0,0,2,35,15,3,2,3,1
329,0,0,9,14,1,2,0,0,1
330,1,4,8,29,12,2,0,1,1
331,0,1,19,42,18,2,4,4,2
332,0,3,3,19,12,1,0,9,1
333,2,6,0,13,3,1,1,0,1
334,1,1,3,33,6,9,1,0,1
335,1,1,6,27,7,2,3,0,1
336,0,1,2,8,8,2,0,1,1
337,1,2,4,7,0,0,1,0,1
338,2,5,16,41,9,1,2,0,1
339,2,4,1,14,4,0,1,0,1
340,0,0,2,23,6,0,2,0,1
341,0,0,5,22,6,0,2,0,1
342,1,4,6,33,8,4,5,4,1
343,3,7,4,28,2,1,1,0,1
344,2,3,1,6,3,1,0,0,1
345,2,5,6,31,10,2,5,0,1
346,1,6,1,26,5,0,1,1,1
347,0,1,7,24,4,1,2,1,1
348,0,1,5,28,5,1,4,0,1
349,0,5,0,17,8,0,1,0,1
350,2,4,8,14,8,4,3,0,1
351,1,3,2,13,6,1,3,0,1
352,2,2,2,8,1,0,1,0,1
353,1,1,3,24,9,2,6,0,1
354,2,3,2,10,5,1,2,0,1
355,1,2,2,14,8,1,2,2,1
356,1,2,5,31,12,4,3,1,1
357,1,1,6,24,13,2,1,1,1
358,0,1,2,10,3,1,0,0,1
359,1,3,1,19,3,1,0,0,1
360,2,4,2,6,3,1,0,0,1
361,0,2,4,50,15,3,1,1,1
362,2,5,2,16,6,3,0,1,1
363,2,6,9,20,2,0,4,0,1
364,2,8,1,37,8,2,4,1,1
365,1,2,0,11,4,2,1,0,1
366,2,3,0,20,6,0,1,0,1
367,2,5,5,16,3,2,0,0,1
368,2,6,1,11,3,1,1,0,1
369,1,3,6,10,4,1,1,0,1
370,0,2,20,58,26,5,1,1,1
371,1,3,3,16,2,1,0,0,1
372,1,2,5,13,5,1,1,0,1
373,2,3,1,5,4,2,2,0,1
374,0,0,3,14,3,1,2,1,1
375,1,2,0,13,5,1,2,0,1
376,2,2,0,35,5,1,5,0,1
377,0,2,5,18,6,2,4,1,1
378,0,0,5,28,10,1,1,0,1
379,2,4,4,11,2,2,0,0,1
380,0,1,0,22,2,1,1,0,1
381,0,2,0,13,2,1,0,1,1
382,2,3,4,9,0,0,2,0,1
383,2,2,2,12,4,0,2,0,1
384,0,0,0,20,5,0,1,0,1
385,1,2,1,21,7,3,1,1,1
386,0,0,6,23,3,2,1,1,1
387,0,0,6,14,2,2,0,0,1
388,0,1,9,17,0,2,0,0,1
389,1,3,5,20,12,1,1,1,1
390,1,1,1,22,8,0,7,1,1
391,0,0,7,59,23,10,6,1,1
392,1,4,7,30,12,0,6,1,1
393,1,5,1,28,26,0,0,7,2
394,1,1,1,12,3,1,2,0,1
395,1,2,1,18,6,1,1,1,1
396,1,2,6,16,6,2,0,0,1
397,0,0,7,10,5,1,1,0,1
398,1,4,8,17,7,2,3,0,1
399,0,0,3,23,8,1,2,1,3
400,1,5,7,43,11,0,9,0,1
401,0,0,1,20,6,1,1,0,1
402,0,0,6,15,8,4,2,0,1
403,1,2,1,4,7,3,1,0,1
404,1,2,18,47,18,2,3,0,1
405,1,2,2,20,8,0,2,1,1
406,1,2,5,13,3,1,0,0,1
407,1,3,11,20,7,5,5,0,1
408,0,1,4,27,11,2,0,0,1
409,0,2,5,23,6,1,4,0,1
410,1,4,1,5,1,0,1,0,1
411,0,0,5,15,9,1,2,0,1
412,2,4,5,16,6,2,0,0,1
413,1,3,0,7,0,0,1,0,1
414,1,1,1,8,2,2,1,0,1
415,1,3,12,36,13,1,3,0,1
416,0,1,3,19,6,2,3,1,1
417,1,5,2,24,11,4,0,0,1
418,1,3,5,12,4,2,0,0,2
419,1,2,10,6,2,4,2,0,1
420,1,3,1,20,10,0,1,0,1
421,1,2,1,14,5,1,2,1,1
422,1,2,5,36,11,5,9,0,4
423,1,1,3,14,6,0,4,1,1
424,1,2,1,18,4,0,1,0,1
425,1,2,20,64,31,6,13,1,1
426,0,0,4,7,4,0,1,1,1
427,1,5,6,14,5,4,4,2,2
428,0,1,9,22,4,1,1,0,1
429,0,0,3,17,4,1,1,0,1
430,1,2,10,21,7,1,0,0,1
431,1,3,7,25,3,1,1,0,1
432,1,2,3,33,9,0,1,0,1
433,1,3,6,6,5,1,0,0,1
434,1,3,1,13,1,0,1,0,1
435,2,4,0,17,8,0,4,0,1
436,2,3,5,11,4,2,0,0,1
437,2,3,2,14,8,2,4,0,1
438,2,5,2,18,11,1,4,3,1
439,1,2,4,21,3,2,0,0,1
440,0,0,9,40,8,5,2,1,1
441,1,3,1,20,10,1,2,0,1
442,1,1,1,21,4,0,1,0,1
443,1,2,0,23,5,0,2,0,1
444,1,3,2,10,2,1,0,0,1
445,1,3,10,36,12,3,8,0,1
446,0,2,3,11,6,1,0,0,1
447,1,3,7,33,20,5,5,0,1
448,2,4,6,27,5,1,1,0,1
449,0,1,6,16,5,1,1,0,1
450,2,4,2,13,3,1,0,0,1
451,1,2,3,22,8,2,3,0,2
452,2,5,5,16,5,1,2,0,1
453,0,3,4,13,6,0,0,1,1
454,0,2,8,31,14,4,3,1,1
455,0,0,0,16,8,1,3,0,1
456,0,0,8,11,3,6,0,0,2
457,2,5,4,17,4,2,0,0,1
458,2,4,2,28,7,2,0,0,1
459,1,1,7,13,5,3,0,0,1
460,0,2,1,19,5,0,2,0,1
461,0,0,3,18,2,3,2,1,1
462,1,1,2,14,1,1,2,0,1
463,0,1,2,18,10,2,1,0,1
464,0,0,11,52,22,4,6,6,2
465,1,5,8,55,19,2,3,0,2
466,0,0,10,53,20,3,2,1,1
467,1,2,6,5,1,2,0,0,1
468,1,7,7,22,11,1,1,0,1
469,1,2,0,11,7,0,2,1,1
470,1,2,0,14,12,0,5,1,1
471,1,3,1,41,17,2,9,0,1
472,1,2,6,25,10,1,2,0,1
473,1,3,8,10,6,3,1,2,1
474,0,2,2,13,3,1,1,0,1
475,1,2,1,16,1,0,3,0,2
476,2,4,7,14,2,1,1,0,1
477,2,4,4,24,7,0,3,1,1
478,0,2,0,28,19,3,2,0,2
479,0,1,6,21,4,1,0,0,1
480,1,2,3,14,10,4,1,0,1
481,2,5,2,19,16,2,3,1,1
482,0,0,5,11,3,1,0,0,1
483,0,0,7,17,4,1,1,1,1
484,1,3,0,10,4,0,2,0,1
485,1,2,7,11,1,1,0,0,1
486,2,3,0,16,11,2,1,0,1
487,0,1,1,21,8,2,2,0,1
488,1,1,1,13,4,2,0,0,1
489,1,3,0,14,8,0,3,0,1
490,1,3,7,9,0,2,3,0,2
491,1,3,1,7,3,1,0,0,1
492,0,0,4,15,3,2,1,0,3
493,0,0,3,34,14,8,5,1,1
494,1,5,13,24,8,1,0,1,1
495,1,2,4,29,9,2,4,1,1
496,1,3,2,20,4,2,1,0,1
497,2,4,9,14,3,1,0,0,1
498,1,2,2,20,8,2,3,0,1
499,1,1,6,22,9,4,2,0,2
500,1,4,1,14,6,2,0,0,1
501,1,6,7,28,5,0,6,1,1
502,1,3,3,10,2,0,1,0,1
503,1,1,3,30,6,0,6,1,1
504,1,2,2,20,6,2,4,0,1
505,0,0,0,33,13,0,13,5,1
506,2,4,4,12,4,1,2,0,1
507,0,0,8,18,4,1,1,0,1
508,1,1,5,27,13,5,4,0,1
509,3,5,6,9,0,1,3,0,1
510,0,2,7,30,11,1,5,1,1
511,1,1,3,17,6,0,2,0,1
512,0,1,1,30,8,0,2,2,1
513,2,3,2,3,1,1,0,0,1
514,0,1,0,22,13,0,7,2,1
515,0,1,11,20,2,0,4,1,1
516,0,1,0,17,12,2,2,1,1
517,3,3,0,19,0,1,1,0,1
518,0,0,2,26,6,1,1,0,1
519,1,2,6,10,3,2,0,0,1
520,0,0,5,35,15,0,12,1,1
521,1,5,0,31,9,1,4,0,1
522,0,2,0,27,11,3,8,0,1
523,1,5,4,7,2,1,1,0,1
524,1,1,3,13,4,0,2,1,1
525,0,2,2,29,18,2,5,2,1
526,2,6,2,4,5,2,0,0,1
527,1,5,4,12,5,0,1,1,1
528,2,4,5,19,8,3,0,1,1
529,1,2,0,19,10,1,4,0,1
530,1,4,4,4,1,1,0,0,1
531,1,3,11,8,4,1,0,0,1
532,1,5,17,23,17,5,2,1,1
533,0,3,1,6,3,1,0,0,1
534,1,1,3,11,5,1,0,1,1
535,2,4,4,6,1,1,0,0,1
536,1,3,5,14,2,0,1,0,2
537,0,2,3,23,7,0,1,4,1
538,0,0,2,6,1,0,1,0,1
539,1,1,3,19,3,1,2,0,1
540,1,4,2,32,26,4,3,2,1
541,0,0,3,18,9,1,5,1,1
542,1,2,8,17,6,2,0,0,1
543,2,6,7,22,13,8,3,0,1
544,0,0,4,10,2,1,0,0,1
545,2,3,5,13,2,1,0,0,1
546,0,1,5,17,3,1,0,0,1
547,1,2,0,19,2,1,1,0,1
548,3,5,3,18,5,0,1,0,1
549,2,3,1,15,1,1,0,0,1
550,2,6,4,20,3,1,2,0,1
551,2,4,4,20,4,2,0,0,1
552,0,0,5,20,11,1,1,2,1
553,1,4,6,44,15,2,0,0,1
554,1,4,3,12,0,0,1,0,1
555,1,2,4,11,4,3,1,0,1
556,0,1,11,8,7,2,1,0,1
557,0,1,7,19,9,2,1,0,1
558,0,0,3,23,4,1,1,0,1
559,1,1,0,19,6,2,2,0,1
560,0,1,9,17,8,5,4,2,2
561,0,1,6,32,10,5,3,1,1
562,0,1,3,40,4,2,6,1,1
563,2,3,2,15,3,1,2,0,1
564,2,8,2,15,13,1,2,0,1
565,1,3,1,21,7,2,0,0,1
566,1,3,1,15,2,0,1,0,1
567,1,3,5,14,4,2,0,0,1
568,1,3,7,20,2,2,0,0,1
569,0,1,8,27,7,1,0,1,1
570,2,7,2,24,9,2,3,0,1
571,1,3,2,8,3,2,0,0,1
572,2,6,0,33,12,1,6,2,1
573,1,3,2,6,1,1,1,0,1
574,0,0,6,13,4,2,2,2,2
575,2,4,4,5,1,2,0,0,1
576,1,3,6,40,13,1,8,0,1
577,1,5,9,21,7,5,0,2,1
578,1,2,1,19,5,2,3,0,1
579,1,2,6,19,3,1,1,0,1
580,2,5,8,25,13,4,4,0,1
581,0,1,6,26,9,2,3,0,1
582,1,4,3,24,13,1,2,1,1
583,1,5,11,30,9,3,3,0,1
584,2,5,2,4,2,2,0,0,1
585,1,2,5,24,5,1,0,0,1
586,1,2,1,18,3,0,2,0,1
587,1,5,8,21,13,3,0,3,1
588,2,4,4,12,4,1,0,1,1
589,0,1,3,22,4,0,2,1,1
590,2,2,2,11,4,1,0,0,1
591,3,6,2,13,6,1,2,1,1
592,2,3,2,10,1,1,0,0,1
593,0,1,9,12,5,2,0,0,1
594,1,4,3,54,32,3,9,2,1
595,1,1,2,6,1,0,1,0,1
596,1,3,2,19,5,1,1,0,1
597,0,1,0,19,2,2,0,0,1
598,1,3,1,28,16,1,6,0,1
599,1,4,4,22,5,0,3,0,1
600,1,2,1,17,4,1,1,0,1
601,0,0,3,14,4,2,5,0,1
602,0,0,11,17,7,0,2,0,1
603,2,6,9,32,12,0,5,1,1
604,0,1,0,10,3,1,0,0,1
605,0,0,10,29,11,2,1,0,1
606,3,7,16,6,1,2,0,0,1
607,2,2,1,16,4,0,6,0,1
608,1,1,6,21,2,1,1,0,1
609,1,3,3,17,9,1,0,0,1
610,1,2,3,22,7,1,0,0,1
611,0,0,7,26,13,2,0,0,1
612,0,1,7,16,6,2,3,2,3
613,0,1,12,21,10,1,1,0,1
614,0,2,4,12,5,2,4,0,1
615,2,2,4,14,6,1,1,0,1
616,2,4,3,10,6,2,1,0,1
617,1,2,5,13,4,2,0,0,1
618,0,0,3,22,14,0,2,0,1
619,0,0,2,20,5,1,3,1,1
620,1,2,3,15,11,2,4,1,1
621,0,0,3,24,4,1,2,1,1
622,1,2,0,8,3,0,1,0,1
623,1,3,10,15,13,1,0,0,3
624,0,0,1,18,4,1,3,0,1
625,0,2,4,17,4,1,1,1,1
626,1,2,6,25,3,0,2,0,1
627,1,2,5,30,4,0,1,0,1
628,1,2,6,48,14,1,1,1,1
629,2,7,6,18,9,3,1,0,1
630,1,2,1,19,3,1,1,1,1
631,0,0,14,20,6,6,4,0,1
632,0,1,2,10,3,0,3,1,1
633,1,3,2,34,9,0,1,0,1
634,1,2,9,15,5,3,0,1,1
635,1,2,3,14,5,1,0,1,1
636,1,3,6,20,8,4,0,0,1
637,2,2,3,8,4,1,1,0,1
638,0,0,2,23,1,1,1,0,1
639,0,1,4,25,9,2,2,0,1
640,1,1,1,23,4,2,3,0,1
641,1,1,5,46,16,1,4,1,1
642,0,0,11,21,4,1,2,0,1
643,2,3,2,17,4,2,2,0,1
644,1,3,2,16,5,2,2,0,1
645,1,3,14,61,38,18,33,8,1
646,2,4,0,26,3,1,0,0,1
647,0,1,4,10,5,0,2,0,1
648,0,0,5,20,2,1,0,0,1
649,2,6,0,10,6,2,1,0,1
650,1,4,5,8,7,1,0,0,1
651,1,2,4,21,10,0,1,1,1
652,3,4,2,3,1,2,0,0,1
653,1,1,6,18,3,7,1,0,1
654,1,2,4,23,4,4,1,1,1
655,1,2,7,14,3,2,0,0,1
656,0,0,4,35,15,4,6,2,1
657,0,0,8,20,25,8,0,0,1
658,2,3,8,7,1,2,0,0,1
659,1,4,3,38,9,2,2,1,1
660,3,5,4,12,2,1,0,0,1
661,2,6,4,18,8,2,0,2,2
662,0,0,2,20,7,2,2,0,1
663,2,2,16,39,14,6,3,1,1
664,2,5,3,7,1,3,0,0,1
665,0,1,5,15,2,1,0,0,1
666,0,1,5,21,3,4,2,0,1
667,0,2,3,19,9,2,2,1,1
668,1,3,1,14,2,0,3,0,1
669,1,1,5,15,3,1,1,0,1
670,1,1,0,22,9,3,3,1,1
671,0,0,11,30,3,1,0,0,1
672,0,1,1,15,2,2,2,0,1
673,0,1,1,20,8,0,1,1,1
674,2,5,7,4,2,1,2,0,1
675,0,2,5,22,4,0,1,1,1
676,1,3,7,8,3,2,1,1,1
677,2,4,2,10,2,1,0,0,1
678,1,4,12,19,13,2,0,3,1
679,1,2,8,35,14,1,2,1,1
680,1,2,4,37,10,0,2,1,1
681,0,1,8,29,15,4,5,3,1
682,2,4,5,13,1,2,0,0,1
683,0,0,17,28,10,3,2,0,1
684,2,2,0,18,7,2,2,0,1
685,1,2,4,18,4,0,1,0,1
686,0,2,9,13,3,3,0,1,1
687,2,5,2,25,8,0,3,0,1
688,2,6,10,14,20,2,2,1,1
689,1,2,9,28,6,1,0,0,1
690,1,1,2,20,2,1,0,0,1
691,2,3,1,20,4,1,1,0,1
692,0,2,4,12,9,1,2,0,1
693,2,3,5,12,3,0,1,0,1
694,0,3,1,13,1,0,0,1,1
695,0,0,0,13,3,0,2,1,1
696,0,3,3,20,3,0,2,0,1
697,2,2,0,7,2,0,1,0,1
