,1,2,3,4,5,6,7,8,9
448,2,3,1,7,2,2,0,0,1
449,2,2,0,14,2,0,3,0,1
450,1,2,1,5,1,2,1,0,1
451,2,4,3,8,3,1,0,0,1
452,1,2,8,10,1,2,0,0,1
453,2,5,7,6,5,1,0,0,1
454,1,3,2,9,10,0,1,0,1
455,0,2,2,6,2,1,1,0,1
456,1,3,4,6,0,1,1,0,1
457,3,3,1,7,0,1,0,0,1
458,1,1,3,8,4,1,0,0,1
459,2,3,3,7,1,1,1,0,1
460,1,3,1,1,1,1,0,0,1
461,3,3,0,4,1,0,3,0,1
462,1,3,1,8,1,0,1,0,1
463,1,2,3,6,2,1,0,0,1
464,0,1,4,6,4,2,1,0,1
465,2,3,1,7,2,0,1,0,1
466,1,3,1,9,6,1,0,1,1
467,1,4,6,15,7,1,3,0,1
468,1,4,1,3,0,1,0,0,1
469,0,1,1,13,4,1,0,0,1
470,2,5,3,5,2,1,0,0,1
471,1,3,0,5,3,1,0,0,1
472,1,1,3,9,3,1,1,0,1
473,0,0,6,29,10,2,0,0,1
474,1,2,1,6,2,1,1,0,1
475,2,8,12,25,6,3,1,0,1
476,0,1,5,8,4,1,0,0,1
477,2,4,4,6,1,1,0,0,1
478,2,8,2,27,2,0,6,2,1
479,0,0,1,18,5,1,1,1,1
480,3,4,0,3,3,0,1,1,1
481,2,3,0,13,4,0,1,0,1
482,2,4,4,10,2,1,0,0,1
483,0,0,3,11,4,1,1,0,1
484,3,7,3,5,4,1,0,0,1
485,2,4,4,14,4,1,0,0,1
486,2,3,0,5,3,0,1,0,1
487,1,2,1,13,5,1,1,1,1
488,2,4,3,10,4,0,4,0,1
489,2,6,2,10,4,1,1,0,1
490,2,3,0,8,0,0,1,0,1
491,1,2,9,4,1,1,1,0,1
492,1,2,2,11,3,1,0,0,1
493,2,5,3,15,2,0,1,0,1
494,1,4,6,18,4,1,0,0,1
495,3,7,3,5,3,2,0,0,1
496,1,1,5,1,1,1,0,0,1
497,2,3,0,3,0,1,0,0,1
498,3,5,0,7,3,0,1,0,1
499,0,1,5,16,7,2,1,0,1
500,1,2,5,5,1,1,0,0,1
501,2,4,9,20,14,3,1,0,1
502,2,4,2,10,1,0,1,0,1
503,2,2,2,7,1,1,0,0,1
504,2,4,3,9,1,0,1,0,1
505,1,3,1,6,0,1,0,0,1
506,0,0,3,7,0,2,1,0,1
507,1,1,1,21,6,1,0,0,1
508,2,4,0,11,2,1,1,0,1
509,3,5,10,3,0,2,0,0,1
510,0,0,2,10,3,2,0,0,2
511,3,3,3,7,1,1,0,0,1
512,1,2,1,8,1,0,1,0,1
513,0,2,6,23,5,6,2,1,1
514,1,3,4,18,7,0,2,0,1
515,0,0,7,8,2,1,1,0,1
516,1,4,3,10,6,1,1,0,1
517,1,2,0,12,3,1,1,0,1
518,2,3,2,10,1,1,1,0,1
519,1,3,4,4,0,1,0,0,1
520,0,0,8,18,10,2,0,0,1
521,0,1,4,13,2,1,0,0,1
522,1,2,1,3,2,1,0,0,1
523,2,5,3,9,1,0,2,0,1
524,3,5,0,3,1,2,0,0,1
525,3,4,0,7,1,0,1,0,1
526,1,5,7,16,4,1,1,0,1
527,2,3,2,7,2,1,0,0,1
528,1,1,0,7,1,0,2,0,1
529,2,6,3,4,1,1,0,1,1
530,3,5,5,9,3,1,0,0,1
531,2,2,2,6,1,2,0,0,1
532,2,4,3,7,0,0,1,0,1
533,1,2,2,6,7,0,0,1,1
534,1,3,12,8,3,1,0,0,1
535,0,0,6,8,3,2,1,0,1
536,1,2,0,6,3,0,1,0,1
537,1,3,2,6,3,2,0,0,1
538,1,2,9,14,2,4,0,0,1
539,1,3,3,7,2,2,0,1,1
540,3,7,2,12,4,2,1,0,1
541,1,2,1,8,1,1,0,0,1
542,2,3,4,6,3,1,0,0,1
543,2,3,1,5,3,0,1,0,1
544,1,2,1,6,0,0,1,0,1
545,3,6,5,2,1,2,0,0,1
546,2,2,0,5,2,2,0,0,1
547,3,5,2,0,0,1,0,1,1
548,2,6,3,2,3,1,0,0,1
549,2,3,1,8,3,2,0,0,1
550,1,2,2,14,1,1,1,0,1
551,1,1,9,6,1,1,0,0,1
552,2,4,0,10,4,1,0,0,1
553,1,3,1,20,3,1,0,0,1
554,2,4,4,2,2,1,0,0,1
555,3,4,4,3,1,1,0,0,1
556,2,3,4,14,7,1,0,0,3
557,3,3,2,3,1,1,1,0,1
558,1,2,4,5,5,2,0,0,1
559,1,2,2,12,3,1,0,0,1
560,2,3,3,1,0,1,0,1,1
561,1,1,0,10,3,0,1,0,1
562,3,5,0,6,1,1,1,0,1
563,2,4,2,11,4,1,0,0,1
564,1,2,4,5,2,1,0,0,1
565,0,0,5,10,5,3,1,1,3
566,3,4,1,8,5,0,1,0,1
567,3,4,5,1,1,1,0,0,1
568,0,0,5,8,1,0,2,0,1
569,1,2,4,7,0,1,0,0,1
570,2,4,10,21,7,2,1,0,1
571,2,2,0,10,1,1,0,0,1
572,2,3,6,5,2,1,0,0,1
573,1,2,5,10,3,1,0,0,1
574,1,3,6,4,4,1,0,0,1
575,1,3,0,6,2,0,1,0,1
576,3,4,3,2,1,1,0,0,1
577,0,0,4,3,0,1,0,0,1
578,2,3,2,6,2,1,0,1,1
579,1,2,13,5,0,2,0,0,1
580,2,3,7,20,5,1,0,0,1
581,1,4,1,18,1,0,3,0,1
582,0,1,2,11,6,1,0,0,1
583,0,1,5,13,4,1,0,0,1
584,1,2,2,44,14,1,6,1,1
585,1,2,0,6,2,0,1,0,1
586,2,4,4,5,1,1,0,0,1
587,2,3,1,3,0,0,1,0,1
588,0,0,5,15,5,1,1,0,1
589,2,8,13,11,4,0,1,1,1
590,2,3,2,11,2,0,1,2,1
591,2,3,1,1,2,1,0,0,1
592,0,2,3,8,5,2,0,0,1
593,2,6,0,6,2,0,2,0,1
594,2,2,1,18,4,0,2,0,1
595,1,3,2,10,5,1,0,0,1
596,1,2,4,2,2,2,0,0,1
597,2,3,1,2,1,1,0,0,1
598,0,2,7,15,4,1,0,0,1
599,1,2,4,11,2,1,0,0,1
600,0,0,2,10,3,1,0,0,1
601,2,5,6,9,5,2,0,0,1
602,3,4,3,2,1,1,0,0,1
603,2,5,5,5,1,0,2,0,1
604,0,2,2,4,0,1,0,0,1
605,2,5,8,11,3,2,0,0,1
606,1,1,3,6,1,1,1,1,1
607,2,4,3,8,2,2,0,0,1
608,1,3,3,8,6,1,0,0,1
609,2,4,8,7,2,1,0,0,1
610,1,4,19,16,11,3,1,0,1
611,1,1,2,2,3,1,0,0,1
612,1,2,9,22,7,2,1,0,1
613,1,2,1,9,4,0,1,0,1
614,2,6,0,3,2,0,1,0,1
615,2,4,0,2,1,1,0,0,1
616,2,6,11,8,5,1,0,1,1
617,1,2,4,7,1,1,1,0,1
618,1,1,2,8,4,3,0,0,1
619,0,1,3,9,3,4,0,3,1
620,0,2,0,9,4,0,1,0,1
621,2,4,2,20,3,0,2,0,1
622,2,4,4,12,5,0,1,0,1
623,2,3,0,20,3,0,1,0,1
624,1,2,4,4,1,1,0,0,1
625,0,1,6,25,6,1,0,0,1
626,1,4,4,10,2,1,0,0,1
627,3,3,2,2,0,1,1,0,1
628,1,3,4,17,6,1,2,0,1
629,2,3,9,24,3,1,0,0,1
630,0,2,0,10,1,0,1,0,1
631,2,2,2,7,0,1,0,0,1
632,0,0,3,7,2,0,1,0,1
633,1,1,5,8,3,1,1,0,1
634,1,2,1,6,3,2,2,0,1
635,3,3,1,9,0,0,1,0,1
636,0,1,1,10,5,1,1,1,1
637,1,2,3,4,1,1,0,0,1
638,2,5,0,2,0,0,1,0,1
639,1,2,3,10,0,2,0,0,1
640,2,4,1,1,1,1,0,0,1
641,1,1,5,16,5,1,0,1,1
642,2,2,1,11,1,0,1,0,1
643,1,1,0,4,3,1,0,0,1
644,3,5,1,3,1,1,0,1,1
645,1,1,2,5,2,1,0,0,1
646,0,0,3,7,3,0,1,0,1
647,2,3,7,3,1,1,0,0,1
648,1,2,2,7,1,0,1,0,1
649,1,2,5,9,4,2,0,0,1
650,2,4,4,6,7,2,0,0,1
651,1,4,2,5,6,1,0,0,1
652,1,1,10,10,4,1,1,0,1
653,2,3,6,6,0,0,1,0,1
654,1,2,5,15,8,1,1,0,1
655,2,8,9,10,3,1,0,0,1
656,1,1,8,16,5,1,0,1,1
657,0,4,1,5,4,1,0,0,1
658,1,3,10,8,3,1,1,0,1
659,1,2,2,6,2,1,0,0,1
660,1,1,3,11,1,0,2,0,1
661,3,5,1,5,0,1,0,0,1
662,0,0,4,22,6,2,0,0,1
663,1,4,2,1,0,1,0,0,1
664,0,1,7,15,7,2,0,0,1
665,2,2,3,7,2,1,0,0,1
666,0,1,3,6,2,1,1,0,1
667,2,4,3,5,0,1,0,0,1
668,1,3,1,4,1,0,1,0,1
669,1,1,1,13,3,1,1,0,1
670,1,1,1,8,1,1,1,0,1
671,3,4,1,4,3,1,0,0,1
672,1,1,5,3,1,0,0,1,1
673,2,3,0,5,1,0,1,0,1
674,1,4,2,9,2,0,3,0,1
675,2,2,3,4,2,0,2,0,1
676,1,3,8,16,2,1,0,0,1
677,2,2,5,6,5,2,0,0,1
678,0,1,3,4,4,0,1,0,1
679,1,4,1,12,7,0,2,1,1
680,0,0,4,18,4,1,2,1,1
681,1,2,3,9,3,1,0,0,1
682,1,2,3,6,2,1,1,0,1
683,3,5,3,0,1,1,0,0,1
684,0,2,3,5,2,0,1,0,1
685,0,2,1,14,6,1,2,0,1
686,1,1,2,30,11,1,2,0,1
687,1,1,9,12,1,1,1,1,1
688,1,1,12,10,3,1,0,0,1
689,1,3,1,12,5,1,0,0,2
690,1,1,4,2,1,1,0,0,1
691,1,3,11,8,3,1,0,0,1
692,1,4,7,9,3,1,0,0,1
693,1,3,0,12,2,0,2,0,1
694,1,2,3,12,10,1,0,1,1
695,1,1,4,10,5,1,0,0,1
696,2,3,2,5,0,0,2,0,1
697,1,1,2,3,1,0,1,0,1
