,1,2,3,4,5,6,7,8,9
123,1,1,1,8,3,1,0,0,1
124,1,1,3,14,4,1,1,0,1
125,2,6,4,2,1,1,0,0,1
126,1,3,2,5,5,1,0,0,1
127,1,2,1,3,4,1,0,0,1
128,2,4,0,4,2,0,1,0,1
129,3,5,4,2,2,1,0,0,1
130,1,2,3,8,2,2,0,0,1
131,2,3,0,7,1,1,1,0,1
132,1,2,3,9,2,1,1,0,1
133,2,3,7,2,0,1,0,0,1
134,1,1,5,3,2,3,0,0,1
135,2,4,7,13,2,1,0,0,1
136,1,1,5,15,3,1,1,0,1
137,0,0,3,7,4,1,0,0,1
138,1,2,2,6,1,1,0,0,1
139,1,1,2,10,3,0,1,0,1
140,3,3,1,4,0,2,0,0,2
141,3,5,2,1,2,0,1,0,1
142,2,2,8,7,2,1,0,0,1
143,0,1,9,14,9,1,2,2,1
144,1,2,5,4,1,1,0,0,1
145,1,2,2,4,2,1,0,0,1
146,2,6,2,8,3,1,0,0,1
147,1,2,1,11,2,0,1,0,1
148,1,3,5,9,1,1,0,0,1
149,0,0,8,32,9,1,2,1,1
150,1,2,3,3,1,0,1,0,1
151,0,0,2,4,4,1,2,0,1
152,0,0,3,3,1,1,1,0,1
153,2,5,3,7,8,1,0,1,1
154,2,2,4,5,1,1,0,0,1
155,1,5,5,6,1,1,0,0,1
156,3,6,9,19,3,1,2,0,1
157,0,0,1,8,3,1,2,2,1
158,2,4,2,4,5,2,0,0,1
159,1,2,2,13,2,1,0,0,1
160,3,4,0,7,1,0,1,0,1
161,3,4,3,9,0,2,0,0,1
162,2,4,6,9,2,1,0,0,1
163,2,6,4,2,2,1,0,0,1
164,1,2,7,4,2,2,0,0,1
165,2,3,2,6,2,0,2,0,1
166,2,4,3,2,3,1,0,1,1
167,1,4,0,7,1,1,0,0,1
168,0,1,3,6,1,1,0,0,1
169,0,0,3,12,3,1,0,0,1
170,0,0,3,7,4,2,1,0,1
171,3,5,1,21,3,0,2,0,1
172,2,2,1,4,1,1,0,0,1
173,2,2,1,10,4,1,0,0,1
174,1,3,0,22,8,2,1,0,1
175,0,0,2,13,1,0,1,0,1
176,2,5,4,1,1,2,0,0,1
177,2,4,0,3,2,0,1,0,1
178,1,1,2,25,1,1,0,0,1
179,2,4,6,4,2,1,1,0,1
180,0,0,3,11,3,2,1,0,1
181,2,4,2,4,5,1,1,1,1
182,2,3,1,11,2,2,0,0,1
183,2,3,1,5,0,1,0,0,1
184,1,2,1,8,2,0,1,0,1
185,0,0,3,7,4,1,0,0,1
186,1,1,6,17,4,1,1,0,1
187,0,1,3,12,4,1,0,0,1
188,1,2,5,7,3,1,0,0,1
189,0,0,3,9,4,0,1,0,1
190,1,1,1,11,1,1,1,0,1
191,3,3,3,1,0,1,0,0,1
192,1,2,2,16,4,2,1,0,1
193,1,2,4,12,5,1,0,0,1
194,3,3,0,8,0,2,1,0,1
195,2,3,1,1,1,1,0,0,1
196,3,6,2,6,1,1,3,0,1
197,1,3,10,23,6,2,1,0,1
198,2,3,1,3,0,0,1,0,1
199,1,1,4,5,1,1,0,0,1
200,1,2,1,10,3,1,1,0,1
201,2,4,4,6,0,0,1,0,1
202,1,1,3,13,4,2,1,1,1
203,1,4,0,3,1,0,1,0,1
204,2,5,0,4,0,0,1,0,1
205,2,3,1,3,1,1,0,0,1
206,0,0,4,7,2,1,0,0,1
207,0,2,1,8,5,0,2,0,1
208,0,0,4,7,4,1,0,0,1
209,3,3,1,4,0,0,1,0,1
210,2,3,1,13,4,0,3,0,1
211,1,3,3,14,7,1,0,0,1
212,1,1,3,8,2,1,1,0,1
213,1,1,3,6,1,1,0,0,1
214,0,1,3,13,4,1,0,1,1
215,2,3,1,5,2,1,0,0,1
216,0,2,2,5,4,1,0,0,1
217,2,3,4,5,2,0,0,1,1
218,0,1,15,16,2,3,1,0,1
219,2,4,1,4,4,1,0,0,1
220,2,2,1,17,2,1,0,0,1
221,1,1,3,4,2,1,0,0,1
222,1,1,2,10,2,1,0,0,1
223,2,2,1,9,3,1,0,0,1
224,1,3,4,6,3,1,1,0,1
225,0,1,4,23,3,0,2,0,1
226,1,3,2,7,3,1,0,0,1
227,2,4,5,4,1,1,0,0,1
228,2,2,0,12,1,1,2,0,1
229,2,4,4,2,2,1,0,0,1
230,0,0,2,9,1,1,0,0,1
231,1,1,1,11,2,1,0,0,1
232,1,3,3,16,4,1,0,0,1
233,2,4,4,15,4,1,1,0,1
234,1,2,6,12,6,7,0,1,1
235,1,1,4,5,0,3,0,0,1
236,3,4,5,10,2,1,0,0,1
237,1,2,0,6,3,1,0,0,1
238,2,2,1,5,2,1,0,0,1
239,2,4,7,15,2,1,0,0,1
240,1,2,3,11,1,0,3,0,1
241,2,3,11,14,4,1,1,0,1
242,0,0,6,8,2,1,0,0,1
243,2,5,7,4,2,2,0,1,1
244,2,3,5,5,0,1,1,0,1
245,3,3,0,4,2,1,0,0,1
246,1,1,3,7,3,1,0,0,1
247,1,1,3,5,1,1,0,0,1
248,2,8,1,7,5,2,0,1,1
249,2,3,2,2,0,1,1,0,1
250,2,3,1,4,0,0,2,0,1
251,0,1,5,15,7,0,0,1,1
252,3,4,0,6,0,0,1,0,1
253,2,3,1,4,3,1,0,0,1
254,1,1,4,3,2,1,0,0,1
255,2,3,4,13,2,1,0,0,1
256,0,2,1,12,7,1,0,0,1
257,0,1,4,10,7,1,0,0,1
258,2,5,0,5,0,1,1,0,1
259,0,0,3,8,1,1,0,0,1
260,1,3,1,1,1,1,0,0,1
261,2,3,1,10,2,0,1,0,1
262,0,0,8,17,5,1,1,1,1
263,1,2,5,7,3,2,0,0,1
264,2,3,2,1,1,1,0,0,1
265,1,1,1,16,4,2,1,0,1
266,2,4,3,31,5,0,1,0,1
267,2,2,3,8,1,0,1,0,1
268,0,0,7,6,2,1,0,0,1
269,1,3,4,13,6,2,0,0,1
270,2,2,2,16,3,3,0,0,1
271,0,0,5,16,4,1,0,0,1
272,1,1,4,9,2,1,1,1,1
273,0,3,1,7,1,0,1,0,1
274,1,2,1,2,2,2,0,0,1
275,0,2,2,5,5,0,1,0,1
276,0,0,2,6,4,2,1,0,1
277,3,4,3,6,1,0,1,0,1
278,0,0,6,3,1,3,0,0,1
279,0,2,10,9,4,2,0,0,1
280,2,5,10,25,5,2,1,0,1
281,1,3,3,6,2,1,0,0,1
282,2,2,1,9,1,1,1,0,1
283,2,4,2,12,2,1,0,0,1
284,2,4,6,9,2,1,0,0,1
285,0,0,7,6,1,1,0,0,1
286,1,3,1,4,2,1,0,0,1
287,3,4,2,3,0,1,0,0,1
288,1,3,6,12,3,1,0,0,1
289,0,2,0,10,2,0,1,0,1
290,1,2,2,6,1,0,1,0,1
291,3,5,3,18,5,0,4,0,1
292,2,3,4,4,1,1,0,0,1
293,2,4,3,13,2,0,1,0,1
294,2,4,0,9,4,1,1,0,1
295,1,2,1,8,0,1,0,0,1
296,2,3,4,6,2,1,0,0,1
297,3,3,4,4,0,1,0,0,1
298,3,5,0,3,1,1,0,0,1
299,2,4,1,5,3,0,1,0,1
300,1,1,5,5,0,1,0,0,1
301,2,3,6,4,0,1,1,0,1
302,2,2,4,9,1,0,1,0,1
303,0,0,5,4,3,1,0,0,1
304,3,4,5,1,0,1,0,0,1
305,1,4,8,19,3,2,0,0,1
306,1,1,2,11,3,1,1,0,1
307,2,2,4,1,0,0,1,0,1
308,3,3,0,3,0,0,2,0,1
309,1,1,1,14,4,2,2,1,1
310,0,3,4,2,1,1,1,0,1
311,3,3,6,3,1,1,0,0,1
312,1,1,9,5,0,1,0,0,1
313,3,5,3,7,1,1,0,0,1
314,1,2,3,3,1,1,0,0,1
315,3,4,3,1,1,1,0,0,1
316,2,6,6,7,4,1,0,0,1
317,1,3,1,5,3,1,1,1,1
318,1,4,18,47,13,5,6,0,3
319,2,4,2,8,5,1,0,0,1
320,0,1,11,21,4,1,0,0,1
321,1,1,6,11,1,1,0,0,1
322,3,7,1,8,3,1,3,0,1
323,0,3,3,2,0,1,0,0,1
324,2,4,1,7,2,1,0,0,1
325,2,4,3,4,6,2,0,0,1
326,1,3,0,13,5,2,0,0,2
327,0,1,1,16,5,3,2,1,1
328,2,3,1,11,4,1,0,0,1
329,2,6,6,16,3,3,0,0,1
330,2,5,12,12,1,2,0,0,1
331,3,4,3,5,3,2,0,0,1
332,1,2,8,15,2,2,0,0,1
333,3,4,1,5,1,1,0,0,1
334,2,2,0,5,3,1,1,0,1
335,0,2,6,7,1,1,1,0,1
336,0,0,3,2,2,1,0,0,1
337,1,2,0,3,1,1,1,0,1
338,2,4,2,6,1,1,1,0,1
339,1,5,0,1,2,1,0,0,1
340,2,2,3,13,6,5,1,0,1
341,1,1,2,3,2,1,0,0,1
342,1,3,3,12,7,1,0,0,1
343,2,3,5,1,0,1,0,0,1
344,0,2,0,8,3,1,0,0,1
345,1,1,2,5,2,1,0,1,1
346,2,5,0,8,2,0,1,0,1
347,3,4,1,7,1,1,0,0,1
348,1,1,2,4,1,0,2,0,1
349,2,4,2,2,2,1,0,0,1
350,0,0,6,16,7,1,2,0,1
351,0,0,2,8,1,2,1,0,1
352,2,2,5,2,0,2,0,0,1
353,1,1,1,8,3,1,0,0,1
354,2,4,2,7,1,0,2,0,1
355,1,2,0,17,2,0,1,0,1
356,1,1,14,18,7,4,0,0,2
357,2,2,2,17,2,1,0,0,1
358,1,2,3,4,4,1,0,0,1
359,1,2,4,8,0,1,0,0,1
360,1,3,6,1,0,1,0,0,1
361,1,1,2,7,1,0,1,0,1
362,2,3,0,12,2,0,1,0,1
363,1,2,7,4,4,2,0,0,1
364,2,4,3,14,6,2,0,0,1
365,3,4,2,4,0,1,0,0,1
366,1,1,3,10,4,2,0,0,1
367,1,3,0,11,5,0,1,0,1
368,2,5,1,7,3,0,1,0,1
369,2,3,3,17,2,0,1,0,1
370,0,0,4,10,5,1,0,1,1
371,2,3,2,3,1,1,0,0,1
372,1,3,6,16,6,0,2,0,1
373,2,3,2,11,3,1,0,0,1
374,1,1,0,7,7,0,2,1,1
375,1,5,4,5,0,1,0,0,1
376,2,2,2,16,3,1,0,0,1
377,1,2,2,9,2,2,1,0,1
378,1,2,2,3,3,1,0,0,1
379,1,1,5,3,1,1,0,0,1
380,2,5,4,9,3,0,1,0,1
381,0,2,1,4,2,1,0,1,1
382,2,4,3,4,3,3,0,0,1
383,1,2,2,8,8,1,0,0,1
384,0,2,5,4,1,2,1,0,1
385,1,2,5,3,1,1,0,0,1
386,2,3,2,4,1,1,0,0,1
387,2,3,1,4,1,1,0,0,1
388,0,2,1,9,0,1,0,0,1
389,0,1,5,10,4,1,0,0,1
390,2,4,5,4,3,1,0,0,1
391,1,2,6,7,2,1,0,0,1
392,0,0,5,12,5,1,0,0,1
393,1,3,2,10,2,0,1,0,1
394,2,3,2,7,4,0,1,0,1
395,0,1,5,18,4,1,1,0,1
396,2,2,3,7,0,1,0,0,1
397,3,4,5,8,1,1,1,0,1
398,0,3,2,10,1,1,0,0,1
399,0,2,3,17,4,0,2,0,1
400,1,1,5,8,2,1,1,0,1
401,1,2,2,8,2,1,0,0,1
402,1,2,3,3,1,1,1,0,1
403,1,4,9,10,5,2,0,0,1
404,2,3,7,6,2,1,0,1,1
405,2,5,8,6,2,1,0,0,1
406,1,3,11,15,2,1,0,0,1
407,1,4,2,3,0,1,0,0,1
408,2,4,3,5,1,1,0,0,1
409,2,6,6,16,3,2,1,0,1
410,2,3,0,3,0,0,1,0,1
411,2,4,1,6,3,1,0,0,1
412,1,4,16,9,4,1,0,0,1
413,2,5,8,11,5,0,1,0,1
414,2,2,5,5,1,1,1,0,1
415,1,4,2,8,2,1,1,0,1
416,1,3,2,8,4,1,2,0,1
417,1,3,1,10,2,1,1,0,1
418,3,5,0,3,0,2,1,0,1
419,2,2,3,3,4,1,0,0,1
420,1,3,5,13,7,2,1,0,1
421,3,3,3,2,0,1,0,0,1
422,1,1,4,3,1,1,0,0,1
423,0,2,7,14,5,1,1,0,1
424,1,2,2,10,3,1,1,0,1
425,2,4,5,6,4,1,0,0,1
426,2,3,1,3,1,1,0,0,1
427,3,3,1,4,0,1,0,0,1
428,0,1,12,40,6,0,2,0,1
429,0,0,2,11,3,1,1,0,1
430,2,2,4,8,0,1,1,0,1
431,2,3,1,2,1,1,0,0,1
432,2,5,5,3,2,1,0,0,1
433,2,2,1,4,1,1,0,0,1
434,3,6,1,3,1,1,0,0,1
435,2,3,5,7,1,1,1,0,1
436,2,4,3,9,2,1,1,0,1
437,2,3,3,6,2,1,0,0,1
438,2,2,2,4,0,1,1,0,1
439,1,1,6,8,4,1,0,0,1
440,1,5,27,37,10,2,1,0,1
441,1,3,2,7,3,0,1,0,1
442,2,3,2,5,2,1,0,0,1
443,3,6,5,1,1,1,0,0,1
444,0,0,8,10,4,1,0,0,1
445,0,1,8,16,3,1,0,0,1
446,2,3,6,3,0,1,0,1,1
447,1,2,4,4,1,3,0,0,1
448,2,3,0,12,4,2,0,0,1
449,2,4,6,9,3,1,0,0,1
450,1,4,1,6,2,0,1,0,1
451,1,2,8,5,1,3,0,0,1
452,2,4,4,3,2,1,0,0,1
453,2,2,3,6,1,0,1,0,1
454,2,6,8,31,15,5,4,2,2
455,1,2,6,9,2,1,0,0,1
456,2,3,1,3,0,1,0,0,1
457,1,3,4,1,1,1,0,0,1
458,1,1,5,7,2,1,0,0,1
459,2,2,2,5,1,0,1,0,1
460,3,4,3,1,0,1,1,0,1
461,3,7,4,4,1,1,0,0,1
462,1,3,6,4,2,2,0,0,1
463,1,2,3,6,2,1,0,0,1
464,0,1,4,6,4,2,1,0,1
465,1,4,8,4,1,2,1,0,1
466,2,2,0,14,2,2,1,0,1
467,1,4,6,15,7,1,3,0,1
468,1,2,2,6,2,0,1,0,1
469,2,6,2,9,2,1,0,0,1
470,3,5,1,7,0,1,1,0,1
471,0,0,4,2,1,1,0,0,1
472,1,1,3,9,3,1,1,0,1
473,1,3,4,14,2,1,0,0,1
474,1,2,1,6,2,1,1,0,1
475,0,0,6,17,3,1,1,0,1
476,3,3,0,2,0,1,0,0,1
477,3,4,4,4,0,0,1,0,1
478,2,8,2,27,2,0,6,2,1
479,3,7,2,18,8,1,5,0,1
480,2,2,1,2,0,1,0,0,1
481,2,3,1,18,7,2,0,0,1
482,1,2,7,12,3,1,0,1,1
483,0,0,3,11,4,1,1,0,1
484,1,3,1,4,1,1,1,0,1
485,1,1,4,6,2,1,1,0,1
486,2,3,0,5,3,0,1,0,1
487,2,3,0,12,4,1,1,1,1
488,0,4,5,0,0,1,0,0,1
489,3,4,1,1,1,1,0,0,1
490,2,2,4,2,0,1,0,0,1
491,1,2,9,4,1,1,1,0,1
492,1,2,2,11,3,1,0,0,1
493,2,2,3,10,1,0,1,0,1
494,1,1,4,15,4,1,2,1,1
495,2,3,2,3,3,1,0,0,1
496,2,2,1,4,3,1,0,0,1
497,1,2,4,5,3,1,0,0,1
498,3,5,0,7,3,0,1,0,1
499,2,3,2,8,1,1,0,0,1
500,0,1,1,8,2,1,0,0,1
501,1,1,2,15,6,3,2,1,1
502,0,0,8,27,8,3,3,0,1
503,2,5,1,3,2,1,0,1,1
504,2,5,2,1,2,1,0,0,1
505,2,3,4,4,2,1,0,0,1
506,2,6,2,2,15,2,0,2,1
507,1,1,7,6,2,1,0,0,1
508,2,4,1,9,1,0,1,0,1
509,0,0,4,6,3,1,0,0,1
510,0,0,5,18,7,2,1,0,1
511,1,1,4,8,2,1,1,0,1
512,2,2,6,9,1,0,1,0,1
513,2,5,4,10,2,1,1,0,1
514,1,3,1,14,3,0,2,0,1
515,0,0,7,8,2,1,1,0,1
516,2,4,6,14,7,2,0,0,1
517,1,1,3,3,1,1,0,0,1
518,1,2,4,1,1,1,0,0,1
519,3,3,5,1,1,1,0,0,1
520,0,0,8,18,10,2,0,0,1
521,1,1,9,5,0,1,0,0,1
522,3,3,1,2,0,1,0,0,1
523,1,3,0,4,1,0,2,0,1
524,2,4,0,5,2,0,1,0,1
525,3,4,0,7,1,0,1,0,1
526,1,2,3,9,3,2,0,0,1
527,2,3,3,3,1,1,0,0,1
528,1,2,2,10,1,1,0,0,1
529,2,2,1,10,1,1,2,0,1
530,3,5,1,13,1,0,2,0,1
531,1,4,1,2,0,1,0,0,1
532,2,4,4,11,3,1,0,0,1
533,3,5,5,0,1,1,0,0,1
534,1,3,14,7,3,1,0,0,1
535,3,4,1,5,0,1,0,0,1
536,2,3,1,3,0,1,1,0,1
537,1,2,11,2,1,1,0,1,1
538,1,1,7,14,0,3,0,0,1
539,1,3,1,3,1,0,2,0,1
540,3,7,2,12,4,2,1,0,1
541,2,3,2,4,3,2,0,0,1
542,2,2,3,6,2,1,0,0,1
543,1,4,0,4,4,0,1,1,1
544,3,4,5,5,1,1,0,0,1
545,3,4,2,5,1,1,0,0,1
546,2,4,3,10,3,2,0,0,1
547,2,3,10,15,0,1,1,0,1
548,2,2,4,2,1,2,0,0,1
549,1,3,4,3,2,1,1,0,1
550,2,5,4,13,4,1,0,0,1
551,1,1,5,4,1,1,0,0,1
552,2,3,0,3,1,0,1,0,1
553,1,3,6,19,8,1,0,1,1
554,1,3,1,3,2,1,0,0,1
555,1,1,8,7,1,0,1,0,1
556,3,4,1,9,1,1,1,0,1
557,0,1,8,8,3,1,0,0,1
558,2,3,2,2,0,1,0,0,1
559,1,2,1,9,5,1,1,1,1
560,3,8,2,10,0,2,1,1,1
561,2,3,1,5,1,0,1,0,1
562,3,3,1,3,0,1,1,0,1
563,3,3,0,3,0,1,0,0,1
564,1,3,1,5,0,0,1,0,1
565,0,0,5,11,1,3,0,0,3
566,3,4,1,8,5,0,1,0,1
567,2,5,6,1,1,2,0,0,1
568,2,3,0,5,1,2,0,0,1
569,1,2,4,7,0,1,0,0,1
570,2,5,8,11,2,1,0,0,1
571,2,2,0,10,1,1,0,0,1
572,0,1,10,22,4,1,0,0,1
573,3,7,9,7,2,1,1,0,1
574,2,4,3,10,4,1,0,0,1
575,2,5,2,5,4,1,1,0,1
576,3,4,3,2,1,1,0,0,1
577,2,5,6,10,6,2,0,0,1
578,1,2,0,10,1,2,1,0,1
579,1,2,2,1,1,1,1,0,1
580,0,1,8,11,4,1,0,0,1
581,0,2,2,8,4,2,1,0,1
582,3,4,1,1,0,1,0,0,1
583,1,4,4,14,3,0,1,0,1
584,2,5,5,11,2,1,0,0,1
585,2,3,1,5,1,1,0,0,1
586,2,5,2,2,3,1,0,0,1
587,0,0,3,7,3,1,0,0,1
588,2,4,2,2,3,1,0,0,1
589,3,7,1,24,3,0,1,0,2
590,1,1,4,6,1,1,0,0,1
591,2,3,1,1,2,1,0,0,1
592,1,1,3,4,1,1,0,0,1
593,2,2,2,5,0,1,0,0,1
594,1,6,5,19,9,2,1,1,1
595,3,6,0,6,2,0,1,0,1
596,3,5,1,1,1,1,0,0,1
597,2,3,1,2,1,1,0,0,1
598,1,3,7,6,1,2,0,0,1
599,2,3,2,9,1,1,0,0,1
600,0,0,1,7,1,1,0,0,1
601,1,2,4,12,4,2,1,0,1
602,1,2,1,7,2,1,0,0,1
603,1,4,0,9,3,0,2,0,1
604,1,3,1,4,1,0,3,0,1
605,2,5,8,11,3,2,0,0,1
606,1,3,5,4,2,1,0,0,1
607,3,3,3,10,2,1,0,0,1
608,0,2,5,11,2,1,0,0,1
609,1,1,1,6,4,1,0,0,1
610,1,2,6,10,3,1,0,0,1
611,1,1,2,2,3,1,0,0,1
612,1,2,6,11,7,2,0,0,1
613,0,1,1,12,4,0,1,0,1
614,2,6,0,3,2,0,1,0,1
615,2,4,0,2,1,1,0,0,1
616,1,4,0,5,1,1,1,0,1
617,0,0,4,6,3,1,0,0,1
618,1,1,1,13,5,2,0,0,1
619,3,6,4,20,0,0,1,0,1
620,1,2,4,3,1,1,0,0,1
621,1,1,8,17,3,0,2,0,1
622,1,1,0,12,2,0,2,0,1
623,0,0,10,5,1,3,1,0,1
624,1,2,6,5,2,1,0,0,1
625,2,3,3,15,4,1,0,0,1
626,0,2,3,5,1,2,0,0,1
627,1,3,0,7,2,0,1,0,1
628,2,2,0,2,2,1,0,0,1
629,2,3,2,13,3,1,0,0,1
630,2,2,1,5,0,1,0,1,1
631,0,4,1,9,1,1,0,1,1
632,0,0,3,7,2,0,1,0,1
633,1,5,18,15,6,1,1,0,1
634,1,1,1,13,2,2,0,0,1
635,3,5,2,1,2,2,0,0,1
636,0,0,3,10,2,1,3,2,1
637,2,3,2,2,1,2,0,0,1
638,2,5,1,13,4,0,1,0,1
639,2,7,5,2,2,1,0,0,1
640,2,3,1,6,1,1,0,0,1
641,1,2,1,21,10,2,0,0,1
642,1,4,0,1,0,2,0,0,1
643,1,1,0,4,3,1,0,0,1
644,3,5,3,12,2,2,0,0,1
645,1,1,2,5,2,1,0,0,1
646,1,1,3,8,1,0,1,0,1
647,2,3,7,3,1,1,0,0,1
648,1,4,2,7,1,1,1,1,1
649,1,2,2,13,7,1,1,1,1
650,2,4,4,6,7,2,0,0,1
651,1,2,3,14,4,1,0,0,1
652,1,3,2,5,3,1,1,0,1
653,3,5,4,4,1,1,0,0,1
654,2,4,4,14,3,1,0,0,1
655,2,8,9,10,3,1,0,0,1
656,2,4,0,11,7,1,1,0,1
657,3,4,2,10,1,1,0,0,1
658,1,3,10,8,3,1,1,0,1
659,1,1,0,13,4,0,1,0,1
660,1,1,3,20,7,0,2,1,1
661,1,2,4,7,3,2,0,0,1
662,0,0,4,22,6,2,0,0,1
663,2,3,3,3,0,0,1,0,1
664,1,1,8,8,2,1,0,0,1
665,2,4,1,2,2,1,0,0,1
666,0,0,5,4,3,1,0,0,1
667,2,4,3,5,0,1,0,0,1
668,3,6,4,4,3,0,2,0,1
669,1,1,2,10,2,1,0,0,1
670,1,1,3,10,3,1,1,0,1
671,2,2,6,7,1,1,0,0,1
672,2,4,4,8,3,0,0,1,1
673,1,4,1,13,7,0,1,0,1
674,2,3,2,9,0,0,2,0,1
675,2,4,0,6,0,1,1,0,1
676,1,3,4,13,3,3,2,0,1
677,2,3,4,6,4,1,0,0,1
678,2,5,3,9,1,2,0,0,1
679,2,4,0,9,5,0,2,0,1
680,0,0,4,4,2,1,2,1,1
681,2,5,1,18,5,1,2,0,1
682,1,2,3,6,2,1,1,0,1
683,3,3,4,2,0,1,0,0,1
684,0,0,2,23,5,2,0,0,1
685,0,0,8,15,4,1,0,1,1
686,1,3,5,16,3,2,1,0,1
687,1,2,5,4,2,1,0,1,1
688,2,3,3,12,5,1,1,0,1
689,2,5,4,7,1,1,0,0,1
690,1,4,2,3,0,1,0,0,1
691,0,2,2,6,0,1,0,0,1
692,1,4,7,9,3,1,0,0,1
693,3,6,0,6,2,0,1,0,1
694,2,2,1,5,0,0,1,0,1
695,1,2,1,5,1,1,0,0,1
696,2,3,2,5,0,0,2,0,1
697,1,1,3,12,2,0,1,0,1
