,1,2,3,4,5,6,7,8,9
101,3,6,4,6,0,2,1,0,1
102,0,0,14,26,5,3,3,0,1
103,0,0,3,4,2,0,1,0,1
104,1,3,2,2,0,1,0,0,1
105,2,2,3,15,3,0,3,0,1
106,2,3,7,13,9,2,2,0,1
107,1,2,13,22,3,1,0,0,1
108,1,2,11,23,3,1,1,0,1
109,1,1,3,12,3,4,0,0,1
110,0,1,6,9,3,1,0,0,1
111,2,3,5,17,6,2,1,0,1
112,0,0,8,21,4,2,0,0,1
113,3,5,6,7,2,0,1,0,1
114,1,1,8,22,4,1,1,0,1
115,1,3,5,17,6,1,0,1,1
116,1,1,3,5,1,1,1,1,1
117,2,5,13,16,5,1,0,1,1
118,3,5,4,10,1,2,0,0,1
119,0,0,4,6,2,1,0,0,1
120,1,3,0,16,7,0,6,1,1
121,1,2,2,5,2,1,0,0,1
122,2,3,0,5,1,0,1,0,1
123,1,2,2,5,5,1,0,1,1
124,1,1,3,14,4,1,1,0,1
125,3,5,1,9,3,0,0,1,1
126,2,6,3,7,2,1,0,0,1
127,2,3,3,12,7,3,1,1,1
128,1,2,4,7,3,0,1,0,1
129,2,3,4,9,3,2,0,0,1
130,1,3,7,15,6,1,2,1,1
131,2,4,0,5,5,0,2,0,1
132,2,4,1,4,3,1,0,0,1
133,1,2,6,3,2,3,1,0,1
134,1,3,6,23,11,2,2,2,1
135,2,9,2,28,32,2,3,2,1
136,0,3,4,7,3,1,2,0,1
137,0,0,3,7,4,1,0,0,1
138,2,4,6,19,3,1,1,0,1
139,1,1,8,17,5,2,0,0,1
140,1,5,1,1,3,1,0,0,1
141,2,3,1,5,4,1,0,1,1
142,0,0,5,10,4,2,1,0,1
143,1,3,9,29,11,1,1,0,1
144,1,4,0,10,3,0,3,0,1
145,2,3,4,5,2,0,1,0,1
146,2,3,1,3,0,1,0,0,1
147,2,2,0,8,3,0,0,1,1
148,1,2,7,12,13,3,0,0,1
149,0,0,8,32,9,1,2,1,1
150,0,2,8,9,3,0,1,0,1
151,0,0,7,10,5,3,1,0,1
152,2,2,8,9,1,1,0,0,1
153,0,0,3,10,4,1,0,0,1
154,1,1,4,18,8,1,1,0,1
155,1,2,5,12,7,3,0,0,1
156,1,1,1,30,6,1,0,0,1
157,0,0,7,12,5,1,2,2,1
158,1,3,5,20,5,0,1,0,1
159,1,1,5,26,2,1,1,0,1
160,2,3,1,2,1,1,0,0,1
161,1,2,5,13,1,1,0,1,1
162,1,2,5,2,2,1,0,0,1
163,1,3,3,2,1,1,0,0,1
164,3,6,17,24,2,3,0,0,1
165,3,7,12,14,6,1,1,0,1
166,2,3,0,4,1,0,1,0,1
167,3,7,4,12,2,0,1,0,1
168,2,5,0,15,4,2,1,0,1
169,0,0,5,15,6,1,1,0,1
170,0,0,3,7,4,2,1,0,1
171,0,2,5,11,5,1,0,1,1
172,1,2,5,7,1,1,0,0,1
173,0,0,5,15,6,2,0,2,1
174,1,2,5,16,6,2,3,0,1
175,0,0,14,7,1,1,0,0,1
176,1,2,1,10,1,0,1,0,1
177,2,2,1,6,3,0,1,0,1
178,2,2,3,7,1,1,0,0,1
179,2,3,3,4,0,2,0,0,1
180,3,4,3,4,4,1,0,0,1
181,2,5,2,4,4,1,1,1,1
182,0,2,1,7,3,1,0,0,1
183,1,1,1,17,5,0,3,2,1
184,2,4,1,9,5,0,1,0,1
185,2,3,1,15,5,0,4,1,1
186,2,3,6,10,1,1,0,0,1
187,0,2,0,11,2,1,0,0,1
188,0,2,5,10,2,2,0,0,1
189,0,2,1,5,1,1,1,0,1
190,1,2,5,8,3,2,0,0,1
191,1,1,6,7,1,1,0,0,1
192,0,0,2,16,2,0,1,0,1
193,1,5,7,33,9,2,2,0,1
194,1,2,3,10,1,1,0,0,1
195,2,5,4,13,6,1,0,0,1
196,1,1,1,10,1,1,1,0,1
197,2,5,1,7,2,0,1,0,1
198,0,2,9,5,4,1,0,1,1
199,2,2,0,8,2,0,3,0,1
200,1,2,4,11,2,0,1,0,1
201,2,3,2,6,1,1,0,0,1
202,3,7,1,14,12,0,2,0,1
203,2,2,2,2,1,0,1,0,1
204,0,2,1,8,3,0,0,1,1
205,2,3,2,5,1,1,1,0,1
206,0,1,4,14,6,1,1,0,1
207,1,1,7,12,2,2,1,0,1
208,0,0,14,20,8,3,0,1,1
209,1,3,3,9,5,1,0,0,1
210,2,3,1,24,2,0,1,0,1
211,0,1,2,16,5,1,2,1,1
212,0,0,4,9,7,1,0,0,1
213,1,1,3,11,1,1,0,0,1
214,2,2,1,2,1,1,0,0,1
215,1,2,7,15,1,1,0,0,1
216,2,4,6,21,3,2,0,0,2
217,3,4,0,10,0,0,3,0,1
218,1,4,6,13,18,8,1,3,3
219,1,3,4,24,3,2,0,0,2
220,2,2,3,9,2,1,0,0,1
221,1,2,2,10,4,1,0,0,1
222,1,3,2,11,2,1,1,0,1
223,1,3,4,15,6,1,0,0,1
224,2,5,8,19,5,2,0,0,1
225,0,0,3,11,3,2,0,2,1
226,2,2,4,4,3,2,1,0,1
227,1,2,0,13,6,0,2,1,1
228,0,0,11,19,13,2,1,0,1
229,1,2,1,7,4,0,1,0,1
230,1,2,6,12,2,1,2,0,1
231,1,2,0,6,2,1,0,1,1
232,2,3,1,4,2,1,0,0,1
233,1,2,3,17,10,3,0,0,1
234,1,2,3,8,3,1,1,0,1
235,1,2,3,13,4,1,0,0,1
236,3,4,1,0,0,1,0,0,1
237,1,2,3,10,3,1,0,0,1
238,1,2,3,27,8,2,1,0,1
239,1,1,3,3,2,0,1,0,1
240,1,2,0,5,1,0,1,1,1
241,1,3,6,5,5,4,0,0,1
242,2,3,2,9,0,0,2,0,1
243,1,3,14,14,1,1,0,0,1
244,1,5,2,8,5,1,1,0,1
245,0,1,6,7,3,1,0,0,1
246,0,3,2,3,3,1,0,0,1
247,1,3,4,2,1,2,0,0,1
248,1,2,5,12,1,0,2,0,1
249,0,1,6,15,2,1,1,0,1
250,1,2,2,5,1,0,1,0,1
251,0,0,6,8,5,2,0,0,1
252,2,8,7,15,7,1,0,0,1
253,3,4,2,0,0,1,0,0,1
254,0,0,5,12,3,1,0,0,1
255,0,0,7,6,1,1,0,0,1
256,1,1,4,15,2,1,1,0,1
257,1,1,2,5,3,3,0,0,1
258,1,2,10,40,8,2,2,0,1
259,2,3,3,10,2,1,0,0,1
260,1,2,3,16,6,1,2,0,1
261,3,3,0,5,2,1,0,0,1
262,1,1,2,16,10,2,1,1,1
263,0,0,4,8,5,1,0,0,1
264,1,3,4,16,1,1,0,0,1
265,1,2,5,2,1,1,0,0,1
266,0,0,6,9,2,1,0,0,1
267,0,2,3,7,1,0,1,0,1
268,1,2,3,6,0,1,0,0,1
269,1,2,5,20,5,1,0,0,1
270,1,6,6,0,1,1,0,1,1
271,0,1,2,14,3,2,1,1,1
272,0,1,8,9,1,1,0,0,1
273,1,1,1,21,3,1,2,0,1
274,1,1,1,18,11,1,1,0,1
275,2,2,2,4,2,1,0,0,1
276,0,0,5,23,4,3,0,0,1
277,1,2,3,13,4,1,0,0,1
278,0,0,0,9,3,0,1,0,1
279,1,1,12,6,3,2,0,0,1
280,2,5,3,4,4,1,0,1,1
281,2,3,3,8,2,1,0,0,1
282,2,4,0,17,2,0,2,0,1
283,2,4,4,13,3,1,0,0,1
284,2,6,11,14,4,1,0,0,1
285,1,1,1,6,1,1,0,0,1
286,0,1,3,23,7,2,0,0,1
287,2,2,4,6,0,1,0,0,1
288,1,2,0,17,4,0,3,1,1
289,0,1,1,12,2,1,2,1,1
290,1,2,1,29,6,0,3,1,1
291,2,4,0,9,1,1,0,0,1
292,1,2,3,5,3,0,1,0,1
293,2,4,5,8,2,1,1,0,1
294,1,2,4,3,1,2,0,0,1
295,0,0,4,12,2,1,0,0,1
296,2,3,10,5,3,1,0,0,1
297,1,1,0,19,4,0,2,0,1
298,3,5,3,2,0,1,0,0,1
299,3,6,3,16,3,1,1,0,1
300,1,1,5,8,1,1,0,0,1
301,2,6,2,9,3,1,1,0,1
302,2,6,2,13,3,0,2,0,1
303,1,4,2,7,3,1,0,0,1
304,3,3,0,7,3,0,1,0,1
305,1,1,3,15,5,1,0,0,1
306,2,3,4,11,4,0,2,0,1
307,3,3,1,2,0,1,0,0,1
308,2,4,4,4,1,0,1,0,1
309,1,1,2,9,5,3,3,2,1
310,1,4,4,10,3,1,0,0,1
311,2,5,7,10,3,1,0,0,1
312,1,2,6,31,3,1,2,0,1
313,0,3,2,13,5,1,0,1,1
314,1,2,5,15,3,2,0,0,1
315,2,3,3,6,1,1,0,0,1
316,1,2,4,15,4,1,0,0,1
317,1,1,1,9,3,2,0,0,1
318,2,4,1,16,6,0,4,0,1
319,0,2,2,12,5,2,1,0,1
320,3,4,1,8,2,1,1,0,1
321,2,4,5,1,0,1,0,0,1
322,3,5,3,11,0,1,0,0,1
323,3,3,4,1,0,1,0,0,1
324,2,3,1,2,2,1,0,0,1
325,1,3,6,9,2,1,0,0,1
326,1,4,0,9,2,0,1,0,1
327,0,0,5,14,6,1,0,0,1
328,1,3,4,8,3,2,1,0,1
329,2,6,6,16,3,3,0,0,1
330,1,3,10,21,4,2,1,0,1
331,1,1,6,6,2,1,0,0,1
332,0,2,4,8,2,1,1,0,1
333,3,4,1,5,1,1,0,0,1
334,1,4,2,2,2,1,0,0,1
335,1,1,3,24,14,1,2,1,1
336,3,4,1,1,0,1,0,0,1
337,0,1,3,11,1,1,1,0,1
338,1,2,1,9,4,0,0,1,1
339,3,6,2,7,4,0,0,2,1
340,2,5,1,13,2,2,0,0,2
341,1,1,2,8,3,1,0,0,1
342,2,3,0,9,3,1,0,0,1
343,1,4,2,1,0,1,0,0,1
344,1,4,3,10,6,0,1,0,1
345,1,2,4,6,2,1,1,0,1
346,2,5,0,8,2,0,1,0,1
347,0,0,4,14,2,0,1,1,1
348,2,3,4,12,0,0,2,0,1
349,0,1,3,9,2,0,1,1,1
350,0,2,3,4,3,1,0,1,1
351,1,4,3,9,4,1,1,0,1
352,1,2,1,17,3,1,1,0,1
353,0,0,2,13,2,2,2,0,1
354,2,3,3,11,0,2,2,0,1
355,1,2,0,14,4,1,1,0,1
356,2,4,2,19,6,4,0,0,1
357,2,5,2,2,2,1,0,0,1
358,0,0,4,12,4,1,0,0,1
359,2,4,4,10,0,3,0,0,1
360,2,3,5,5,2,0,1,0,1
361,1,3,5,2,0,1,0,0,1
362,2,5,0,6,4,0,1,0,1
363,2,5,1,11,7,2,0,1,1
364,0,0,4,12,2,1,0,0,1
365,1,3,6,7,2,2,0,0,1
366,1,3,1,11,3,0,1,0,1
367,2,4,2,9,5,1,0,0,1
368,2,5,2,7,5,0,2,0,1
369,2,4,4,6,1,1,0,0,1
370,0,2,3,15,3,0,1,0,1
371,0,2,0,8,4,1,0,0,1
372,1,2,5,2,0,1,0,0,1
373,1,5,3,6,5,1,0,1,1
374,2,10,5,43,29,5,12,0,1
375,2,4,1,6,4,0,1,1,1
376,1,1,0,5,5,0,1,0,1
377,1,5,6,15,4,3,0,0,1
378,1,3,3,8,3,2,0,0,1
379,2,4,1,4,4,1,1,0,1
380,1,3,3,9,3,1,0,1,1
381,1,1,4,4,2,1,0,0,1
382,1,2,4,22,8,1,1,0,1
383,0,0,4,9,2,1,1,0,1
384,1,2,3,9,2,1,0,0,1
385,2,5,9,8,3,2,0,0,1
386,2,4,1,6,1,1,1,0,1
387,2,4,1,15,5,1,0,0,1
388,1,1,0,26,9,0,3,0,1
389,1,1,5,12,1,1,0,0,1
390,3,7,1,19,1,1,1,0,1
391,2,3,4,5,1,1,0,0,1
392,0,3,5,2,2,2,0,0,1
393,1,3,2,10,2,0,1,0,1
394,0,0,4,19,4,2,2,0,1
395,2,4,4,16,2,1,0,0,1
396,1,2,0,25,11,4,0,0,1
397,2,6,5,10,8,3,2,1,1
398,3,5,0,5,1,2,0,0,1
399,1,1,8,24,4,1,3,0,1
400,0,0,6,9,5,2,0,0,1
401,1,2,6,10,2,1,0,0,1
402,1,1,1,36,12,2,0,0,1
403,1,1,5,13,1,2,2,0,1
404,0,0,1,8,2,1,2,0,1
405,0,2,3,7,5,1,1,0,1
406,3,4,6,5,0,1,0,0,1
407,1,4,0,15,4,0,1,1,1
408,2,2,0,5,1,0,1,0,1
409,2,2,3,9,2,1,0,0,1
410,1,3,8,17,7,2,2,0,2
411,0,3,3,10,4,1,0,0,1
412,2,5,0,9,2,0,3,0,1
413,0,1,0,13,6,2,0,0,1
414,2,5,2,7,4,1,0,0,1
415,1,5,1,2,0,1,0,0,1
416,0,0,1,25,7,4,4,0,1
417,1,2,4,18,5,1,0,1,1
418,3,3,0,8,0,0,1,0,1
419,0,2,3,5,3,1,0,0,1
420,0,0,5,9,2,0,1,1,1
421,0,2,3,7,1,0,2,0,1
422,1,2,7,5,2,2,0,0,1
423,2,4,5,15,4,0,2,0,1
424,0,3,0,12,10,0,1,0,1
425,0,0,12,21,7,1,0,0,1
426,0,2,4,13,5,1,0,0,1
427,2,2,4,2,2,1,0,1,1
428,0,3,5,23,10,0,1,1,1
429,0,0,2,11,3,1,1,0,1
430,2,7,1,9,6,3,3,0,1
431,1,3,5,4,1,1,0,1,1
432,0,1,2,8,2,2,0,0,1
433,2,2,5,7,0,0,1,0,1
434,3,5,6,7,1,1,1,0,1
435,1,2,4,8,2,2,0,0,1
436,2,5,9,19,7,3,1,0,1
437,0,1,3,10,6,2,1,0,1
438,2,4,1,8,4,1,1,0,1
439,1,2,3,10,5,2,1,0,1
440,0,0,4,8,4,1,0,0,1
441,3,5,1,15,1,0,2,0,1
442,1,8,18,40,21,3,0,2,1
443,3,5,1,4,0,0,1,0,1
444,0,0,10,12,3,4,1,0,1
445,3,6,11,10,4,2,0,0,1
446,2,2,2,6,1,0,1,0,1
447,2,2,2,12,3,1,0,0,1
448,3,5,2,11,3,1,0,0,1
449,0,2,3,14,5,1,0,1,1
450,2,3,5,6,2,1,1,0,1
451,1,4,6,7,2,1,0,0,1
452,3,5,1,1,0,1,0,0,1
453,2,6,1,3,2,0,1,0,1
454,1,3,5,3,3,1,1,0,1
455,3,6,5,4,2,1,0,0,1
456,1,1,6,6,0,1,0,0,1
457,3,5,6,5,0,1,0,0,1
458,0,0,2,24,7,1,2,0,1
459,1,2,2,6,3,2,0,0,1
460,2,3,3,3,0,1,0,0,1
461,3,4,1,1,1,1,0,1,1
462,0,1,8,11,2,1,0,0,1
463,0,1,5,8,2,1,0,0,1
464,0,2,5,14,5,1,1,0,1
465,2,5,3,1,2,1,0,0,1
466,1,3,1,9,6,1,0,1,1
467,1,3,0,15,4,2,0,0,2
468,2,6,7,7,8,1,0,0,1
469,1,2,4,4,6,1,0,1,1
470,0,0,7,5,0,1,0,0,1
471,0,0,4,3,2,1,0,0,1
472,1,1,8,12,4,1,0,0,1
473,0,0,9,22,9,3,0,0,1
474,1,2,1,6,2,1,1,0,1
475,0,0,4,22,3,2,2,0,1
476,2,4,2,7,4,2,0,0,1
477,0,0,4,8,4,1,1,1,1
478,2,8,2,27,2,0,6,2,1
479,0,1,0,15,5,1,1,0,1
480,1,1,6,5,3,1,0,0,1
481,1,4,5,6,4,2,0,0,2
482,1,2,5,14,2,0,1,0,1
483,1,3,3,7,5,0,2,0,1
484,2,2,5,6,0,1,0,0,1
485,1,3,5,15,4,1,0,0,1
486,2,4,0,7,3,0,1,0,1
487,1,2,1,13,5,1,1,1,1
488,1,2,2,10,1,1,0,0,1
489,2,6,2,10,4,1,1,0,1
490,1,2,5,10,3,1,0,0,1
491,1,2,1,7,3,1,1,0,1
492,0,1,3,21,4,2,1,0,1
493,0,0,9,19,9,1,0,0,1
494,1,2,0,10,1,1,0,0,1
495,1,3,4,6,6,2,0,1,1
496,1,3,1,2,0,2,0,0,1
497,2,3,6,10,2,1,0,0,1
498,3,3,0,4,2,0,2,0,1
499,2,7,4,22,3,2,3,0,1
500,0,0,2,13,5,1,0,0,1
501,2,6,0,24,2,0,2,0,1
502,2,3,1,13,0,2,1,0,1
503,0,1,3,8,2,1,0,1,1
504,1,2,5,6,2,0,1,0,1
505,0,3,1,5,2,1,0,0,1
506,2,5,2,12,3,1,0,0,1
507,0,1,5,3,2,7,0,0,2
508,1,2,5,8,4,1,0,1,1
509,0,1,9,14,6,1,2,1,1
510,2,3,5,17,4,1,0,0,1
511,3,4,1,8,2,1,0,0,1
512,1,2,1,8,1,0,1,0,1
513,1,4,2,15,4,1,0,0,1
514,0,0,3,12,6,1,0,0,1
515,1,2,3,6,3,1,0,0,1
516,1,3,3,8,4,1,1,0,1
517,3,4,3,4,1,1,0,0,1
518,2,3,4,17,1,1,0,0,1
519,2,3,5,9,0,1,1,0,1
520,0,0,8,18,10,2,0,0,1
521,1,3,1,4,5,1,0,0,1
522,0,1,1,11,3,3,0,0,1
523,2,3,3,8,1,1,1,0,1
524,1,2,2,7,1,1,0,0,1
525,1,1,7,12,2,1,1,0,1
526,1,1,0,12,1,1,0,0,1
527,2,4,7,12,5,2,0,0,1
528,1,1,0,6,1,0,1,0,1
529,1,3,7,8,10,2,0,0,1
530,2,5,2,13,2,1,1,0,1
531,2,4,3,8,3,0,1,0,1
532,1,2,3,11,1,0,1,0,1
533,1,1,2,6,4,1,0,1,1
534,1,3,11,6,4,1,0,0,1
535,3,7,8,6,1,1,1,0,1
536,1,1,4,24,5,1,1,0,1
537,2,3,2,5,1,1,0,0,1
538,1,1,4,8,2,2,1,0,1
539,2,3,3,7,1,1,2,1,1
540,1,1,4,15,2,0,1,1,1
541,1,2,4,12,2,1,0,0,1
542,2,3,5,5,1,1,0,0,1
543,1,2,3,13,2,0,2,0,1
544,2,3,4,4,3,1,0,0,1
545,0,0,15,11,3,1,0,0,1
546,2,2,0,5,2,2,0,0,1
547,1,5,2,16,7,1,1,0,1
548,2,4,3,11,1,0,2,0,1
549,2,5,3,9,1,1,0,0,1
550,0,3,6,5,1,1,0,0,1
551,2,4,8,9,3,2,0,0,1
552,0,2,3,12,3,0,1,0,1
553,0,0,3,13,7,1,1,0,1
554,2,2,6,5,1,1,0,0,1
555,3,5,6,3,1,1,0,0,1
556,2,5,15,15,6,1,0,1,1
557,3,5,1,9,2,0,2,0,1
558,1,1,7,5,1,1,0,0,1
559,0,0,2,18,4,1,1,0,1
560,1,2,3,9,2,1,1,0,1
561,1,1,3,5,2,0,1,0,1
562,3,5,0,6,1,1,1,0,1
563,0,0,3,11,2,1,0,0,1
564,2,3,0,10,4,2,0,0,1
565,0,4,0,8,1,0,2,0,1
566,1,4,2,6,4,1,2,1,1
567,1,4,2,5,4,1,0,0,1
568,0,0,8,11,1,1,2,0,1
569,2,4,4,15,3,2,0,0,1
570,2,8,12,29,6,3,0,2,1
571,1,2,3,8,6,0,1,0,1
572,2,3,6,5,2,1,0,0,1
573,1,2,1,6,2,2,0,0,1
574,1,4,3,15,10,1,1,0,1
575,0,2,7,8,1,1,1,0,1
576,1,1,4,6,2,1,1,0,1
577,1,2,4,3,0,1,0,0,1
578,3,8,2,9,3,0,0,1,1
579,1,1,6,17,3,1,1,0,1
580,1,3,5,25,14,2,4,0,1
581,1,2,1,23,8,0,5,0,1
582,0,0,9,20,5,1,1,0,1
583,1,1,7,18,4,0,3,0,1
584,0,3,1,10,3,0,2,0,1
585,2,3,2,10,1,0,1,0,1
586,2,4,2,8,1,1,1,0,1
587,1,3,7,18,9,1,0,0,1
588,1,2,3,7,3,1,1,0,1
589,1,2,5,16,7,3,0,0,1
590,2,4,2,4,3,0,1,1,1
591,2,3,1,1,2,1,0,0,1
592,1,2,6,8,1,1,0,0,1
593,2,3,0,6,1,2,0,0,1
594,1,2,4,12,1,1,1,0,1
595,2,4,1,8,2,0,1,0,1
596,2,3,3,10,3,2,0,0,1
597,2,3,3,3,1,1,0,0,1
598,2,5,5,26,7,1,1,0,1
599,2,5,11,13,2,1,0,0,1
600,1,2,3,13,4,0,2,0,1
601,2,3,5,4,0,0,1,0,1
602,3,5,2,5,2,1,0,0,1
603,3,5,2,7,0,1,0,0,1
604,2,3,3,11,1,2,0,0,1
605,2,5,8,11,3,2,0,0,1
606,2,4,4,6,3,2,0,0,1
607,1,6,3,7,1,1,0,0,1
608,3,5,1,5,0,1,0,0,1
609,0,3,1,8,12,1,1,0,2
610,0,0,4,31,10,4,6,0,1
611,0,0,5,5,3,1,0,0,1
612,1,2,9,22,7,2,1,0,1
613,1,2,1,9,4,0,1,0,1
614,3,5,3,15,1,1,0,0,1
615,2,4,9,10,2,1,0,0,1
616,1,3,2,10,5,1,0,0,1
617,1,3,1,14,2,0,1,0,1
618,2,7,4,10,2,0,1,0,1
619,0,0,5,7,4,1,1,0,1
620,1,1,0,14,4,1,1,0,1
621,2,3,2,18,4,0,2,0,1
622,1,3,9,20,4,1,0,0,1
623,0,2,4,14,5,0,3,0,1
624,0,1,12,15,4,4,2,0,1
625,0,2,1,8,2,1,0,0,1
626,1,5,0,8,12,0,2,1,1
627,3,5,1,5,1,1,0,1,1
628,1,2,8,7,2,1,2,0,1
629,2,3,8,30,7,1,1,0,1
630,0,2,0,12,1,0,1,0,1
631,1,2,2,4,1,1,0,0,1
632,1,3,5,11,7,1,1,0,1
633,1,4,7,13,3,2,1,0,1
634,1,2,3,3,5,5,2,0,1
635,2,5,4,10,2,0,1,0,1
636,2,4,4,17,3,1,0,1,1
637,3,5,4,10,0,1,1,0,1
638,0,0,6,5,1,1,0,0,1
639,1,4,2,16,4,2,1,1,1
640,0,0,3,4,1,0,2,0,1
641,1,2,1,25,4,5,0,1,1
642,2,4,1,19,6,2,0,0,1
643,2,4,5,8,1,1,0,0,1
644,3,4,4,7,0,1,0,0,1
645,1,2,4,6,1,1,0,1,1
646,1,2,2,7,2,0,1,0,1
647,1,2,7,11,2,2,1,0,1
648,3,3,6,13,1,1,1,0,1
649,1,2,6,16,7,2,0,0,1
650,0,0,5,12,4,2,1,0,1
651,1,2,2,15,5,1,1,0,1
652,1,2,7,8,2,1,1,0,1
653,2,5,2,4,1,1,0,0,1
654,0,0,15,18,5,4,0,0,3
655,2,8,2,18,10,1,1,1,1
656,1,2,0,12,3,0,1,0,1
657,2,4,15,16,11,6,0,0,1
658,0,0,4,12,5,1,0,0,1
659,1,1,4,12,3,1,0,0,1
660,1,1,5,18,2,0,2,0,1
661,3,5,1,5,0,1,0,0,1
662,0,1,4,21,9,1,1,0,1
663,1,2,4,4,1,1,0,0,1
664,2,3,7,15,4,1,1,0,1
665,2,4,4,5,1,1,1,0,1
666,0,0,4,5,4,1,1,0,1
667,3,6,3,5,1,2,1,0,1
668,3,4,1,5,0,0,2,0,1
669,2,3,0,9,6,1,0,0,1
670,0,1,4,9,2,1,0,0,1
671,3,5,5,3,2,1,0,1,1
672,1,3,2,12,3,0,2,0,1
673,2,3,0,10,1,0,1,0,1
674,2,2,0,15,3,2,1,0,1
675,1,1,4,8,2,1,1,0,1
676,1,2,4,6,2,1,0,0,1
677,0,0,5,10,2,1,0,0,1
678,1,2,0,4,4,0,1,0,1
679,2,6,2,18,7,0,2,0,1
680,0,0,2,13,6,2,2,1,1
681,1,2,4,17,3,1,1,0,1
682,2,2,2,4,0,1,0,0,1
683,0,0,6,5,1,1,0,0,1
684,2,5,6,17,4,1,0,0,1
685,1,2,8,11,2,1,0,0,1
686,0,1,3,38,11,0,21,5,1
687,3,5,4,7,0,1,1,0,1
688,1,1,12,10,3,1,0,0,1
689,1,3,1,12,5,1,0,0,2
690,0,2,5,5,2,1,0,0,1
691,1,3,1,12,2,1,1,0,1
692,2,2,3,5,0,1,0,0,1
693,3,8,5,4,2,2,0,0,1
694,1,2,3,12,10,1,0,1,1
695,1,1,4,10,5,1,0,0,1
696,1,2,2,2,2,2,0,0,1
697,1,3,8,4,1,3,0,0,1
