S-20-5-5-0-NR,0.029093027114868164,3574,[[[13, 14, 20, 5], [20, 2, 10, 4], [10, 9, 3, 11], [3, 17, 16, 18], [16, 16, 13, 4]], [[10, 5, 12, 14], [12, 4, 11, 20], [11, 11, 7, 18], [7, 18, 16, 15], [16, 4, 16, 17]], [[12, 14, 9, 2], [9, 20, 18, 1], [18, 18, 3, 13], [3, 15, 1, 20], [1, 17, 19, 16]], [[7, 2, 11, 8], [11, 1, 11, 3], [11, 13, 7, 19], [7, 20, 8, 8], [8, 16, 17, 5]], [[5, 8, 18, 10], [18, 3, 15, 5], [15, 19, 3, 4], [3, 8, 3, 20], [3, 5, 9, 18]]]
S-20-5-5-1-NR,0.02747964859008789,3725,[[[5, 19, 19, 4], [19, 3, 11, 1], [11, 9, 1, 1], [1, 4, 18, 1], [18, 16, 15, 13]], [[16, 4, 7, 14], [7, 1, 1, 17], [1, 1, 8, 15], [8, 1, 16, 18], [16, 13, 13, 8]], [[7, 14, 12, 8], [12, 17, 8, 15], [8, 15, 10, 1], [10, 18, 14, 18], [14, 8, 4, 4]], [[16, 8, 6, 10], [6, 15, 4, 11], [4, 1, 17, 14], [17, 18, 17, 7], [17, 4, 1, 10]], [[13, 10, 10, 14], [10, 11, 19, 20], [19, 14, 16, 1], [16, 7, 17, 15], [17, 10, 9, 8]]]
S-20-5-5-2-NR,0.027314424514770508,3620,[[[2, 3, 9, 2], [9, 3, 1, 12], [1, 12, 15, 11], [15, 6, 13, 14], [13, 10, 9, 17]], [[20, 2, 6, 18], [6, 12, 6, 8], [6, 11, 8, 1], [8, 14, 6, 11], [6, 17, 7, 6]], [[20, 18, 5, 17], [5, 8, 17, 12], [17, 1, 17, 18], [17, 11, 6, 15], [6, 6, 2, 14]], [[19, 17, 17, 12], [17, 12, 19, 12], [19, 18, 12, 15], [12, 15, 6, 13], [6, 14, 6, 15]], [[14, 12, 17, 13], [17, 12, 8, 17], [8, 15, 16, 12], [16, 13, 9, 18], [9, 15, 15, 17]]]
S-20-5-5-3-NR,0.14077997207641602,16957,[[[8, 19, 13, 5], [13, 18, 8, 5], [8, 5, 17, 13], [17, 12, 1, 3], [1, 20, 16, 6]], [[19, 5, 19, 2], [19, 5, 10, 1], [10, 13, 9, 16], [9, 3, 20, 13], [20, 6, 3, 14]], [[20, 2, 13, 19], [13, 1, 15, 5], [15, 16, 12, 4], [12, 13, 2, 5], [2, 14, 1, 16]], [[16, 19, 7, 9], [7, 5, 14, 10], [14, 4, 14, 17], [14, 5, 13, 19], [13, 16, 9, 12]], [[18, 9, 18, 8], [18, 10, 19, 7], [19, 17, 14, 16], [14, 19, 19, 18], [19, 12, 18, 16]]]
S-20-5-5-4-NR,0.016305208206176758,2215,[[[8, 10, 9, 7], [9, 4, 1, 9], [1, 13, 9, 7], [9, 16, 6, 10], [6, 5, 3, 10]], [[3, 7, 12, 3], [12, 9, 20, 11], [20, 7, 13, 17], [13, 10, 8, 6], [8, 10, 1, 8]], [[13, 3, 16, 9], [16, 11, 3, 18], [3, 17, 10, 1], [10, 6, 10, 19], [10, 8, 18, 10]], [[10, 9, 17, 7], [17, 18, 14, 14], [14, 1, 20, 10], [20, 19, 14, 15], [14, 10, 2, 6]], [[8, 7, 8, 17], [8, 14, 10, 18], [10, 10, 9, 12], [9, 15, 2, 9], [2, 6, 6, 4]]]
S-20-5-5-5-NR,0.09383988380432129,12512,[[[20, 9, 14, 9], [14, 12, 6, 13], [6, 17, 6, 3], [6, 1, 5, 20], [5, 15, 8, 20]], [[2, 9, 15, 5], [15, 13, 5, 1], [5, 3, 1, 7], [1, 20, 7, 6], [7, 20, 6, 6]], [[4, 5, 10, 11], [10, 1, 7, 18], [7, 7, 7, 6], [7, 6, 7, 13], [7, 6, 12, 10]], [[16, 11, 1, 12], [1, 18, 14, 6], [14, 6, 5, 9], [5, 13, 3, 11], [3, 10, 8, 10]], [[13, 12, 20, 18], [20, 6, 19, 4], [19, 9, 1, 19], [1, 11, 20, 8], [20, 10, 1, 7]]]
S-20-5-5-6-NR,0.12045145034790039,16020,[[[19, 3, 19, 18], [19, 16, 9, 20], [9, 9, 3, 14], [3, 2, 11, 3], [11, 1, 5, 12]], [[19, 18, 14, 9], [14, 20, 15, 4], [15, 14, 7, 10], [7, 3, 4, 2], [4, 12, 16, 19]], [[12, 9, 7, 12], [7, 4, 16, 7], [16, 10, 17, 19], [17, 2, 17, 1], [17, 19, 11, 12]], [[1, 12, 8, 20], [8, 7, 14, 10], [14, 19, 12, 19], [12, 1, 4, 3], [4, 12, 9, 17]], [[16, 20, 17, 7], [17, 10, 7, 14], [7, 19, 4, 18], [4, 3, 20, 18], [20, 17, 4, 7]]]
S-20-5-5-7-NR,0.041257619857788086,5432,[[[11, 5, 14, 2], [14, 13, 19, 4], [19, 2, 8, 19], [8, 3, 2, 19], [2, 18, 4, 19]], [[12, 2, 13, 2], [13, 4, 8, 2], [8, 19, 18, 5], [18, 19, 10, 14], [10, 19, 19, 5]], [[2, 2, 18, 4], [18, 2, 19, 10], [19, 5, 18, 6], [18, 14, 4, 19], [4, 5, 17, 19]], [[7, 4, 7, 12], [7, 10, 4, 18], [4, 6, 3, 19], [3, 19, 2, 20], [2, 19, 2, 7]], [[3, 12, 16, 14], [16, 18, 18, 14], [18, 19, 14, 3], [14, 20, 11, 8], [11, 7, 3, 18]]]
S-20-5-5-8-NR,0.023822784423828125,3313,[[[8, 12, 13, 3], [13, 13, 16, 8], [16, 5, 1, 9], [1, 7, 17, 14], [17, 2, 3, 16]], [[5, 3, 13, 4], [13, 8, 9, 4], [9, 9, 3, 13], [3, 14, 20, 13], [20, 16, 8, 4]], [[17, 4, 2, 11], [2, 4, 8, 3], [8, 13, 16, 17], [16, 13, 7, 19], [7, 4, 7, 5]], [[13, 11, 20, 3], [20, 3, 18, 2], [18, 17, 16, 7], [16, 19, 5, 19], [5, 5, 1, 15]], [[15, 3, 19, 16], [19, 2, 15, 15], [15, 7, 10, 13], [10, 19, 18, 16], [18, 15, 19, 7]]]
S-20-5-5-9-NR,0.15645360946655273,21347,[[[15, 20, 6, 6], [6, 12, 8, 2], [8, 9, 4, 5], [4, 5, 17, 19], [17, 6, 1, 3]], [[11, 6, 13, 4], [13, 2, 10, 7], [10, 5, 8, 14], [8, 19, 3, 9], [3, 3, 17, 7]], [[15, 4, 13, 9], [13, 7, 11, 2], [11, 14, 7, 1], [7, 9, 14, 2], [14, 7, 20, 13]], [[3, 9, 16, 5], [16, 2, 1, 8], [1, 1, 14, 4], [14, 2, 20, 1], [20, 13, 11, 4]], [[18, 5, 19, 20], [19, 8, 7, 2], [7, 4, 7, 13], [7, 1, 11, 6], [11, 4, 15, 14]]]
S-20-5-5-10-NR,0.007190227508544922,833,[[[19, 2, 5, 20], [5, 14, 12, 13], [12, 16, 14, 10], [14, 19, 9, 15], [9, 1, 7, 6]], [[15, 20, 10, 12], [10, 13, 5, 15], [5, 10, 8, 15], [8, 15, 20, 13], [20, 6, 16, 2]], [[9, 12, 19, 1], [19, 15, 8, 5], [8, 15, 7, 10], [7, 13, 18, 12], [18, 2, 6, 8]], [[2, 1, 11, 18], [11, 5, 15, 14], [15, 10, 16, 3], [16, 12, 19, 11], [19, 8, 17, 17]], [[16, 18, 6, 11], [6, 14, 8, 3], [8, 3, 14, 8], [14, 11, 8, 12], [8, 17, 2, 14]]]
