S-34-5-5-0-NR,0.06744599342346191,5951,[[[25, 27, 5, 22], [5, 3, 31, 7], [31, 17, 23, 28], [23, 33, 21, 14], [21, 32, 26, 31]], [[20, 22, 29, 34], [29, 7, 17, 4], [17, 28, 1, 6], [1, 14, 26, 1], [26, 31, 31, 32]], [[23, 34, 22, 16], [22, 4, 21, 5], [21, 6, 13, 15], [13, 1, 16, 10], [16, 32, 14, 29]], [[33, 16, 6, 6], [6, 5, 21, 33], [21, 15, 32, 7], [32, 10, 20, 19], [20, 29, 9, 8]], [[19, 6, 22, 9], [22, 33, 14, 7], [14, 7, 19, 17], [19, 19, 29, 10], [29, 8, 20, 7]]]
S-34-5-5-1-NR,0.054311275482177734,4357,[[[9, 5, 2, 2], [2, 17, 2, 1], [2, 8, 25, 14], [25, 32, 28, 2], [28, 29, 31, 34]], [[25, 2, 15, 29], [15, 1, 32, 15], [32, 14, 23, 15], [23, 2, 15, 30], [15, 34, 14, 19]], [[7, 29, 2, 27], [2, 15, 7, 12], [7, 15, 19, 8], [19, 30, 22, 33], [22, 19, 32, 28]], [[2, 27, 33, 13], [33, 12, 20, 19], [20, 8, 32, 33], [32, 33, 26, 3], [26, 28, 25, 31]], [[28, 13, 16, 1], [16, 19, 26, 29], [26, 33, 27, 18], [27, 3, 12, 15], [12, 31, 7, 21]]]
S-34-5-5-2-NR,0.002686738967895508,240,[[[4, 6, 30, 21], [30, 6, 25, 28], [25, 24, 34, 11], [34, 11, 12, 16], [12, 20, 17, 15]], [[14, 21, 2, 12], [2, 28, 21, 12], [21, 11, 9, 33], [9, 16, 33, 24], [33, 15, 3, 33]], [[11, 12, 12, 29], [12, 12, 27, 34], [27, 33, 24, 23], [24, 24, 24, 29], [24, 33, 28, 11]], [[26, 29, 26, 30], [26, 34, 34, 16], [34, 23, 32, 18], [32, 29, 32, 33], [32, 11, 33, 33]], [[24, 30, 23, 29], [23, 16, 30, 33], [30, 18, 30, 18], [30, 33, 23, 3], [23, 33, 2, 24]]]
S-34-5-5-3-NR,0.054529428482055664,6946,[[[16, 9, 11, 3], [11, 24, 20, 2], [20, 31, 18, 31], [18, 5, 25, 28], [25, 1, 31, 26]], [[17, 3, 29, 9], [29, 2, 24, 7], [24, 31, 3, 9], [3, 28, 32, 14], [32, 26, 15, 17]], [[13, 9, 28, 20], [28, 7, 27, 33], [27, 9, 25, 23], [25, 14, 27, 15], [27, 17, 31, 22]], [[31, 20, 2, 18], [2, 33, 11, 21], [11, 23, 7, 14], [7, 15, 18, 19], [18, 22, 26, 8]], [[10, 18, 5, 15], [5, 21, 31, 10], [31, 14, 31, 34], [31, 19, 6, 25], [6, 8, 1, 5]]]
S-34-5-5-4-NR,0.012008905410766602,1733,[[[16, 20, 2, 17], [2, 7, 18, 13], [18, 26, 11, 20], [11, 31, 19, 24], [19, 10, 6, 6]], [[5, 17, 22, 25], [22, 13, 33, 16], [33, 20, 12, 16], [12, 24, 31, 18], [31, 6, 2, 6]], [[26, 25, 20, 1], [20, 16, 19, 20], [19, 16, 33, 13], [33, 18, 27, 28], [27, 6, 19, 19]], [[4, 1, 28, 29], [28, 20, 11, 15], [11, 13, 20, 17], [20, 28, 3, 6], [3, 19, 15, 3]], [[34, 29, 30, 24], [30, 15, 18, 18], [18, 17, 34, 12], [34, 6, 31, 7], [31, 3, 17, 14]]]
S-34-5-5-5-NR,0.09133124351501465,7861,[[[17, 23, 25, 11], [25, 34, 5, 9], [5, 2, 29, 9], [29, 30, 9, 1], [9, 16, 4, 1]], [[11, 11, 14, 14], [14, 9, 11, 11], [11, 9, 19, 21], [19, 1, 13, 14], [13, 1, 8, 12]], [[24, 14, 13, 25], [13, 11, 20, 2], [20, 21, 24, 27], [24, 14, 11, 10], [11, 12, 31, 17]], [[16, 25, 5, 22], [5, 2, 20, 1], [20, 27, 22, 5], [22, 10, 20, 23], [20, 17, 25, 20]], [[7, 22, 31, 16], [31, 1, 21, 1], [21, 5, 12, 14], [12, 23, 31, 27], [31, 20, 18, 12]]]
S-34-5-5-6-NR,0.03911185264587402,5677,[[[6, 32, 6, 24], [6, 17, 27, 17], [27, 3, 29, 7], [29, 1, 13, 19], [13, 10, 31, 7]], [[24, 24, 3, 13], [3, 17, 24, 32], [24, 7, 13, 33], [13, 19, 33, 2], [33, 7, 21, 24]], [[2, 13, 16, 28], [16, 32, 20, 23], [20, 33, 8, 6], [8, 2, 33, 34], [33, 24, 18, 13]], [[32, 28, 8, 18], [8, 23, 20, 13], [20, 6, 25, 31], [25, 34, 15, 9], [15, 13, 13, 14]], [[27, 18, 34, 7], [34, 13, 1, 13], [1, 31, 13, 17], [13, 9, 11, 6], [11, 14, 28, 22]]]
S-34-5-5-7-NR,0.007854461669921875,1133,[[[21, 10, 15, 4], [15, 26, 26, 4], [26, 4, 15, 3], [15, 5, 9, 19], [9, 7, 24, 27]], [[4, 4, 10, 8], [10, 4, 20, 12], [20, 3, 7, 13], [7, 19, 24, 7], [24, 27, 33, 5]], [[14, 8, 4, 14], [4, 12, 32, 28], [32, 13, 21, 30], [21, 7, 30, 24], [30, 5, 3, 20]], [[6, 14, 16, 12], [16, 28, 16, 6], [16, 30, 20, 34], [20, 24, 32, 22], [32, 20, 28, 29]], [[27, 12, 19, 5], [19, 6, 5, 16], [5, 34, 8, 6], [8, 22, 33, 28], [33, 29, 4, 8]]]
S-34-5-5-8-NR,0.03376960754394531,2416,[[[15, 24, 6, 32], [6, 25, 15, 2], [15, 9, 18, 34], [18, 13, 27, 31], [27, 3, 6, 25]], [[9, 32, 8, 17], [8, 2, 7, 5], [7, 34, 25, 25], [25, 31, 7, 4], [7, 25, 16, 22]], [[33, 17, 16, 6], [16, 5, 32, 34], [32, 25, 14, 10], [14, 4, 5, 3], [5, 22, 14, 32]], [[26, 6, 13, 10], [13, 34, 30, 29], [30, 10, 19, 23], [19, 3, 28, 9], [28, 32, 2, 11]], [[30, 10, 7, 32], [7, 29, 21, 30], [21, 23, 23, 25], [23, 9, 32, 32], [32, 11, 13, 26]]]
S-34-5-5-9-NR,0.07626080513000488,9584,[[[30, 24, 8, 9], [8, 18, 33, 5], [33, 9, 25, 7], [25, 12, 19, 14], [19, 1, 22, 15]], [[33, 9, 27, 6], [27, 5, 18, 14], [18, 7, 26, 18], [26, 14, 22, 3], [22, 15, 30, 13]], [[6, 6, 1, 27], [1, 14, 4, 25], [4, 18, 32, 9], [32, 3, 2, 16], [2, 13, 22, 28]], [[3, 27, 8, 1], [8, 25, 8, 13], [8, 9, 13, 22], [13, 16, 1, 6], [1, 28, 25, 9]], [[11, 1, 2, 29], [2, 13, 33, 28], [33, 22, 6, 11], [6, 6, 32, 11], [32, 9, 16, 4]]]
S-34-5-5-10-NR,0.0419614315032959,3304,[[[3, 28, 25, 27], [25, 31, 19, 17], [19, 1, 30, 12], [30, 14, 20, 24], [20, 30, 32, 9]], [[18, 27, 30, 16], [30, 17, 29, 25], [29, 12, 3, 1], [3, 24, 16, 9], [16, 9, 11, 13]], [[3, 16, 20, 24], [20, 25, 16, 21], [16, 1, 29, 28], [29, 9, 31, 5], [31, 13, 34, 21]], [[32, 24, 33, 11], [33, 21, 15, 27], [15, 28, 16, 3], [16, 5, 3, 32], [3, 21, 21, 20]], [[5, 11, 5, 16], [5, 27, 6, 24], [6, 3, 10, 3], [10, 32, 25, 27], [25, 20, 9, 23]]]
S-34-5-5-11-NR,0.022791147232055664,2328,[[[29, 30, 5, 4], [5, 29, 3, 13], [3, 33, 16, 2], [16, 13, 30, 21], [30, 12, 33, 29]], [[31, 4, 13, 34], [13, 13, 15, 19], [15, 2, 32, 1], [32, 21, 6, 30], [6, 29, 12, 18]], [[7, 34, 27, 6], [27, 19, 17, 21], [17, 1, 15, 33], [15, 30, 19, 2], [19, 18, 29, 5]], [[20, 6, 7, 26], [7, 21, 7, 19], [7, 33, 25, 5], [25, 2, 2, 1], [2, 5, 10, 14]], [[6, 26, 14, 3], [14, 19, 4, 26], [4, 5, 31, 29], [31, 1, 25, 11], [25, 14, 1, 34]]]
S-34-5-5-12-NR,0.07260251045227051,5994,[[[31, 18, 13, 5], [13, 34, 33, 22], [33, 23, 26, 6], [26, 10, 2, 4], [2, 25, 1, 33]], [[24, 5, 15, 6], [15, 22, 28, 29], [28, 6, 8, 28], [8, 4, 9, 21], [9, 33, 31, 11]], [[18, 6, 4, 11], [4, 29, 33, 6], [33, 28, 26, 27], [26, 21, 31, 31], [31, 11, 30, 25]], [[15, 11, 2, 6], [2, 6, 13, 17], [13, 27, 23, 24], [23, 31, 25, 20], [25, 25, 1, 8]], [[10, 6, 17, 29], [17, 17, 16, 24], [16, 24, 22, 11], [22, 20, 24, 22], [24, 8, 14, 4]]]
S-34-5-5-13-NR,0.1252896785736084,12308,[[[17, 19, 28, 9], [28, 12, 17, 23], [17, 15, 15, 32], [15, 10, 28, 24], [28, 15, 12, 28]], [[9, 9, 21, 8], [21, 23, 23, 17], [23, 32, 29, 9], [29, 24, 29, 29], [29, 28, 5, 12]], [[14, 8, 19, 13], [19, 17, 12, 34], [12, 9, 23, 17], [23, 29, 24, 30], [24, 12, 19, 17]], [[2, 13, 18, 26], [18, 34, 9, 32], [9, 17, 16, 16], [16, 30, 13, 24], [13, 17, 28, 9]], [[9, 26, 5, 1], [5, 32, 28, 18], [28, 16, 30, 10], [30, 24, 25, 6], [25, 9, 17, 29]]]
S-34-5-5-14-NR,0.003417491912841797,469,[[[7, 34, 10, 11], [10, 16, 18, 11], [18, 18, 1, 5], [1, 17, 8, 22], [8, 19, 5, 2]], [[29, 11, 6, 18], [6, 11, 14, 25], [14, 5, 26, 29], [26, 22, 7, 8], [7, 2, 20, 24]], [[30, 18, 12, 7], [12, 25, 32, 33], [32, 29, 13, 18], [13, 8, 29, 14], [29, 24, 26, 32]], [[26, 7, 19, 33], [19, 33, 17, 7], [17, 18, 8, 6], [8, 14, 18, 18], [18, 32, 8, 8]], [[17, 33, 2, 15], [2, 7, 11, 21], [11, 6, 27, 23], [27, 18, 8, 17], [8, 8, 24, 34]]]
S-34-5-5-15-NR,0.013760566711425781,1975,[[[14, 1, 14, 23], [14, 34, 21, 15], [21, 3, 20, 33], [20, 11, 27, 15], [27, 16, 2, 30]], [[4, 23, 27, 32], [27, 15, 6, 30], [6, 33, 24, 29], [24, 15, 21, 29], [21, 30, 10, 26]], [[24, 32, 5, 32], [5, 30, 2, 13], [2, 29, 9, 12], [9, 29, 2, 19], [2, 26, 16, 34]], [[8, 32, 32, 10], [32, 13, 7, 8], [7, 12, 26, 4], [26, 19, 5, 30], [5, 34, 22, 19]], [[30, 10, 26, 23], [26, 8, 33, 18], [33, 4, 15, 26], [15, 30, 12, 17], [12, 19, 23, 15]]]
S-34-5-5-16-NR,0.13659882545471191,19161,[[[24, 31, 17, 2], [17, 31, 10, 2], [10, 19, 30, 30], [30, 27, 19, 15], [19, 15, 29, 20]], [[1, 2, 24, 17], [24, 2, 27, 6], [27, 30, 23, 32], [23, 15, 28, 34], [28, 20, 27, 12]], [[17, 17, 19, 3], [19, 6, 19, 6], [19, 32, 1, 34], [1, 34, 24, 16], [24, 12, 16, 32]], [[15, 3, 10, 20], [10, 6, 20, 21], [20, 34, 30, 30], [30, 16, 5, 11], [5, 32, 1, 31]], [[19, 20, 1, 20], [1, 21, 29, 22], [29, 30, 32, 10], [32, 11, 1, 20], [1, 31, 2, 15]]]
S-34-5-5-17-NR,0.049321651458740234,7161,[[[34, 27, 10, 14], [10, 20, 22, 8], [22, 24, 5, 20], [5, 19, 27, 6], [27, 12, 18, 33]], [[8, 14, 31, 10], [31, 8, 27, 33], [27, 20, 22, 2], [22, 6, 28, 24], [28, 33, 2, 4]], [[16, 10, 23, 4], [23, 33, 31, 24], [31, 2, 1, 26], [1, 24, 16, 8], [16, 4, 25, 14]], [[27, 4, 16, 34], [16, 24, 24, 4], [24, 26, 18, 5], [18, 8, 18, 13], [18, 14, 17, 9]], [[33, 34, 17, 21], [17, 4, 20, 26], [20, 5, 23, 9], [23, 13, 21, 4], [21, 9, 9, 13]]]
S-34-5-5-18-NR,0.06782960891723633,5951,[[[12, 8, 11, 16], [11, 29, 13, 24], [13, 22, 33, 13], [33, 16, 32, 14], [32, 13, 32, 20]], [[32, 16, 17, 1], [17, 24, 22, 26], [22, 13, 15, 26], [15, 14, 23, 34], [23, 20, 12, 18]], [[31, 1, 18, 20], [18, 26, 8, 19], [8, 26, 31, 33], [31, 34, 10, 32], [10, 18, 19, 11]], [[30, 20, 13, 14], [13, 19, 28, 9], [28, 33, 27, 33], [27, 32, 31, 7], [31, 11, 17, 13]], [[13, 14, 17, 17], [17, 9, 22, 8], [22, 33, 31, 21], [31, 7, 6, 34], [6, 13, 12, 16]]]
S-34-5-5-19-NR,0.03448915481567383,5031,[[[3, 34, 13, 5], [13, 8, 13, 8], [13, 33, 30, 25], [30, 13, 5, 7], [5, 26, 23, 27]], [[34, 5, 2, 7], [2, 8, 28, 26], [28, 25, 29, 20], [29, 7, 33, 11], [33, 27, 19, 27]], [[10, 7, 15, 7], [15, 26, 14, 25], [14, 20, 13, 9], [13, 11, 9, 32], [9, 27, 17, 7]], [[7, 7, 30, 1], [30, 25, 30, 31], [30, 9, 8, 34], [8, 32, 31, 33], [31, 7, 17, 32]], [[27, 1, 24, 21], [24, 31, 28, 18], [28, 34, 12, 7], [12, 33, 1, 21], [1, 32, 20, 2]]]
S-34-5-5-20-NR,0.03232979774475098,4552,[[[10, 17, 28, 6], [28, 7, 34, 32], [34, 21, 26, 6], [26, 11, 14, 16], [14, 2, 27, 3]], [[27, 6, 13, 7], [13, 32, 6, 13], [6, 6, 17, 19], [17, 16, 20, 17], [20, 3, 5, 11]], [[7, 7, 8, 2], [8, 13, 18, 15], [18, 19, 15, 16], [15, 17, 4, 1], [4, 11, 9, 20]], [[21, 2, 18, 9], [18, 15, 22, 29], [22, 16, 10, 18], [10, 1, 28, 11], [28, 20, 31, 11]], [[29, 9, 26, 27], [26, 29, 8, 14], [8, 18, 9, 13], [9, 11, 28, 21], [28, 11, 22, 22]]]
S-34-5-5-21-NR,0.04801344871520996,6928,[[[11, 27, 3, 28], [3, 27, 27, 29], [27, 19, 3, 22], [3, 31, 32, 8], [32, 14, 31, 24]], [[33, 28, 2, 10], [2, 29, 6, 8], [6, 22, 2, 30], [2, 8, 11, 22], [11, 24, 12, 26]], [[33, 10, 32, 10], [32, 8, 12, 3], [12, 30, 31, 16], [31, 22, 5, 13], [5, 26, 34, 14]], [[16, 10, 5, 8], [5, 3, 31, 25], [31, 16, 13, 22], [13, 13, 10, 27], [10, 14, 1, 19]], [[1, 8, 24, 24], [24, 25, 29, 28], [29, 22, 33, 5], [33, 27, 25, 10], [25, 19, 15, 15]]]
S-34-5-5-22-NR,0.06260848045349121,8907,[[[9, 16, 12, 8], [12, 2, 34, 4], [34, 29, 21, 22], [21, 12, 17, 12], [17, 8, 23, 26]], [[6, 8, 20, 33], [20, 4, 10, 18], [10, 22, 18, 12], [18, 12, 28, 4], [28, 26, 15, 22]], [[18, 33, 3, 27], [3, 18, 17, 33], [17, 12, 19, 34], [19, 4, 27, 26], [27, 22, 4, 12]], [[21, 27, 20, 24], [20, 33, 26, 2], [26, 34, 20, 34], [20, 26, 28, 34], [28, 12, 12, 28]], [[28, 24, 6, 4], [6, 2, 6, 2], [6, 34, 29, 17], [29, 34, 23, 20], [23, 28, 27, 13]]]
S-34-5-5-23-NR,0.018815994262695312,2752,[[[19, 6, 2, 33], [2, 2, 28, 23], [28, 20, 4, 14], [4, 28, 3, 24], [3, 25, 34, 12]], [[23, 33, 14, 24], [14, 23, 24, 19], [24, 14, 21, 6], [21, 24, 31, 12], [31, 12, 9, 31]], [[13, 24, 29, 11], [29, 19, 12, 12], [12, 6, 21, 34], [21, 12, 13, 8], [13, 31, 18, 6]], [[29, 11, 7, 28], [7, 12, 3, 18], [3, 34, 18, 22], [18, 8, 7, 24], [7, 6, 1, 19]], [[15, 28, 20, 30], [20, 18, 30, 2], [30, 22, 14, 7], [14, 24, 17, 6], [17, 19, 32, 27]]]
S-34-5-5-24-NR,0.015514135360717773,2348,[[[25, 12, 6, 17], [6, 14, 11, 21], [11, 11, 20, 5], [20, 13, 24, 3], [24, 11, 6, 14]], [[10, 17, 21, 22], [21, 21, 5, 20], [5, 5, 7, 16], [7, 3, 10, 32], [10, 14, 19, 19]], [[1, 22, 18, 18], [18, 20, 13, 6], [13, 16, 32, 10], [32, 32, 10, 21], [10, 19, 29, 31]], [[30, 18, 13, 9], [13, 6, 31, 33], [31, 10, 17, 33], [17, 21, 15, 16], [15, 31, 8, 6]], [[2, 9, 9, 34], [9, 33, 17, 11], [17, 33, 21, 32], [21, 16, 15, 29], [15, 6, 20, 32]]]
S-34-5-5-25-NR,0.012038230895996094,784,[[[25, 1, 7, 7], [7, 14, 23, 27], [23, 20, 23, 13], [23, 31, 11, 30], [11, 3, 17, 5]], [[3, 7, 5, 26], [5, 27, 5, 33], [5, 13, 9, 3], [9, 30, 12, 5], [12, 5, 20, 15]], [[28, 26, 28, 29], [28, 33, 28, 32], [28, 3, 33, 31], [33, 5, 29, 4], [29, 15, 7, 32]], [[8, 29, 19, 11], [19, 32, 4, 27], [4, 31, 25, 30], [25, 4, 2, 31], [2, 32, 13, 15]], [[33, 11, 28, 21], [28, 27, 23, 12], [23, 30, 5, 23], [5, 31, 9, 33], [9, 15, 31, 34]]]
S-34-5-5-26-NR,0.05001425743103027,3891,[[[13, 14, 24, 16], [24, 28, 2, 2], [2, 4, 19, 8], [19, 9, 33, 3], [33, 31, 3, 1]], [[33, 16, 30, 21], [30, 2, 21, 28], [21, 8, 28, 13], [28, 3, 4, 17], [4, 1, 11, 13]], [[28, 21, 25, 28], [25, 28, 34, 10], [34, 13, 4, 7], [4, 17, 5, 9], [5, 13, 16, 3]], [[27, 28, 4, 27], [4, 10, 14, 24], [14, 7, 6, 21], [6, 9, 7, 27], [7, 3, 13, 3]], [[2, 27, 27, 15], [27, 24, 30, 10], [30, 21, 5, 9], [5, 27, 3, 14], [3, 3, 31, 25]]]
S-34-5-5-27-NR,0.05722522735595703,6179,[[[31, 18, 29, 23], [29, 19, 1, 31], [1, 13, 17, 9], [17, 5, 22, 15], [22, 5, 17, 34]], [[22, 23, 10, 7], [10, 31, 26, 20], [26, 9, 3, 34], [3, 15, 6, 11], [6, 34, 17, 30]], [[24, 7, 10, 17], [10, 20, 4, 12], [4, 34, 1, 29], [1, 11, 10, 23], [10, 30, 26, 27]], [[12, 17, 5, 20], [5, 12, 29, 30], [29, 29, 23, 1], [23, 23, 24, 11], [24, 27, 16, 17]], [[16, 20, 12, 32], [12, 30, 31, 5], [31, 1, 23, 6], [23, 11, 34, 28], [34, 17, 27, 4]]]
