S-3-5-5-999-NR,0.09739899635314941,11862,[[[1, 3, 3, 3], [3, 2, 2, 1], [2, 3, 3, 2], [3, 2, 2, 1], [2, 3, 3, 1]], [[1, 3, 2, 1], [2, 1, 3, 2], [3, 2, 1, 1], [1, 1, 3, 3], [3, 1, 1, 1]], [[3, 1, 2, 2], [2, 2, 2, 1], [2, 1, 2, 1], [2, 3, 2, 1], [2, 1, 1, 3]], [[1, 2, 3, 3], [3, 1, 3, 3], [3, 1, 2, 1], [2, 1, 3, 3], [3, 3, 1, 1]], [[3, 3, 2, 3], [2, 3, 1, 3], [1, 1, 3, 2], [3, 3, 3, 2], [3, 1, 1, 1]]]
S-3-5-5-99-NR,4.6825737953186035,584455,[[[2, 1, 2, 1], [2, 1, 1, 2], [1, 1, 1, 3], [1, 3, 3, 1], [3, 2, 3, 2]], [[2, 1, 1, 1], [1, 2, 2, 1], [2, 3, 1, 3], [1, 1, 2, 3], [2, 2, 2, 1]], [[2, 1, 3, 3], [3, 1, 3, 3], [3, 3, 1, 3], [1, 3, 2, 1], [2, 1, 1, 3]], [[3, 3, 1, 2], [1, 3, 1, 2], [1, 3, 3, 1], [3, 1, 2, 2], [2, 3, 2, 3]], [[2, 2, 2, 3], [2, 2, 3, 1], [3, 1, 2, 3], [2, 2, 2, 3], [2, 3, 3, 1]]]
S-3-5-5-100-NR,0.10344791412353516,13073,[[[1, 2, 1, 2], [1, 2, 1, 2], [1, 2, 1, 2], [1, 1, 3, 1], [3, 3, 3, 1]], [[3, 2, 1, 1], [1, 2, 3, 2], [3, 2, 1, 1], [1, 1, 1, 3], [1, 1, 1, 3]], [[1, 1, 1, 1], [1, 2, 3, 2], [3, 1, 1, 1], [1, 3, 1, 1], [1, 3, 3, 2]], [[2, 1, 2, 2], [2, 2, 2, 1], [2, 1, 1, 2], [1, 1, 2, 3], [2, 2, 2, 3]], [[3, 2, 2, 2], [2, 1, 3, 2], [3, 2, 3, 1], [3, 3, 3, 3], [3, 3, 1, 3]]]
S-3-5-5-101-NR,0.04098367691040039,5001,[[[3, 2, 1, 3], [1, 2, 3, 2], [3, 2, 1, 1], [1, 3, 1, 2], [1, 3, 3, 3]], [[3, 3, 2, 1], [2, 2, 2, 2], [2, 1, 1, 2], [1, 2, 2, 2], [2, 3, 1, 2]], [[2, 1, 3, 1], [3, 2, 2, 1], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 1]], [[3, 1, 1, 1], [1, 1, 3, 3], [3, 2, 2, 3], [2, 2, 2, 1], [2, 1, 1, 1]], [[3, 1, 3, 2], [3, 3, 1, 2], [1, 3, 2, 3], [2, 1, 1, 2], [1, 1, 2, 1]]]
S-3-5-5-102-NR,9.365952730178833,1174594,[[[2, 2, 3, 3], [3, 3, 2, 3], [2, 3, 1, 3], [1, 1, 1, 3], [1, 1, 1, 3]], [[3, 3, 3, 1], [3, 3, 1, 2], [1, 3, 3, 3], [3, 3, 1, 1], [1, 3, 3, 3]], [[1, 1, 3, 2], [3, 2, 2, 2], [2, 3, 1, 1], [1, 1, 3, 3], [3, 3, 3, 3]], [[1, 2, 3, 2], [3, 2, 3, 2], [3, 1, 2, 1], [2, 3, 2, 3], [2, 3, 3, 3]], [[1, 2, 1, 3], [1, 2, 3, 1], [3, 1, 2, 1], [2, 3, 3, 3], [3, 3, 3, 3]]]
S-3-5-5-103-NR,0.08321928977966309,10175,[[[1, 3, 3, 1], [3, 2, 1, 1], [1, 3, 3, 3], [3, 2, 1, 3], [1, 3, 1, 1]], [[2, 1, 2, 2], [2, 1, 3, 3], [3, 3, 3, 1], [3, 3, 3, 3], [3, 1, 3, 3]], [[3, 2, 2, 3], [2, 3, 3, 3], [3, 1, 3, 1], [3, 3, 3, 3], [3, 3, 1, 2]], [[1, 3, 1, 1], [1, 3, 1, 1], [1, 1, 2, 3], [2, 3, 3, 2], [3, 2, 2, 1]], [[3, 1, 3, 2], [3, 1, 1, 3], [1, 3, 3, 2], [3, 2, 2, 1], [2, 1, 1, 2]]]
S-3-5-5-104-NR,0.018079042434692383,2264,[[[1, 2, 1, 3], [1, 2, 1, 3], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 3]], [[3, 3, 2, 3], [2, 3, 1, 2], [1, 1, 2, 1], [2, 1, 3, 2], [3, 3, 2, 1]], [[3, 3, 1, 1], [1, 2, 1, 2], [1, 1, 2, 3], [2, 2, 1, 3], [1, 1, 3, 1]], [[2, 1, 2, 3], [2, 2, 1, 3], [1, 3, 2, 2], [2, 3, 2, 3], [2, 1, 3, 1]], [[2, 3, 3, 1], [3, 3, 2, 1], [2, 2, 2, 2], [2, 3, 3, 1], [3, 1, 2, 2]]]
S-3-5-5-105-NR,0.026974916458129883,3384,[[[2, 1, 2, 3], [2, 1, 2, 3], [2, 2, 3, 2], [3, 3, 2, 2], [2, 3, 3, 1]], [[3, 3, 1, 3], [1, 3, 2, 3], [2, 2, 2, 1], [2, 2, 2, 2], [2, 1, 3, 1]], [[3, 3, 3, 2], [3, 3, 3, 3], [3, 1, 3, 1], [3, 2, 2, 3], [2, 1, 1, 2]], [[3, 2, 2, 3], [2, 3, 2, 2], [2, 1, 1, 2], [1, 3, 3, 1], [3, 2, 3, 3]], [[3, 3, 3, 3], [3, 2, 3, 3], [3, 2, 3, 2], [3, 1, 3, 2], [3, 3, 1, 1]]]
S-3-5-5-106-NR,0.10929608345031738,14114,[[[1, 2, 2, 1], [2, 3, 3, 3], [3, 2, 2, 2], [2, 1, 3, 2], [3, 3, 1, 2]], [[2, 1, 3, 1], [3, 3, 3, 1], [3, 2, 2, 3], [2, 2, 2, 2], [2, 2, 1, 1]], [[3, 1, 2, 3], [2, 1, 2, 2], [2, 3, 2, 2], [2, 2, 1, 2], [1, 1, 2, 2]], [[1, 3, 1, 2], [1, 2, 1, 1], [1, 2, 1, 3], [1, 2, 1, 2], [1, 2, 1, 2]], [[2, 2, 2, 3], [2, 1, 2, 2], [2, 3, 1, 3], [1, 2, 1, 3], [1, 2, 1, 3]]]
S-3-5-5-107-NR,19.242090702056885,2354948,[[[3, 2, 2, 2], [2, 1, 2, 1], [2, 1, 2, 1], [2, 1, 1, 1], [1, 3, 3, 1]], [[2, 2, 2, 2], [2, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 2], [1, 1, 3, 3]], [[1, 2, 1, 3], [1, 1, 2, 2], [2, 1, 1, 2], [1, 2, 3, 3], [3, 3, 1, 3]], [[1, 3, 1, 2], [1, 2, 2, 2], [2, 2, 1, 3], [1, 3, 3, 3], [3, 3, 2, 2]], [[2, 2, 1, 2], [1, 2, 1, 1], [1, 3, 1, 1], [1, 3, 3, 1], [3, 2, 2, 1]]]
S-3-5-5-108-NR,0.17930197715759277,21701,[[[1, 2, 3, 2], [3, 3, 3, 1], [3, 1, 3, 2], [3, 1, 1, 3], [1, 3, 2, 3]], [[2, 2, 2, 1], [2, 1, 1, 2], [1, 2, 1, 2], [1, 3, 2, 3], [2, 3, 2, 3]], [[2, 1, 2, 3], [2, 2, 3, 1], [3, 2, 3, 1], [3, 3, 3, 3], [3, 3, 2, 2]], [[1, 3, 1, 1], [1, 1, 3, 3], [3, 1, 1, 1], [1, 3, 2, 3], [2, 2, 3, 3]], [[3, 1, 2, 1], [2, 3, 1, 1], [1, 1, 1, 1], [1, 3, 3, 2], [3, 3, 1, 1]]]
