S-11-5-5-999-NR,1.0221128463745117,134570,[[[11, 2, 7, 4], [7, 10, 11, 7], [11, 10, 2, 5], [2, 9, 1, 4], [1, 8, 8, 11]], [[3, 4, 9, 4], [9, 7, 3, 11], [3, 5, 6, 3], [6, 4, 2, 9], [2, 11, 11, 10]], [[6, 4, 8, 6], [8, 11, 3, 11], [3, 3, 11, 8], [11, 9, 8, 1], [8, 10, 11, 1]], [[11, 6, 4, 2], [4, 11, 11, 4], [11, 8, 7, 5], [7, 1, 9, 6], [9, 1, 2, 1]], [[11, 2, 3, 4], [3, 4, 8, 3], [8, 5, 2, 5], [2, 6, 7, 10], [7, 1, 1, 5]]]
S-11-5-5-99-NR,0.29918432235717773,39166,[[[7, 7, 10, 4], [10, 4, 6, 7], [6, 10, 11, 4], [11, 3, 3, 8], [3, 4, 4, 11]], [[3, 4, 3, 10], [3, 7, 6, 2], [6, 4, 9, 11], [9, 8, 2, 8], [2, 11, 2, 6]], [[5, 10, 7, 1], [7, 2, 5, 9], [5, 11, 1, 7], [1, 8, 4, 6], [4, 6, 7, 9]], [[9, 1, 2, 8], [2, 9, 9, 4], [9, 7, 10, 8], [10, 6, 1, 6], [1, 9, 11, 3]], [[9, 8, 4, 2], [4, 4, 3, 10], [3, 8, 8, 8], [8, 6, 10, 4], [10, 3, 7, 10]]]
S-11-5-5-100-NR,0.28109025955200195,36431,[[[3, 8, 5, 4], [5, 8, 3, 3], [3, 3, 4, 6], [4, 7, 6, 11], [6, 6, 7, 7]], [[9, 4, 4, 7], [4, 3, 8, 9], [8, 6, 5, 7], [5, 11, 3, 11], [3, 7, 2, 11]], [[9, 7, 2, 3], [2, 9, 1, 10], [1, 7, 7, 3], [7, 11, 10, 3], [10, 11, 2, 4]], [[2, 3, 3, 1], [3, 10, 11, 4], [11, 3, 8, 11], [8, 3, 7, 3], [7, 4, 8, 10]], [[5, 1, 9, 1], [9, 4, 1, 11], [1, 11, 10, 11], [10, 3, 4, 4], [4, 10, 6, 4]]]
S-11-5-5-101-NR,1.1356871128082275,149026,[[[10, 4, 2, 8], [2, 9, 9, 6], [9, 6, 4, 8], [4, 8, 6, 4], [6, 1, 11, 11]], [[9, 8, 7, 7], [7, 6, 4, 2], [4, 8, 7, 8], [7, 4, 5, 4], [5, 11, 4, 2]], [[10, 7, 11, 10], [11, 2, 11, 6], [11, 8, 11, 5], [11, 4, 7, 7], [7, 2, 4, 4]], [[5, 10, 7, 2], [7, 6, 7, 11], [7, 5, 7, 1], [7, 7, 8, 4], [8, 4, 8, 9]], [[4, 2, 2, 6], [2, 11, 6, 8], [6, 1, 1, 2], [1, 4, 6, 5], [6, 9, 4, 3]]]
S-11-5-5-102-NR,0.0025823116302490234,324,[[[3, 11, 3, 7], [3, 10, 8, 4], [8, 6, 9, 3], [9, 3, 2, 1], [2, 9, 11, 3]], [[10, 7, 10, 10], [10, 4, 8, 9], [8, 3, 4, 9], [4, 1, 9, 3], [9, 3, 3, 8]], [[7, 10, 10, 7], [10, 9, 11, 8], [11, 9, 11, 2], [11, 3, 4, 10], [4, 8, 5, 2]], [[10, 7, 6, 7], [6, 8, 4, 9], [4, 2, 7, 10], [7, 10, 7, 7], [7, 2, 7, 3]], [[10, 7, 3, 10], [3, 9, 6, 1], [6, 10, 4, 9], [4, 7, 2, 9], [2, 3, 10, 9]]]
S-11-5-5-103-NR,0.4289584159851074,55996,[[[8, 4, 3, 10], [3, 2, 9, 5], [9, 10, 3, 7], [3, 2, 10, 11], [10, 11, 7, 7]], [[8, 10, 4, 11], [4, 5, 10, 10], [10, 7, 4, 2], [4, 11, 6, 4], [6, 7, 6, 10]], [[11, 11, 4, 10], [4, 10, 9, 8], [9, 2, 5, 5], [5, 4, 4, 9], [4, 10, 2, 8]], [[8, 10, 9, 4], [9, 8, 9, 5], [9, 5, 1, 8], [1, 9, 3, 3], [3, 8, 2, 7]], [[3, 4, 9, 4], [9, 5, 5, 10], [5, 8, 2, 1], [2, 3, 8, 1], [8, 7, 4, 2]]]
S-11-5-5-104-NR,0.16887784004211426,22635,[[[1, 4, 5, 7], [5, 4, 6, 10], [6, 7, 3, 11], [3, 6, 5, 7], [5, 1, 3, 1]], [[1, 7, 8, 8], [8, 10, 9, 4], [9, 11, 5, 3], [5, 7, 10, 1], [10, 1, 3, 2]], [[2, 8, 1, 10], [1, 4, 2, 3], [2, 3, 5, 9], [5, 1, 7, 6], [7, 2, 3, 2]], [[2, 10, 6, 10], [6, 3, 9, 4], [9, 9, 2, 1], [2, 6, 11, 8], [11, 2, 2, 9]], [[11, 10, 8, 6], [8, 4, 11, 6], [11, 1, 3, 11], [3, 8, 4, 1], [4, 9, 4, 10]]]
S-11-5-5-105-NR,0.5110292434692383,68350,[[[10, 6, 10, 7], [10, 10, 8, 8], [8, 2, 11, 4], [11, 1, 3, 10], [3, 5, 9, 5]], [[10, 7, 9, 5], [9, 8, 1, 6], [1, 4, 10, 2], [10, 10, 6, 11], [6, 5, 6, 3]], [[5, 5, 7, 9], [7, 6, 9, 10], [9, 2, 11, 11], [11, 11, 8, 10], [8, 3, 3, 9]], [[6, 9, 7, 10], [7, 10, 5, 9], [5, 11, 2, 10], [2, 10, 7, 6], [7, 9, 3, 5]], [[3, 10, 5, 2], [5, 9, 10, 11], [10, 10, 3, 7], [3, 6, 2, 6], [2, 5, 3, 7]]]
S-11-5-5-106-NR,0.19190716743469238,24562,[[[8, 1, 3, 3], [3, 9, 5, 6], [5, 9, 8, 6], [8, 8, 2, 5], [2, 1, 5, 6]], [[2, 3, 6, 3], [6, 6, 3, 7], [3, 6, 2, 1], [2, 5, 2, 6], [2, 6, 4, 2]], [[8, 3, 3, 6], [3, 7, 8, 9], [8, 1, 5, 10], [5, 6, 5, 8], [5, 2, 6, 8]], [[7, 6, 7, 4], [7, 9, 3, 3], [3, 10, 8, 4], [8, 8, 3, 4], [3, 8, 8, 4]], [[11, 4, 6, 5], [6, 3, 10, 4], [10, 4, 9, 8], [9, 4, 4, 5], [4, 4, 8, 11]]]
S-11-5-5-107-NR,1.1408684253692627,160125,[[[4, 10, 10, 4], [10, 10, 3, 9], [3, 11, 3, 4], [3, 7, 6, 2], [6, 8, 5, 2]], [[3, 4, 3, 2], [3, 9, 8, 4], [8, 4, 3, 8], [3, 2, 5, 2], [5, 2, 7, 4]], [[9, 2, 5, 7], [5, 4, 7, 4], [7, 8, 2, 10], [2, 2, 5, 7], [5, 4, 2, 5]], [[5, 7, 5, 1], [5, 4, 7, 5], [7, 10, 3, 4], [3, 7, 4, 10], [4, 5, 5, 2]], [[10, 1, 10, 1], [10, 5, 8, 11], [8, 4, 4, 5], [4, 10, 11, 6], [11, 2, 4, 3]]]
S-11-5-5-108-NR,0.309063196182251,38980,[[[3, 2, 9, 6], [9, 11, 11, 7], [11, 7, 4, 11], [4, 5, 10, 11], [10, 7, 4, 1]], [[2, 6, 10, 8], [10, 7, 1, 6], [1, 11, 6, 11], [6, 11, 4, 4], [4, 1, 5, 9]], [[4, 8, 8, 4], [8, 6, 1, 2], [1, 11, 8, 10], [8, 4, 2, 7], [2, 9, 3, 3]], [[4, 4, 6, 4], [6, 2, 8, 11], [8, 10, 1, 6], [1, 7, 3, 4], [3, 3, 6, 10]], [[4, 4, 6, 2], [6, 11, 9, 4], [9, 6, 3, 2], [3, 4, 1, 9], [1, 10, 7, 2]]]
