S-5-5-5-999-NR,38.575111627578735,4162128,[[[1, 5, 1, 2], [1, 5, 5, 2], [5, 5, 2, 3], [2, 4, 2, 1], [2, 4, 2, 5]], [[3, 2, 5, 4], [5, 2, 3, 2], [3, 3, 4, 4], [4, 1, 1, 1], [1, 5, 1, 2]], [[2, 4, 1, 2], [1, 2, 4, 3], [4, 4, 5, 3], [5, 1, 1, 2], [1, 2, 2, 4]], [[3, 2, 1, 4], [1, 3, 5, 5], [5, 3, 2, 2], [2, 2, 2, 1], [2, 4, 5, 1]], [[1, 4, 2, 3], [2, 5, 1, 4], [1, 2, 5, 2], [5, 1, 3, 4], [3, 1, 1, 3]]]
S-5-5-5-99-NR,32.14162516593933,3980633,[[[5, 3, 1, 3], [1, 2, 1, 4], [1, 1, 2, 2], [2, 2, 5, 5], [5, 3, 4, 5]], [[1, 3, 1, 5], [1, 4, 2, 5], [2, 2, 4, 2], [4, 5, 4, 2], [4, 5, 2, 4]], [[3, 5, 1, 4], [1, 5, 5, 5], [5, 2, 2, 2], [2, 2, 2, 3], [2, 4, 1, 4]], [[4, 4, 2, 3], [2, 5, 2, 4], [2, 2, 2, 5], [2, 3, 5, 4], [5, 4, 5, 4]], [[2, 3, 1, 5], [1, 4, 3, 4], [3, 5, 1, 3], [1, 4, 2, 3], [2, 4, 5, 1]]]
S-5-5-5-100-NR,17.645098447799683,2228473,[[[2, 4, 2, 2], [2, 4, 2, 3], [2, 2, 3, 4], [3, 4, 2, 4], [2, 3, 4, 4]], [[5, 2, 5, 3], [5, 3, 4, 2], [4, 4, 1, 2], [1, 4, 1, 5], [1, 4, 1, 4]], [[5, 3, 2, 5], [2, 2, 2, 2], [2, 2, 2, 1], [2, 5, 2, 4], [2, 4, 1, 4]], [[1, 5, 2, 5], [2, 2, 5, 1], [5, 1, 5, 2], [5, 4, 5, 5], [5, 4, 4, 3]], [[3, 5, 5, 1], [5, 1, 3, 2], [3, 2, 5, 3], [5, 5, 3, 2], [3, 3, 3, 2]]]
S-5-5-5-101-NR,34.44135022163391,4293380,[[[5, 2, 4, 5], [4, 5, 3, 2], [3, 3, 4, 3], [4, 4, 2, 4], [2, 1, 5, 4]], [[2, 5, 2, 1], [2, 2, 4, 4], [4, 3, 3, 2], [3, 4, 1, 5], [1, 4, 5, 3]], [[2, 1, 3, 4], [3, 4, 4, 2], [4, 2, 4, 1], [4, 5, 4, 4], [4, 3, 3, 1]], [[4, 4, 4, 2], [4, 2, 5, 1], [5, 1, 3, 1], [3, 4, 3, 3], [3, 1, 2, 1]], [[3, 2, 3, 4], [3, 1, 5, 1], [5, 1, 2, 3], [2, 3, 1, 2], [1, 1, 2, 1]]]
S-5-5-5-102-NR,0.04374289512634277,4919,[[[4, 2, 4, 5], [4, 3, 5, 2], [5, 2, 1, 1], [1, 5, 5, 5], [5, 4, 2, 5]], [[5, 5, 4, 1], [4, 2, 2, 5], [2, 1, 5, 2], [5, 5, 4, 5], [4, 5, 3, 4]], [[5, 1, 4, 5], [4, 5, 2, 5], [2, 2, 1, 3], [1, 5, 4, 2], [4, 4, 4, 5]], [[1, 5, 2, 5], [2, 5, 4, 2], [4, 3, 2, 2], [2, 2, 3, 5], [3, 5, 5, 1]], [[2, 5, 2, 5], [2, 2, 3, 2], [3, 2, 4, 5], [4, 5, 4, 4], [4, 1, 2, 4]]]
S-5-5-5-103-NR,46.88325500488281,5760658,[[[4, 2, 5, 3], [5, 1, 2, 4], [2, 5, 5, 4], [5, 1, 2, 5], [2, 4, 4, 5]], [[3, 3, 2, 1], [2, 4, 3, 2], [3, 4, 5, 2], [5, 5, 5, 5], [5, 5, 1, 4]], [[4, 1, 3, 3], [3, 2, 2, 5], [2, 2, 4, 5], [4, 5, 2, 5], [2, 4, 1, 3]], [[2, 3, 1, 4], [1, 5, 2, 2], [2, 5, 4, 5], [4, 5, 3, 1], [3, 3, 2, 4]], [[5, 4, 3, 1], [3, 2, 1, 1], [1, 5, 1, 2], [1, 1, 3, 1], [3, 4, 2, 5]]]
S-5-5-5-104-NR,70.30994296073914,8808423,[[[1, 2, 3, 5], [3, 2, 2, 3], [2, 4, 4, 1], [4, 3, 4, 4], [4, 1, 2, 5]], [[1, 5, 2, 3], [2, 3, 2, 5], [2, 1, 1, 1], [1, 4, 1, 5], [1, 5, 2, 1]], [[1, 3, 2, 3], [2, 5, 5, 4], [5, 1, 3, 1], [3, 5, 3, 5], [3, 1, 2, 5]], [[1, 3, 2, 1], [2, 4, 1, 4], [1, 1, 5, 4], [5, 5, 2, 2], [2, 5, 1, 2]], [[3, 1, 2, 3], [2, 4, 5, 1], [5, 4, 2, 2], [2, 2, 1, 5], [1, 2, 3, 4]]]
S-5-5-5-105-NR,141.9801218509674,18308604,[[[5, 3, 4, 4], [4, 1, 2, 5], [2, 1, 2, 5], [2, 1, 3, 5], [3, 5, 3, 5]], [[3, 4, 5, 4], [5, 5, 3, 2], [3, 5, 4, 5], [4, 5, 3, 5], [3, 5, 2, 1]], [[5, 4, 1, 3], [1, 2, 5, 1], [5, 5, 4, 5], [4, 5, 3, 3], [3, 1, 5, 2]], [[3, 3, 5, 4], [5, 1, 5, 5], [5, 5, 3, 3], [3, 3, 5, 3], [5, 2, 4, 5]], [[2, 4, 4, 1], [4, 5, 4, 2], [4, 3, 4, 4], [4, 3, 3, 5], [3, 5, 2, 1]]]
S-5-5-5-106-NR,6.355864763259888,782892,[[[4, 1, 3, 3], [3, 5, 4, 3], [4, 5, 1, 3], [1, 4, 3, 3], [3, 1, 3, 2]], [[1, 3, 2, 4], [2, 3, 1, 1], [1, 3, 1, 3], [1, 3, 1, 2], [1, 2, 2, 3]], [[4, 4, 4, 5], [4, 1, 3, 5], [3, 3, 3, 4], [3, 2, 4, 4], [4, 3, 3, 2]], [[4, 5, 2, 2], [2, 5, 4, 2], [4, 4, 2, 2], [2, 4, 2, 3], [2, 2, 4, 5]], [[3, 2, 5, 2], [5, 2, 2, 4], [2, 2, 2, 3], [2, 3, 3, 4], [3, 5, 2, 2]]]
S-5-5-5-107-NR,59.89593148231506,7477061,[[[2, 5, 2, 5], [2, 5, 2, 2], [2, 4, 3, 1], [3, 4, 1, 2], [1, 3, 2, 1]], [[4, 5, 4, 2], [4, 2, 2, 4], [2, 1, 3, 1], [3, 2, 2, 3], [2, 1, 5, 4]], [[1, 2, 4, 2], [4, 4, 1, 5], [1, 1, 3, 4], [3, 3, 3, 3], [3, 4, 3, 1]], [[3, 2, 4, 3], [4, 5, 2, 2], [2, 4, 2, 5], [2, 3, 1, 5], [1, 1, 5, 4]], [[1, 3, 2, 3], [2, 2, 2, 3], [2, 5, 3, 2], [3, 5, 4, 2], [4, 4, 5, 2]]]
S-5-5-5-108-NR,30.926467895507812,3893282,[[[2, 1, 3, 4], [3, 4, 2, 5], [2, 3, 1, 5], [1, 4, 4, 1], [4, 2, 1, 3]], [[3, 4, 3, 2], [3, 5, 2, 5], [2, 5, 4, 2], [4, 1, 1, 1], [1, 3, 2, 4]], [[2, 2, 5, 1], [5, 5, 4, 2], [4, 2, 3, 2], [3, 1, 4, 1], [4, 4, 2, 3]], [[3, 1, 2, 2], [2, 2, 5, 3], [5, 2, 5, 2], [5, 1, 1, 2], [1, 3, 2, 5]], [[1, 2, 4, 2], [4, 3, 4, 1], [4, 2, 2, 5], [2, 2, 1, 4], [1, 5, 1, 5]]]
