S-6-5-5-999-NR,20.621792316436768,2697151,[[[6, 1, 3, 4], [3, 5, 2, 6], [2, 5, 4, 1], [4, 5, 3, 1], [3, 4, 4, 2]], [[2, 4, 6, 5], [6, 6, 2, 2], [2, 1, 6, 3], [6, 1, 2, 1], [2, 2, 6, 5]], [[3, 5, 5, 4], [5, 2, 6, 6], [6, 3, 3, 2], [3, 1, 6, 6], [6, 5, 6, 4]], [[6, 4, 4, 1], [4, 6, 6, 1], [6, 2, 2, 1], [2, 6, 6, 6], [6, 4, 1, 2]], [[6, 1, 4, 2], [4, 1, 3, 2], [3, 1, 5, 3], [5, 6, 3, 5], [3, 2, 1, 6]]]
S-6-5-5-99-NR,9.191677331924438,999689,[[[4, 4, 4, 6], [4, 2, 5, 5], [5, 5, 2, 3], [2, 2, 4, 6], [4, 2, 2, 2]], [[2, 6, 2, 4], [2, 5, 6, 2], [6, 3, 5, 3], [5, 6, 1, 6], [1, 2, 1, 5]], [[3, 4, 6, 1], [6, 2, 4, 3], [4, 3, 4, 1], [4, 6, 3, 5], [3, 5, 6, 1]], [[4, 1, 4, 2], [4, 3, 3, 5], [3, 1, 1, 4], [1, 5, 5, 2], [5, 1, 5, 5]], [[6, 2, 4, 6], [4, 5, 1, 5], [1, 4, 3, 1], [3, 2, 2, 5], [2, 5, 4, 2]]]
S-6-5-5-100-NR,21.253929376602173,2292700,[[[2, 4, 2, 3], [2, 4, 2, 3], [2, 2, 2, 2], [2, 6, 2, 2], [2, 4, 6, 3]], [[3, 3, 3, 6], [3, 3, 4, 2], [4, 2, 4, 4], [4, 2, 5, 3], [5, 3, 4, 4]], [[5, 6, 2, 6], [2, 2, 6, 1], [6, 4, 2, 1], [2, 3, 5, 4], [5, 4, 1, 2]], [[5, 6, 5, 2], [5, 1, 2, 2], [2, 1, 1, 6], [1, 4, 2, 4], [2, 2, 1, 6]], [[1, 2, 4, 6], [4, 2, 2, 4], [2, 6, 5, 3], [5, 4, 5, 1], [5, 6, 6, 6]]]
S-6-5-5-101-NR,9.83340573310852,1237010,[[[5, 2, 2, 1], [2, 5, 4, 5], [4, 3, 3, 2], [3, 4, 4, 3], [4, 1, 6, 2]], [[5, 1, 6, 4], [6, 5, 4, 2], [4, 2, 1, 4], [1, 3, 4, 3], [4, 2, 2, 2]], [[5, 4, 1, 6], [1, 2, 5, 6], [5, 4, 3, 6], [3, 3, 3, 4], [3, 2, 2, 4]], [[3, 6, 2, 4], [2, 6, 1, 4], [1, 6, 6, 6], [6, 4, 4, 1], [4, 4, 4, 4]], [[6, 4, 2, 2], [2, 4, 5, 3], [5, 6, 1, 4], [1, 1, 3, 1], [3, 4, 3, 2]]]
S-6-5-5-102-NR,2.0896241664886475,293083,[[[2, 6, 5, 6], [5, 5, 5, 2], [5, 3, 6, 4], [6, 2, 4, 2], [4, 5, 6, 5]], [[6, 6, 2, 1], [2, 2, 1, 6], [1, 4, 2, 5], [2, 2, 5, 4], [5, 5, 5, 5]], [[2, 1, 2, 6], [2, 6, 5, 5], [5, 5, 2, 4], [2, 4, 5, 4], [5, 5, 4, 6]], [[3, 6, 4, 6], [4, 5, 1, 2], [1, 4, 5, 1], [5, 4, 3, 4], [3, 6, 5, 6]], [[4, 6, 2, 5], [2, 2, 5, 5], [5, 1, 4, 1], [4, 4, 6, 6], [6, 6, 5, 5]]]
S-6-5-5-103-NR,5.402693510055542,674003,[[[6, 4, 2, 5], [2, 6, 1, 1], [1, 6, 2, 1], [2, 6, 6, 2], [6, 2, 6, 5]], [[1, 5, 5, 3], [5, 1, 2, 6], [2, 1, 4, 6], [4, 2, 5, 6], [5, 5, 5, 6]], [[6, 3, 4, 2], [4, 6, 6, 5], [6, 6, 5, 2], [5, 6, 1, 3], [1, 6, 1, 2]], [[6, 2, 5, 2], [5, 5, 6, 5], [6, 2, 5, 4], [5, 3, 3, 6], [3, 2, 4, 3]], [[4, 2, 2, 3], [2, 5, 5, 6], [5, 4, 4, 1], [4, 6, 5, 4], [5, 3, 1, 2]]]
S-6-5-5-104-NR,3.3264636993408203,420908,[[[1, 2, 2, 5], [2, 6, 3, 4], [3, 2, 3, 5], [3, 4, 2, 6], [2, 3, 1, 3]], [[6, 5, 4, 1], [4, 4, 4, 4], [4, 5, 5, 2], [5, 6, 3, 2], [3, 3, 2, 5]], [[1, 1, 1, 1], [1, 4, 1, 5], [1, 2, 1, 2], [1, 2, 3, 5], [3, 5, 2, 4]], [[1, 1, 3, 1], [3, 5, 3, 5], [3, 2, 5, 2], [5, 5, 1, 1], [1, 4, 2, 6]], [[1, 1, 6, 1], [6, 5, 4, 6], [4, 2, 5, 3], [5, 1, 4, 3], [4, 6, 6, 1]]]
S-6-5-5-105-NR,12.281440496444702,1567188,[[[5, 3, 5, 4], [5, 5, 4, 4], [4, 1, 6, 2], [6, 1, 6, 2], [6, 3, 5, 5]], [[5, 4, 3, 5], [3, 4, 3, 1], [3, 2, 3, 5], [3, 2, 1, 3], [1, 5, 3, 6]], [[3, 5, 6, 2], [6, 1, 6, 4], [6, 5, 5, 5], [5, 3, 5, 6], [5, 6, 2, 6]], [[3, 2, 4, 5], [4, 4, 5, 4], [5, 5, 5, 3], [5, 6, 5, 6], [5, 6, 2, 1]], [[2, 5, 5, 1], [5, 4, 4, 6], [4, 3, 3, 4], [3, 6, 3, 3], [3, 1, 2, 4]]]
S-6-5-5-106-NR,1.539538860321045,196431,[[[6, 4, 4, 3], [4, 1, 6, 4], [6, 5, 6, 2], [6, 5, 2, 3], [2, 4, 1, 3]], [[3, 3, 4, 3], [4, 4, 1, 3], [1, 2, 3, 3], [3, 3, 2, 2], [2, 3, 1, 4]], [[2, 3, 1, 1], [1, 3, 1, 6], [1, 3, 3, 1], [3, 2, 6, 2], [6, 4, 4, 6]], [[3, 1, 3, 4], [3, 6, 6, 5], [6, 1, 3, 5], [3, 2, 3, 4], [3, 6, 4, 4]], [[4, 4, 4, 6], [4, 5, 2, 6], [2, 5, 2, 3], [2, 4, 2, 6], [2, 4, 2, 6]]]
S-6-5-5-107-NR,12.783310651779175,1615745,[[[2, 5, 2, 2], [2, 5, 5, 2], [5, 6, 2, 6], [2, 6, 5, 2], [5, 4, 4, 2]], [[3, 2, 3, 1], [3, 2, 1, 2], [1, 6, 1, 4], [1, 2, 2, 2], [2, 2, 2, 4]], [[4, 1, 3, 1], [3, 2, 2, 3], [2, 4, 4, 4], [4, 2, 2, 1], [2, 4, 5, 5]], [[1, 1, 3, 4], [3, 3, 3, 3], [3, 4, 1, 4], [1, 1, 6, 6], [6, 5, 3, 3]], [[3, 4, 2, 5], [2, 3, 2, 1], [2, 4, 2, 6], [2, 6, 5, 6], [5, 3, 3, 3]]]
S-6-5-5-108-NR,8.894189357757568,1099341,[[[2, 6, 5, 4], [5, 1, 1, 5], [1, 6, 3, 6], [3, 4, 4, 2], [4, 6, 3, 6]], [[4, 4, 6, 5], [6, 5, 6, 1], [6, 6, 6, 6], [6, 2, 5, 4], [5, 6, 2, 1]], [[1, 5, 3, 6], [3, 1, 3, 6], [3, 6, 2, 2], [2, 4, 5, 4], [5, 1, 3, 2]], [[2, 6, 1, 1], [1, 6, 4, 5], [4, 2, 1, 4], [1, 4, 2, 3], [2, 2, 2, 2]], [[2, 1, 6, 6], [6, 5, 4, 3], [4, 4, 6, 2], [6, 3, 6, 1], [6, 2, 2, 1]]]
S-6-5-5-9-NR,15.530910968780518,1944408,[[[4, 5, 2, 6], [2, 3, 4, 6], [4, 3, 4, 2], [4, 2, 2, 2], [2, 2, 6, 1]], [[1, 6, 1, 2], [1, 6, 5, 5], [5, 2, 1, 6], [1, 2, 4, 6], [4, 1, 3, 1]], [[5, 2, 3, 2], [3, 5, 6, 2], [6, 6, 6, 4], [6, 6, 1, 3], [1, 1, 4, 2]], [[5, 2, 4, 3], [4, 2, 3, 1], [3, 4, 2, 6], [2, 3, 1, 4], [1, 2, 1, 1]], [[3, 3, 4, 5], [4, 1, 4, 5], [4, 6, 2, 6], [2, 4, 1, 1], [1, 1, 6, 4]]]
S-6-5-5-109-NR,0.46716928482055664,54971,[[[4, 1, 2, 4], [2, 3, 6, 6], [6, 4, 5, 3], [5, 5, 1, 5], [1, 1, 1, 2]], [[5, 4, 2, 1], [2, 6, 6, 1], [6, 3, 5, 2], [5, 5, 2, 5], [2, 2, 5, 6]], [[1, 1, 3, 2], [3, 1, 6, 4], [6, 2, 4, 2], [4, 5, 4, 3], [4, 6, 3, 2]], [[3, 2, 2, 3], [2, 4, 6, 5], [6, 2, 4, 4], [4, 3, 6, 4], [6, 2, 5, 1]], [[2, 3, 6, 1], [6, 5, 6, 3], [6, 4, 2, 5], [2, 4, 4, 3], [4, 1, 4, 6]]]
S-6-5-5-110-NR,22.85134720802307,2805089,[[[4, 5, 2, 4], [2, 2, 6, 1], [6, 4, 5, 4], [5, 4, 5, 6], [5, 6, 3, 2]], [[6, 4, 3, 3], [3, 1, 3, 3], [3, 4, 5, 1], [5, 6, 4, 5], [4, 2, 5, 4]], [[6, 3, 3, 6], [3, 3, 2, 2], [2, 1, 3, 4], [3, 5, 4, 2], [4, 4, 1, 2]], [[5, 6, 4, 2], [4, 2, 1, 4], [1, 4, 3, 3], [3, 2, 2, 2], [2, 2, 4, 3]], [[5, 2, 2, 3], [2, 4, 2, 6], [2, 3, 3, 1], [3, 2, 2, 1], [2, 3, 5, 1]]]
S-6-5-5-111-NR,16.47717046737671,2081246,[[[2, 3, 3, 4], [3, 4, 2, 6], [2, 2, 6, 3], [6, 4, 4, 1], [4, 4, 5, 3]], [[2, 4, 6, 6], [6, 6, 2, 5], [2, 3, 4, 4], [4, 1, 1, 4], [1, 3, 6, 5]], [[2, 6, 1, 3], [1, 5, 1, 3], [1, 4, 4, 2], [4, 4, 3, 2], [3, 5, 6, 5]], [[4, 3, 1, 6], [1, 3, 1, 4], [1, 2, 6, 5], [6, 2, 6, 6], [6, 5, 5, 3]], [[2, 6, 6, 2], [6, 4, 4, 6], [4, 5, 4, 4], [4, 6, 4, 4], [4, 3, 4, 6]]]
