S-38-5-5-0-NR,0.008765935897827148,1256,[[[25, 27, 20, 7], [20, 3, 5, 22], [5, 17, 31, 36], [31, 33, 7, 23], [7, 32, 26, 28]], [[20, 7, 21, 14], [21, 22, 36, 31], [36, 36, 29, 34], [29, 23, 17, 4], [17, 28, 31, 36]], [[23, 14, 1, 6], [1, 31, 26, 1], [26, 34, 32, 22], [32, 4, 16, 21], [16, 36, 38, 5]], [[14, 6, 13, 37], [13, 1, 15, 16], [15, 22, 10, 35], [10, 21, 29, 6], [29, 5, 33, 6]], [[9, 37, 21, 19], [21, 16, 33, 9], [33, 35, 32, 7], [32, 6, 7, 17], [7, 6, 35, 10]]]
S-38-5-5-1-NR,0.014494657516479492,2068,[[[9, 37, 7, 21], [7, 5, 2, 2], [2, 17, 2, 35], [2, 8, 1, 25], [1, 32, 29, 14]], [[31, 21, 28, 2], [28, 2, 34, 15], [34, 35, 29, 32], [29, 25, 36, 15], [36, 14, 25, 23]], [[14, 2, 15, 15], [15, 15, 30, 19], [30, 32, 2, 27], [2, 15, 36, 7], [36, 23, 7, 12]], [[32, 15, 19, 8], [19, 19, 22, 33], [22, 27, 28, 33], [28, 7, 13, 20], [13, 12, 2, 19]], [[25, 8, 38, 28], [38, 33, 32, 1], [32, 33, 33, 29], [33, 20, 26, 18], [26, 19, 15, 38]]]
S-38-5-5-2-NR,0.0068933963775634766,977,[[[4, 6, 2, 24], [2, 6, 30, 21], [30, 24, 25, 28], [25, 11, 34, 11], [34, 20, 17, 36]], [[14, 24, 12, 16], [12, 21, 15, 2], [15, 28, 12, 21], [12, 11, 12, 9], [12, 36, 3, 33]], [[38, 16, 33, 24], [33, 2, 33, 36], [33, 21, 12, 29], [12, 9, 27, 34], [27, 33, 11, 24]], [[28, 24, 38, 23], [38, 36, 24, 29], [24, 29, 11, 26], [11, 34, 30, 34], [30, 24, 26, 16]], [[33, 23, 32, 24], [32, 29, 18, 35], [18, 26, 32, 29], [32, 34, 33, 33], [33, 16, 18, 3]]]
S-38-5-5-3-NR,0.011803627014160156,1201,[[[16, 38, 15, 10], [15, 35, 34, 25], [34, 9, 1, 5], [1, 24, 11, 38], [11, 31, 38, 3]], [[5, 10, 20, 2], [20, 25, 18, 31], [18, 5, 25, 28], [25, 38, 26, 37], [26, 3, 1, 29]], [[31, 2, 9, 24], [9, 31, 7, 3], [7, 28, 9, 32], [9, 37, 14, 17], [14, 29, 17, 28]], [[36, 24, 20, 27], [20, 3, 33, 25], [33, 32, 37, 23], [37, 17, 35, 38], [35, 28, 15, 27]], [[13, 27, 38, 31], [38, 25, 15, 35], [15, 23, 22, 36], [22, 38, 2, 31], [2, 27, 26, 10]]]
S-38-5-5-4-NR,0.011354446411132812,742,[[[16, 20, 17, 14], [17, 7, 2, 17], [2, 26, 18, 13], [18, 31, 11, 20], [11, 10, 6, 19]], [[5, 14, 24, 6], [24, 17, 22, 25], [22, 13, 33, 16], [33, 20, 12, 16], [12, 19, 2, 31]], [[26, 6, 18, 6], [18, 25, 36, 20], [36, 16, 1, 19], [1, 16, 37, 20], [37, 31, 36, 33]], [[19, 6, 13, 27], [13, 20, 28, 19], [28, 19, 28, 29], [28, 20, 11, 15], [11, 33, 4, 20]], [[15, 27, 17, 34], [17, 19, 3, 35], [3, 29, 6, 24], [6, 15, 3, 18], [3, 20, 12, 7]]]
S-38-5-5-5-NR,0.04619026184082031,4039,[[[17, 23, 18, 12], [18, 34, 25, 11], [25, 2, 5, 9], [5, 30, 29, 9], [29, 16, 4, 9]], [[11, 12, 1, 1], [1, 11, 14, 14], [14, 9, 11, 11], [11, 9, 19, 21], [19, 9, 8, 13]], [[24, 1, 35, 14], [35, 14, 12, 13], [12, 11, 25, 20], [25, 21, 2, 24], [2, 13, 31, 27]], [[16, 14, 11, 10], [11, 13, 17, 5], [17, 20, 22, 20], [22, 24, 38, 1], [38, 27, 25, 22]], [[35, 10, 5, 7], [5, 5, 20, 37], [20, 20, 23, 16], [23, 1, 20, 1], [20, 22, 14, 27]]]
S-38-5-5-6-NR,0.04221391677856445,5535,[[[37, 6, 37, 36], [37, 32, 17, 6], [17, 17, 28, 22], [28, 3, 6, 24], [6, 1, 10, 27]], [[38, 36, 17, 29], [17, 6, 7, 13], [7, 22, 19, 7], [19, 24, 3, 38], [3, 27, 31, 13]], [[24, 29, 24, 32], [24, 13, 13, 33], [13, 7, 37, 33], [37, 38, 2, 24], [2, 13, 21, 16]], [[2, 32, 28, 20], [28, 33, 23, 38], [23, 33, 8, 6], [8, 24, 33, 34], [33, 16, 18, 13]], [[32, 20, 8, 13], [8, 38, 18, 27], [18, 6, 20, 35], [20, 34, 13, 35], [13, 13, 7, 13]]]
S-38-5-5-7-NR,0.01811051368713379,1535,[[[21, 10, 28, 4], [28, 26, 37, 8], [37, 4, 15, 38], [15, 5, 4, 37], [4, 35, 7, 38]], [[24, 4, 26, 4], [26, 8, 15, 3], [15, 38, 36, 9], [36, 37, 19, 27], [19, 38, 38, 10]], [[4, 4, 35, 8], [35, 3, 37, 20], [37, 9, 36, 12], [36, 27, 7, 38], [7, 10, 33, 37]], [[14, 8, 13, 24], [13, 20, 7, 36], [7, 12, 5, 37], [5, 38, 4, 14], [4, 37, 3, 32]], [[6, 24, 35, 28], [35, 36, 28, 27], [28, 37, 21, 5], [21, 14, 30, 16], [30, 32, 6, 36]]]
S-38-5-5-8-NR,0.004468202590942383,657,[[[15, 24, 26, 6], [26, 25, 32, 15], [32, 9, 2, 18], [2, 13, 34, 27], [34, 3, 6, 31]], [[9, 6, 25, 8], [25, 15, 17, 7], [17, 18, 5, 25], [5, 27, 25, 7], [25, 31, 16, 4]], [[33, 8, 22, 16], [22, 7, 6, 32], [6, 25, 34, 14], [34, 7, 38, 10], [38, 4, 14, 5]], [[26, 16, 35, 3], [35, 32, 32, 13], [32, 14, 10, 38], [10, 10, 30, 38], [30, 5, 2, 29]], [[30, 3, 19, 32], [19, 13, 36, 30], [36, 38, 23, 25], [23, 38, 28, 32], [28, 29, 37, 13]]]
S-38-5-5-9-NR,0.0457305908203125,6717,[[[30, 24, 4, 8], [4, 18, 9, 33], [9, 9, 38, 5], [38, 12, 25, 7], [25, 1, 22, 19]], [[33, 8, 14, 15], [14, 33, 27, 6], [27, 5, 18, 14], [18, 7, 26, 18], [26, 19, 30, 22]], [[6, 15, 3, 13], [3, 6, 1, 27], [1, 14, 4, 25], [4, 18, 32, 9], [32, 22, 22, 2]], [[36, 13, 16, 28], [16, 27, 8, 1], [8, 25, 8, 38], [8, 9, 13, 13], [13, 2, 3, 22]], [[25, 28, 1, 11], [1, 1, 6, 29], [6, 38, 9, 28], [9, 13, 35, 11], [35, 22, 11, 16]]]
S-38-5-5-10-NR,0.027289628982543945,2210,[[[37, 3, 9, 23], [9, 28, 25, 27], [25, 31, 19, 17], [19, 37, 30, 12], [30, 1, 14, 20]], [[30, 23, 24, 9], [24, 27, 30, 16], [30, 17, 29, 25], [29, 12, 3, 38], [3, 20, 32, 1]], [[18, 9, 16, 9], [16, 16, 13, 20], [13, 25, 35, 24], [35, 38, 16, 21], [16, 1, 11, 36]], [[3, 9, 29, 28], [29, 20, 31, 5], [31, 24, 38, 21], [38, 21, 33, 11], [33, 36, 34, 15]], [[32, 28, 27, 21], [27, 5, 16, 5], [16, 21, 3, 16], [3, 11, 3, 24], [3, 15, 3, 27]]]
