S-2-5-5-999-NR,0.0035369396209716797,203,[[[1, 1, 2, 1], [2, 2, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1], [2, 1, 1, 1]], [[1, 1, 2, 1], [2, 2, 1, 1], [1, 1, 2, 1], [2, 1, 1, 1], [1, 1, 1, 1]], [[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 2, 2], [2, 1, 1, 1]], [[2, 1, 1, 2], [1, 1, 2, 2], [2, 1, 1, 2], [1, 2, 2, 1], [2, 1, 2, 1]], [[2, 2, 1, 2], [1, 2, 1, 1], [1, 2, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1]]]
S-2-5-5-99-NR,0.0006837844848632812,82,[[[2, 1, 1, 2], [1, 2, 2, 2], [2, 1, 1, 2], [1, 1, 1, 1], [1, 1, 1, 1]], [[1, 2, 1, 2], [1, 2, 1, 2], [1, 2, 1, 2], [1, 1, 1, 1], [1, 1, 1, 2]], [[2, 2, 1, 1], [1, 2, 2, 1], [2, 2, 1, 1], [1, 1, 1, 2], [1, 2, 2, 1]], [[2, 1, 1, 1], [1, 1, 1, 2], [1, 1, 2, 2], [2, 2, 2, 1], [2, 1, 1, 1]], [[2, 1, 2, 1], [2, 2, 2, 2], [2, 2, 1, 2], [1, 1, 2, 2], [2, 1, 1, 1]]]
S-2-5-5-100-NR,0.005437135696411133,392,[[[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 2, 1], [2, 1, 2, 2]], [[2, 1, 2, 2], [2, 1, 1, 2], [1, 1, 2, 2], [2, 1, 1, 1], [1, 2, 2, 1]], [[1, 2, 1, 2], [1, 2, 1, 2], [1, 2, 2, 2], [2, 1, 1, 1], [1, 1, 2, 2]], [[2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 1, 1], [1, 1, 1, 2], [1, 2, 2, 2]], [[2, 2, 2, 1], [2, 2, 1, 2], [1, 1, 1, 1], [1, 2, 2, 2], [2, 2, 1, 1]]]
S-2-5-5-101-NR,0.0012221336364746094,139,[[[2, 1, 2, 2], [2, 1, 2, 2], [2, 1, 2, 2], [2, 1, 2, 2], [2, 2, 2, 2]], [[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2]], [[1, 1, 1, 2], [1, 1, 2, 2], [2, 2, 1, 2], [1, 2, 2, 1], [2, 2, 2, 1]], [[1, 2, 2, 1], [2, 2, 1, 2], [1, 2, 2, 1], [2, 1, 1, 1], [1, 1, 1, 1]], [[2, 1, 1, 2], [1, 2, 2, 1], [2, 1, 1, 2], [1, 1, 2, 1], [2, 1, 1, 1]]]
S-2-5-5-102-NR,0.0010442733764648438,122,[[[1, 2, 1, 2], [1, 2, 1, 2], [1, 2, 1, 2], [1, 1, 2, 1], [2, 2, 2, 2]], [[2, 2, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1], [2, 1, 2, 2], [2, 2, 1, 1]], [[1, 2, 2, 2], [2, 1, 2, 2], [2, 1, 1, 1], [1, 2, 2, 2], [2, 1, 1, 1]], [[1, 2, 1, 1], [1, 2, 2, 2], [2, 1, 1, 1], [1, 2, 2, 1], [2, 1, 2, 1]], [[1, 1, 1, 2], [1, 2, 2, 1], [2, 1, 1, 2], [1, 1, 1, 2], [1, 1, 1, 1]]]
S-2-5-5-103-NR,0.0005881786346435547,65,[[[2, 1, 1, 2], [1, 2, 2, 2], [2, 1, 1, 2], [1, 2, 2, 2], [2, 1, 1, 2]], [[1, 2, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1], [2, 2, 1, 2], [1, 2, 2, 2]], [[1, 2, 1, 1], [1, 1, 2, 1], [2, 1, 2, 1], [2, 2, 1, 2], [1, 2, 1, 1]], [[1, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 2, 1, 2], [1, 1, 2, 1]], [[1, 1, 2, 1], [2, 1, 1, 1], [1, 1, 2, 2], [2, 2, 1, 1], [1, 1, 1, 2]]]
S-2-5-5-104-NR,0.006852388381958008,855,[[[1, 1, 2, 1], [2, 1, 1, 1], [1, 1, 2, 1], [2, 1, 1, 1], [1, 1, 2, 1]], [[1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 1, 1], [1, 1, 1, 1]], [[1, 2, 2, 2], [2, 2, 1, 1], [1, 2, 2, 2], [2, 1, 1, 1], [1, 1, 1, 1]], [[2, 2, 2, 2], [2, 1, 2, 2], [2, 2, 1, 2], [1, 1, 1, 1], [1, 1, 2, 2]], [[2, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 1, 1, 1], [1, 2, 1, 2]]]
S-2-5-5-105-NR,0.00179290771484375,209,[[[2, 1, 1, 1], [1, 1, 2, 2], [2, 2, 1, 2], [1, 1, 2, 2], [2, 2, 2, 1]], [[2, 1, 2, 2], [2, 2, 2, 1], [2, 2, 1, 1], [1, 2, 1, 2], [1, 1, 1, 2]], [[1, 2, 1, 2], [1, 1, 1, 1], [1, 1, 1, 1], [1, 2, 1, 2], [1, 2, 1, 2]], [[2, 2, 2, 2], [2, 1, 2, 2], [2, 1, 1, 2], [1, 2, 2, 2], [2, 2, 2, 2]], [[2, 2, 1, 1], [1, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 1, 1]]]
S-2-5-5-106-NR,0.021039962768554688,1317,[[[2, 1, 2, 1], [2, 2, 1, 1], [1, 1, 2, 2], [2, 2, 1, 1], [1, 1, 2, 2]], [[1, 1, 2, 2], [2, 1, 2, 2], [2, 2, 1, 1], [1, 1, 1, 1], [1, 2, 1, 2]], [[2, 2, 1, 1], [1, 2, 2, 2], [2, 1, 2, 2], [2, 1, 2, 2], [2, 2, 2, 2]], [[2, 1, 1, 1], [1, 2, 2, 1], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 1, 2]], [[2, 1, 1, 1], [1, 1, 1, 2], [1, 2, 1, 2], [1, 2, 1, 2], [1, 2, 1, 1]]]
S-2-5-5-107-NR,0.008005142211914062,556,[[[1, 1, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 2]], [[1, 1, 2, 2], [2, 1, 2, 1], [2, 1, 2, 2], [2, 1, 1, 1], [1, 2, 2, 2]], [[2, 2, 2, 2], [2, 1, 1, 1], [1, 2, 2, 2], [2, 1, 1, 1], [1, 2, 2, 2]], [[1, 2, 2, 2], [2, 1, 1, 2], [1, 2, 2, 1], [2, 1, 2, 2], [2, 2, 1, 2]], [[2, 2, 1, 1], [1, 2, 2, 1], [2, 1, 1, 1], [1, 2, 2, 1], [2, 2, 2, 1]]]
S-2-5-5-108-NR,0.0009684562683105469,118,[[[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 1, 1, 2], [1, 1, 1, 2]], [[2, 1, 1, 1], [1, 1, 1, 2], [1, 1, 1, 2], [1, 2, 1, 2], [1, 2, 2, 1]], [[2, 1, 1, 1], [1, 2, 2, 1], [2, 2, 2, 1], [2, 2, 1, 1], [1, 1, 1, 2]], [[2, 1, 1, 1], [1, 1, 1, 1], [1, 1, 2, 1], [2, 1, 2, 2], [2, 2, 2, 2]], [[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 2, 1], [2, 2, 2, 2], [2, 2, 1, 2]]]
S-2-5-5-9-NR,53.1310715675354,6752083,[[[1, 1, 2, 1], [2, 2, 1, 1], [1, 1, 2, 1], [2, 2, 1, 1], [1, 1, 1, 2]], [[2, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 2], [2, 2, 1, 1]], [[2, 1, 1, 2], [1, 1, 2, 1], [2, 1, 1, 2], [1, 2, 2, 1], [2, 1, 1, 1]], [[2, 2, 1, 1], [1, 1, 1, 2], [1, 2, 2, 1], [2, 1, 1, 1], [1, 1, 1, 1]], [[2, 1, 2, 2], [2, 2, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1]]]
