S-7-5-5-999-NR,7.842868804931641,990584,[[[7, 6, 7, 2], [7, 1, 2, 3], [2, 7, 5, 1], [5, 5, 6, 7], [6, 5, 5, 3]], [[4, 2, 4, 7], [4, 3, 2, 7], [2, 1, 6, 4], [6, 7, 1, 3], [1, 3, 4, 1]], [[2, 7, 2, 6], [2, 7, 7, 5], [7, 4, 2, 2], [2, 3, 7, 6], [7, 1, 7, 3]], [[6, 6, 2, 1], [2, 5, 5, 5], [5, 2, 4, 6], [4, 6, 6, 3], [6, 3, 3, 2]], [[6, 1, 6, 7], [6, 5, 6, 6], [6, 6, 4, 7], [4, 3, 4, 7], [4, 2, 1, 6]]]
S-7-5-5-99-NR,1.234931230545044,154156,[[[4, 4, 2, 4], [2, 2, 6, 5], [6, 5, 5, 2], [5, 2, 7, 7], [7, 2, 2, 3]], [[2, 4, 7, 4], [7, 5, 7, 6], [7, 2, 2, 2], [2, 7, 4, 6], [4, 3, 7, 2]], [[1, 4, 7, 5], [7, 6, 3, 1], [3, 2, 6, 5], [6, 6, 6, 7], [6, 2, 3, 1]], [[6, 5, 4, 3], [4, 1, 4, 1], [4, 5, 3, 5], [3, 7, 1, 4], [1, 1, 4, 2]], [[5, 3, 3, 6], [3, 1, 5, 6], [5, 5, 1, 5], [1, 4, 4, 1], [4, 2, 5, 4]]]
S-7-5-5-100-NR,0.2451622486114502,29892,[[[7, 4, 6, 6], [6, 4, 2, 3], [2, 7, 2, 3], [2, 2, 7, 7], [7, 6, 4, 2]], [[6, 6, 2, 2], [2, 3, 2, 3], [2, 3, 3, 6], [3, 7, 4, 7], [4, 2, 3, 2]], [[4, 2, 4, 4], [4, 3, 5, 3], [5, 6, 7, 7], [7, 7, 4, 2], [4, 2, 5, 7]], [[2, 4, 6, 6], [6, 3, 1, 2], [1, 7, 1, 5], [1, 2, 4, 2], [4, 7, 1, 7]], [[5, 6, 7, 1], [7, 2, 5, 1], [5, 5, 2, 6], [2, 2, 2, 4], [2, 7, 3, 1]]]
S-7-5-5-101-NR,9.413806438446045,1151254,[[[5, 7, 3, 2], [3, 2, 2, 1], [2, 5, 4, 7], [4, 3, 5, 3], [5, 4, 1, 2]], [[6, 2, 4, 7], [4, 1, 3, 2], [3, 7, 6, 7], [6, 3, 4, 4], [4, 2, 5, 2]], [[2, 7, 1, 4], [1, 2, 4, 3], [4, 7, 2, 1], [2, 4, 6, 7], [6, 2, 5, 5]], [[2, 4, 6, 3], [6, 3, 6, 7], [6, 1, 3, 4], [3, 7, 7, 4], [7, 5, 3, 2]], [[4, 3, 4, 6], [4, 7, 1, 7], [1, 4, 4, 2], [4, 4, 6, 3], [6, 2, 4, 1]]]
S-7-5-5-102-NR,0.11940741539001465,15201,[[[2, 6, 5, 6], [5, 5, 5, 2], [5, 3, 6, 7], [6, 2, 4, 4], [4, 5, 6, 2]], [[6, 6, 5, 2], [5, 2, 1, 7], [1, 7, 1, 6], [1, 4, 2, 5], [2, 2, 5, 5]], [[2, 2, 4, 5], [4, 7, 7, 2], [7, 6, 6, 5], [6, 5, 5, 2], [5, 5, 4, 4]], [[3, 5, 5, 4], [5, 2, 6, 4], [6, 5, 6, 1], [6, 2, 2, 5], [2, 4, 5, 1]], [[4, 4, 7, 5], [7, 4, 3, 5], [3, 1, 4, 1], [4, 5, 6, 6], [6, 1, 5, 5]]]
S-7-5-5-103-NR,4.23155665397644,515895,[[[6, 4, 1, 2], [1, 6, 2, 5], [2, 6, 7, 1], [7, 6, 1, 2], [1, 7, 2, 1]], [[6, 2, 6, 2], [6, 5, 5, 5], [5, 1, 3, 2], [3, 2, 6, 4], [6, 1, 1, 7]], [[5, 2, 6, 5], [6, 5, 6, 6], [6, 2, 4, 2], [4, 4, 7, 6], [7, 7, 6, 5]], [[1, 5, 7, 7], [7, 6, 5, 2], [5, 2, 1, 3], [1, 6, 2, 5], [2, 5, 6, 2]], [[4, 7, 6, 4], [6, 2, 5, 3], [5, 3, 5, 7], [5, 5, 4, 6], [4, 2, 1, 4]]]
S-7-5-5-104-NR,2.610836982727051,322604,[[[1, 7, 7, 3], [7, 2, 3, 6], [3, 6, 1, 7], [1, 7, 2, 5], [2, 2, 4, 3]], [[3, 3, 4, 3], [4, 6, 5, 2], [5, 7, 6, 3], [6, 5, 4, 1], [4, 3, 1, 4]], [[6, 3, 4, 5], [4, 2, 2, 3], [2, 3, 2, 7], [2, 1, 5, 1], [5, 4, 2, 1]], [[7, 5, 1, 5], [1, 3, 7, 7], [7, 7, 1, 7], [1, 1, 2, 3], [2, 1, 7, 5]], [[1, 5, 4, 2], [4, 7, 3, 1], [3, 7, 1, 2], [1, 3, 3, 1], [3, 5, 1, 6]]]
S-7-5-5-105-NR,1.182893991470337,145951,[[[5, 3, 4, 3], [4, 5, 2, 7], [2, 7, 4, 5], [4, 1, 4, 7], [4, 1, 3, 4]], [[5, 3, 4, 7], [4, 7, 6, 2], [6, 5, 6, 2], [6, 7, 5, 3], [5, 4, 7, 7]], [[5, 7, 5, 3], [5, 2, 1, 3], [1, 2, 7, 5], [7, 3, 1, 3], [1, 7, 3, 7]], [[3, 3, 6, 7], [6, 3, 6, 2], [6, 5, 7, 7], [7, 3, 6, 4], [6, 7, 2, 5]], [[7, 7, 5, 3], [5, 2, 5, 2], [5, 7, 7, 7], [7, 4, 6, 2], [6, 5, 1, 6]]]
S-7-5-5-106-NR,0.04433083534240723,4852,[[[6, 4, 3, 6], [3, 1, 2, 6], [2, 5, 4, 3], [4, 5, 6, 4], [6, 7, 4, 6]], [[1, 6, 2, 2], [2, 6, 3, 3], [3, 3, 4, 3], [4, 4, 1, 3], [1, 6, 7, 3]], [[3, 2, 3, 7], [3, 3, 7, 2], [7, 3, 2, 4], [2, 3, 1, 1], [1, 3, 7, 1]], [[1, 7, 6, 3], [6, 2, 1, 6], [1, 4, 2, 7], [2, 1, 6, 3], [6, 1, 2, 4]], [[7, 3, 6, 4], [6, 6, 5, 3], [5, 7, 3, 4], [3, 3, 5, 4], [5, 4, 6, 6]]]
S-7-5-5-107-NR,0.49329566955566406,53204,[[[2, 5, 6, 3], [6, 5, 7, 3], [7, 7, 2, 2], [2, 6, 5, 2], [5, 6, 4, 2]], [[4, 3, 6, 5], [6, 3, 2, 2], [2, 2, 3, 1], [3, 2, 1, 2], [1, 2, 7, 1]], [[3, 5, 4, 2], [4, 2, 2, 4], [2, 1, 3, 1], [3, 2, 2, 3], [2, 1, 2, 4]], [[4, 2, 4, 7], [4, 4, 7, 2], [7, 1, 1, 5], [1, 3, 3, 4], [3, 4, 5, 3]], [[7, 7, 7, 1], [7, 2, 3, 3], [3, 5, 7, 3], [7, 4, 1, 5], [1, 3, 1, 6]]]
S-7-5-5-108-NR,7.481520891189575,785366,[[[2, 6, 2, 1], [2, 7, 5, 4], [5, 1, 1, 5], [1, 6, 3, 6], [3, 4, 6, 7]], [[3, 1, 4, 2], [4, 4, 6, 6], [6, 5, 5, 6], [5, 6, 1, 6], [1, 7, 4, 6]], [[2, 2, 5, 7], [5, 6, 4, 1], [4, 6, 3, 7], [3, 6, 6, 3], [6, 6, 1, 6]], [[3, 7, 2, 2], [2, 1, 5, 7], [5, 7, 4, 2], [4, 3, 1, 1], [1, 6, 2, 4]], [[2, 2, 7, 2], [7, 7, 5, 6], [5, 2, 1, 7], [1, 1, 4, 3], [4, 4, 2, 1]]]
