S-36-5-5-0-NR,0.00854802131652832,748,[[[25, 27, 7, 5], [7, 3, 22, 31], [22, 17, 36, 7], [36, 33, 23, 28], [23, 32, 26, 21]], [[20, 5, 14, 36], [14, 31, 31, 29], [31, 7, 34, 17], [34, 28, 4, 36], [4, 21, 31, 1]], [[23, 36, 6, 26], [6, 29, 1, 32], [1, 17, 22, 16], [22, 36, 21, 5], [21, 1, 14, 13]], [[33, 26, 15, 16], [15, 32, 10, 35], [10, 16, 29, 6], [29, 5, 6, 21], [6, 13, 9, 33]], [[19, 16, 32, 9], [32, 35, 7, 7], [7, 6, 20, 17], [20, 21, 36, 35], [36, 33, 10, 20]]]
S-36-5-5-1-NR,0.022590160369873047,1600,[[[9, 5, 2, 2], [2, 17, 2, 35], [2, 8, 1, 25], [1, 32, 14, 28], [14, 29, 31, 2]], [[25, 2, 34, 15], [34, 35, 29, 32], [29, 25, 36, 15], [36, 28, 23, 15], [23, 2, 14, 15]], [[7, 15, 30, 19], [30, 32, 2, 27], [2, 15, 36, 7], [36, 15, 12, 19], [12, 15, 32, 8]], [[2, 19, 22, 33], [22, 27, 28, 33], [28, 7, 13, 20], [13, 19, 19, 32], [19, 8, 25, 33]], [[28, 33, 26, 1], [26, 33, 3, 29], [3, 20, 31, 18], [31, 32, 16, 15], [16, 33, 7, 21]]]
S-36-5-5-2-NR,0.005044221878051758,427,[[[4, 6, 24, 30], [24, 6, 21, 25], [21, 24, 28, 34], [28, 11, 11, 36], [11, 20, 17, 12]], [[14, 30, 16, 15], [16, 25, 2, 12], [2, 34, 21, 12], [21, 36, 9, 33], [9, 12, 3, 33]], [[11, 15, 24, 33], [24, 12, 36, 12], [36, 12, 29, 27], [29, 33, 34, 24], [34, 33, 28, 23]], [[26, 33, 24, 29], [24, 12, 11, 26], [11, 27, 30, 34], [30, 24, 16, 32], [16, 23, 33, 18]], [[24, 29, 32, 35], [32, 26, 33, 29], [33, 34, 33, 33], [33, 32, 23, 18], [23, 18, 3, 2]]]
S-36-5-5-3-NR,0.04099607467651367,3147,[[[16, 35, 34, 25], [34, 9, 1, 5], [1, 24, 11, 3], [11, 31, 20, 2], [20, 5, 1, 18]], [[31, 25, 31, 25], [31, 5, 28, 26], [28, 3, 29, 9], [29, 2, 24, 7], [24, 18, 17, 3]], [[36, 25, 9, 32], [9, 26, 14, 17], [14, 9, 28, 20], [28, 7, 27, 33], [27, 3, 15, 25]], [[13, 32, 23, 35], [23, 17, 27, 15], [27, 20, 22, 2], [22, 33, 18, 11], [18, 25, 31, 21]], [[35, 35, 35, 36], [35, 15, 7, 31], [7, 2, 14, 26], [14, 11, 18, 10], [18, 21, 15, 10]]]
S-36-5-5-4-NR,0.010328292846679688,658,[[[16, 20, 17, 14], [17, 7, 2, 17], [2, 26, 18, 13], [18, 31, 11, 20], [11, 10, 6, 19]], [[5, 14, 24, 6], [24, 17, 22, 25], [22, 13, 33, 16], [33, 20, 12, 16], [12, 19, 2, 31]], [[26, 6, 18, 6], [18, 25, 36, 20], [36, 16, 1, 19], [1, 16, 20, 33], [20, 31, 36, 13]], [[19, 6, 27, 28], [27, 20, 19, 28], [19, 19, 29, 11], [29, 33, 15, 20], [15, 13, 4, 17]], [[15, 28, 3, 34], [3, 28, 6, 35], [6, 11, 3, 24], [3, 20, 30, 18], [30, 17, 12, 7]]]
S-36-5-5-5-NR,0.06455039978027344,5747,[[[17, 23, 12, 25], [12, 34, 11, 5], [11, 2, 9, 29], [9, 30, 9, 9], [9, 16, 4, 1]], [[11, 25, 1, 14], [1, 5, 14, 11], [14, 29, 11, 19], [11, 9, 21, 13], [21, 1, 8, 35]], [[24, 14, 14, 12], [14, 11, 13, 25], [13, 19, 20, 2], [20, 13, 24, 27], [24, 35, 31, 11]], [[16, 12, 10, 17], [10, 25, 5, 22], [5, 2, 20, 1], [20, 27, 22, 5], [22, 11, 25, 20]], [[35, 17, 23, 7], [23, 22, 20, 16], [20, 1, 31, 1], [31, 5, 21, 14], [21, 20, 27, 18]]]
S-36-5-5-6-NR,0.12884163856506348,15432,[[[6, 32, 6, 28], [6, 17, 22, 6], [22, 3, 24, 27], [24, 1, 17, 29], [17, 10, 31, 7]], [[24, 28, 13, 19], [13, 6, 7, 3], [7, 27, 13, 24], [13, 29, 32, 13], [32, 7, 21, 33]], [[2, 19, 33, 2], [33, 3, 24, 16], [24, 24, 28, 20], [28, 13, 23, 8], [23, 33, 18, 6]], [[32, 2, 33, 34], [33, 16, 13, 8], [13, 20, 18, 20], [18, 8, 13, 25], [13, 6, 13, 31]], [[27, 34, 15, 35], [15, 8, 9, 35], [9, 20, 14, 7], [14, 25, 34, 13], [34, 31, 36, 17]]]
S-36-5-5-7-NR,0.02656388282775879,3960,[[[21, 10, 4, 8], [4, 26, 15, 4], [15, 4, 26, 4], [26, 5, 15, 3], [15, 35, 7, 36]], [[24, 8, 9, 19], [9, 4, 27, 10], [27, 4, 35, 8], [35, 3, 20, 36], [20, 36, 4, 12]], [[33, 19, 7, 13], [7, 10, 24, 7], [24, 8, 36, 5], [36, 36, 4, 14], [4, 12, 14, 32]], [[3, 13, 35, 28], [35, 7, 21, 30], [21, 5, 30, 24], [30, 14, 20, 16], [20, 32, 6, 12]], [[28, 28, 16, 27], [16, 30, 6, 5], [6, 24, 20, 16], [20, 16, 34, 6], [34, 12, 36, 28]]]
S-36-5-5-8-NR,0.007193088531494141,591,[[[15, 24, 6, 32], [6, 25, 15, 2], [15, 9, 18, 34], [18, 13, 27, 31], [27, 3, 6, 25]], [[9, 32, 8, 17], [8, 2, 7, 5], [7, 34, 25, 25], [25, 31, 7, 4], [7, 25, 16, 22]], [[33, 17, 16, 6], [16, 5, 32, 34], [32, 25, 14, 10], [14, 4, 5, 35], [5, 22, 14, 3]], [[26, 6, 32, 13], [32, 34, 10, 30], [10, 10, 29, 19], [29, 35, 36, 23], [36, 3, 2, 28]], [[30, 13, 9, 32], [9, 30, 11, 30], [11, 19, 7, 25], [7, 23, 35, 32], [35, 28, 13, 26]]]
S-36-5-5-9-NR,0.041559457778930664,2965,[[[30, 24, 4, 8], [4, 18, 9, 33], [9, 9, 5, 25], [5, 12, 7, 19], [7, 1, 22, 14]], [[33, 8, 15, 27], [15, 33, 6, 18], [6, 25, 14, 26], [14, 19, 18, 22], [18, 14, 30, 3]], [[6, 27, 13, 1], [13, 18, 27, 4], [27, 26, 25, 32], [25, 22, 9, 2], [9, 3, 22, 16]], [[36, 1, 28, 8], [28, 4, 1, 8], [1, 32, 13, 13], [13, 2, 22, 1], [22, 16, 3, 6]], [[25, 8, 9, 11], [9, 8, 35, 29], [35, 13, 2, 28], [2, 1, 33, 11], [33, 6, 11, 16]]]
S-36-5-5-10-NR,0.011286020278930664,739,[[[3, 28, 25, 27], [25, 31, 19, 17], [19, 1, 30, 12], [30, 14, 20, 24], [20, 30, 32, 9]], [[18, 27, 30, 16], [30, 17, 29, 25], [29, 12, 3, 1], [3, 24, 16, 9], [16, 9, 11, 13]], [[3, 16, 20, 35], [20, 25, 24, 16], [24, 1, 21, 36], [21, 9, 29, 28], [29, 13, 34, 31]], [[32, 35, 5, 21], [5, 16, 33, 11], [33, 36, 15, 27], [15, 28, 16, 3], [16, 31, 21, 3]], [[5, 21, 32, 16], [32, 11, 20, 24], [20, 27, 5, 3], [5, 3, 35, 27], [35, 3, 9, 23]]]
