S-4-5-5-999-NR,26.022318840026855,2781121,[[[1, 2, 3, 2], [3, 1, 3, 2], [3, 4, 1, 4], [1, 4, 3, 2], [3, 3, 4, 4]], [[4, 2, 2, 1], [2, 2, 1, 2], [1, 4, 1, 2], [1, 2, 4, 1], [4, 4, 3, 1]], [[4, 1, 1, 2], [1, 2, 2, 2], [2, 2, 4, 3], [4, 1, 4, 1], [4, 1, 2, 1]], [[4, 2, 1, 3], [1, 2, 4, 3], [4, 3, 2, 2], [2, 1, 1, 1], [1, 1, 2, 2]], [[1, 3, 4, 1], [4, 3, 4, 1], [4, 2, 4, 2], [4, 1, 1, 3], [1, 2, 3, 2]]]
S-4-5-5-99-NR,7.834676027297974,964914,[[[4, 2, 1, 4], [1, 1, 1, 2], [1, 2, 4, 3], [4, 2, 2, 3], [2, 3, 3, 1]], [[4, 4, 3, 2], [3, 2, 2, 2], [2, 3, 1, 4], [1, 3, 1, 4], [1, 1, 2, 4]], [[4, 2, 1, 2], [1, 2, 4, 4], [4, 4, 2, 3], [2, 4, 4, 2], [4, 4, 2, 1]], [[4, 2, 4, 1], [4, 4, 3, 4], [3, 3, 2, 2], [2, 2, 1, 1], [1, 1, 2, 3]], [[2, 1, 1, 1], [1, 4, 4, 3], [4, 2, 1, 2], [1, 1, 2, 3], [2, 3, 2, 4]]]
S-4-5-5-100-NR,1.5539100170135498,181266,[[[2, 4, 2, 1], [2, 4, 4, 2], [4, 4, 3, 2], [3, 4, 4, 4], [4, 1, 1, 1]], [[1, 1, 4, 4], [4, 2, 2, 1], [2, 2, 2, 3], [2, 4, 4, 3], [4, 1, 4, 3]], [[2, 4, 1, 2], [1, 1, 1, 2], [1, 3, 3, 4], [3, 3, 2, 2], [2, 3, 2, 3]], [[3, 2, 3, 3], [3, 2, 2, 4], [2, 4, 2, 3], [2, 2, 4, 3], [4, 3, 4, 4]], [[4, 3, 2, 2], [2, 4, 3, 4], [3, 3, 1, 3], [1, 3, 2, 1], [2, 4, 4, 2]]]
S-4-5-5-101-NR,0.7383031845092773,86362,[[[4, 2, 3, 3], [3, 1, 4, 3], [4, 3, 1, 4], [1, 4, 2, 1], [2, 3, 3, 2]], [[2, 3, 2, 1], [2, 3, 3, 1], [3, 4, 3, 2], [3, 1, 4, 4], [4, 2, 2, 1]], [[4, 1, 2, 1], [2, 1, 2, 2], [2, 2, 4, 4], [4, 4, 3, 4], [3, 1, 4, 4]], [[1, 1, 2, 3], [2, 2, 4, 1], [4, 4, 2, 4], [2, 4, 3, 1], [3, 4, 4, 4]], [[3, 3, 4, 3], [4, 1, 2, 4], [2, 4, 3, 3], [3, 1, 1, 4], [1, 4, 3, 1]]]
S-4-5-5-102-NR,5.0847907066345215,617687,[[[2, 4, 1, 4], [1, 2, 1, 4], [1, 4, 2, 2], [2, 3, 4, 4], [4, 3, 4, 4]], [[1, 4, 4, 2], [4, 4, 3, 2], [3, 2, 1, 2], [1, 4, 4, 4], [4, 4, 4, 2]], [[4, 2, 4, 3], [4, 2, 1, 2], [1, 2, 1, 3], [1, 4, 2, 3], [2, 2, 2, 2]], [[4, 3, 4, 4], [4, 2, 2, 2], [2, 3, 2, 3], [2, 3, 3, 2], [3, 2, 4, 2]], [[1, 4, 4, 4], [4, 2, 3, 4], [3, 3, 1, 2], [1, 2, 3, 1], [3, 2, 2, 4]]]
S-4-5-5-103-NR,10.671712398529053,1317254,[[[4, 2, 1, 4], [1, 1, 3, 1], [3, 2, 1, 3], [1, 4, 2, 2], [2, 4, 4, 3]], [[1, 4, 4, 3], [4, 1, 1, 4], [1, 3, 4, 4], [4, 2, 3, 1], [3, 3, 1, 1]], [[4, 3, 4, 2], [4, 4, 2, 4], [2, 4, 3, 3], [3, 1, 4, 2], [4, 1, 2, 1]], [[1, 2, 3, 2], [3, 4, 2, 4], [2, 3, 1, 1], [1, 2, 2, 4], [2, 1, 3, 2]], [[1, 2, 4, 3], [4, 4, 1, 4], [1, 1, 3, 2], [3, 4, 4, 2], [4, 2, 4, 2]]]
S-4-5-5-104-NR,14.904417753219604,1840286,[[[2, 2, 4, 1], [4, 4, 1, 1], [1, 2, 1, 2], [1, 1, 1, 1], [1, 3, 4, 4]], [[1, 1, 3, 2], [3, 1, 1, 1], [1, 2, 2, 3], [2, 1, 1, 4], [1, 4, 2, 3]], [[1, 2, 2, 2], [2, 1, 2, 2], [2, 3, 4, 3], [4, 4, 4, 4], [4, 3, 2, 2]], [[1, 2, 4, 2], [4, 2, 1, 2], [1, 3, 1, 1], [1, 4, 1, 2], [1, 2, 2, 3]], [[3, 2, 4, 3], [4, 2, 2, 1], [2, 1, 2, 2], [2, 2, 4, 3], [4, 3, 2, 3]]]
S-4-5-5-105-NR,113.5288679599762,14366989,[[[3, 1, 3, 3], [3, 1, 1, 3], [1, 3, 1, 3], [1, 3, 2, 4], [2, 3, 2, 4]], [[3, 3, 4, 3], [4, 3, 1, 4], [1, 3, 3, 3], [3, 4, 3, 2], [3, 4, 2, 1]], [[2, 3, 4, 4], [4, 4, 3, 1], [3, 3, 2, 2], [2, 2, 1, 2], [1, 1, 1, 3]], [[4, 4, 4, 4], [4, 1, 2, 1], [2, 2, 1, 1], [1, 2, 3, 3], [3, 3, 3, 3]], [[2, 4, 2, 4], [2, 1, 3, 4], [3, 1, 4, 4], [4, 3, 3, 4], [3, 3, 2, 2]]]
S-4-5-5-106-NR,222.23671412467957,29974919,[[[4, 1, 3, 4], [3, 3, 4, 4], [4, 1, 4, 3], [4, 4, 1, 3], [1, 1, 3, 3]], [[2, 4, 3, 3], [3, 4, 3, 3], [3, 3, 2, 2], [2, 3, 4, 2], [4, 3, 1, 1]], [[1, 3, 1, 3], [1, 3, 1, 2], [1, 2, 3, 4], [3, 2, 2, 2], [2, 1, 2, 4]], [[4, 3, 2, 2], [2, 2, 3, 3], [3, 4, 2, 2], [2, 2, 2, 2], [2, 4, 2, 4]], [[4, 2, 3, 3], [3, 3, 4, 4], [4, 2, 4, 2], [4, 2, 2, 2], [2, 4, 2, 3]]]
S-4-5-5-107-NR,64.42266583442688,8051464,[[[2, 4, 2, 1], [2, 4, 1, 2], [1, 4, 1, 4], [1, 3, 3, 1], [3, 4, 4, 3]], [[3, 1, 2, 2], [2, 2, 4, 3], [4, 4, 4, 2], [4, 1, 2, 2], [2, 3, 3, 4]], [[4, 2, 2, 1], [2, 3, 3, 4], [3, 2, 2, 3], [2, 2, 1, 2], [1, 4, 3, 1]], [[3, 1, 3, 3], [3, 4, 2, 4], [2, 3, 3, 4], [3, 2, 4, 4], [4, 1, 3, 1]], [[1, 3, 2, 2], [2, 4, 4, 4], [4, 4, 1, 1], [1, 4, 4, 2], [4, 1, 1, 2]]]
S-4-5-5-108-NR,0.10417294502258301,12339,[[[2, 4, 2, 2], [2, 2, 2, 3], [2, 3, 2, 1], [2, 3, 2, 1], [2, 2, 2, 2]], [[1, 2, 3, 1], [3, 3, 3, 4], [3, 1, 1, 1], [1, 1, 1, 4], [1, 2, 2, 3]], [[2, 1, 4, 1], [4, 4, 3, 2], [3, 1, 2, 1], [2, 4, 4, 1], [4, 3, 3, 3]], [[3, 1, 4, 4], [4, 2, 2, 1], [2, 1, 2, 2], [2, 1, 1, 4], [1, 3, 1, 4]], [[3, 4, 2, 2], [2, 1, 2, 1], [2, 2, 1, 4], [1, 4, 3, 2], [3, 4, 2, 3]]]
S-4-5-5-9-NR,41.135194063186646,5187563,[[[1, 1, 4, 1], [4, 3, 2, 2], [2, 3, 4, 1], [4, 3, 2, 1], [2, 2, 1, 1]], [[4, 1, 3, 2], [3, 2, 1, 4], [1, 1, 2, 1], [2, 1, 2, 1], [2, 1, 1, 4]], [[4, 2, 3, 2], [3, 4, 2, 1], [2, 1, 3, 1], [3, 1, 4, 3], [4, 4, 1, 1]], [[4, 2, 4, 4], [4, 1, 1, 2], [1, 1, 1, 1], [1, 3, 4, 2], [4, 1, 1, 2]], [[4, 4, 1, 2], [1, 2, 2, 3], [2, 1, 4, 2], [4, 2, 3, 1], [3, 2, 2, 4]]]
S-4-5-5-109-NR,131.6315734386444,17224927,[[[1, 4, 3, 4], [3, 4, 3, 4], [3, 4, 4, 3], [4, 4, 4, 1], [4, 1, 2, 4]], [[4, 4, 1, 4], [1, 4, 4, 1], [4, 3, 3, 3], [3, 1, 3, 4], [3, 4, 2, 2]], [[4, 4, 3, 2], [3, 1, 3, 2], [3, 3, 2, 1], [2, 4, 4, 4], [4, 2, 2, 2]], [[4, 2, 2, 1], [2, 2, 1, 1], [1, 1, 1, 4], [1, 4, 3, 2], [3, 2, 3, 2]], [[2, 1, 2, 3], [2, 1, 1, 1], [1, 4, 4, 4], [4, 2, 1, 3], [1, 2, 2, 4]]]
S-4-5-5-110-NR,0.08741283416748047,10970,[[[2, 4, 3, 2], [3, 1, 4, 4], [4, 2, 1, 4], [1, 2, 3, 2], [3, 4, 4, 3]], [[4, 2, 1, 4], [1, 4, 3, 3], [3, 4, 1, 2], [1, 2, 4, 2], [4, 3, 4, 3]], [[4, 4, 2, 2], [2, 3, 4, 3], [4, 2, 4, 3], [4, 2, 2, 4], [2, 3, 4, 2]], [[2, 2, 2, 2], [2, 3, 3, 4], [3, 3, 1, 3], [1, 4, 1, 4], [1, 2, 2, 3]], [[1, 2, 1, 2], [1, 4, 4, 3], [4, 3, 3, 3], [3, 4, 2, 2], [2, 3, 1, 4]]]
S-4-5-5-111-NR,0.4204990863800049,52531,[[[2, 4, 4, 4], [4, 4, 4, 1], [4, 1, 2, 1], [2, 2, 3, 4], [3, 4, 2, 3]], [[1, 4, 1, 3], [1, 1, 2, 4], [2, 1, 2, 2], [2, 4, 2, 4], [2, 3, 1, 4]], [[4, 3, 2, 3], [2, 4, 2, 4], [2, 2, 2, 2], [2, 4, 2, 1], [2, 4, 3, 3]], [[2, 3, 2, 4], [2, 4, 4, 4], [4, 2, 1, 4], [1, 1, 4, 3], [4, 3, 4, 1]], [[3, 4, 4, 4], [4, 4, 1, 3], [1, 4, 2, 1], [2, 3, 3, 2], [3, 1, 4, 1]]]
S-4-5-5-112-NR,12.024776220321655,1707058,[[[3, 4, 1, 3], [1, 4, 1, 4], [1, 2, 4, 2], [4, 1, 2, 3], [2, 3, 2, 4]], [[4, 3, 4, 3], [4, 4, 1, 1], [1, 2, 4, 3], [4, 3, 4, 4], [4, 4, 3, 1]], [[3, 3, 1, 3], [1, 1, 1, 2], [1, 3, 3, 2], [3, 4, 1, 1], [1, 1, 3, 4]], [[4, 3, 4, 4], [4, 2, 2, 2], [2, 2, 1, 3], [1, 1, 4, 2], [4, 4, 1, 2]], [[3, 4, 2, 2], [2, 2, 4, 2], [4, 3, 1, 2], [1, 2, 1, 1], [1, 2, 2, 3]]]
