,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,1.0,1.0,5.0,21.0,151.0,54.0,13.0,3.0,4.0,,,1.0,1.0,,,1.0
1,0.0,0.0,5.0,8.0,57.0,16.0,14.0,0.0,1.0,,,1.0,,,,1.0
2,1.0,1.0,1.0,14.0,57.0,10.0,4.0,2.0,1.0,,,,1.0,,,1.0
3,1.0,4.0,6.0,6.0,61.0,10.0,5.0,1.0,1.0,,,1.0,,,,1.0
4,1.0,3.0,4.0,11.0,71.0,15.0,6.0,1.0,10.0,1.0,,1.0,2.0,,,1.0
5,3.0,5.0,7.0,8.0,18.0,4.0,1.0,0.0,2.0,,,1.0,1.0,,,1.0
6,1.0,3.0,5.0,6.0,39.0,9.0,7.0,0.0,2.0,,,,1.0,,,1.0
7,0.0,1.0,2.0,15.0,146.0,41.0,15.0,2.0,5.0,,1.0,,2.0,,,1.0
8,0.0,2.0,3.0,8.0,144.0,42.0,14.0,3.0,5.0,,,1.0,,,,1.0
9,3.0,5.0,11.0,7.0,34.0,14.0,6.0,1.0,2.0,,,2.0,,,,1.0
10,3.0,6.0,10.0,10.0,45.0,11.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0
11,1.0,2.0,3.0,12.0,73.0,18.0,4.0,0.0,2.0,,,2.0,,,,1.0
12,0.0,0.0,2.0,13.0,55.0,20.0,8.0,0.0,1.0,1.0,,,1.0,1.0,,1.0
13,2.0,6.0,14.0,14.0,52.0,34.0,13.0,1.0,6.0,,,1.0,,,,1.0
14,0.0,0.0,0.0,7.0,98.0,39.0,14.0,2.0,16.0,3.0,1.0,,1.0,,1.0,1.0
15,1.0,3.0,9.0,19.0,80.0,48.0,17.0,3.0,0.0,2.0,1.0,2.0,,,,1.0
16,2.0,2.0,6.0,8.0,60.0,18.0,8.0,2.0,1.0,,1.0,1.0,,,1.0,1.0
17,1.0,2.0,8.0,19.0,65.0,9.0,4.0,1.0,0.0,,,1.0,,,,1.0
18,2.0,5.0,8.0,6.0,47.0,11.0,7.0,4.0,9.0,2.0,1.0,,1.0,,,1.0
19,0.0,3.0,3.0,5.0,38.0,6.0,3.0,2.0,2.0,,,2.0,,,,1.0
20,2.0,6.0,11.0,15.0,55.0,24.0,18.0,5.0,1.0,,,2.0,,,,1.0
21,3.0,5.0,10.0,3.0,63.0,12.0,3.0,1.0,3.0,1.0,,1.0,,,,1.0
22,1.0,4.0,8.0,20.0,70.0,20.0,9.0,2.0,2.0,,,1.0,,,,1.0
23,0.0,1.0,2.0,9.0,64.0,22.0,6.0,1.0,4.0,,,1.0,,,,1.0
24,2.0,5.0,13.0,9.0,99.0,24.0,6.0,2.0,2.0,,1.0,1.0,,,,1.0
25,3.0,8.0,11.0,16.0,74.0,10.0,2.0,0.0,3.0,1.0,,,2.0,,,1.0
26,2.0,5.0,14.0,24.0,93.0,33.0,8.0,1.0,2.0,,,1.0,,,,1.0
27,1.0,4.0,7.0,2.0,16.0,4.0,2.0,1.0,2.0,,,1.0,,,,1.0
28,0.0,1.0,2.0,5.0,34.0,12.0,4.0,1.0,1.0,,,1.0,,,,1.0
29,2.0,3.0,5.0,5.0,87.0,17.0,3.0,1.0,2.0,,,1.0,,,,1.0
30,1.0,3.0,6.0,9.0,28.0,12.0,4.0,1.0,0.0,1.0,,1.0,,,,1.0
31,0.0,1.0,2.0,6.0,64.0,18.0,8.0,1.0,1.0,1.0,,1.0,,,,1.0
32,2.0,5.0,5.0,1.0,24.0,2.0,2.0,0.0,2.0,,,1.0,1.0,,,1.0
33,0.0,0.0,1.0,16.0,94.0,22.0,8.0,0.0,2.0,1.0,1.0,,,1.0,,1.0
34,2.0,3.0,6.0,6.0,73.0,25.0,7.0,1.0,1.0,,,1.0,,,,1.0
35,3.0,4.0,7.0,3.0,50.0,13.0,5.0,2.0,1.0,,,1.0,,,,1.0
36,3.0,7.0,9.0,15.0,30.0,2.0,1.0,2.0,1.0,,,1.0,,,,1.0
37,2.0,4.0,8.0,0.0,56.0,13.0,6.0,0.0,8.0,,,,1.0,,,1.0
38,1.0,5.0,11.0,21.0,133.0,33.0,12.0,2.0,1.0,,1.0,1.0,1.0,,,1.0
39,0.0,0.0,2.0,4.0,43.0,11.0,5.0,1.0,0.0,,,1.0,,,,1.0
40,0.0,0.0,1.0,14.0,67.0,23.0,10.0,2.0,1.0,1.0,,2.0,,,,1.0
41,0.0,1.0,3.0,9.0,34.0,7.0,7.0,0.0,3.0,,,1.0,1.0,,,1.0
42,2.0,3.0,8.0,2.0,142.0,41.0,12.0,0.0,2.0,,1.0,,1.0,,,1.0
43,1.0,1.0,5.0,8.0,33.0,16.0,7.0,2.0,2.0,1.0,,1.0,1.0,,,1.0
44,0.0,2.0,1.0,8.0,61.0,17.0,8.0,1.0,1.0,,,1.0,,,,1.0
45,1.0,1.0,2.0,2.0,45.0,13.0,6.0,0.0,5.0,,,,1.0,,,1.0
46,0.0,0.0,4.0,2.0,32.0,6.0,6.0,1.0,2.0,,,1.0,,,,1.0
47,1.0,3.0,4.0,26.0,37.0,6.0,2.0,2.0,2.0,,,1.0,,,,1.0
48,0.0,4.0,6.0,18.0,94.0,24.0,13.0,1.0,0.0,,,1.0,,,,1.0
49,0.0,1.0,1.0,11.0,54.0,10.0,9.0,5.0,4.0,1.0,2.0,1.0,,1.0,,1.0
50,1.0,3.0,10.0,27.0,250.0,129.0,41.0,2.0,8.0,4.0,1.0,1.0,,,,1.0
51,1.0,5.0,6.0,3.0,87.0,25.0,10.0,0.0,6.0,2.0,1.0,,1.0,,,1.0
52,1.0,3.0,8.0,12.0,62.0,19.0,8.0,2.0,4.0,,,1.0,,,,1.0
53,1.0,3.0,1.0,7.0,118.0,59.0,12.0,0.0,5.0,,1.0,,1.0,,,1.0
54,3.0,5.0,11.0,10.0,44.0,9.0,4.0,3.0,0.0,,,1.0,,,,1.0
55,3.0,12.0,12.0,14.0,38.0,17.0,5.0,0.0,5.0,1.0,2.0,2.0,,,,1.0
56,2.0,6.0,13.0,22.0,67.0,13.0,7.0,2.0,2.0,,1.0,1.0,,,,1.0
57,1.0,2.0,7.0,4.0,75.0,16.0,4.0,2.0,0.0,,,1.0,,,,1.0
58,3.0,5.0,9.0,17.0,48.0,5.0,1.0,1.0,0.0,,,1.0,,,,1.0
59,2.0,3.0,5.0,12.0,39.0,6.0,1.0,1.0,1.0,,,1.0,,,,1.0
60,3.0,6.0,12.0,23.0,57.0,27.0,11.0,1.0,6.0,2.0,1.0,1.0,1.0,,,1.0
61,1.0,4.0,8.0,8.0,39.0,11.0,3.0,1.0,2.0,,1.0,1.0,,,,1.0
62,2.0,4.0,8.0,2.0,31.0,10.0,5.0,0.0,4.0,,,,1.0,,,1.0
63,1.0,2.0,2.0,6.0,150.0,43.0,7.0,1.0,1.0,1.0,,1.0,,,,1.0
64,2.0,2.0,5.0,10.0,31.0,2.0,0.0,1.0,1.0,,,1.0,1.0,,,1.0
65,1.0,1.0,3.0,9.0,34.0,8.0,5.0,1.0,2.0,,,1.0,1.0,,,1.0
66,0.0,0.0,5.0,7.0,78.0,22.0,8.0,0.0,2.0,,1.0,1.0,,,,1.0
67,0.0,0.0,1.0,8.0,76.0,14.0,5.0,1.0,7.0,1.0,1.0,2.0,,,,1.0
68,0.0,1.0,3.0,5.0,43.0,8.0,7.0,0.0,5.0,,1.0,,2.0,,,1.0
69,1.0,1.0,1.0,3.0,51.0,10.0,5.0,0.0,1.0,,,,1.0,,,1.0
70,1.0,1.0,3.0,1.0,108.0,35.0,7.0,0.0,5.0,2.0,1.0,1.0,,,,1.0
71,0.0,0.0,1.0,15.0,70.0,12.0,4.0,1.0,0.0,,,1.0,,,,1.0
72,1.0,4.0,5.0,6.0,58.0,8.0,2.0,1.0,6.0,1.0,,1.0,1.0,,,1.0
73,1.0,2.0,6.0,0.0,30.0,16.0,9.0,2.0,1.0,,,1.0,,,,1.0
74,2.0,5.0,6.0,12.0,53.0,10.0,6.0,1.0,1.0,,,1.0,1.0,,,1.0
75,1.0,1.0,2.0,0.0,82.0,15.0,7.0,0.0,2.0,,,,2.0,,,1.0
76,1.0,1.0,3.0,6.0,39.0,13.0,5.0,0.0,1.0,1.0,,1.0,,,,1.0
77,0.0,0.0,0.0,12.0,67.0,19.0,4.0,1.0,1.0,,,2.0,,,,1.0
78,1.0,3.0,11.0,13.0,112.0,27.0,10.0,0.0,4.0,2.0,,,1.0,,,1.0
79,1.0,1.0,2.0,26.0,220.0,71.0,23.0,3.0,11.0,2.0,4.0,1.0,,,1.0,1.0
80,3.0,7.0,9.0,4.0,89.0,21.0,6.0,1.0,4.0,,,1.0,,,,1.0
81,2.0,4.0,9.0,9.0,66.0,25.0,7.0,1.0,0.0,,1.0,1.0,,,,1.0
82,0.0,1.0,2.0,9.0,125.0,36.0,9.0,0.0,5.0,1.0,,,1.0,,,1.0
83,2.0,7.0,10.0,15.0,86.0,11.0,7.0,1.0,1.0,,1.0,1.0,,,,1.0
84,1.0,5.0,6.0,5.0,54.0,12.0,6.0,0.0,2.0,,,,1.0,,,1.0
85,1.0,1.0,1.0,22.0,129.0,55.0,18.0,1.0,7.0,2.0,,,1.0,,,1.0
86,1.0,3.0,5.0,3.0,50.0,12.0,2.0,0.0,2.0,,1.0,,1.0,,,1.0
87,0.0,1.0,3.0,3.0,30.0,12.0,6.0,1.0,3.0,1.0,,1.0,1.0,,,1.0
88,2.0,3.0,5.0,1.0,25.0,4.0,1.0,0.0,0.0,1.0,,,,1.0,,1.0
89,3.0,7.0,7.0,9.0,13.0,3.0,3.0,1.0,1.0,,,1.0,,,,1.0
90,2.0,3.0,4.0,5.0,63.0,11.0,2.0,0.0,2.0,,,,1.0,,,1.0
91,1.0,3.0,3.0,6.0,33.0,8.0,0.0,1.0,2.0,,,1.0,,,,1.0
92,1.0,2.0,4.0,20.0,75.0,26.0,6.0,1.0,2.0,,,1.0,,,,1.0
93,0.0,0.0,2.0,21.0,67.0,20.0,9.0,1.0,1.0,,,1.0,,,,1.0
94,3.0,3.0,4.0,9.0,94.0,17.0,6.0,3.0,0.0,,,1.0,,,,1.0
95,1.0,2.0,4.0,9.0,21.0,11.0,4.0,0.0,0.0,2.0,2.0,1.0,,,,1.0
96,2.0,6.0,12.0,14.0,59.0,11.0,8.0,2.0,4.0,,,1.0,1.0,,,1.0
97,1.0,1.0,4.0,15.0,72.0,15.0,10.0,1.0,4.0,,1.0,,1.0,,1.0,1.0
98,0.0,3.0,5.0,12.0,61.0,31.0,13.0,1.0,8.0,2.0,,2.0,,,,1.0
99,1.0,3.0,3.0,23.0,80.0,13.0,6.0,0.0,1.0,,,1.0,,,,1.0
100,1.0,1.0,5.0,8.0,72.0,19.0,5.0,0.0,3.0,,1.0,,1.0,,,1.0
101,2.0,4.0,6.0,11.0,99.0,14.0,7.0,1.0,5.0,,,,1.0,,,1.0
102,1.0,2.0,5.0,17.0,117.0,38.0,11.0,2.0,4.0,,,1.0,,,,1.0
103,1.0,4.0,6.0,0.0,86.0,21.0,7.0,1.0,1.0,,,1.0,,,,1.0
104,2.0,2.0,5.0,3.0,24.0,4.0,0.0,0.0,2.0,,,,1.0,,1.0,1.0
105,1.0,1.0,3.0,12.0,79.0,19.0,5.0,1.0,3.0,1.0,,1.0,,,,1.0
106,1.0,3.0,5.0,19.0,111.0,28.0,9.0,2.0,3.0,,,2.0,1.0,,,1.0
107,1.0,2.0,4.0,14.0,65.0,25.0,8.0,1.0,0.0,2.0,1.0,1.0,,2.0,1.0,1.0
108,1.0,2.0,3.0,34.0,140.0,28.0,7.0,1.0,2.0,,,1.0,,,,1.0
109,1.0,2.0,3.0,7.0,47.0,11.0,2.0,2.0,0.0,,,1.0,,,,1.0
110,1.0,2.0,5.0,0.0,21.0,11.0,7.0,0.0,0.0,,1.0,1.0,,,,1.0
111,1.0,2.0,5.0,0.0,23.0,7.0,3.0,0.0,3.0,1.0,,,2.0,,,1.0
112,1.0,2.0,9.0,22.0,97.0,41.0,15.0,1.0,5.0,,,1.0,,,,1.0
113,2.0,6.0,11.0,0.0,41.0,26.0,6.0,0.0,2.0,1.0,,2.0,,,,1.0
