,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,2.0,4.0,4.0,17.0,3.0,2.0,1.0,1.0,,,1.0,,,,1.0
1,2.0,4.0,5.0,3.0,26.0,3.0,1.0,0.0,1.0,,,,1.0,,,1.0
2,3.0,4.0,6.0,6.0,9.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0
3,1.0,1.0,3.0,6.0,8.0,3.0,1.0,1.0,0.0,,,1.0,,,,1.0
4,1.0,2.0,4.0,4.0,18.0,6.0,2.0,1.0,1.0,,,1.0,,,,1.0
5,3.0,4.0,8.0,18.0,15.0,1.0,1.0,1.0,0.0,,,1.0,,,,1.0
6,3.0,6.0,8.0,1.0,14.0,4.0,1.0,1.0,0.0,,,1.0,,,,1.0
7,3.0,4.0,8.0,8.0,69.0,12.0,4.0,1.0,1.0,,,1.0,,,,1.0
8,1.0,3.0,6.0,9.0,64.0,20.0,4.0,0.0,1.0,2.0,1.0,,1.0,,,1.0
9,3.0,4.0,5.0,1.0,22.0,4.0,1.0,0.0,1.0,,,,1.0,,,1.0
10,2.0,5.0,6.0,13.0,13.0,2.0,2.0,2.0,0.0,,,2.0,,,,1.0
11,3.0,6.0,7.0,8.0,34.0,5.0,2.0,0.0,1.0,,,2.0,,,,1.0
12,2.0,5.0,8.0,8.0,32.0,7.0,3.0,0.0,2.0,,,,1.0,,,1.0
13,1.0,3.0,3.0,1.0,12.0,7.0,3.0,0.0,1.0,,,1.0,,,,1.0
14,3.0,6.0,8.0,16.0,20.0,8.0,6.0,1.0,0.0,,,1.0,,,,1.0
15,4.0,8.0,14.0,9.0,43.0,16.0,1.0,0.0,1.0,1.0,,1.0,1.0,,,1.0
16,2.0,2.0,5.0,15.0,29.0,6.0,2.0,1.0,2.0,,1.0,1.0,,,,1.0
17,2.0,4.0,8.0,22.0,35.0,9.0,4.0,1.0,3.0,,,1.0,1.0,,1.0,1.0
18,2.0,2.0,6.0,4.0,21.0,4.0,2.0,1.0,0.0,,,2.0,,,,1.0
19,2.0,6.0,11.0,20.0,16.0,2.0,0.0,1.0,1.0,,,1.0,,,,1.0
20,1.0,2.0,2.0,5.0,23.0,8.0,3.0,2.0,0.0,,,1.0,,,,1.0
21,3.0,8.0,13.0,6.0,12.0,11.0,5.0,2.0,0.0,,,2.0,,,,1.0
22,2.0,2.0,4.0,8.0,12.0,2.0,2.0,3.0,2.0,1.0,,1.0,,,,1.0
23,1.0,2.0,6.0,10.0,18.0,3.0,2.0,1.0,0.0,,,1.0,,,,1.0
24,2.0,5.0,8.0,3.0,20.0,3.0,2.0,1.0,1.0,,,1.0,,,,1.0
25,4.0,6.0,12.0,1.0,20.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0
26,2.0,3.0,3.0,4.0,16.0,4.0,4.0,0.0,2.0,,1.0,1.0,,,,1.0
27,3.0,4.0,9.0,5.0,11.0,4.0,2.0,0.0,1.0,,,,1.0,,,1.0
28,2.0,2.0,4.0,12.0,44.0,6.0,1.0,0.0,1.0,1.0,,1.0,,,,1.0
29,2.0,4.0,7.0,19.0,16.0,1.0,1.0,1.0,0.0,,,1.0,,,,1.0
30,1.0,2.0,4.0,1.0,9.0,2.0,5.0,1.0,1.0,,,1.0,1.0,,,1.0
31,1.0,4.0,6.0,4.0,8.0,5.0,2.0,1.0,0.0,,,1.0,,,,1.0
32,2.0,5.0,5.0,7.0,0.0,0.0,1.0,1.0,0.0,,,1.0,,,,1.0
33,3.0,5.0,9.0,3.0,21.0,4.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0
34,2.0,3.0,4.0,7.0,6.0,3.0,1.0,1.0,0.0,,,1.0,,,,1.0
35,4.0,6.0,6.0,2.0,7.0,0.0,0.0,0.0,1.0,,,,1.0,,,1.0
36,2.0,2.0,3.0,9.0,8.0,2.0,1.0,1.0,3.0,,,1.0,,,,1.0
37,2.0,4.0,8.0,21.0,50.0,14.0,3.0,0.0,2.0,,1.0,1.0,,,1.0,1.0
38,2.0,4.0,5.0,6.0,5.0,3.0,4.0,1.0,0.0,,,1.0,,,,1.0
39,2.0,3.0,5.0,4.0,12.0,2.0,1.0,0.0,3.0,,,,2.0,,,1.0
40,2.0,3.0,6.0,8.0,25.0,5.0,4.0,2.0,1.0,1.0,1.0,1.0,,,,1.0
41,2.0,9.0,10.0,18.0,19.0,6.0,10.0,2.0,2.0,,,1.0,,,,1.0
42,3.0,3.0,4.0,2.0,11.0,2.0,2.0,0.0,2.0,,,,1.0,,,1.0
43,3.0,5.0,9.0,10.0,30.0,4.0,1.0,1.0,1.0,,,1.0,,,,1.0
44,1.0,2.0,6.0,0.0,35.0,9.0,4.0,0.0,1.0,,,,1.0,,,1.0
45,3.0,5.0,6.0,9.0,20.0,5.0,2.0,1.0,0.0,,,1.0,,,,1.0
46,4.0,5.0,5.0,1.0,15.0,3.0,0.0,0.0,2.0,,,,2.0,,,1.0
47,2.0,2.0,4.0,8.0,11.0,4.0,2.0,1.0,1.0,,,1.0,,,,1.0
48,2.0,3.0,4.0,5.0,23.0,5.0,2.0,2.0,0.0,,,1.0,,,,1.0
49,3.0,7.0,12.0,14.0,26.0,6.0,4.0,1.0,0.0,,,1.0,,,,1.0
50,1.0,2.0,7.0,23.0,58.0,22.0,8.0,0.0,3.0,,1.0,,1.0,,,1.0
51,2.0,3.0,5.0,1.0,14.0,3.0,4.0,1.0,1.0,,,1.0,,,,1.0
52,1.0,1.0,2.0,3.0,11.0,5.0,6.0,1.0,0.0,1.0,,1.0,,,,1.0
53,2.0,4.0,7.0,4.0,24.0,5.0,2.0,0.0,2.0,,,2.0,,,,1.0
54,3.0,4.0,5.0,2.0,7.0,3.0,2.0,1.0,0.0,,1.0,1.0,,,,1.0
55,2.0,2.0,5.0,10.0,26.0,4.0,4.0,0.0,2.0,,,,1.0,,,1.0
56,4.0,6.0,7.0,4.0,10.0,1.0,0.0,1.0,1.0,,,1.0,,,,1.0
57,3.0,4.0,5.0,3.0,18.0,1.0,0.0,0.0,2.0,,,1.0,1.0,,,1.0
58,3.0,4.0,10.0,9.0,9.0,2.0,2.0,1.0,0.0,,,1.0,,,,1.0
59,4.0,5.0,7.0,0.0,16.0,2.0,1.0,0.0,3.0,,,,2.0,,,1.0
60,2.0,5.0,8.0,0.0,25.0,6.0,2.0,1.0,3.0,,,1.0,,,,1.0
61,2.0,3.0,5.0,7.0,28.0,4.0,2.0,1.0,0.0,,,1.0,,,,1.0
62,1.0,2.0,3.0,3.0,18.0,4.0,3.0,0.0,1.0,,,,1.0,,,1.0
63,1.0,3.0,2.0,7.0,17.0,6.0,3.0,0.0,2.0,,,1.0,,,,1.0
64,1.0,5.0,4.0,5.0,20.0,7.0,3.0,0.0,1.0,,,,1.0,,,1.0
65,3.0,4.0,7.0,0.0,10.0,3.0,2.0,0.0,1.0,,,1.0,,,,1.0
66,4.0,6.0,9.0,3.0,7.0,3.0,2.0,1.0,0.0,,,1.0,,,,1.0
67,2.0,2.0,3.0,1.0,8.0,5.0,2.0,1.0,0.0,,,1.0,,,,1.0
68,3.0,4.0,5.0,4.0,19.0,1.0,0.0,1.0,1.0,,,1.0,,,,1.0
69,2.0,4.0,7.0,8.0,20.0,6.0,3.0,1.0,0.0,1.0,,1.0,,,,1.0
70,0.0,1.0,1.0,11.0,30.0,16.0,9.0,2.0,2.0,,1.0,1.0,,,,1.0
71,1.0,2.0,3.0,1.0,14.0,9.0,6.0,2.0,1.0,1.0,,1.0,,,,1.0
72,2.0,3.0,7.0,20.0,10.0,0.0,0.0,1.0,0.0,,,1.0,,,,1.0
73,3.0,6.0,6.0,3.0,16.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0
74,2.0,2.0,2.0,2.0,16.0,2.0,1.0,1.0,0.0,,,1.0,,,,1.0
75,2.0,5.0,6.0,2.0,19.0,12.0,5.0,0.0,1.0,,,1.0,,,,1.0
76,2.0,3.0,6.0,16.0,19.0,12.0,9.0,1.0,0.0,,1.0,1.0,,,,1.0
77,2.0,2.0,3.0,3.0,22.0,2.0,0.0,1.0,1.0,,,1.0,1.0,,,1.0
78,3.0,4.0,5.0,0.0,8.0,2.0,1.0,1.0,0.0,,,1.0,,,,1.0
79,1.0,2.0,8.0,5.0,30.0,18.0,6.0,1.0,0.0,,,1.0,,,,1.0
80,2.0,2.0,2.0,1.0,11.0,5.0,4.0,0.0,1.0,,,,1.0,,,1.0
81,4.0,6.0,9.0,8.0,22.0,4.0,2.0,1.0,1.0,,,2.0,,,,1.0
82,3.0,5.0,8.0,2.0,41.0,8.0,2.0,0.0,3.0,,,,1.0,,,1.0
83,2.0,2.0,4.0,5.0,32.0,14.0,4.0,1.0,3.0,,,1.0,,,,1.0
84,1.0,1.0,6.0,2.0,19.0,4.0,3.0,1.0,3.0,2.0,,1.0,3.0,,,1.0
85,2.0,4.0,7.0,8.0,50.0,12.0,7.0,1.0,0.0,,,1.0,,,,1.0
86,3.0,6.0,10.0,5.0,17.0,4.0,1.0,0.0,1.0,,,,1.0,,,1.0
87,1.0,1.0,4.0,8.0,43.0,5.0,2.0,0.0,1.0,,,1.0,,,,1.0
88,2.0,3.0,4.0,0.0,34.0,7.0,2.0,0.0,2.0,,,1.0,,,,1.0
89,1.0,2.0,5.0,5.0,21.0,11.0,5.0,1.0,0.0,,1.0,1.0,,,,1.0
90,1.0,1.0,2.0,9.0,18.0,7.0,6.0,1.0,0.0,,,1.0,,,,1.0
91,0.0,0.0,0.0,10.0,17.0,9.0,6.0,1.0,0.0,,,1.0,,,,1.0
92,3.0,5.0,5.0,1.0,7.0,4.0,3.0,1.0,0.0,,,1.0,,,,1.0
93,1.0,1.0,1.0,9.0,44.0,7.0,4.0,1.0,2.0,,,2.0,1.0,,,1.0
94,0.0,0.0,3.0,3.0,18.0,8.0,3.0,0.0,2.0,,,1.0,,,,1.0
95,3.0,5.0,6.0,1.0,23.0,6.0,1.0,0.0,2.0,,,1.0,1.0,,,1.0
96,3.0,6.0,13.0,8.0,9.0,4.0,4.0,1.0,0.0,,,1.0,,,,1.0
