,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,2.0,3.0,4.0,1.0,14.0,8.0,7.0,0.0,3.0,,,,1.0,,,1.0
1,1.0,6.0,5.0,17.0,51.0,15.0,8.0,0.0,6.0,,1.0,1.0,,,,1.0
2,2.0,4.0,13.0,11.0,101.0,17.0,6.0,1.0,3.0,1.0,,1.0,,,,1.0
3,1.0,5.0,3.0,5.0,45.0,13.0,2.0,0.0,2.0,,,,1.0,,,1.0
4,1.0,3.0,7.0,11.0,49.0,12.0,5.0,1.0,2.0,,,1.0,,,1.0,1.0
5,3.0,5.0,11.0,14.0,49.0,13.0,2.0,1.0,0.0,,,1.0,,,,1.0
6,2.0,2.0,3.0,3.0,29.0,5.0,2.0,0.0,1.0,,,,1.0,,,1.0
7,0.0,1.0,1.0,5.0,250.0,39.0,8.0,0.0,7.0,1.0,,,1.0,,,1.0
8,2.0,5.0,8.0,16.0,58.0,15.0,4.0,0.0,3.0,,,,2.0,,,1.0
9,1.0,3.0,6.0,5.0,53.0,8.0,6.0,0.0,3.0,,,1.0,,,,1.0
10,1.0,2.0,4.0,7.0,30.0,4.0,5.0,0.0,3.0,,,,1.0,,,1.0
11,3.0,6.0,10.0,5.0,17.0,7.0,6.0,2.0,1.0,,,1.0,,,,1.0
12,3.0,5.0,11.0,12.0,34.0,6.0,3.0,1.0,0.0,,,1.0,,,,1.0
13,2.0,4.0,6.0,6.0,45.0,14.0,4.0,2.0,1.0,1.0,,1.0,,,,1.0
14,2.0,3.0,4.0,12.0,64.0,8.0,2.0,1.0,3.0,1.0,,1.0,,,,1.0
15,1.0,4.0,3.0,5.0,44.0,13.0,4.0,1.0,2.0,,,1.0,,,,1.0
16,0.0,2.0,3.0,6.0,46.0,12.0,9.0,0.0,2.0,1.0,,1.0,1.0,,,1.0
17,3.0,8.0,13.0,0.0,68.0,28.0,4.0,0.0,4.0,1.0,,,1.0,2.0,,2.0
18,0.0,1.0,7.0,2.0,58.0,15.0,4.0,0.0,2.0,1.0,,,1.0,,,1.0
19,3.0,12.0,21.0,11.0,129.0,42.0,10.0,0.0,10.0,,,1.0,1.0,,,1.0
20,0.0,1.0,2.0,9.0,60.0,6.0,3.0,0.0,3.0,,,,1.0,,,1.0
21,2.0,3.0,3.0,4.0,20.0,6.0,3.0,0.0,1.0,,,1.0,,,,1.0
22,2.0,6.0,14.0,16.0,58.0,8.0,7.0,5.0,3.0,,2.0,1.0,,,,1.0
23,1.0,4.0,5.0,3.0,34.0,8.0,1.0,1.0,1.0,,,1.0,,,,1.0
24,4.0,6.0,14.0,11.0,40.0,9.0,0.0,0.0,1.0,,,1.0,,,,1.0
25,1.0,2.0,5.0,1.0,43.0,7.0,4.0,0.0,2.0,,,1.0,1.0,,,1.0
26,1.0,3.0,6.0,3.0,34.0,4.0,1.0,0.0,1.0,,,,1.0,,,1.0
27,2.0,2.0,5.0,13.0,20.0,2.0,1.0,2.0,0.0,,,1.0,,,,1.0
28,2.0,5.0,8.0,13.0,65.0,22.0,8.0,1.0,4.0,1.0,,,1.0,,,1.0
29,2.0,2.0,6.0,6.0,31.0,6.0,1.0,0.0,2.0,1.0,,1.0,,,,1.0
30,1.0,2.0,2.0,11.0,37.0,10.0,5.0,2.0,0.0,,,1.0,,,,1.0
31,0.0,0.0,2.0,32.0,98.0,21.0,5.0,3.0,2.0,,,1.0,,,,1.0
32,3.0,5.0,6.0,3.0,9.0,4.0,1.0,1.0,0.0,,,1.0,,,,1.0
33,2.0,5.0,5.0,4.0,38.0,13.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0
34,1.0,2.0,5.0,4.0,5.0,1.0,2.0,1.0,0.0,,,1.0,,,,1.0
35,2.0,3.0,6.0,2.0,43.0,11.0,2.0,5.0,0.0,,,1.0,,,,1.0
36,2.0,2.0,5.0,2.0,34.0,4.0,1.0,0.0,2.0,,,1.0,,,,1.0
37,3.0,7.0,9.0,6.0,47.0,11.0,3.0,0.0,6.0,,1.0,,1.0,,,1.0
38,2.0,4.0,7.0,9.0,30.0,11.0,5.0,2.0,3.0,,,1.0,1.0,,,1.0
39,1.0,3.0,5.0,13.0,33.0,9.0,3.0,0.0,2.0,,,,1.0,,,1.0
40,2.0,4.0,5.0,0.0,31.0,11.0,5.0,1.0,0.0,1.0,,,1.0,,,1.0
41,2.0,4.0,6.0,5.0,23.0,6.0,3.0,1.0,1.0,,,1.0,,,,1.0
42,3.0,4.0,9.0,15.0,18.0,8.0,3.0,3.0,1.0,,,1.0,,,,1.0
43,1.0,2.0,7.0,5.0,60.0,19.0,4.0,0.0,1.0,,,,1.0,,,1.0
44,0.0,0.0,0.0,2.0,46.0,13.0,8.0,1.0,5.0,4.0,1.0,,2.0,1.0,,1.0
45,3.0,4.0,6.0,2.0,19.0,5.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0
46,3.0,3.0,5.0,3.0,19.0,3.0,2.0,1.0,0.0,,,1.0,,,,1.0
47,1.0,4.0,4.0,7.0,44.0,13.0,4.0,1.0,0.0,,,2.0,,,,1.0
48,3.0,4.0,5.0,6.0,36.0,9.0,2.0,1.0,2.0,,,,1.0,,,1.0
49,3.0,5.0,7.0,11.0,29.0,3.0,2.0,1.0,0.0,,,1.0,,,,1.0
50,0.0,1.0,3.0,8.0,64.0,14.0,4.0,0.0,4.0,,1.0,,2.0,,,1.0
51,3.0,5.0,6.0,8.0,18.0,1.0,3.0,1.0,0.0,1.0,,1.0,,,,1.0
52,0.0,2.0,6.0,13.0,30.0,10.0,5.0,0.0,1.0,,,,1.0,,,1.0
53,3.0,6.0,9.0,7.0,55.0,12.0,3.0,0.0,5.0,,,1.0,,,,1.0
54,0.0,2.0,5.0,8.0,48.0,13.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,1.0
55,2.0,3.0,4.0,1.0,14.0,5.0,3.0,1.0,0.0,,,1.0,,,,1.0
56,3.0,4.0,6.0,0.0,18.0,3.0,2.0,1.0,2.0,,,1.0,,,,1.0
57,3.0,5.0,6.0,5.0,13.0,1.0,0.0,1.0,2.0,,,1.0,,,,1.0
58,3.0,5.0,7.0,4.0,35.0,11.0,4.0,1.0,2.0,1.0,,1.0,,,,1.0
59,2.0,3.0,3.0,3.0,29.0,5.0,3.0,0.0,1.0,,,1.0,,,,1.0
60,2.0,6.0,9.0,7.0,48.0,13.0,1.0,0.0,1.0,1.0,,,1.0,,,1.0
