,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,0.0,2.0,10.0,61.0,22.0,8.0,3.0,4.0,,,1.0,3.0,,,1.0
1,2.0,5.0,11.0,6.0,85.0,26.0,12.0,2.0,1.0,,1.0,1.0,,,,1.0
2,1.0,1.0,4.0,9.0,61.0,13.0,10.0,5.0,7.0,,,1.0,,,,1.0
3,1.0,1.0,4.0,12.0,46.0,14.0,5.0,1.0,1.0,,,1.0,,,,1.0
4,2.0,4.0,9.0,8.0,186.0,29.0,15.0,0.0,6.0,,,1.0,1.0,,,1.0
5,1.0,1.0,3.0,5.0,75.0,16.0,4.0,0.0,6.0,,,,2.0,,,1.0
6,1.0,2.0,4.0,0.0,120.0,36.0,9.0,0.0,3.0,1.0,,,1.0,1.0,,1.0
7,3.0,5.0,10.0,8.0,141.0,25.0,7.0,2.0,9.0,2.0,,1.0,,,,1.0
8,1.0,4.0,12.0,9.0,133.0,37.0,8.0,1.0,4.0,,,1.0,,,,1.0
9,3.0,4.0,9.0,1.0,121.0,18.0,5.0,0.0,2.0,2.0,,,2.0,1.0,,1.0
10,2.0,4.0,8.0,17.0,78.0,18.0,4.0,1.0,1.0,,,1.0,,,,1.0
11,3.0,7.0,12.0,1.0,56.0,22.0,9.0,0.0,11.0,,,1.0,2.0,,,1.0
12,2.0,4.0,5.0,13.0,29.0,6.0,1.0,0.0,1.0,1.0,,,,1.0,,1.0
13,0.0,0.0,0.0,13.0,64.0,15.0,4.0,0.0,3.0,,,,2.0,,,1.0
14,0.0,0.0,0.0,3.0,96.0,24.0,9.0,0.0,10.0,3.0,,,2.0,,,1.0
15,1.0,2.0,2.0,11.0,63.0,23.0,7.0,2.0,2.0,,,1.0,,,,1.0
16,3.0,8.0,13.0,0.0,46.0,18.0,3.0,1.0,8.0,,,,1.0,,,1.0
17,2.0,3.0,8.0,14.0,99.0,40.0,15.0,3.0,2.0,,1.0,1.0,,,,1.0
18,0.0,1.0,3.0,5.0,96.0,24.0,15.0,2.0,3.0,,,,1.0,,,1.0
19,2.0,4.0,7.0,5.0,70.0,17.0,6.0,1.0,3.0,,,1.0,1.0,,,1.0
20,1.0,2.0,6.0,15.0,125.0,48.0,14.0,0.0,4.0,1.0,,1.0,1.0,,,1.0
21,2.0,5.0,8.0,22.0,67.0,15.0,6.0,2.0,0.0,1.0,1.0,1.0,,,,1.0
22,2.0,6.0,14.0,14.0,73.0,26.0,14.0,2.0,3.0,2.0,,1.0,,,,1.0
23,1.0,1.0,3.0,8.0,65.0,22.0,6.0,3.0,5.0,1.0,1.0,1.0,,,,1.0
24,0.0,0.0,2.0,13.0,83.0,17.0,13.0,0.0,6.0,,3.0,1.0,2.0,,,1.0
25,1.0,5.0,7.0,7.0,48.0,14.0,5.0,0.0,1.0,1.0,,,1.0,,1.0,1.0
26,1.0,1.0,6.0,8.0,48.0,9.0,7.0,1.0,1.0,,,1.0,,,,1.0
27,1.0,3.0,13.0,12.0,140.0,33.0,14.0,0.0,4.0,,,,3.0,,,1.0
28,1.0,2.0,4.0,5.0,55.0,15.0,4.0,1.0,1.0,1.0,,1.0,,,,1.0
29,1.0,4.0,8.0,28.0,121.0,37.0,15.0,4.0,6.0,2.0,1.0,1.0,,,,1.0
30,0.0,1.0,5.0,6.0,64.0,13.0,11.0,2.0,0.0,,1.0,1.0,,,,1.0
31,0.0,1.0,2.0,6.0,64.0,18.0,8.0,1.0,1.0,1.0,,1.0,,,,1.0
32,0.0,0.0,1.0,29.0,91.0,22.0,17.0,5.0,1.0,,,2.0,,,,1.0
33,1.0,2.0,7.0,12.0,41.0,10.0,7.0,1.0,7.0,1.0,,1.0,,,,1.0
34,0.0,2.0,6.0,2.0,54.0,8.0,5.0,0.0,2.0,,,,1.0,,,1.0
35,1.0,2.0,6.0,6.0,47.0,16.0,14.0,1.0,9.0,1.0,,1.0,,,,1.0
36,3.0,6.0,11.0,13.0,55.0,28.0,10.0,4.0,3.0,,,2.0,,,,1.0
37,0.0,1.0,0.0,22.0,83.0,34.0,8.0,3.0,0.0,,1.0,2.0,,,,1.0
38,1.0,5.0,11.0,21.0,133.0,33.0,12.0,2.0,1.0,,1.0,1.0,1.0,,,1.0
39,2.0,4.0,6.0,5.0,52.0,8.0,4.0,1.0,0.0,1.0,1.0,1.0,,,1.0,1.0
40,1.0,3.0,4.0,12.0,46.0,15.0,7.0,1.0,0.0,,,1.0,,,,1.0
41,1.0,3.0,8.0,13.0,47.0,13.0,3.0,0.0,1.0,,,1.0,,,,1.0
42,1.0,2.0,4.0,0.0,108.0,26.0,8.0,0.0,2.0,,1.0,,1.0,,,1.0
43,2.0,3.0,10.0,25.0,46.0,9.0,6.0,1.0,2.0,1.0,1.0,1.0,,,,1.0
44,1.0,2.0,3.0,22.0,71.0,8.0,2.0,0.0,1.0,,,,1.0,,,1.0
45,1.0,2.0,3.0,8.0,91.0,46.0,15.0,3.0,5.0,,,,1.0,,,1.0
46,2.0,4.0,7.0,0.0,76.0,23.0,8.0,2.0,1.0,,,1.0,,,,1.0
47,2.0,4.0,9.0,24.0,134.0,42.0,6.0,1.0,5.0,2.0,,1.0,1.0,,,1.0
48,1.0,3.0,12.0,4.0,109.0,32.0,9.0,0.0,1.0,,,1.0,,,,1.0
49,1.0,1.0,2.0,6.0,45.0,10.0,5.0,1.0,0.0,,,1.0,,,,1.0
50,1.0,1.0,6.0,8.0,114.0,30.0,16.0,1.0,19.0,1.0,,,3.0,,,1.0
51,1.0,3.0,6.0,10.0,32.0,11.0,4.0,1.0,2.0,,,1.0,,,,1.0
52,1.0,4.0,8.0,26.0,84.0,29.0,10.0,0.0,2.0,,,1.0,,,,1.0
53,2.0,6.0,12.0,2.0,152.0,42.0,22.0,3.0,10.0,2.0,,1.0,1.0,2.0,,1.0
54,3.0,5.0,11.0,10.0,44.0,9.0,4.0,3.0,0.0,,,1.0,,,,1.0
55,1.0,1.0,4.0,17.0,53.0,10.0,4.0,0.0,3.0,,,,1.0,,,1.0
56,3.0,7.0,10.0,12.0,69.0,20.0,4.0,1.0,0.0,,1.0,1.0,,,,1.0
57,2.0,4.0,12.0,5.0,60.0,14.0,7.0,0.0,2.0,1.0,,1.0,2.0,,,1.0
58,0.0,0.0,2.0,16.0,43.0,16.0,7.0,1.0,7.0,,2.0,2.0,1.0,,,1.0
59,2.0,4.0,6.0,2.0,39.0,9.0,5.0,0.0,1.0,,,,1.0,,,1.0
60,1.0,4.0,7.0,14.0,144.0,27.0,6.0,1.0,1.0,,,1.0,,,,1.0
61,1.0,2.0,5.0,12.0,84.0,31.0,8.0,1.0,1.0,,,1.0,1.0,1.0,,1.0
62,0.0,0.0,2.0,4.0,54.0,25.0,14.0,2.0,2.0,,1.0,,1.0,,,1.0
63,0.0,0.0,2.0,4.0,65.0,22.0,7.0,0.0,1.0,1.0,,1.0,,,,1.0
64,2.0,8.0,13.0,10.0,54.0,27.0,11.0,1.0,1.0,,,1.0,,,,1.0
65,1.0,3.0,7.0,4.0,41.0,7.0,5.0,0.0,1.0,,,1.0,,,,1.0
66,1.0,3.0,3.0,7.0,135.0,43.0,25.0,2.0,2.0,,,1.0,,,,1.0
67,0.0,0.0,1.0,8.0,76.0,14.0,5.0,1.0,7.0,1.0,1.0,2.0,,,,1.0
68,1.0,2.0,3.0,11.0,45.0,8.0,8.0,1.0,1.0,,,1.0,,,,1.0
69,1.0,3.0,4.0,14.0,55.0,11.0,5.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,,1.0
70,0.0,0.0,0.0,30.0,144.0,34.0,10.0,1.0,1.0,,,1.0,1.0,,,1.0
71,4.0,5.0,11.0,1.0,15.0,3.0,2.0,1.0,2.0,,,1.0,,,,1.0
