,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,3.0,4.0,8.0,3.0,9.0,2.0,2.0,1.0,0.0,,,1.0,,,,1.0
1,0.0,0.0,5.0,3.0,42.0,3.0,5.0,0.0,4.0,,1.0,,1.0,,,1.0
2,4.0,6.0,8.0,4.0,5.0,0.0,1.0,1.0,0.0,,,1.0,,,,1.0
3,0.0,3.0,4.0,6.0,24.0,6.0,3.0,1.0,0.0,,,1.0,,,,1.0
4,3.0,5.0,11.0,13.0,57.0,19.0,5.0,0.0,2.0,,1.0,,1.0,,,1.0
5,3.0,7.0,8.0,1.0,3.0,1.0,3.0,0.0,2.0,,,1.0,,,,1.0
6,3.0,5.0,10.0,2.0,14.0,9.0,4.0,1.0,0.0,,,1.0,,,,1.0
7,3.0,4.0,8.0,8.0,69.0,12.0,4.0,1.0,1.0,,,1.0,,,,1.0
8,1.0,2.0,2.0,4.0,47.0,5.0,4.0,0.0,4.0,,,,2.0,,,1.0
9,2.0,2.0,3.0,9.0,19.0,3.0,2.0,1.0,0.0,,,1.0,,,,1.0
10,2.0,4.0,7.0,4.0,12.0,1.0,1.0,1.0,0.0,,,1.0,,,,1.0
11,3.0,5.0,5.0,9.0,30.0,6.0,2.0,0.0,2.0,,,1.0,,,,1.0
12,4.0,4.0,6.0,1.0,4.0,2.0,1.0,1.0,0.0,,,1.0,,,,1.0
13,0.0,1.0,5.0,8.0,52.0,17.0,6.0,1.0,0.0,,,1.0,,,,1.0
14,1.0,2.0,4.0,8.0,24.0,10.0,6.0,1.0,0.0,1.0,,1.0,1.0,,,1.0
15,1.0,4.0,4.0,5.0,28.0,13.0,3.0,1.0,0.0,1.0,,1.0,,1.0,,1.0
16,1.0,1.0,1.0,8.0,80.0,17.0,5.0,1.0,0.0,1.0,,1.0,,,,1.0
17,3.0,3.0,6.0,13.0,41.0,3.0,2.0,0.0,3.0,,,2.0,1.0,,,1.0
18,1.0,4.0,5.0,3.0,15.0,7.0,1.0,1.0,0.0,,,1.0,,,,1.0
19,3.0,5.0,11.0,4.0,25.0,10.0,5.0,1.0,2.0,,,1.0,,,,1.0
20,2.0,2.0,5.0,4.0,70.0,33.0,7.0,0.0,7.0,1.0,,,2.0,,,1.0
21,0.0,1.0,0.0,6.0,14.0,3.0,2.0,1.0,0.0,,,1.0,,,,1.0
22,3.0,5.0,7.0,0.0,9.0,1.0,1.0,0.0,1.0,,,1.0,,,,1.0
23,2.0,2.0,6.0,11.0,14.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0
24,2.0,11.0,7.0,0.0,12.0,2.0,6.0,0.0,1.0,,,1.0,,,,1.0
25,4.0,6.0,6.0,1.0,9.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
26,0.0,0.0,3.0,7.0,15.0,2.0,1.0,1.0,1.0,,,1.0,,,,1.0
27,1.0,1.0,4.0,5.0,23.0,5.0,4.0,1.0,1.0,,,1.0,,,,1.0
28,0.0,0.0,4.0,2.0,20.0,11.0,4.0,1.0,4.0,1.0,,1.0,,,,1.0
29,2.0,5.0,10.0,33.0,44.0,15.0,5.0,1.0,0.0,,,1.0,,,,1.0
30,1.0,1.0,1.0,2.0,14.0,4.0,3.0,1.0,0.0,,,1.0,,,,1.0
31,1.0,3.0,5.0,17.0,29.0,9.0,6.0,1.0,1.0,,2.0,,1.0,,,1.0
32,3.0,4.0,8.0,13.0,49.0,9.0,4.0,1.0,0.0,,,1.0,,,,1.0
33,2.0,2.0,4.0,9.0,21.0,3.0,0.0,1.0,2.0,,1.0,1.0,,,,1.0
34,2.0,3.0,4.0,6.0,13.0,4.0,1.0,1.0,2.0,,,1.0,,,,1.0
35,2.0,5.0,6.0,9.0,22.0,3.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0
36,2.0,3.0,5.0,7.0,12.0,5.0,3.0,1.0,0.0,,,1.0,,,,1.0
37,3.0,4.0,6.0,9.0,38.0,13.0,3.0,1.0,1.0,1.0,,1.0,,,,1.0
38,1.0,1.0,3.0,3.0,39.0,10.0,4.0,0.0,3.0,,,1.0,,,,1.0
39,2.0,4.0,3.0,13.0,32.0,9.0,2.0,1.0,1.0,,,1.0,,,,1.0
40,2.0,4.0,5.0,8.0,19.0,8.0,3.0,0.0,1.0,,,1.0,,,,1.0
41,1.0,2.0,4.0,10.0,18.0,4.0,2.0,1.0,1.0,,,1.0,,,,1.0
42,0.0,2.0,4.0,1.0,38.0,14.0,3.0,4.0,1.0,,,1.0,,,,1.0
43,3.0,6.0,14.0,5.0,49.0,10.0,4.0,1.0,2.0,,,1.0,,,,1.0
44,0.0,3.0,3.0,2.0,57.0,13.0,4.0,2.0,2.0,,,1.0,,,,1.0
45,3.0,6.0,12.0,10.0,56.0,13.0,5.0,1.0,0.0,,,1.0,,,,1.0
46,2.0,2.0,8.0,5.0,25.0,6.0,3.0,0.0,1.0,,,,1.0,,,1.0
47,1.0,2.0,5.0,9.0,16.0,5.0,4.0,1.0,0.0,,1.0,1.0,,,,1.0
48,3.0,4.0,8.0,2.0,35.0,1.0,4.0,1.0,2.0,,,1.0,,,,1.0
49,0.0,0.0,5.0,4.0,24.0,11.0,3.0,1.0,0.0,,,1.0,,,,1.0
50,0.0,0.0,0.0,8.0,41.0,14.0,8.0,2.0,3.0,1.0,,1.0,1.0,,,1.0
51,1.0,2.0,3.0,2.0,25.0,8.0,8.0,0.0,1.0,,1.0,,1.0,,,1.0
52,2.0,3.0,6.0,6.0,46.0,9.0,4.0,0.0,2.0,,1.0,,1.0,,,1.0
53,0.0,0.0,2.0,7.0,22.0,4.0,3.0,0.0,1.0,,,1.0,,,,1.0
54,3.0,6.0,7.0,8.0,18.0,3.0,1.0,1.0,0.0,,,1.0,,,,1.0
55,2.0,6.0,13.0,11.0,33.0,11.0,4.0,1.0,1.0,,,1.0,,,,1.0
56,4.0,7.0,11.0,8.0,27.0,13.0,5.0,1.0,0.0,,,1.0,,,,1.0
57,3.0,7.0,7.0,0.0,21.0,4.0,1.0,0.0,2.0,,,1.0,,,,1.0
58,2.0,4.0,5.0,13.0,10.0,2.0,0.0,1.0,0.0,,,1.0,,,,1.0
59,3.0,4.0,7.0,17.0,18.0,5.0,0.0,1.0,1.0,,,1.0,,,,1.0
60,3.0,6.0,6.0,3.0,30.0,3.0,4.0,0.0,3.0,,,1.0,1.0,,,1.0
61,0.0,0.0,0.0,7.0,42.0,6.0,4.0,2.0,3.0,,,1.0,1.0,,,1.0
62,0.0,1.0,0.0,16.0,27.0,8.0,6.0,1.0,0.0,,,1.0,,,,1.0
63,1.0,1.0,1.0,6.0,19.0,5.0,3.0,1.0,0.0,,,1.0,,,,1.0
64,2.0,2.0,4.0,6.0,35.0,9.0,3.0,0.0,3.0,1.0,1.0,,1.0,,,1.0
65,3.0,5.0,7.0,1.0,7.0,6.0,2.0,0.0,1.0,1.0,,1.0,,,,1.0
66,2.0,2.0,3.0,12.0,20.0,5.0,1.0,0.0,2.0,,,,2.0,,,1.0
67,2.0,4.0,4.0,2.0,12.0,2.0,2.0,1.0,0.0,,,1.0,,,,1.0
68,3.0,4.0,7.0,7.0,6.0,3.0,0.0,1.0,0.0,,,1.0,,,,1.0
69,1.0,2.0,1.0,8.0,28.0,6.0,2.0,1.0,2.0,,,1.0,,,,1.0
70,3.0,6.0,7.0,1.0,6.0,4.0,4.0,0.0,3.0,,,1.0,,,,1.0
71,1.0,1.0,2.0,7.0,51.0,8.0,3.0,1.0,0.0,,,1.0,,,,1.0
72,2.0,3.0,6.0,3.0,17.0,7.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0
73,3.0,4.0,4.0,1.0,11.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0
74,2.0,2.0,3.0,3.0,19.0,3.0,2.0,1.0,1.0,,,1.0,,,,1.0
75,4.0,5.0,7.0,3.0,10.0,4.0,0.0,0.0,2.0,,,1.0,,,,1.0
76,2.0,3.0,5.0,6.0,21.0,8.0,4.0,1.0,1.0,,,1.0,1.0,,,1.0
77,3.0,9.0,16.0,15.0,30.0,10.0,5.0,1.0,0.0,,,1.0,,,,1.0
78,3.0,5.0,11.0,24.0,29.0,4.0,4.0,3.0,1.0,,,2.0,,,,1.0
79,1.0,4.0,6.0,7.0,23.0,10.0,4.0,1.0,1.0,,,1.0,,,,1.0
80,2.0,6.0,12.0,11.0,24.0,8.0,5.0,0.0,1.0,,,,1.0,,,1.0
81,2.0,2.0,3.0,9.0,10.0,2.0,1.0,0.0,1.0,,,1.0,,,,1.0
82,3.0,5.0,13.0,7.0,27.0,12.0,1.0,1.0,0.0,,,2.0,,,,1.0
83,2.0,3.0,8.0,8.0,15.0,4.0,2.0,0.0,1.0,,,1.0,,,,1.0
84,2.0,5.0,9.0,0.0,33.0,9.0,4.0,0.0,1.0,1.0,1.0,1.0,,,,1.0
85,3.0,6.0,7.0,0.0,22.0,4.0,2.0,0.0,2.0,,,1.0,,,,1.0
86,2.0,4.0,8.0,7.0,13.0,4.0,2.0,1.0,2.0,,,1.0,,,,1.0
87,2.0,3.0,3.0,7.0,26.0,3.0,1.0,1.0,0.0,,,1.0,,,,1.0
88,1.0,3.0,5.0,8.0,53.0,21.0,7.0,1.0,1.0,,,1.0,,,,1.0
89,3.0,6.0,9.0,2.0,26.0,10.0,2.0,1.0,0.0,1.0,,1.0,,,,1.0
90,3.0,4.0,4.0,4.0,14.0,4.0,2.0,1.0,4.0,,1.0,1.0,2.0,,,1.0
91,1.0,1.0,2.0,6.0,58.0,15.0,9.0,2.0,5.0,3.0,1.0,1.0,1.0,,,1.0
92,1.0,2.0,4.0,11.0,36.0,4.0,7.0,0.0,1.0,,,1.0,,,,1.0
93,3.0,7.0,10.0,13.0,56.0,14.0,5.0,2.0,2.0,,,,1.0,,,1.0
94,1.0,2.0,5.0,36.0,125.0,24.0,11.0,1.0,0.0,1.0,,1.0,,2.0,1.0,1.0
95,4.0,13.0,21.0,1.0,83.0,15.0,4.0,0.0,1.0,,,1.0,,,,1.0
96,2.0,3.0,7.0,16.0,26.0,4.0,3.0,0.0,2.0,,,,1.0,,,1.0
97,2.0,4.0,8.0,5.0,14.0,4.0,3.0,1.0,0.0,,1.0,1.0,,,1.0,1.0
98,4.0,7.0,9.0,1.0,24.0,4.0,1.0,1.0,3.0,,,1.0,1.0,,,1.0
99,2.0,4.0,3.0,10.0,18.0,6.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0
100,3.0,5.0,8.0,9.0,17.0,3.0,0.0,1.0,0.0,,,1.0,,,,1.0
