,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,1.0,1.0,4.0,2.0,18.0,3.0,2.0,1.0,0.0,,,1.0,,,,1.0
1,2.0,4.0,6.0,4.0,14.0,1.0,3.0,0.0,1.0,,,,1.0,,,1.0
2,2.0,6.0,11.0,5.0,22.0,6.0,0.0,1.0,0.0,,,1.0,,,,1.0
3,0.0,1.0,4.0,16.0,19.0,5.0,1.0,1.0,0.0,,,1.0,,,,1.0
4,2.0,3.0,8.0,17.0,43.0,13.0,4.0,0.0,3.0,,,,2.0,,,1.0
5,3.0,5.0,8.0,10.0,14.0,5.0,4.0,2.0,0.0,,,1.0,,,,1.0
6,4.0,8.0,7.0,2.0,12.0,5.0,2.0,1.0,0.0,,,1.0,,,,1.0
7,3.0,4.0,8.0,8.0,69.0,12.0,4.0,1.0,1.0,,,1.0,,,,1.0
8,1.0,1.0,4.0,1.0,56.0,19.0,6.0,0.0,1.0,2.0,1.0,,1.0,,,1.0
9,3.0,6.0,12.0,2.0,20.0,6.0,5.0,0.0,1.0,,,,1.0,,,1.0
10,2.0,5.0,8.0,4.0,18.0,6.0,3.0,1.0,1.0,,,1.0,1.0,,,1.0
11,3.0,7.0,9.0,5.0,28.0,11.0,3.0,0.0,3.0,,,1.0,2.0,,,1.0
12,2.0,5.0,8.0,8.0,32.0,7.0,3.0,0.0,2.0,,,,1.0,,,1.0
13,0.0,2.0,2.0,6.0,46.0,13.0,6.0,0.0,2.0,,1.0,,1.0,,,1.0
14,2.0,3.0,7.0,21.0,18.0,10.0,4.0,2.0,1.0,,,1.0,,,,1.0
15,2.0,2.0,4.0,1.0,29.0,8.0,1.0,0.0,1.0,1.0,,1.0,,,,1.0
16,1.0,3.0,5.0,5.0,33.0,11.0,8.0,1.0,1.0,,,1.0,1.0,,,1.0
17,2.0,4.0,7.0,9.0,21.0,7.0,3.0,1.0,0.0,,,1.0,,,,1.0
18,0.0,2.0,2.0,5.0,17.0,0.0,0.0,1.0,2.0,,,2.0,,,,1.0
19,3.0,7.0,11.0,14.0,27.0,7.0,4.0,2.0,0.0,,,1.0,,,,1.0
20,3.0,7.0,10.0,0.0,11.0,4.0,5.0,0.0,1.0,,1.0,1.0,,,,1.0
21,3.0,5.0,9.0,1.0,12.0,5.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,1.0
22,1.0,2.0,4.0,8.0,14.0,2.0,1.0,0.0,4.0,,,,2.0,,,1.0
23,4.0,12.0,11.0,17.0,17.0,6.0,2.0,1.0,1.0,,,1.0,,,,1.0
24,1.0,1.0,2.0,4.0,18.0,6.0,5.0,1.0,0.0,,,1.0,,,,1.0
25,2.0,4.0,4.0,12.0,21.0,0.0,0.0,1.0,1.0,,,1.0,,,,1.0
26,1.0,3.0,2.0,0.0,12.0,7.0,2.0,0.0,1.0,,,,1.0,,,1.0
27,3.0,4.0,5.0,5.0,26.0,3.0,2.0,0.0,1.0,,,,1.0,,,1.0
28,2.0,4.0,5.0,0.0,19.0,5.0,2.0,0.0,1.0,,,1.0,,,,1.0
29,2.0,3.0,3.0,13.0,15.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0
30,1.0,2.0,4.0,1.0,9.0,2.0,5.0,1.0,1.0,,,1.0,1.0,,,1.0
31,3.0,3.0,4.0,20.0,49.0,10.0,4.0,2.0,2.0,,,1.0,,,,1.0
32,3.0,4.0,7.0,15.0,16.0,3.0,2.0,0.0,1.0,,1.0,1.0,,,,1.0
33,2.0,4.0,7.0,15.0,33.0,11.0,4.0,1.0,2.0,,,1.0,,,,1.0
34,2.0,3.0,4.0,9.0,11.0,3.0,1.0,1.0,1.0,,,1.0,,,,1.0
35,4.0,8.0,12.0,8.0,18.0,2.0,2.0,1.0,3.0,,,1.0,,,,1.0
36,3.0,3.0,6.0,6.0,24.0,7.0,0.0,1.0,0.0,1.0,,1.0,,,,1.0
37,0.0,0.0,2.0,9.0,41.0,8.0,6.0,3.0,2.0,,,1.0,1.0,,,1.0
38,2.0,5.0,5.0,9.0,15.0,7.0,3.0,1.0,0.0,,,1.0,,,,1.0
39,3.0,5.0,10.0,2.0,11.0,11.0,4.0,0.0,0.0,1.0,,1.0,,,,1.0
40,3.0,5.0,9.0,1.0,51.0,6.0,3.0,1.0,2.0,,,1.0,1.0,,,1.0
41,2.0,4.0,4.0,2.0,4.0,0.0,0.0,1.0,0.0,,,1.0,,,,1.0
42,3.0,7.0,13.0,17.0,19.0,4.0,4.0,1.0,2.0,,,1.0,,,,1.0
43,3.0,5.0,9.0,10.0,30.0,4.0,1.0,1.0,1.0,,,1.0,,,,1.0
44,1.0,2.0,6.0,0.0,35.0,9.0,4.0,0.0,1.0,,,,1.0,,,1.0
45,3.0,7.0,16.0,17.0,60.0,15.0,11.0,2.0,0.0,,,1.0,,,,1.0
46,3.0,6.0,5.0,4.0,18.0,4.0,2.0,0.0,2.0,,,,2.0,,,1.0
47,1.0,2.0,1.0,8.0,21.0,3.0,2.0,3.0,1.0,,,1.0,,,,1.0
48,2.0,3.0,4.0,5.0,23.0,5.0,2.0,2.0,0.0,,,1.0,,,,1.0
