,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
161,0.0,0.0,2.0,16.0,96.0,23.0,14.0,6.0,2.0,2.0,1.0,2.0,,,,1.0
162,2.0,3.0,9.0,5.0,72.0,10.0,2.0,2.0,2.0,,,2.0,,,,1.0
163,3.0,4.0,8.0,13.0,149.0,33.0,6.0,0.0,5.0,,,,1.0,,,1.0
164,2.0,4.0,5.0,9.0,50.0,17.0,4.0,2.0,4.0,1.0,,1.0,1.0,,,1.0
165,2.0,3.0,6.0,0.0,20.0,3.0,2.0,1.0,0.0,,,1.0,,,,1.0
166,2.0,9.0,13.0,0.0,64.0,6.0,5.0,0.0,4.0,,,,2.0,,,1.0
167,1.0,1.0,4.0,8.0,55.0,16.0,4.0,0.0,3.0,1.0,,1.0,2.0,2.0,,1.0
168,1.0,1.0,4.0,15.0,23.0,11.0,5.0,2.0,0.0,,,1.0,,,,1.0
169,3.0,9.0,9.0,3.0,37.0,10.0,4.0,0.0,1.0,,,1.0,,,,1.0
170,2.0,7.0,16.0,13.0,50.0,25.0,14.0,4.0,1.0,1.0,1.0,2.0,,,,1.0
171,2.0,5.0,4.0,1.0,20.0,5.0,5.0,0.0,1.0,,1.0,1.0,,,,1.0
172,3.0,4.0,4.0,5.0,25.0,1.0,0.0,1.0,0.0,,,1.0,,,,1.0
173,2.0,5.0,6.0,7.0,16.0,5.0,3.0,1.0,0.0,,,1.0,,,,1.0
174,3.0,5.0,9.0,0.0,52.0,9.0,2.0,0.0,1.0,,,,1.0,,,1.0
175,2.0,2.0,6.0,10.0,32.0,4.0,2.0,0.0,5.0,,,,3.0,,,1.0
176,0.0,1.0,1.0,8.0,70.0,34.0,9.0,6.0,4.0,,,1.0,,,,1.0
177,2.0,2.0,3.0,7.0,14.0,3.0,4.0,4.0,1.0,,,1.0,1.0,,,1.0
178,2.0,3.0,7.0,2.0,30.0,5.0,8.0,0.0,2.0,1.0,,,1.0,,,1.0
179,0.0,1.0,1.0,10.0,31.0,7.0,5.0,1.0,3.0,,,1.0,1.0,,,1.0
180,1.0,2.0,4.0,1.0,16.0,7.0,4.0,0.0,1.0,,,,1.0,,,1.0
181,0.0,2.0,3.0,5.0,11.0,5.0,3.0,1.0,0.0,,,1.0,,,,1.0
182,3.0,5.0,8.0,2.0,16.0,5.0,3.0,1.0,2.0,,,1.0,,,,1.0
183,3.0,6.0,14.0,6.0,90.0,31.0,5.0,0.0,3.0,1.0,,,1.0,1.0,,1.0
184,1.0,3.0,4.0,7.0,23.0,10.0,7.0,1.0,3.0,,,1.0,,,,1.0
185,3.0,6.0,11.0,14.0,67.0,14.0,6.0,1.0,1.0,,,1.0,,,,1.0
186,2.0,4.0,11.0,6.0,45.0,3.0,5.0,0.0,2.0,,,,3.0,1.0,,1.0
187,2.0,5.0,9.0,10.0,56.0,21.0,11.0,1.0,3.0,,,1.0,,,,1.0
188,1.0,1.0,4.0,4.0,24.0,6.0,7.0,1.0,1.0,,1.0,1.0,,,,1.0
189,3.0,5.0,7.0,9.0,23.0,5.0,2.0,1.0,1.0,,,1.0,,,,1.0
190,1.0,1.0,7.0,21.0,89.0,31.0,15.0,3.0,1.0,1.0,,1.0,,,,1.0
191,3.0,4.0,6.0,4.0,30.0,9.0,7.0,1.0,0.0,1.0,,1.0,,,,1.0
192,3.0,3.0,6.0,7.0,37.0,11.0,5.0,2.0,2.0,,,1.0,,,,1.0
193,1.0,4.0,9.0,4.0,182.0,59.0,41.0,2.0,22.0,14.0,1.0,,2.0,,,1.0
194,0.0,0.0,2.0,3.0,36.0,10.0,6.0,0.0,1.0,,,,1.0,,,1.0
195,2.0,4.0,5.0,5.0,16.0,3.0,3.0,0.0,2.0,,,1.0,,,,1.0
196,1.0,3.0,6.0,5.0,34.0,5.0,3.0,1.0,1.0,,,1.0,,,,1.0
197,4.0,5.0,11.0,7.0,20.0,10.0,2.0,2.0,1.0,,,1.0,1.0,,,1.0
198,0.0,1.0,3.0,4.0,30.0,6.0,4.0,1.0,5.0,,,1.0,,,,1.0
199,0.0,0.0,2.0,4.0,19.0,3.0,3.0,2.0,2.0,,,1.0,,,,1.0
200,1.0,2.0,7.0,15.0,27.0,12.0,5.0,1.0,1.0,,,1.0,,,,1.0
201,3.0,7.0,12.0,10.0,78.0,17.0,2.0,1.0,0.0,1.0,,1.0,,1.0,,1.0
202,2.0,3.0,4.0,6.0,37.0,17.0,8.0,4.0,3.0,,,1.0,,,,1.0
203,3.0,3.0,6.0,2.0,7.0,5.0,2.0,1.0,0.0,,,1.0,,,,1.0
204,2.0,4.0,8.0,9.0,28.0,6.0,2.0,0.0,1.0,,,,1.0,,,1.0
205,1.0,3.0,6.0,5.0,50.0,10.0,2.0,1.0,3.0,1.0,,1.0,,,,1.0
206,2.0,2.0,4.0,3.0,29.0,6.0,3.0,0.0,1.0,,,,1.0,,,1.0
207,2.0,2.0,3.0,10.0,32.0,7.0,3.0,0.0,1.0,,,1.0,,,,1.0
208,4.0,6.0,12.0,3.0,81.0,18.0,2.0,2.0,1.0,,,1.0,,,,1.0
209,3.0,6.0,10.0,3.0,27.0,12.0,3.0,1.0,1.0,,,1.0,,,,1.0
210,2.0,3.0,9.0,4.0,24.0,15.0,2.0,1.0,0.0,1.0,,1.0,,,,1.0
211,0.0,1.0,1.0,6.0,35.0,10.0,4.0,1.0,1.0,,,1.0,,,,1.0
212,1.0,1.0,4.0,1.0,25.0,8.0,4.0,2.0,0.0,2.0,,2.0,,,,1.0
213,2.0,4.0,7.0,4.0,16.0,3.0,3.0,1.0,0.0,,,1.0,,,,1.0
214,2.0,4.0,7.0,5.0,79.0,13.0,4.0,0.0,5.0,,,1.0,1.0,,,1.0
215,4.0,8.0,8.0,3.0,11.0,2.0,1.0,0.0,2.0,,,,1.0,,,1.0
216,2.0,5.0,8.0,2.0,16.0,4.0,4.0,0.0,3.0,,,,2.0,,,1.0
217,3.0,5.0,8.0,3.0,52.0,7.0,7.0,0.0,10.0,1.0,,1.0,,,,1.0
218,1.0,4.0,7.0,9.0,63.0,23.0,5.0,0.0,1.0,1.0,,,,1.0,,1.0
219,0.0,1.0,3.0,8.0,51.0,10.0,8.0,0.0,2.0,,,1.0,,,,1.0
220,2.0,7.0,6.0,7.0,61.0,9.0,6.0,2.0,3.0,,,1.0,,,,1.0
221,2.0,4.0,4.0,10.0,34.0,5.0,2.0,1.0,0.0,,,1.0,,,,1.0
222,1.0,1.0,2.0,6.0,29.0,11.0,5.0,1.0,0.0,,,1.0,,,,1.0
223,1.0,1.0,4.0,6.0,46.0,11.0,11.0,2.0,0.0,,,1.0,,,,1.0
224,2.0,5.0,6.0,6.0,19.0,5.0,3.0,1.0,1.0,,,2.0,,,,1.0
225,1.0,1.0,2.0,15.0,40.0,5.0,3.0,1.0,2.0,,,1.0,,,,1.0
226,1.0,3.0,7.0,11.0,28.0,12.0,4.0,1.0,0.0,2.0,1.0,1.0,,,,1.0
227,3.0,6.0,5.0,3.0,33.0,14.0,7.0,0.0,7.0,1.0,,,2.0,,,1.0
228,2.0,3.0,7.0,8.0,23.0,6.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0
229,3.0,5.0,8.0,10.0,23.0,4.0,1.0,1.0,0.0,,,1.0,,,,1.0
230,1.0,5.0,6.0,10.0,22.0,4.0,3.0,0.0,2.0,,1.0,,1.0,,,1.0
231,3.0,6.0,13.0,10.0,66.0,19.0,6.0,1.0,0.0,,,1.0,,,,1.0
232,3.0,4.0,6.0,6.0,61.0,29.0,5.0,0.0,3.0,,,,1.0,,,1.0
233,2.0,2.0,5.0,1.0,30.0,7.0,2.0,0.0,1.0,,,1.0,,,,1.0
234,0.0,0.0,2.0,5.0,75.0,22.0,12.0,1.0,4.0,2.0,,1.0,,,,1.0
235,2.0,3.0,3.0,7.0,30.0,1.0,1.0,0.0,5.0,,,,2.0,,,1.0
236,2.0,2.0,3.0,4.0,12.0,4.0,3.0,1.0,0.0,,,1.0,,,,1.0
237,3.0,5.0,6.0,13.0,55.0,11.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0
238,1.0,1.0,4.0,6.0,25.0,3.0,2.0,0.0,4.0,,1.0,,3.0,,,1.0
239,1.0,4.0,5.0,11.0,34.0,10.0,7.0,0.0,3.0,,1.0,1.0,,,,1.0
240,1.0,4.0,8.0,15.0,67.0,16.0,11.0,1.0,2.0,,1.0,1.0,,,,1.0
241,1.0,1.0,5.0,13.0,69.0,22.0,14.0,1.0,1.0,,,1.0,,,,1.0
242,2.0,4.0,9.0,10.0,24.0,9.0,4.0,2.0,0.0,,,1.0,,,,1.0
243,4.0,7.0,11.0,10.0,47.0,3.0,1.0,1.0,0.0,,,1.0,,,,1.0
244,0.0,2.0,1.0,6.0,36.0,12.0,5.0,0.0,2.0,,,1.0,,,,1.0
245,0.0,0.0,4.0,2.0,36.0,4.0,3.0,0.0,7.0,,,,3.0,,,1.0
246,2.0,8.0,15.0,15.0,91.0,14.0,8.0,1.0,4.0,,,,1.0,,,1.0
247,1.0,2.0,2.0,2.0,30.0,13.0,2.0,0.0,4.0,,,1.0,1.0,,,1.0
248,3.0,6.0,8.0,4.0,25.0,6.0,2.0,2.0,0.0,,,1.0,,,,1.0
249,2.0,5.0,7.0,2.0,26.0,7.0,7.0,0.0,2.0,,1.0,,1.0,,,1.0
250,1.0,2.0,2.0,6.0,28.0,5.0,4.0,1.0,4.0,2.0,,2.0,1.0,,,1.0
251,3.0,6.0,11.0,23.0,46.0,11.0,9.0,2.0,3.0,,,,1.0,,,1.0
252,1.0,2.0,4.0,7.0,68.0,25.0,8.0,1.0,1.0,,,1.0,,,,1.0
253,3.0,4.0,7.0,8.0,11.0,3.0,1.0,0.0,1.0,,,1.0,,,,1.0
254,2.0,3.0,6.0,3.0,14.0,5.0,2.0,1.0,0.0,1.0,,1.0,,1.0,,1.0
255,0.0,1.0,1.0,11.0,38.0,13.0,7.0,0.0,1.0,,1.0,2.0,,,,1.0
256,2.0,3.0,7.0,7.0,16.0,7.0,2.0,0.0,1.0,,1.0,,1.0,,,1.0
257,3.0,5.0,6.0,6.0,24.0,9.0,4.0,1.0,0.0,1.0,,1.0,1.0,,,1.0
258,2.0,6.0,8.0,10.0,97.0,19.0,4.0,1.0,5.0,,,1.0,,,,1.0
259,2.0,4.0,5.0,3.0,62.0,16.0,4.0,0.0,1.0,,,2.0,,,,1.0
260,0.0,0.0,1.0,8.0,23.0,7.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0
261,4.0,6.0,9.0,6.0,24.0,6.0,2.0,0.0,2.0,,,1.0,,,,1.0
262,1.0,2.0,4.0,16.0,52.0,7.0,2.0,1.0,3.0,,,1.0,,,,1.0
263,1.0,2.0,5.0,4.0,26.0,4.0,4.0,1.0,4.0,1.0,1.0,1.0,,,,1.0
264,1.0,1.0,1.0,1.0,16.0,7.0,4.0,1.0,2.0,,,1.0,,,,1.0
