,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0,2.0,4.0,8.0,67.0,11.0,3.0,1.0,2.0,,,1.0,,,,1.0
1,0.0,2.0,4.0,1.0,92.0,19.0,6.0,0.0,3.0,,,,2.0,,,1.0
2,2.0,2.0,6.0,20.0,43.0,14.0,8.0,1.0,2.0,3.0,,1.0,,1.0,,1.0
3,1.0,3.0,6.0,9.0,48.0,17.0,8.0,1.0,1.0,,1.0,1.0,1.0,,,1.0
4,1.0,4.0,8.0,19.0,128.0,30.0,13.0,1.0,3.0,,,1.0,,,,1.0
5,2.0,3.0,5.0,28.0,78.0,8.0,4.0,1.0,0.0,,,1.0,,,,1.0
6,2.0,5.0,8.0,1.0,34.0,5.0,1.0,1.0,0.0,,,1.0,,,,1.0
7,3.0,5.0,10.0,8.0,141.0,25.0,7.0,2.0,9.0,2.0,,1.0,,,,1.0
8,0.0,0.0,3.0,31.0,257.0,83.0,25.0,2.0,22.0,4.0,1.0,,1.0,,,1.0
9,3.0,8.0,16.0,2.0,118.0,38.0,14.0,0.0,3.0,2.0,,,2.0,,,1.0
10,1.0,1.0,2.0,23.0,143.0,44.0,21.0,3.0,4.0,,1.0,2.0,,,1.0,1.0
11,0.0,0.0,2.0,21.0,128.0,52.0,28.0,2.0,4.0,,,1.0,2.0,,,1.0
12,2.0,7.0,16.0,15.0,121.0,39.0,14.0,0.0,1.0,,1.0,,,1.0,,1.0
13,0.0,1.0,0.0,8.0,67.0,19.0,6.0,0.0,2.0,,1.0,1.0,,,,1.0
14,1.0,5.0,11.0,39.0,182.0,46.0,13.0,3.0,4.0,,,1.0,,,,1.0
15,1.0,3.0,12.0,1.0,127.0,44.0,12.0,3.0,3.0,1.0,,,3.0,,,1.0
16,1.0,6.0,10.0,10.0,136.0,34.0,9.0,1.0,8.0,,3.0,,1.0,,,1.0
17,0.0,0.0,2.0,35.0,194.0,59.0,22.0,5.0,6.0,4.0,,1.0,1.0,2.0,1.0,1.0
18,2.0,5.0,15.0,1.0,71.0,18.0,9.0,0.0,3.0,1.0,,,2.0,,,1.0
19,0.0,1.0,4.0,13.0,61.0,13.0,3.0,1.0,3.0,,,1.0,1.0,,,1.0
20,1.0,2.0,3.0,5.0,91.0,28.0,7.0,3.0,0.0,2.0,,1.0,,,,1.0
21,2.0,6.0,13.0,16.0,95.0,34.0,12.0,2.0,1.0,,,2.0,,,,1.0
22,1.0,2.0,3.0,26.0,121.0,15.0,8.0,2.0,4.0,2.0,,1.0,,,,1.0
23,1.0,2.0,6.0,12.0,68.0,17.0,9.0,1.0,4.0,,,2.0,,,,1.0
24,2.0,9.0,20.0,8.0,85.0,24.0,5.0,0.0,1.0,1.0,,1.0,,,,1.0
25,4.0,7.0,14.0,3.0,36.0,7.0,5.0,1.0,1.0,,1.0,1.0,,,,1.0
26,1.0,3.0,7.0,8.0,76.0,22.0,11.0,2.0,7.0,2.0,1.0,1.0,,,,1.0
27,2.0,5.0,7.0,4.0,32.0,9.0,5.0,0.0,2.0,,,,2.0,,,1.0
28,0.0,0.0,2.0,22.0,149.0,29.0,7.0,0.0,2.0,1.0,,1.0,,,,1.0
29,1.0,2.0,6.0,35.0,103.0,19.0,9.0,2.0,0.0,,,1.0,,,,1.0
30,1.0,5.0,8.0,5.0,99.0,26.0,18.0,2.0,3.0,1.0,,2.0,,1.0,,1.0
31,1.0,5.0,13.0,9.0,98.0,29.0,12.0,1.0,6.0,1.0,,1.0,1.0,,,1.0
32,0.0,2.0,4.0,24.0,48.0,9.0,4.0,1.0,2.0,,,1.0,2.0,,,1.0
33,1.0,1.0,5.0,14.0,41.0,16.0,6.0,1.0,7.0,1.0,,1.0,1.0,,,1.0
34,0.0,1.0,0.0,7.0,118.0,28.0,14.0,1.0,4.0,,,,1.0,,,1.0
35,2.0,4.0,6.0,5.0,61.0,20.0,7.0,2.0,2.0,1.0,,,2.0,,,1.0
36,2.0,2.0,5.0,12.0,124.0,13.0,1.0,3.0,6.0,2.0,,1.0,,,,1.0
37,1.0,1.0,5.0,32.0,236.0,100.0,27.0,4.0,15.0,8.0,1.0,1.0,,,1.0,1.0
38,1.0,3.0,7.0,12.0,72.0,13.0,7.0,2.0,0.0,,,1.0,,,,1.0
39,0.0,0.0,0.0,9.0,74.0,34.0,6.0,0.0,5.0,,1.0,,2.0,,,1.0
40,1.0,3.0,9.0,8.0,68.0,26.0,17.0,1.0,5.0,1.0,1.0,1.0,1.0,,,1.0
41,1.0,8.0,13.0,33.0,133.0,95.0,29.0,5.0,5.0,2.0,1.0,1.0,,2.0,1.0,1.0
42,2.0,2.0,6.0,0.0,100.0,30.0,11.0,0.0,2.0,,1.0,,1.0,,,1.0
43,3.0,9.0,25.0,13.0,142.0,38.0,11.0,0.0,3.0,1.0,1.0,,1.0,,,1.0
44,1.0,2.0,5.0,13.0,148.0,45.0,18.0,3.0,5.0,,2.0,,1.0,,1.0,1.0
45,1.0,4.0,6.0,9.0,155.0,47.0,12.0,1.0,5.0,2.0,,,1.0,,,1.0
46,2.0,3.0,6.0,2.0,69.0,16.0,5.0,0.0,7.0,,,,2.0,,,1.0
47,1.0,2.0,5.0,7.0,124.0,46.0,10.0,2.0,3.0,,,1.0,3.0,,,1.0
48,1.0,2.0,4.0,1.0,61.0,16.0,7.0,2.0,5.0,,,,1.0,,,1.0
49,0.0,1.0,2.0,23.0,95.0,20.0,6.0,0.0,1.0,,,1.0,,,,1.0
50,1.0,2.0,10.0,30.0,286.0,80.0,19.0,2.0,10.0,2.0,4.0,1.0,1.0,,,1.0
51,1.0,3.0,7.0,16.0,40.0,14.0,5.0,1.0,2.0,,,1.0,,,,1.0
52,1.0,3.0,5.0,18.0,105.0,38.0,13.0,3.0,6.0,1.0,,1.0,3.0,,,1.0
53,1.0,2.0,5.0,4.0,147.0,20.0,10.0,0.0,5.0,1.0,,1.0,2.0,,,1.0
54,2.0,5.0,8.0,8.0,55.0,13.0,7.0,1.0,2.0,,1.0,1.0,,,,1.0
55,2.0,2.0,5.0,9.0,64.0,13.0,6.0,0.0,4.0,,,,2.0,,,1.0
56,1.0,3.0,9.0,12.0,108.0,16.0,11.0,1.0,3.0,1.0,,1.0,1.0,,,1.0
57,2.0,4.0,12.0,5.0,60.0,14.0,7.0,0.0,2.0,1.0,,1.0,2.0,,,1.0
58,2.0,3.0,9.0,18.0,43.0,5.0,3.0,1.0,0.0,,,1.0,,,,1.0
59,2.0,5.0,8.0,10.0,49.0,20.0,6.0,2.0,5.0,,,1.0,2.0,,,1.0
60,1.0,2.0,10.0,3.0,100.0,28.0,10.0,0.0,7.0,,,1.0,1.0,,,1.0
61,0.0,2.0,2.0,7.0,90.0,23.0,6.0,0.0,4.0,1.0,,,1.0,,,1.0
62,0.0,0.0,0.0,11.0,70.0,11.0,4.0,0.0,1.0,,,,1.0,,,1.0
63,0.0,2.0,1.0,6.0,70.0,23.0,9.0,1.0,2.0,1.0,,1.0,,,,1.0
64,0.0,5.0,2.0,12.0,101.0,21.0,4.0,0.0,13.0,,,,1.0,,,1.0
65,1.0,3.0,6.0,7.0,57.0,11.0,4.0,0.0,1.0,,,1.0,,,,1.0
66,1.0,2.0,4.0,4.0,61.0,13.0,7.0,1.0,0.0,,,1.0,,,,1.0
67,1.0,1.0,3.0,1.0,78.0,14.0,3.0,1.0,3.0,,,1.0,3.0,,,1.0
68,1.0,1.0,1.0,11.0,68.0,19.0,2.0,1.0,1.0,,,1.0,,,,1.0
69,0.0,0.0,1.0,28.0,93.0,26.0,15.0,1.0,1.0,3.0,,3.0,,,,1.0
70,0.0,0.0,3.0,15.0,120.0,40.0,14.0,2.0,2.0,1.0,2.0,1.0,,,,1.0
71,1.0,3.0,4.0,3.0,77.0,31.0,9.0,1.0,2.0,1.0,,,1.0,,,1.0
72,1.0,2.0,8.0,8.0,73.0,16.0,3.0,0.0,1.0,,,,1.0,,,1.0
