,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,588,899,1111,12,3718,3638,3232,377,3425,1685,591,74
1,0,0,0,0,2079,3139,4626,93,18417,17716,13731,1638,15201,5716,1354,149
2,0,0,2,0,718,1433,2026,7,9578,8449,7058,1645,8112,2736,692,87
3,0,0,0,0,1454,1713,1819,120,5516,4627,3464,601,3036,1140,317,53
4,0,0,0,0,1810,3231,4628,226,17597,20757,19417,3592,24293,12522,4797,959
5,0,0,0,0,1613,2383,3555,0,18146,17386,14545,1779,16684,7367,2258,282
6,0,0,0,0,1528,1917,2207,37,5050,4628,4137,613,4359,1914,639,69
7,0,0,0,3,673,1109,1742,155,9645,10242,9047,1063,11856,6490,2003,344
8,0,0,0,4,872,1482,2316,467,9678,10130,11985,3353,19662,8527,3417,754
9,0,0,0,0,1114,1947,2649,27,7514,7960,6232,708,6091,3006,616,41
10,0,0,0,0,695,1489,2646,235,15126,17750,17717,2756,24910,11975,3868,430
11,0,0,0,0,1600,2524,3404,32,13393,13515,11462,777,11912,6958,2174,391
12,0,0,0,0,1395,2098,3776,140,16301,15565,14083,1936,18276,7989,2106,288
13,0,0,0,0,590,815,1134,6,4960,4858,4551,738,6401,2975,1062,219
14,0,0,0,2,1393,1743,2041,165,6712,6054,4664,1253,4506,1616,430,61
15,0,0,0,1,476,747,1393,51,8193,9759,9810,1460,15350,8276,3271,416
16,0,0,6,0,736,998,1330,80,3676,3055,2370,305,1930,286,36,4
17,0,0,0,0,958,1614,2175,211,6476,6973,6164,1970,4990,2122,462,48
18,0,0,0,0,1289,1589,2268,4,10414,8058,5796,513,6079,2557,436,57
19,0,0,0,0,766,1167,1825,98,8724,7023,6508,1083,6194,2228,564,77
20,0,0,0,0,583,1135,1745,50,8017,8041,6594,1083,5652,2753,763,81
21,0,0,0,0,667,986,1070,8,4409,4439,3304,662,4601,1928,584,68
22,0,0,0,1,748,1146,2083,298,8314,8520,7350,2061,9829,3857,954,160
23,0,0,0,0,727,1076,1516,83,4579,4446,3674,576,3808,1754,498,101
24,0,0,0,0,747,1324,1976,83,7201,8132,7707,2001,9552,4613,1414,188
25,0,0,6,0,2098,3476,5304,0,21286,23413,24021,2136,27717,13537,4665,821
26,0,0,0,0,2460,3971,5743,184,20754,20452,20565,3915,22472,9982,3096,440
27,0,0,0,35,432,851,1341,132,5719,6642,6534,961,8130,3589,1037,177
28,0,0,0,1,2099,3378,4196,213,16788,17672,15753,4885,17988,7405,1976,168
29,0,0,0,4,820,984,1268,214,3859,3116,2215,408,2059,802,265,34
30,0,0,0,0,1399,2477,3311,100,15708,17865,15407,2321,18430,8377,2456,285
31,0,0,0,4,983,1124,2277,298,9771,7101,6753,1280,6850,2611,582,53
32,0,0,0,0,800,1179,1190,26,2671,3008,2179,350,2178,1077,318,68
33,0,0,0,3,729,955,1157,8,3392,2693,2298,417,2164,881,242,63
34,0,0,0,0,1200,2213,3324,59,16169,18780,19045,3254,31415,16774,6789,1410
35,0,0,0,0,2492,3862,5484,27,23356,25753,22965,2799,32790,15412,4960,945
36,0,0,0,0,2254,2971,3408,7,9621,8335,6856,895,5843,1978,491,36
37,0,0,0,0,607,961,1255,32,4052,5093,4497,1505,5727,3132,921,111
38,0,0,0,0,1201,2978,4270,128,14792,21151,19365,4268,20687,12292,4004,734
39,0,0,0,15,2230,3484,5267,972,29840,29569,28496,7449,42433,16715,6081,898
40,0,0,0,2,1071,1611,2120,267,6019,6274,5065,1012,4448,2174,575,88
41,0,0,2,10,468,797,1006,326,2468,2623,2218,936,1738,746,151,25
42,0,0,0,18,704,1089,1891,861,15659,18121,19992,4066,37559,19346,6589,1448
43,0,0,2,3,1591,1924,2945,187,13653,12051,11402,1475,14694,7010,2183,407
44,0,0,0,1,1050,1452,2052,243,7156,6642,4700,924,4004,1593,395,35
45,0,0,0,2,1908,2558,3404,225,12380,11564,10467,2164,11973,5470,1800,242
46,0,0,0,0,1296,1430,1526,21,4897,4732,3374,466,3880,1525,279,61
47,0,0,0,0,769,1469,2201,150,8613,9991,8902,1719,9618,4654,1545,244
48,0,0,0,12,782,1689,2913,278,14854,19584,18900,2447,30702,16982,6812,1534
49,0,0,0,0,2543,2902,3981,3,13970,12163,10074,679,12806,5567,2231,467
50,0,0,0,0,1629,1729,1589,98,5149,3792,1857,257,2199,827,181,30
51,0,0,0,1,818,1218,1682,169,5641,5108,3927,721,3562,1466,371,51
52,0,0,0,0,578,1047,1664,39,8719,10186,9253,1359,12298,6506,1991,260
53,0,0,0,3,1597,2284,4115,450,17716,19278,19216,2912,27477,15300,5579,985
54,0,0,0,6,1133,2129,3528,1031,14235,16834,14421,3349,14496,8315,2580,345
55,0,0,0,0,930,1270,1357,69,2979,2258,1387,145,945,306,62,3
56,0,0,0,0,935,1196,1814,181,6660,4998,4798,487,5401,2033,686,93
57,0,0,0,0,1199,1756,1909,67,7032,7561,5602,1045,7450,4085,1521,337
58,0,0,0,1,1347,2063,2584,319,7278,6843,5955,1917,5062,2013,425,1
59,0,0,0,2,973,1598,2503,286,11472,12045,10559,2161,14591,6977,2370,313
60,0,0,0,0,1398,2188,3449,451,17630,15642,15421,4028,18544,8020,2531,276
61,0,0,0,0,572,1020,2407,246,12637,17068,23793,7391,37380,21096,8528,1403
62,0,0,0,1,1833,2602,3022,131,11138,10333,8169,1133,9010,3764,987,96
63,0,0,0,0,747,1540,2728,42,12522,14152,13173,3106,14779,5643,1417,131
64,0,0,0,0,1070,1809,2768,282,16874,18728,18056,3585,34556,18683,7308,1363
65,0,0,0,0,1849,2227,2389,7,6368,4560,3348,509,2709,957,227,28
66,0,0,0,0,1088,1524,2086,29,8515,6536,5116,703,5354,1993,415,51
67,0,0,0,0,1236,1323,1369,88,4406,3298,1967,357,1595,600,115,23
68,0,0,0,6,1657,2062,2679,271,9465,7896,6634,816,6731,2756,890,137
69,0,0,0,2,765,812,926,101,2594,1813,1263,416,1197,230,60,2
70,0,0,0,12,1980,3254,4054,436,13303,15814,12923,3157,15398,8271,2227,344
