,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,1.0,4.0,9.0,34.0,197.0,66.0,10.0,0.0,6.0,,,,1.0,,,1.0
1,0.0,2.0,3.0,24.0,189.0,84.0,26.0,0.0,5.0,4.0,,1.0,,1.0,,1.0
2,0.0,2.0,2.0,25.0,316.0,73.0,20.0,1.0,5.0,,3.0,1.0,,,1.0,1.0
3,0.0,1.0,2.0,14.0,104.0,52.0,6.0,4.0,5.0,2.0,,1.0,,,,1.0
4,0.0,2.0,2.0,20.0,177.0,55.0,24.0,5.0,13.0,3.0,,,1.0,,,1.0
5,1.0,1.0,5.0,3.0,249.0,67.0,19.0,2.0,12.0,6.0,,2.0,1.0,,,1.0
6,1.0,3.0,8.0,17.0,179.0,53.0,14.0,0.0,3.0,,,,1.0,,,1.0
7,1.0,3.0,7.0,5.0,255.0,108.0,55.0,5.0,19.0,4.0,2.0,,1.0,2.0,,1.0
8,1.0,3.0,5.0,6.0,141.0,59.0,11.0,0.0,3.0,,,,2.0,1.0,,1.0
9,1.0,6.0,7.0,13.0,47.0,28.0,26.0,2.0,11.0,2.0,1.0,1.0,,,,1.0
10,0.0,0.0,1.0,15.0,161.0,48.0,19.0,0.0,8.0,1.0,6.0,,2.0,,,2.0
11,0.0,2.0,2.0,36.0,267.0,84.0,19.0,1.0,8.0,1.0,1.0,1.0,3.0,,,1.0
12,2.0,4.0,9.0,9.0,143.0,39.0,12.0,2.0,5.0,2.0,,1.0,,,,1.0
13,0.0,1.0,1.0,24.0,262.0,63.0,19.0,1.0,7.0,1.0,,,2.0,,,1.0
14,2.0,4.0,8.0,17.0,145.0,66.0,20.0,5.0,6.0,1.0,,1.0,,,,1.0
15,0.0,2.0,4.0,15.0,252.0,106.0,33.0,2.0,8.0,4.0,2.0,1.0,,,,1.0
16,0.0,0.0,1.0,27.0,268.0,98.0,44.0,5.0,6.0,2.0,1.0,1.0,1.0,,,1.0
17,1.0,3.0,9.0,13.0,179.0,55.0,11.0,0.0,3.0,1.0,1.0,,1.0,,1.0,1.0
18,0.0,1.0,3.0,0.0,122.0,54.0,18.0,0.0,11.0,6.0,1.0,,3.0,,,1.0
19,1.0,3.0,5.0,6.0,131.0,22.0,12.0,1.0,4.0,,,,1.0,,,1.0
20,0.0,1.0,3.0,26.0,185.0,58.0,13.0,1.0,13.0,7.0,1.0,,1.0,,,1.0
21,0.0,2.0,2.0,2.0,101.0,32.0,15.0,2.0,4.0,1.0,1.0,1.0,1.0,,,1.0
22,3.0,8.0,19.0,12.0,175.0,59.0,22.0,7.0,9.0,,,1.0,,,,1.0
23,1.0,2.0,6.0,15.0,129.0,28.0,9.0,1.0,5.0,,,1.0,1.0,,,1.0
24,4.0,14.0,41.0,52.0,198.0,83.0,27.0,4.0,14.0,2.0,4.0,6.0,,,,2.0
25,2.0,6.0,14.0,17.0,87.0,30.0,7.0,0.0,5.0,,,1.0,1.0,,,1.0
26,0.0,1.0,5.0,5.0,105.0,42.0,19.0,1.0,10.0,3.0,1.0,,1.0,1.0,,1.0
27,2.0,4.0,7.0,14.0,123.0,47.0,17.0,2.0,5.0,4.0,1.0,2.0,1.0,,,1.0
28,1.0,3.0,6.0,6.0,252.0,82.0,36.0,2.0,12.0,2.0,1.0,1.0,,,,1.0
29,0.0,1.0,0.0,5.0,205.0,79.0,40.0,1.0,21.0,6.0,1.0,,2.0,,,1.0
30,0.0,0.0,0.0,15.0,254.0,71.0,12.0,0.0,0.0,3.0,,,1.0,,,1.0
31,1.0,5.0,9.0,18.0,281.0,79.0,17.0,0.0,7.0,2.0,,,2.0,1.0,,1.0
32,0.0,1.0,3.0,34.0,213.0,68.0,22.0,4.0,6.0,3.0,2.0,1.0,,,,1.0
33,0.0,1.0,4.0,22.0,151.0,34.0,12.0,0.0,5.0,,1.0,,2.0,,,1.0
34,0.0,0.0,1.0,14.0,120.0,42.0,13.0,2.0,8.0,2.0,,1.0,,,,1.0
35,0.0,1.0,1.0,22.0,281.0,178.0,49.0,5.0,34.0,3.0,2.0,,3.0,1.0,,1.0
36,2.0,8.0,13.0,6.0,200.0,72.0,22.0,3.0,7.0,1.0,1.0,1.0,,,,1.0
37,1.0,4.0,15.0,37.0,666.0,304.0,127.0,18.0,99.0,28.0,12.0,,9.0,,,1.0
38,3.0,6.0,13.0,26.0,161.0,37.0,8.0,2.0,2.0,,,1.0,1.0,,,1.0
39,0.0,1.0,1.0,15.0,219.0,78.0,27.0,0.0,5.0,1.0,,,1.0,,,1.0
40,0.0,0.0,4.0,3.0,137.0,55.0,23.0,4.0,6.0,5.0,5.0,,2.0,,,1.0
41,2.0,10.0,31.0,18.0,297.0,69.0,10.0,2.0,8.0,1.0,1.0,1.0,,,,1.0
42,1.0,2.0,5.0,10.0,118.0,31.0,11.0,1.0,2.0,,,,2.0,,1.0,1.0
43,0.0,1.0,0.0,7.0,179.0,67.0,20.0,5.0,5.0,5.0,1.0,,1.0,1.0,,1.0
44,1.0,3.0,5.0,12.0,234.0,80.0,22.0,4.0,11.0,2.0,2.0,1.0,1.0,,,1.0
45,1.0,5.0,7.0,1.0,118.0,51.0,22.0,3.0,15.0,2.0,,,1.0,1.0,,1.0
46,1.0,2.0,12.0,37.0,247.0,100.0,25.0,7.0,7.0,,,1.0,1.0,,,1.0
47,0.0,0.0,2.0,16.0,220.0,104.0,57.0,11.0,19.0,5.0,3.0,,2.0,,,1.0
48,0.0,2.0,2.0,5.0,104.0,35.0,14.0,0.0,9.0,1.0,2.0,1.0,2.0,,,1.0
49,0.0,0.0,2.0,14.0,193.0,54.0,19.0,2.0,15.0,3.0,1.0,2.0,2.0,,,1.0
50,0.0,0.0,0.0,21.0,318.0,87.0,26.0,0.0,14.0,1.0,2.0,1.0,,,,1.0
51,1.0,2.0,5.0,5.0,131.0,33.0,8.0,0.0,4.0,2.0,,,3.0,1.0,,1.0
52,0.0,0.0,0.0,2.0,187.0,45.0,13.0,0.0,4.0,,1.0,,3.0,,,1.0
53,0.0,1.0,2.0,11.0,225.0,57.0,20.0,0.0,7.0,1.0,2.0,1.0,,,,1.0
54,2.0,6.0,14.0,29.0,156.0,28.0,4.0,1.0,2.0,1.0,,1.0,,,,1.0
55,2.0,8.0,15.0,14.0,134.0,34.0,6.0,1.0,1.0,,,1.0,1.0,,,1.0
56,1.0,4.0,8.0,40.0,416.0,121.0,44.0,9.0,12.0,2.0,1.0,1.0,,,,1.0
57,1.0,3.0,6.0,0.0,150.0,33.0,17.0,2.0,7.0,2.0,1.0,1.0,,,,1.0
58,1.0,3.0,10.0,26.0,253.0,56.0,28.0,3.0,16.0,2.0,,1.0,,,,1.0
59,1.0,1.0,2.0,13.0,175.0,40.0,16.0,2.0,10.0,1.0,1.0,2.0,2.0,,,1.0
60,1.0,4.0,7.0,29.0,280.0,86.0,22.0,1.0,14.0,3.0,,1.0,1.0,,,1.0
61,1.0,3.0,15.0,14.0,263.0,100.0,22.0,0.0,18.0,4.0,1.0,1.0,2.0,,1.0,1.0
62,1.0,1.0,2.0,18.0,275.0,69.0,18.0,3.0,9.0,3.0,,,1.0,,,1.0
63,2.0,6.0,11.0,6.0,154.0,47.0,11.0,2.0,2.0,1.0,,1.0,1.0,,,1.0
64,2.0,4.0,10.0,9.0,110.0,25.0,6.0,1.0,1.0,1.0,,1.0,,,,1.0
65,0.0,1.0,3.0,6.0,147.0,42.0,19.0,2.0,12.0,,,1.0,,,,1.0
66,1.0,2.0,6.0,9.0,115.0,17.0,10.0,0.0,7.0,4.0,1.0,,1.0,,,1.0
67,1.0,5.0,9.0,31.0,198.0,84.0,14.0,6.0,4.0,5.0,,2.0,,,,1.0
68,0.0,2.0,3.0,3.0,252.0,111.0,47.0,0.0,13.0,7.0,5.0,1.0,5.0,1.0,,1.0
69,0.0,1.0,5.0,18.0,47.0,9.0,7.0,4.0,2.0,1.0,,2.0,,,,1.0
70,0.0,0.0,2.0,8.0,103.0,27.0,6.0,2.0,3.0,1.0,,3.0,1.0,,,1.0
71,3.0,7.0,15.0,9.0,140.0,49.0,9.0,1.0,0.0,2.0,,1.0,,1.0,,1.0
72,2.0,6.0,13.0,20.0,137.0,40.0,7.0,4.0,9.0,5.0,1.0,1.0,1.0,,,1.0
73,0.0,0.0,1.0,3.0,138.0,20.0,12.0,0.0,9.0,1.0,,,1.0,,,1.0
74,3.0,16.0,47.0,31.0,656.0,181.0,62.0,0.0,19.0,3.0,2.0,2.0,,,,1.0
75,0.0,0.0,6.0,28.0,207.0,45.0,9.0,3.0,9.0,,,1.0,3.0,,,1.0
76,0.0,0.0,1.0,6.0,318.0,85.0,39.0,0.0,21.0,12.0,,2.0,4.0,2.0,1.0,1.0
77,0.0,0.0,3.0,30.0,278.0,108.0,55.0,5.0,27.0,3.0,3.0,3.0,2.0,,,1.0
78,1.0,2.0,4.0,27.0,174.0,60.0,15.0,1.0,1.0,1.0,,1.0,,,,1.0
79,1.0,2.0,5.0,6.0,287.0,66.0,25.0,1.0,18.0,4.0,,,1.0,,,1.0
80,2.0,5.0,8.0,7.0,94.0,34.0,17.0,2.0,6.0,1.0,,,2.0,,,1.0
81,2.0,3.0,6.0,20.0,98.0,34.0,8.0,1.0,1.0,,,1.0,,,,1.0
82,0.0,0.0,2.0,9.0,88.0,19.0,11.0,0.0,4.0,,1.0,1.0,,,,1.0
83,0.0,0.0,2.0,4.0,211.0,58.0,20.0,0.0,22.0,3.0,2.0,1.0,1.0,,,1.0
84,0.0,0.0,1.0,3.0,140.0,49.0,14.0,0.0,16.0,8.0,1.0,1.0,1.0,,,1.0
85,2.0,2.0,4.0,2.0,323.0,102.0,23.0,0.0,12.0,2.0,1.0,,2.0,,,1.0
86,0.0,2.0,3.0,3.0,165.0,75.0,30.0,2.0,4.0,2.0,,1.0,3.0,,,1.0
87,0.0,1.0,3.0,16.0,273.0,141.0,78.0,6.0,29.0,15.0,6.0,3.0,2.0,3.0,1.0,1.0
88,0.0,0.0,3.0,28.0,406.0,102.0,62.0,10.0,38.0,9.0,3.0,3.0,,,1.0,1.0
89,0.0,0.0,0.0,23.0,311.0,100.0,42.0,1.0,7.0,3.0,2.0,1.0,,1.0,,1.0
90,0.0,1.0,5.0,15.0,187.0,77.0,20.0,0.0,13.0,6.0,,,4.0,,,1.0
91,0.0,0.0,2.0,7.0,103.0,32.0,18.0,2.0,14.0,1.0,1.0,1.0,,,,1.0
92,0.0,0.0,0.0,30.0,132.0,34.0,13.0,4.0,3.0,,,1.0,1.0,,,1.0
93,0.0,0.0,2.0,18.0,314.0,102.0,45.0,3.0,15.0,3.0,2.0,1.0,,,,1.0
94,0.0,0.0,1.0,6.0,159.0,48.0,27.0,0.0,8.0,2.0,,,2.0,,,1.0
95,0.0,0.0,1.0,22.0,135.0,19.0,12.0,2.0,8.0,,,2.0,1.0,,,1.0
96,1.0,3.0,9.0,61.0,439.0,175.0,69.0,13.0,33.0,17.0,5.0,,2.0,,,1.0
97,1.0,1.0,3.0,37.0,149.0,47.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,,,1.0
98,2.0,5.0,12.0,5.0,157.0,70.0,22.0,2.0,10.0,2.0,,,1.0,1.0,,1.0
99,0.0,2.0,5.0,17.0,94.0,28.0,13.0,2.0,5.0,2.0,2.0,2.0,,,,1.0
100,3.0,8.0,21.0,30.0,277.0,95.0,17.0,1.0,2.0,,,1.0,2.0,,,2.0
101,1.0,3.0,12.0,4.0,398.0,199.0,86.0,7.0,50.0,13.0,6.0,2.0,2.0,1.0,,2.0
102,0.0,1.0,4.0,6.0,313.0,153.0,63.0,10.0,30.0,14.0,7.0,,2.0,4.0,,1.0
103,2.0,6.0,12.0,19.0,128.0,61.0,9.0,3.0,3.0,1.0,1.0,,1.0,,,1.0
104,0.0,2.0,3.0,10.0,278.0,106.0,26.0,1.0,8.0,3.0,1.0,1.0,1.0,,,1.0
105,0.0,0.0,1.0,26.0,156.0,66.0,34.0,5.0,13.0,8.0,2.0,,2.0,1.0,,1.0
106,1.0,5.0,12.0,19.0,339.0,147.0,42.0,6.0,16.0,8.0,,1.0,1.0,1.0,,1.0
107,0.0,2.0,3.0,12.0,224.0,133.0,46.0,1.0,25.0,6.0,1.0,2.0,1.0,1.0,,1.0
108,1.0,3.0,6.0,6.0,219.0,56.0,18.0,4.0,8.0,,,2.0,1.0,,,1.0
109,1.0,3.0,6.0,4.0,66.0,11.0,7.0,1.0,6.0,,,,1.0,,,1.0
110,0.0,0.0,1.0,15.0,146.0,72.0,21.0,1.0,1.0,1.0,1.0,1.0,,,,1.0
111,0.0,0.0,0.0,21.0,221.0,67.0,31.0,1.0,7.0,3.0,2.0,1.0,,1.0,,1.0
112,2.0,3.0,6.0,4.0,109.0,62.0,26.0,1.0,14.0,7.0,,2.0,2.0,,,1.0
113,1.0,3.0,9.0,16.0,280.0,87.0,12.0,1.0,3.0,1.0,,1.0,,,1.0,1.0
114,0.0,0.0,4.0,7.0,171.0,40.0,21.0,0.0,11.0,1.0,,1.0,,,,1.0
115,0.0,0.0,4.0,13.0,254.0,96.0,54.0,3.0,21.0,13.0,4.0,2.0,,,1.0,1.0
116,1.0,1.0,2.0,6.0,171.0,63.0,22.0,0.0,10.0,2.0,2.0,,7.0,,1.0,1.0
117,0.0,0.0,0.0,42.0,248.0,60.0,24.0,7.0,12.0,2.0,,3.0,,,,2.0
118,0.0,0.0,0.0,5.0,114.0,38.0,12.0,0.0,2.0,1.0,,1.0,1.0,,,2.0
119,1.0,1.0,1.0,8.0,155.0,27.0,8.0,2.0,7.0,,,2.0,,,,1.0
120,0.0,0.0,1.0,37.0,160.0,49.0,16.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,,1.0
121,2.0,3.0,9.0,14.0,351.0,104.0,33.0,0.0,10.0,5.0,,,,1.0,,1.0
122,1.0,5.0,10.0,10.0,202.0,70.0,8.0,1.0,4.0,,4.0,2.0,2.0,2.0,,2.0
123,0.0,1.0,3.0,5.0,152.0,33.0,9.0,0.0,2.0,1.0,,1.0,,1.0,,1.0
124,0.0,0.0,2.0,7.0,210.0,39.0,23.0,2.0,13.0,1.0,,1.0,,1.0,,1.0
125,0.0,1.0,4.0,20.0,198.0,77.0,30.0,2.0,5.0,,2.0,2.0,1.0,,,1.0
126,1.0,3.0,10.0,18.0,283.0,79.0,25.0,11.0,18.0,4.0,,1.0,,1.0,,1.0
127,0.0,4.0,10.0,2.0,197.0,99.0,44.0,1.0,18.0,11.0,1.0,,4.0,,,1.0
128,1.0,2.0,6.0,15.0,114.0,38.0,7.0,0.0,3.0,1.0,,,1.0,,,1.0
129,1.0,4.0,9.0,10.0,186.0,62.0,19.0,0.0,3.0,,,,1.0,,,1.0
130,3.0,9.0,15.0,3.0,57.0,16.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0
131,1.0,4.0,7.0,8.0,174.0,33.0,24.0,2.0,8.0,2.0,,1.0,5.0,1.0,,1.0
132,0.0,0.0,0.0,11.0,99.0,23.0,10.0,1.0,2.0,,,1.0,,,,1.0
133,2.0,4.0,6.0,21.0,188.0,41.0,14.0,1.0,1.0,1.0,,1.0,,,,1.0
134,2.0,8.0,18.0,1.0,97.0,38.0,21.0,0.0,14.0,4.0,,,,1.0,,1.0
135,0.0,2.0,6.0,5.0,396.0,193.0,75.0,14.0,52.0,23.0,5.0,3.0,9.0,3.0,6.0,2.0
