,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0,0,0,0,3,57,274,8,9655,28903,67179,32989,319416,378876,282391,96226
1,0,0,0,0,17,50,260,0,3248,7053,13034,4134,54594,63012,49984,22376
2,0,0,0,0,133,492,1682,0,23902,46987,87314,15216,296522,257009,157960,50518
3,0,0,0,0,108,225,431,0,2781,4654,7428,777,28658,33913,27555,13068
4,0,0,0,0,529,1457,4201,1068,59921,118082,208366,121189,844681,780888,514725,174181
5,0,0,0,0,87,282,678,118,9927,24529,52324,15005,345204,444433,373457,155179
6,0,0,0,0,233,813,2160,0,30732,60319,103375,15731,370694,350214,226478,76719
7,0,0,0,0,45,82,180,145,1926,3000,3978,1913,13245,12006,9561,3962
8,0,0,0,0,9,112,375,0,7940,18738,38002,11819,173874,202823,161620,67661
9,0,0,0,0,56,464,1866,6,37436,99629,228065,48170,1233452,1479156,1197248,485108
10,0,0,0,0,33,167,653,5,10586,24879,53273,18920,242468,251764,190671,74224
11,0,0,0,0,371,819,1842,0,13712,20456,29613,510,86189,83023,61725,26405
12,0,0,0,0,174,669,2409,2,37667,80187,149425,36816,597889,555598,357301,114960
13,0,0,0,0,62,193,831,24,12262,26495,49506,5935,203389,205203,139599,49625
14,0,0,0,0,73,228,275,0,1292,2030,1936,6,3518,4008,2683,1666
15,0,0,0,0,10,47,120,8,717,859,838,313,1080,687,289,74
16,0,0,0,0,192,627,2330,1336,34008,63483,111586,76495,407132,423140,312668,108048
17,0,0,0,0,3,48,119,0,4785,12359,27684,3255,141780,174742,157557,77944
18,0,0,0,0,29,118,443,0,7745,15575,28664,4312,115094,115591,86464,35801
19,0,0,0,0,351,873,2069,19,13528,18293,21513,3392,42806,31654,14378,3721
20,0,0,0,0,25,155,841,2,21210,50026,104078,23264,503475,521950,371854,140845
21,0,0,0,0,39,209,636,6,6904,15089,27936,8783,84559,74335,43085,13066
22,0,0,0,0,76,420,1682,122,26667,63854,120828,52247,534836,607622,459138,188587
23,0,0,0,0,30,121,545,20,12010,30673,66730,29350,334936,385435,308794,126237
24,0,0,0,0,155,242,373,7,1012,1033,775,100,866,628,248,97
25,0,0,0,0,96,489,2459,6,41598,105680,226968,36448,1077590,1116704,790274,263440
26,0,0,0,0,54,223,1298,0,24357,61136,143110,21698,791284,922949,742386,299994
27,0,0,0,0,13,43,329,2,7055,15491,34557,14106,148417,140426,94449,30863
28,0,0,0,0,84,387,1757,59,23662,63085,137251,41848,737110,933625,794541,351165
29,0,0,0,0,212,521,1025,246,7441,12578,18125,12026,70906,90152,70224,33145
30,0,0,0,0,1,27,209,0,7333,19736,47118,7707,277043,330114,283793,124227
