S-3-3-3-0-NR,0.007546424865722656,446,[[[2, 2, 3, 1], [3, 1, 2, 1], [2, 2, 3, 1]], [[2, 1, 3, 2], [3, 1, 3, 3], [3, 1, 2, 3]], [[2, 2, 1, 2], [1, 3, 2, 2], [2, 3, 3, 1]]]
S-3-3-3-1-NR,0.02364826202392578,1826,[[[1, 3, 2, 1], [2, 1, 2, 2], [2, 2, 1, 3]], [[2, 1, 1, 3], [1, 2, 2, 2], [2, 3, 2, 3]], [[2, 3, 1, 3], [1, 2, 3, 2], [3, 3, 1, 1]]]
S-3-3-3-2-NR,0.019932985305786133,1526,[[[1, 1, 1, 3], [1, 1, 3, 1], [3, 2, 3, 2]], [[3, 3, 3, 2], [3, 1, 3, 3], [3, 2, 1, 2]], [[2, 2, 3, 2], [3, 3, 2, 3], [2, 2, 1, 3]]]
S-3-3-3-3-NR,0.002917051315307617,190,[[[1, 3, 2, 2], [2, 3, 3, 1], [3, 2, 2, 3]], [[3, 2, 3, 1], [3, 1, 2, 2], [2, 3, 3, 1]], [[3, 1, 3, 3], [3, 2, 3, 2], [3, 1, 2, 1]]]
S-3-3-3-4-NR,0.0012569427490234375,105,[[[1, 2, 2, 1], [2, 1, 1, 3], [1, 3, 1, 2]], [[2, 1, 2, 2], [2, 3, 1, 1], [1, 2, 2, 3]], [[1, 2, 1, 1], [1, 1, 1, 1], [1, 3, 2, 3]]]
S-3-3-3-5-NR,0.0006723403930664062,37,[[[1, 2, 3, 1], [3, 2, 1, 1], [1, 3, 1, 3]], [[3, 1, 1, 2], [1, 1, 1, 2], [1, 3, 1, 2]], [[3, 2, 1, 1], [1, 2, 3, 2], [3, 2, 3, 3]]]
S-3-3-3-6-NR,0.013747453689575195,998,[[[3, 1, 2, 1], [2, 2, 2, 2], [2, 2, 1, 1]], [[1, 1, 3, 2], [3, 2, 3, 3], [3, 1, 1, 3]], [[3, 2, 1, 3], [1, 3, 1, 2], [1, 3, 3, 2]]]
S-3-3-3-7-NR,0.02643561363220215,1785,[[[2, 1, 1, 1], [1, 3, 1, 2], [1, 2, 3, 2]], [[1, 1, 1, 1], [1, 2, 1, 3], [1, 2, 1, 2]], [[1, 1, 1, 2], [1, 3, 3, 3], [3, 2, 1, 3]]]
S-3-3-3-8-NR,0.0011522769927978516,97,[[[2, 2, 1, 1], [1, 2, 2, 3], [2, 2, 1, 2]], [[1, 1, 3, 1], [3, 3, 2, 2], [2, 2, 2, 3]], [[1, 1, 1, 2], [1, 2, 2, 1], [2, 3, 1, 1]]]
S-3-3-3-9-NR,0.00281524658203125,166,[[[2, 3, 3, 3], [3, 2, 1, 3], [1, 3, 2, 1]], [[2, 3, 1, 2], [1, 3, 2, 2], [2, 1, 3, 3]], [[1, 2, 1, 3], [1, 2, 3, 3], [3, 3, 2, 3]]]
S-3-3-3-10-NR,0.007123470306396484,614,[[[3, 1, 1, 3], [1, 2, 2, 2], [2, 2, 3, 1]], [[1, 3, 1, 3], [1, 2, 2, 1], [2, 1, 1, 2]], [[2, 3, 1, 2], [1, 1, 3, 2], [3, 2, 3, 1]]]
S-3-3-3-11-NR,0.002361297607421875,249,[[[2, 1, 3, 3], [3, 1, 1, 3], [1, 2, 2, 2]], [[1, 3, 3, 3], [3, 3, 2, 2], [2, 2, 3, 1]], [[2, 3, 1, 1], [1, 2, 3, 3], [3, 1, 1, 1]]]
S-3-3-3-12-NR,0.011461257934570312,898,[[[2, 2, 3, 2], [3, 3, 3, 3], [3, 3, 3, 1]], [[2, 2, 3, 1], [3, 3, 3, 3], [3, 1, 1, 1]], [[2, 1, 2, 2], [2, 3, 2, 2], [2, 1, 2, 1]]]
