S-5-3-3-0-NR,0.004548788070678711,605,[[[4, 4, 5, 2], [5, 1, 3, 2], [3, 3, 5, 1]], [[4, 2, 5, 3], [5, 2, 5, 5], [5, 1, 4, 2]], [[3, 3, 3, 4], [3, 5, 1, 3], [1, 2, 5, 2]]]
S-5-3-3-1-NR,0.014681100845336914,897,[[[2, 5, 1, 4], [1, 1, 4, 5], [4, 3, 1, 1]], [[4, 4, 4, 3], [4, 5, 2, 5], [2, 1, 4, 1]], [[4, 3, 3, 4], [3, 5, 1, 2], [1, 1, 1, 4]]]
S-5-3-3-2-NR,0.0009160041809082031,74,[[[1, 1, 2, 4], [2, 1, 4, 5], [4, 3, 2, 3]], [[3, 4, 5, 4], [5, 5, 5, 3], [5, 3, 3, 1]], [[5, 4, 1, 2], [1, 3, 3, 5], [3, 1, 1, 5]]]
S-5-3-3-3-NR,0.004948139190673828,389,[[[2, 5, 3, 5], [3, 5, 2, 2], [2, 2, 3, 4]], [[5, 5, 5, 5], [5, 2, 4, 4], [4, 4, 4, 2]], [[5, 5, 2, 1], [2, 4, 2, 5], [2, 2, 1, 4]]]
S-5-3-3-4-NR,0.006076812744140625,378,[[[2, 3, 1, 2], [1, 1, 5, 5], [5, 4, 4, 3]], [[2, 2, 3, 2], [3, 5, 1, 3], [1, 3, 1, 2]], [[1, 2, 1, 1], [1, 3, 3, 4], [3, 2, 5, 3]]]
S-5-3-3-5-NR,0.00432896614074707,305,[[[5, 3, 2, 4], [2, 3, 5, 1], [5, 5, 1, 5]], [[4, 4, 2, 1], [2, 1, 2, 4], [2, 5, 2, 3]], [[1, 1, 2, 2], [2, 4, 4, 1], [4, 3, 3, 4]]]
S-5-3-3-6-NR,0.007404804229736328,507,[[[5, 1, 3, 4], [3, 4, 2, 4], [2, 3, 1, 5]], [[1, 4, 5, 1], [5, 4, 2, 5], [2, 5, 2, 5]], [[5, 1, 3, 4], [3, 5, 5, 3], [5, 5, 3, 1]]]
S-5-3-3-7-NR,0.008487224578857422,572,[[[3, 2, 1, 1], [1, 4, 4, 4], [4, 1, 1, 1]], [[5, 1, 2, 1], [2, 4, 5, 4], [5, 1, 1, 1]], [[3, 1, 5, 5], [5, 4, 1, 1], [1, 1, 5, 2]]]
S-5-3-3-8-NR,0.0031075477600097656,188,[[[1, 4, 4, 4], [4, 2, 2, 4], [2, 3, 1, 4]], [[2, 4, 1, 1], [1, 4, 4, 5], [4, 4, 2, 4]], [[2, 1, 2, 4], [2, 5, 4, 2], [4, 4, 2, 5]]]
S-5-3-3-9-NR,0.004005908966064453,273,[[[4, 5, 3, 5], [3, 3, 5, 1], [5, 3, 2, 4]], [[2, 5, 2, 4], [2, 1, 4, 2], [4, 4, 1, 2]], [[3, 4, 2, 5], [2, 2, 1, 4], [1, 2, 5, 1]]]
S-5-3-3-10-NR,0.003289937973022461,251,[[[5, 1, 5, 4], [5, 4, 3, 1], [3, 4, 5, 2]], [[1, 4, 3, 1], [3, 1, 4, 2], [4, 2, 2, 5]], [[4, 1, 3, 4], [3, 2, 4, 3], [4, 5, 2, 1]]]
S-5-3-3-11-NR,0.01538705825805664,1399,[[[4, 5, 1, 4], [1, 4, 3, 2], [3, 4, 5, 1]], [[5, 4, 5, 1], [5, 2, 5, 4], [5, 1, 2, 4]], [[2, 1, 5, 5], [5, 4, 2, 4], [2, 4, 5, 2]]]
S-5-3-3-12-NR,0.002401590347290039,252,[[[4, 3, 2, 5], [2, 5, 1, 5], [1, 3, 2, 2]], [[4, 5, 4, 3], [4, 5, 2, 3], [2, 2, 1, 2]], [[3, 3, 1, 4], [1, 3, 5, 3], [5, 2, 4, 5]]]
S-5-3-3-13-NR,0.00027751922607421875,30,[[[3, 3, 1, 4], [1, 2, 2, 5], [2, 2, 2, 1]], [[2, 4, 3, 2], [3, 5, 1, 3], [1, 1, 2, 4]], [[2, 2, 4, 1], [4, 3, 2, 5], [2, 4, 2, 3]]]
