S-4-3-3-0-NR,0.003829479217529297,326,[[[4, 4, 2, 1], [2, 1, 3, 2], [3, 3, 4, 3]], [[4, 1, 1, 1], [1, 2, 3, 4], [3, 3, 3, 1]], [[4, 1, 3, 3], [3, 4, 4, 2], [4, 1, 2, 3]]]
S-4-3-3-1-NR,0.0008456707000732422,66,[[[2, 4, 3, 1], [3, 3, 4, 1], [4, 3, 1, 4]], [[1, 1, 1, 1], [1, 1, 4, 1], [4, 4, 2, 1]], [[2, 1, 4, 4], [4, 1, 1, 2], [1, 1, 4, 3]]]
S-4-3-3-2-NR,0.008360862731933594,735,[[[3, 1, 3, 1], [3, 1, 3, 4], [3, 3, 2, 1]], [[1, 1, 3, 4], [3, 4, 3, 4], [3, 1, 3, 4]], [[2, 4, 2, 2], [2, 4, 2, 1], [2, 4, 4, 4]]]
S-4-3-3-3-NR,0.003195047378540039,202,[[[2, 2, 4, 2], [4, 3, 2, 2], [2, 4, 1, 4]], [[1, 2, 1, 1], [1, 2, 2, 1], [2, 4, 4, 3]], [[3, 1, 1, 2], [1, 1, 3, 2], [3, 3, 4, 4]]]
S-4-3-3-4-NR,0.0045549869537353516,336,[[[2, 3, 2, 3], [2, 1, 3, 2], [3, 4, 4, 1]], [[2, 3, 3, 2], [3, 2, 1, 3], [1, 1, 1, 3]], [[1, 2, 2, 1], [2, 3, 2, 4], [2, 3, 3, 1]]]
S-4-3-3-5-NR,0.006879329681396484,526,[[[3, 3, 1, 2], [1, 1, 1, 2], [1, 4, 2, 4]], [[1, 2, 3, 2], [3, 2, 4, 2], [4, 4, 2, 1]], [[1, 2, 2, 3], [2, 2, 4, 4], [4, 1, 2, 4]]]
S-4-3-3-6-NR,0.002811431884765625,187,[[[2, 4, 1, 4], [1, 2, 3, 1], [3, 3, 4, 3]], [[3, 4, 4, 3], [4, 1, 3, 1], [3, 3, 3, 4]], [[2, 3, 1, 2], [1, 1, 1, 3], [1, 4, 2, 4]]]
S-4-3-3-7-NR,0.006351947784423828,448,[[[2, 4, 1, 4], [1, 1, 1, 1], [1, 1, 2, 1]], [[4, 4, 2, 1], [2, 1, 1, 4], [1, 1, 1, 2]], [[1, 1, 2, 1], [2, 4, 3, 4], [3, 2, 4, 1]]]
S-4-3-3-8-NR,0.0022003650665283203,140,[[[4, 4, 4, 4], [4, 2, 2, 4], [2, 3, 4, 4]], [[2, 4, 1, 4], [1, 4, 2, 4], [2, 4, 1, 2]], [[1, 4, 1, 2], [1, 4, 3, 2], [3, 2, 4, 1]]]
S-4-3-3-9-NR,0.0044553279876708984,336,[[[4, 3, 2, 4], [2, 3, 4, 2], [4, 2, 2, 2]], [[1, 4, 2, 1], [2, 2, 1, 2], [1, 2, 3, 1]], [[4, 1, 4, 1], [4, 2, 1, 3], [1, 1, 1, 4]]]
S-4-3-3-10-NR,0.002747058868408203,239,[[[1, 4, 1, 2], [1, 4, 3, 1], [3, 1, 2, 4]], [[4, 2, 2, 3], [2, 1, 4, 4], [4, 4, 4, 3]], [[3, 3, 3, 2], [3, 4, 4, 1], [4, 3, 4, 3]]]
S-4-3-3-11-NR,0.0012965202331542969,124,[[[4, 4, 1, 4], [1, 4, 4, 2], [4, 2, 2, 1]], [[4, 4, 1, 1], [1, 2, 1, 2], [1, 1, 2, 2]], [[1, 1, 1, 4], [1, 2, 4, 3], [4, 2, 2, 1]]]
S-4-3-3-12-NR,0.00846719741821289,877,[[[4, 3, 2, 4], [2, 3, 3, 2], [3, 2, 4, 3]], [[1, 4, 2, 1], [2, 2, 2, 1], [2, 3, 3, 3]], [[4, 1, 4, 3], [4, 1, 1, 4], [1, 3, 2, 1]]]
S-4-3-3-13-NR,0.0005259513854980469,38,[[[3, 3, 4, 2], [4, 2, 1, 3], [1, 2, 2, 2]], [[2, 2, 1, 3], [1, 3, 4, 4], [4, 2, 2, 2]], [[2, 3, 3, 1], [3, 4, 3, 2], [3, 2, 3, 1]]]
S-4-3-3-14-NR,0.0020904541015625,141,[[[1, 2, 3, 2], [3, 3, 3, 3], [3, 3, 3, 3]], [[1, 2, 3, 2], [3, 3, 2, 3], [2, 3, 4, 2]], [[3, 2, 1, 4], [1, 3, 1, 4], [1, 2, 4, 1]]]
S-4-3-3-15-NR,0.004715681076049805,314,[[[2, 1, 4, 3], [4, 1, 3, 4], [3, 2, 2, 3]], [[1, 3, 3, 2], [3, 4, 2, 3], [2, 3, 1, 3]], [[2, 2, 2, 3], [2, 3, 3, 2], [3, 3, 1, 3]]]
S-4-3-3-16-NR,0.001247406005859375,101,[[[3, 4, 1, 3], [1, 4, 3, 3], [3, 3, 4, 2]], [[2, 3, 3, 1], [3, 3, 2, 3], [2, 2, 4, 1]], [[1, 1, 2, 4], [2, 3, 1, 3], [1, 1, 2, 2]]]
S-4-3-3-17-NR,0.0009815692901611328,71,[[[4, 3, 3, 4], [3, 3, 2, 1], [2, 3, 2, 2]], [[3, 4, 2, 2], [2, 1, 2, 3], [2, 2, 1, 1]], [[1, 2, 1, 2], [1, 3, 3, 4], [3, 1, 4, 3]]]
S-4-3-3-18-NR,0.007629871368408203,566,[[[3, 4, 3, 1], [3, 3, 2, 3], [2, 1, 3, 2]], [[2, 1, 2, 2], [2, 3, 4, 2], [4, 2, 3, 2]], [[2, 2, 3, 4], [3, 2, 2, 4], [2, 2, 2, 2]]]
