S-9-3-3-0-NR,0.0008780956268310547,54,[[[7, 7, 3, 5], [3, 1, 3, 2], [3, 5, 9, 5]], [[8, 5, 9, 3], [9, 2, 5, 2], [5, 5, 7, 2]], [[5, 3, 6, 8], [6, 2, 8, 6], [8, 2, 4, 9]]]
S-9-3-3-1-NR,0.005070209503173828,331,[[[3, 2, 7, 7], [7, 5, 1, 8], [1, 2, 8, 5]], [[8, 7, 4, 2], [4, 8, 6, 1], [6, 5, 8, 1]], [[7, 2, 1, 4], [1, 1, 9, 2], [9, 1, 8, 1]]]
S-9-3-3-2-NR,0.0012848377227783203,90,[[[1, 2, 9, 6], [9, 2, 9, 8], [9, 6, 3, 9]], [[5, 6, 5, 1], [5, 8, 1, 6], [1, 9, 5, 8]], [[4, 1, 6, 1], [6, 6, 7, 3], [7, 8, 7, 7]]]
S-9-3-3-3-NR,0.00457000732421875,303,[[[4, 9, 8, 9], [8, 3, 9, 8], [9, 6, 8, 7]], [[2, 9, 3, 4], [3, 8, 3, 9], [3, 7, 1, 7]], [[8, 4, 1, 5], [1, 9, 2, 9], [2, 7, 4, 4]]]
S-9-3-3-4-NR,0.002536296844482422,165,[[[4, 5, 1, 4], [1, 2, 9, 9], [9, 7, 8, 6]], [[3, 4, 5, 3], [5, 9, 2, 5], [2, 6, 2, 4]], [[2, 3, 1, 1], [1, 5, 5, 7], [5, 4, 9, 5]]]
S-9-3-3-5-NR,0.0024094581604003906,154,[[[5, 6, 7, 9], [7, 9, 2, 4], [2, 1, 8, 1]], [[4, 9, 4, 7], [4, 4, 5, 3], [5, 1, 1, 7]], [[3, 7, 3, 2], [3, 3, 2, 6], [2, 7, 8, 4]]]
S-9-3-3-6-NR,0.001064300537109375,75,[[[2, 8, 4, 7], [4, 5, 9, 9], [9, 1, 1, 2]], [[3, 7, 4, 9], [4, 9, 5, 2], [5, 2, 8, 7]], [[6, 9, 6, 6], [6, 2, 2, 1], [2, 7, 5, 8]]]
S-9-3-3-7-NR,0.005823612213134766,380,[[[6, 3, 2, 7], [2, 7, 7, 2], [7, 1, 2, 4]], [[9, 7, 2, 9], [2, 2, 7, 1], [7, 4, 2, 2]], [[6, 9, 4, 1], [4, 1, 1, 9], [1, 2, 4, 1]]]
S-9-3-3-8-NR,0.0051212310791015625,334,[[[4, 6, 1, 8], [1, 7, 8, 8], [8, 3, 4, 7]], [[1, 8, 8, 4], [8, 8, 7, 2], [7, 7, 2, 8]], [[3, 4, 4, 4], [4, 2, 1, 9], [1, 8, 4, 7]]]
S-9-3-3-9-NR,0.004564046859741211,290,[[[8, 6, 1, 7], [1, 5, 3, 8], [3, 3, 3, 7]], [[1, 7, 3, 3], [3, 8, 4, 1], [4, 7, 6, 2]], [[9, 3, 3, 8], [3, 1, 9, 2], [9, 2, 6, 9]]]
S-9-3-3-10-NR,0.0015134811401367188,90,[[[1, 7, 6, 2], [6, 8, 4, 6], [4, 1, 4, 1]], [[8, 2, 7, 3], [7, 6, 6, 7], [6, 1, 8, 7]], [[5, 3, 5, 3], [5, 7, 5, 1], [5, 7, 9, 8]]]
S-9-3-3-11-NR,0.0045201778411865234,306,[[[8, 9, 5, 3], [5, 8, 2, 9], [2, 8, 9, 1]], [[4, 3, 7, 8], [7, 9, 3, 1], [3, 1, 3, 9]], [[9, 8, 2, 8], [2, 1, 1, 3], [1, 9, 2, 8]]]
S-9-3-3-12-NR,0.002700328826904297,185,[[[8, 5, 9, 1], [9, 9, 3, 8], [3, 6, 3, 6]], [[7, 1, 3, 6], [3, 8, 4, 1], [4, 6, 1, 4]], [[6, 6, 2, 8], [2, 1, 9, 5], [9, 4, 8, 4]]]
S-9-3-3-13-NR,0.0004475116729736328,24,[[[5, 5, 1, 7], [1, 3, 3, 1], [3, 4, 3, 5]], [[4, 7, 3, 2], [3, 1, 5, 8], [5, 5, 3, 7]], [[3, 2, 3, 2], [3, 8, 5, 9], [5, 7, 4, 5]]]
S-9-3-3-14-NR,0.007177829742431641,490,[[[2, 9, 2, 5], [2, 4, 4, 6], [4, 5, 5, 6]], [[5, 5, 5, 6], [5, 6, 9, 3], [9, 6, 2, 3]], [[8, 6, 9, 5], [9, 3, 5, 8], [5, 3, 7, 7]]]
S-9-3-3-15-NR,0.0011219978332519531,76,[[[4, 1, 6, 8], [6, 9, 6, 5], [6, 1, 3, 7]], [[4, 8, 5, 6], [5, 5, 4, 4], [4, 7, 1, 6]], [[1, 6, 6, 3], [6, 4, 4, 6], [4, 6, 4, 2]]]
S-9-3-3-16-NR,0.0006721019744873047,41,[[[6, 8, 1, 5], [1, 8, 5, 6], [5, 5, 7, 3]], [[4, 5, 5, 1], [5, 6, 4, 5], [4, 3, 8, 1]], [[1, 1, 3, 7], [3, 5, 1, 5], [1, 1, 4, 4]]]
S-9-3-3-17-NR,0.003212451934814453,230,[[[9, 7, 7, 5], [7, 5, 9, 6], [9, 6, 5, 7]], [[3, 5, 3, 9], [3, 6, 1, 3], [1, 7, 9, 4]], [[5, 9, 3, 2], [3, 3, 9, 1], [9, 4, 4, 7]]]
S-9-3-3-18-NR,0.001224517822265625,70,[[[3, 2, 5, 4], [5, 8, 5, 2], [5, 6, 4, 6]], [[4, 4, 9, 3], [9, 2, 4, 3], [4, 6, 8, 4]], [[8, 3, 4, 3], [4, 3, 6, 8], [6, 4, 5, 8]]]
S-9-3-3-19-NR,0.0029289722442626953,203,[[[1, 9, 5, 7], [5, 2, 6, 5], [6, 9, 4, 2]], [[7, 7, 6, 5], [6, 5, 1, 4], [1, 2, 6, 2]], [[9, 5, 4, 5], [4, 4, 2, 3], [2, 2, 5, 2]]]
S-9-3-3-20-NR,0.0031290054321289062,211,[[[3, 5, 8, 8], [8, 2, 7, 4], [7, 6, 3, 4]], [[1, 8, 6, 6], [6, 4, 6, 7], [6, 4, 7, 2]], [[7, 6, 9, 2], [9, 7, 8, 2], [8, 2, 3, 6]]]
S-9-3-3-21-NR,0.004032611846923828,309,[[[3, 7, 1, 1], [1, 7, 6, 7], [6, 5, 8, 2]], [[4, 1, 3, 4], [3, 7, 4, 1], [4, 2, 8, 7]], [[9, 4, 7, 3], [7, 1, 8, 9], [8, 7, 9, 4]]]
S-9-3-3-22-NR,0.00427556037902832,304,[[[3, 4, 3, 9], [3, 1, 7, 1], [7, 8, 3, 1]], [[2, 9, 5, 5], [5, 1, 7, 4], [7, 1, 6, 3]], [[2, 5, 2, 4], [2, 4, 9, 5], [9, 3, 1, 6]]]
S-9-3-3-23-NR,0.006003618240356445,398,[[[5, 2, 1, 4], [1, 1, 8, 1], [8, 5, 7, 2]], [[7, 4, 2, 8], [2, 1, 7, 1], [7, 2, 9, 9]], [[6, 8, 7, 3], [7, 1, 6, 4], [6, 9, 5, 8]]]
S-9-3-3-24-NR,0.0028426647186279297,181,[[[7, 3, 2, 1], [2, 4, 9, 3], [9, 3, 4, 8]], [[3, 1, 8, 5], [8, 3, 8, 2], [8, 8, 2, 5]], [[3, 5, 3, 5], [3, 2, 6, 1], [6, 5, 8, 8]]]
S-9-3-3-25-NR,0.0012950897216796875,81,[[[7, 1, 4, 9], [4, 4, 6, 3], [6, 5, 8, 9]], [[1, 9, 6, 9], [6, 3, 8, 9], [8, 9, 5, 2]], [[1, 9, 2, 5], [2, 9, 6, 7], [6, 2, 2, 2]]]
S-9-3-3-26-NR,0.006960153579711914,479,[[[4, 4, 7, 4], [7, 7, 1, 4], [1, 9, 1, 3]], [[3, 4, 3, 4], [3, 4, 8, 7], [8, 3, 8, 6]], [[1, 4, 4, 9], [4, 7, 1, 3], [1, 6, 7, 4]]]
S-9-3-3-27-NR,0.0007579326629638672,55,[[[8, 5, 3, 4], [3, 5, 4, 8], [4, 4, 2, 2]], [[2, 4, 2, 7], [2, 8, 7, 1], [7, 2, 5, 8]], [[9, 7, 6, 6], [6, 1, 1, 5], [1, 8, 6, 7]]]
S-9-3-3-28-NR,0.0028917789459228516,186,[[[2, 3, 3, 3], [3, 9, 4, 4], [4, 3, 4, 1]], [[3, 3, 7, 4], [7, 4, 2, 2], [2, 1, 8, 7]], [[7, 4, 6, 4], [6, 2, 3, 4], [3, 7, 3, 7]]]
S-9-3-3-29-NR,0.00027489662170410156,15,[[[9, 2, 8, 4], [8, 6, 6, 2], [6, 5, 2, 8]], [[9, 4, 6, 9], [6, 2, 7, 4], [7, 8, 6, 8]], [[7, 9, 3, 7], [3, 4, 4, 1], [4, 8, 1, 2]]]
S-9-3-3-30-NR,0.0024940967559814453,170,[[[9, 5, 9, 4], [9, 1, 1, 2], [1, 4, 5, 3]], [[1, 4, 9, 7], [9, 2, 6, 9], [6, 3, 7, 2]], [[7, 7, 7, 3], [7, 9, 1, 2], [1, 2, 8, 1]]]
S-9-3-3-31-NR,0.0011644363403320312,89,[[[1, 8, 1, 1], [1, 2, 3, 4], [3, 7, 3, 9]], [[1, 1, 8, 9], [8, 4, 7, 4], [7, 9, 3, 2]], [[2, 9, 2, 9], [2, 4, 1, 4], [1, 2, 3, 3]]]
S-9-3-3-32-NR,0.003259420394897461,288,[[[2, 4, 1, 9], [1, 3, 8, 6], [8, 5, 4, 1]], [[8, 9, 9, 3], [9, 6, 9, 1], [9, 1, 1, 8]], [[1, 3, 4, 2], [4, 1, 5, 6], [5, 8, 9, 6]]]
S-9-3-3-33-NR,0.004471778869628906,361,[[[3, 4, 5, 2], [5, 5, 5, 7], [5, 8, 9, 5]], [[9, 2, 9, 8], [9, 7, 1, 7], [1, 5, 3, 5]], [[9, 8, 6, 6], [6, 7, 9, 9], [9, 5, 8, 8]]]
S-9-3-3-34-NR,0.005461931228637695,357,[[[9, 6, 9, 3], [9, 1, 2, 5], [2, 4, 1, 6]], [[7, 3, 1, 3], [1, 5, 9, 2], [9, 6, 6, 1]], [[2, 3, 6, 7], [6, 2, 5, 5], [5, 1, 6, 2]]]
S-9-3-3-35-NR,0.005919456481933594,382,[[[9, 6, 2, 6], [2, 3, 1, 9], [1, 6, 3, 1]], [[5, 6, 2, 8], [2, 9, 6, 1], [6, 1, 7, 6]], [[5, 8, 8, 1], [8, 1, 1, 9], [1, 6, 5, 6]]]
S-9-3-3-36-NR,0.0018246173858642578,123,[[[6, 1, 9, 5], [9, 1, 9, 2], [9, 5, 2, 7]], [[1, 5, 8, 7], [8, 2, 6, 7], [6, 7, 9, 4]], [[3, 7, 7, 4], [7, 7, 3, 5], [3, 4, 7, 6]]]
