S-8-3-3-0-NR,0.0017559528350830078,109,[[[7, 7, 3, 2], [3, 1, 5, 3], [5, 5, 8, 5]], [[7, 2, 2, 2], [2, 3, 6, 8], [6, 5, 5, 2]], [[8, 2, 6, 6], [6, 8, 7, 4], [7, 2, 3, 5]]]
S-8-3-3-1-NR,0.0030913352966308594,199,[[[3, 2, 7, 7], [7, 5, 1, 8], [1, 2, 8, 5]], [[8, 7, 4, 2], [4, 8, 6, 1], [6, 5, 8, 1]], [[7, 2, 1, 4], [1, 1, 1, 2], [1, 1, 8, 1]]]
S-8-3-3-2-NR,0.007155418395996094,490,[[[1, 2, 6, 8], [6, 2, 5, 1], [5, 6, 3, 1]], [[5, 8, 6, 8], [6, 1, 6, 7], [6, 1, 5, 7]], [[4, 8, 3, 1], [3, 7, 3, 3], [3, 7, 7, 7]]]
S-8-3-3-3-NR,0.0005872249603271484,52,[[[4, 3, 7, 3], [7, 6, 4, 3], [4, 8, 2, 7]], [[1, 3, 1, 2], [1, 3, 3, 1], [3, 7, 8, 5]], [[5, 2, 1, 4], [1, 1, 5, 4], [5, 5, 8, 8]]]
S-8-3-3-4-NR,0.0010900497436523438,153,[[[4, 5, 4, 6], [4, 2, 5, 3], [5, 7, 8, 2]], [[3, 6, 5, 4], [5, 3, 1, 5], [1, 2, 2, 5]], [[2, 4, 4, 1], [4, 5, 3, 7], [3, 5, 5, 1]]]
S-8-3-3-5-NR,0.0033249855041503906,243,[[[5, 6, 2, 4], [2, 1, 1, 4], [1, 8, 4, 7]], [[1, 4, 5, 3], [5, 4, 7, 3], [7, 7, 3, 2]], [[2, 3, 3, 6], [3, 3, 8, 8], [8, 2, 4, 7]]]
S-8-3-3-6-NR,0.0019702911376953125,142,[[[2, 8, 4, 7], [4, 5, 2, 4], [2, 1, 1, 5]], [[3, 7, 2, 7], [2, 4, 6, 2], [6, 5, 8, 6]], [[6, 7, 7, 6], [7, 2, 5, 1], [5, 6, 5, 8]]]
S-8-3-3-7-NR,0.00904393196105957,786,[[[6, 3, 7, 2], [7, 7, 4, 2], [4, 1, 2, 7]], [[2, 2, 1, 2], [1, 2, 4, 1], [4, 7, 6, 7]], [[1, 2, 1, 4], [1, 1, 4, 1], [4, 7, 2, 7]]]
S-8-3-3-8-NR,0.001333475112915039,174,[[[4, 6, 8, 8], [8, 7, 8, 7], [8, 3, 4, 8]], [[1, 8, 4, 7], [4, 7, 2, 8], [2, 8, 2, 4]], [[3, 7, 1, 4], [1, 8, 5, 4], [5, 4, 7, 1]]]
S-8-3-3-9-NR,0.0009696483612060547,135,[[[8, 6, 3, 8], [3, 5, 7, 3], [7, 3, 3, 3]], [[1, 8, 4, 1], [4, 3, 2, 3], [2, 3, 6, 2]], [[8, 1, 7, 2], [7, 3, 2, 6], [2, 2, 1, 7]]]
S-8-3-3-10-NR,0.0007512569427490234,105,[[[1, 7, 2, 4], [2, 8, 6, 1], [6, 1, 4, 7]], [[8, 4, 3, 6], [3, 1, 7, 7], [7, 7, 8, 5]], [[5, 6, 5, 3], [5, 7, 8, 1], [8, 5, 8, 6]]]
