S-4-6-6-999-NR,8.729259014129639,900325,[[[1, 4, 4, 2], [4, 1, 2, 2], [2, 4, 2, 1], [2, 2, 2, 3], [2, 4, 3, 2], [3, 4, 2, 4]], [[1, 2, 3, 2], [3, 2, 3, 1], [3, 1, 1, 4], [1, 3, 2, 1], [2, 2, 3, 4], [3, 4, 3, 4]], [[4, 2, 1, 1], [1, 1, 1, 1], [1, 4, 3, 1], [3, 1, 3, 4], [3, 4, 1, 4], [1, 4, 1, 4]], [[3, 1, 2, 1], [2, 1, 1, 4], [1, 1, 4, 4], [4, 4, 1, 3], [1, 4, 3, 2], [3, 4, 4, 4]], [[3, 1, 1, 1], [1, 4, 3, 4], [3, 4, 2, 4], [2, 3, 1, 1], [1, 2, 1, 1], [1, 4, 4, 1]], [[2, 1, 1, 4], [1, 4, 3, 2], [3, 4, 1, 4], [1, 1, 2, 2], [2, 1, 2, 4], [2, 1, 4, 2]]]
S-4-6-6-99-NR,0.7493977546691895,75275,[[[4, 2, 3, 1], [3, 4, 1, 2], [1, 1, 2, 2], [2, 3, 3, 4], [3, 1, 4, 2], [4, 2, 3, 1]], [[2, 1, 1, 3], [1, 2, 3, 3], [3, 2, 4, 2], [4, 4, 2, 2], [2, 2, 2, 3], [2, 1, 2, 2]], [[2, 3, 1, 1], [1, 3, 2, 4], [2, 2, 2, 2], [2, 2, 2, 4], [2, 3, 3, 4], [3, 2, 1, 4]], [[2, 1, 4, 3], [4, 4, 4, 1], [4, 2, 4, 1], [4, 4, 2, 4], [2, 4, 1, 1], [1, 4, 1, 2]], [[3, 3, 2, 4], [2, 1, 2, 1], [2, 1, 2, 4], [2, 4, 4, 4], [4, 1, 2, 2], [2, 2, 4, 1]], [[1, 4, 1, 1], [1, 1, 2, 4], [2, 4, 4, 1], [4, 4, 4, 3], [4, 2, 2, 3], [2, 1, 4, 1]]]
S-4-6-6-100-NR,192.5333390235901,19988197,[[[2, 3, 1, 2], [1, 2, 4, 3], [4, 4, 3, 2], [3, 4, 4, 1], [4, 3, 3, 2], [3, 4, 2, 3]], [[1, 2, 1, 3], [1, 3, 2, 1], [2, 2, 4, 2], [4, 1, 3, 4], [3, 2, 2, 1], [2, 3, 2, 1]], [[2, 3, 3, 1], [3, 1, 1, 3], [1, 2, 4, 3], [4, 4, 1, 2], [1, 1, 4, 2], [4, 1, 2, 1]], [[4, 1, 1, 2], [1, 3, 1, 4], [1, 3, 4, 4], [4, 2, 4, 2], [4, 2, 3, 3], [3, 1, 1, 1]], [[4, 2, 1, 3], [1, 4, 2, 2], [2, 4, 2, 4], [2, 2, 2, 4], [2, 3, 3, 4], [3, 1, 3, 4]], [[3, 3, 2, 2], [2, 2, 2, 3], [2, 4, 4, 3], [4, 4, 1, 2], [1, 4, 1, 2], [1, 4, 4, 2]]]
S-4-6-6-101-NR,22.811445713043213,2360920,[[[2, 2, 4, 2], [4, 3, 4, 2], [4, 3, 4, 2], [4, 1, 4, 3], [4, 4, 1, 3], [1, 2, 3, 4]], [[3, 2, 1, 3], [1, 2, 4, 1], [4, 2, 2, 1], [2, 3, 2, 1], [2, 3, 3, 4], [3, 4, 1, 3]], [[4, 3, 3, 1], [3, 1, 1, 2], [1, 1, 2, 1], [2, 1, 2, 4], [2, 4, 1, 4], [1, 3, 2, 2]], [[2, 1, 1, 1], [1, 2, 2, 1], [2, 1, 2, 1], [2, 4, 4, 4], [4, 4, 3, 3], [3, 2, 4, 4]], [[2, 1, 2, 4], [2, 1, 1, 2], [1, 1, 1, 2], [1, 4, 3, 1], [3, 3, 4, 4], [4, 4, 1, 3]], [[4, 4, 3, 3], [3, 2, 1, 4], [1, 2, 4, 4], [4, 1, 3, 2], [3, 4, 3, 2], [3, 3, 4, 3]]]
S-4-6-6-102-NR,321.507200717926,33368552,[[[2, 4, 1, 2], [1, 4, 4, 2], [4, 3, 2, 3], [2, 4, 1, 2], [1, 1, 2, 4], [2, 3, 1, 3]], [[2, 2, 1, 4], [1, 2, 3, 4], [3, 3, 4, 4], [4, 2, 2, 2], [2, 4, 3, 1], [3, 3, 4, 1]], [[4, 4, 4, 2], [4, 4, 4, 2], [4, 4, 2, 2], [2, 2, 3, 3], [3, 1, 2, 2], [2, 1, 3, 4]], [[4, 2, 4, 2], [4, 2, 4, 2], [4, 2, 2, 3], [2, 3, 1, 2], [1, 2, 4, 2], [4, 4, 2, 4]], [[1, 2, 3, 4], [3, 2, 2, 2], [2, 3, 1, 2], [1, 2, 4, 3], [4, 2, 1, 2], [1, 4, 1, 2]], [[3, 4, 2, 4], [2, 2, 2, 1], [2, 2, 1, 4], [1, 3, 4, 4], [4, 2, 4, 4], [4, 2, 1, 2]]]
S-4-6-6-103-NR,0.7204101085662842,73662,[[[2, 3, 1, 2], [1, 1, 1, 2], [1, 1, 3, 1], [3, 4, 2, 4], [2, 3, 1, 1], [1, 2, 1, 1]], [[4, 2, 1, 2], [1, 2, 4, 2], [4, 1, 3, 3], [3, 4, 4, 3], [4, 1, 4, 4], [4, 1, 2, 1]], [[2, 2, 4, 2], [4, 2, 3, 2], [3, 3, 4, 4], [4, 3, 1, 1], [1, 4, 4, 1], [4, 1, 1, 4]], [[2, 2, 4, 1], [4, 2, 4, 2], [4, 4, 2, 4], [2, 1, 3, 3], [3, 1, 2, 4], [2, 4, 2, 3]], [[1, 1, 1, 3], [1, 2, 4, 3], [4, 4, 1, 4], [1, 3, 1, 4], [1, 4, 2, 2], [2, 3, 1, 4]], [[4, 3, 2, 3], [2, 3, 3, 1], [3, 4, 3, 2], [3, 4, 2, 4], [2, 2, 3, 3], [3, 4, 1, 2]]]
S-4-6-6-104-NR,15.367605447769165,1582127,[[[1, 1, 1, 2], [1, 4, 2, 1], [2, 2, 2, 2], [2, 2, 2, 3], [2, 1, 4, 1], [4, 3, 1, 2]], [[2, 2, 1, 4], [1, 1, 4, 1], [4, 2, 2, 3], [2, 3, 4, 4], [4, 1, 1, 2], [1, 2, 4, 2]], [[1, 4, 3, 4], [3, 1, 4, 2], [4, 3, 1, 3], [1, 4, 1, 1], [1, 2, 1, 3], [1, 2, 1, 1]], [[2, 4, 2, 1], [2, 2, 1, 4], [1, 3, 1, 3], [1, 1, 2, 1], [2, 3, 1, 1], [1, 1, 4, 1]], [[4, 1, 4, 3], [4, 4, 2, 4], [2, 3, 2, 2], [2, 1, 1, 2], [1, 1, 2, 1], [2, 1, 1, 4]], [[2, 3, 2, 1], [2, 4, 4, 3], [4, 2, 1, 1], [1, 2, 4, 4], [4, 1, 4, 3], [4, 4, 1, 3]]]
S-4-6-6-105-NR,2561.1031925678253,263870419,[[[2, 3, 1, 3], [1, 2, 1, 3], [1, 4, 4, 3], [4, 3, 4, 3], [4, 1, 4, 2], [4, 1, 1, 4]], [[1, 3, 2, 3], [2, 3, 4, 4], [4, 3, 1, 1], [1, 3, 2, 1], [2, 2, 3, 2], [3, 4, 4, 2]], [[4, 3, 3, 1], [3, 4, 3, 4], [3, 1, 1, 3], [1, 1, 3, 3], [3, 2, 4, 2], [4, 2, 2, 1]], [[2, 1, 4, 3], [4, 4, 2, 1], [2, 3, 2, 2], [2, 3, 3, 2], [3, 2, 3, 1], [3, 1, 2, 1]], [[3, 3, 4, 3], [4, 1, 1, 2], [1, 2, 4, 2], [4, 2, 3, 3], [3, 1, 1, 1], [1, 1, 2, 4]], [[1, 3, 4, 2], [4, 2, 1, 3], [1, 2, 3, 4], [3, 3, 2, 3], [2, 1, 3, 2], [3, 4, 1, 4]]]
S-4-6-6-106-NR,2624.301449775696,278026563,[[[2, 2, 2, 3], [2, 2, 4, 4], [4, 2, 2, 2], [2, 1, 4, 1], [4, 1, 4, 2], [4, 1, 3, 3]], [[3, 3, 3, 4], [3, 4, 1, 4], [1, 2, 1, 4], [1, 1, 3, 1], [3, 2, 2, 4], [2, 3, 4, 1]], [[3, 4, 3, 1], [3, 4, 2, 2], [2, 4, 3, 2], [3, 1, 4, 4], [4, 4, 1, 2], [1, 1, 4, 1]], [[4, 1, 2, 2], [2, 2, 3, 2], [3, 2, 3, 3], [3, 4, 3, 3], [3, 2, 2, 3], [2, 1, 1, 3]], [[2, 2, 4, 4], [4, 2, 2, 4], [2, 3, 2, 2], [2, 3, 4, 4], [4, 3, 1, 1], [1, 3, 4, 2]], [[4, 4, 2, 2], [2, 4, 2, 3], [2, 2, 3, 3], [3, 4, 2, 3], [2, 1, 3, 2], [3, 2, 4, 2]]]
S-4-6-6-107-NR,2.04382586479187,214202,[[[2, 4, 4, 3], [4, 1, 3, 1], [3, 2, 1, 4], [1, 4, 3, 3], [3, 1, 2, 4], [2, 4, 4, 3]], [[4, 3, 2, 3], [2, 1, 1, 1], [1, 4, 3, 2], [3, 3, 3, 3], [3, 4, 4, 2], [4, 3, 1, 2]], [[3, 3, 2, 4], [2, 1, 4, 4], [4, 2, 4, 3], [4, 3, 1, 3], [1, 2, 3, 4], [3, 2, 3, 4]], [[2, 4, 2, 2], [2, 4, 4, 4], [4, 3, 2, 4], [2, 3, 4, 4], [4, 4, 2, 4], [2, 4, 3, 3]], [[4, 2, 1, 4], [1, 4, 1, 4], [1, 4, 3, 1], [3, 4, 4, 2], [4, 4, 2, 4], [2, 3, 1, 2]], [[3, 4, 2, 1], [2, 4, 1, 2], [1, 1, 3, 1], [3, 2, 2, 2], [2, 4, 2, 1], [2, 2, 4, 4]]]
S-4-6-6-108-NR,6.182553768157959,588193,[[[1, 2, 3, 2], [3, 3, 1, 4], [1, 2, 3, 2], [3, 4, 2, 1], [2, 3, 2, 4], [2, 4, 1, 4]], [[4, 2, 4, 4], [4, 4, 1, 1], [1, 2, 4, 1], [4, 1, 4, 4], [4, 4, 2, 2], [2, 4, 1, 2]], [[2, 4, 1, 1], [1, 1, 2, 2], [2, 1, 3, 2], [3, 4, 2, 2], [2, 2, 2, 4], [2, 2, 1, 3]], [[2, 1, 3, 3], [3, 2, 1, 1], [1, 2, 1, 2], [1, 2, 2, 3], [2, 4, 4, 2], [4, 3, 3, 3]], [[2, 3, 2, 3], [2, 1, 1, 3], [1, 2, 4, 1], [4, 3, 1, 2], [1, 2, 4, 1], [4, 3, 4, 1]], [[2, 3, 2, 2], [2, 3, 4, 2], [4, 1, 3, 4], [3, 2, 4, 1], [4, 1, 2, 3], [2, 1, 3, 3]]]
