S-2-6-6-999-NR,0.011432886123657227,1206,[[[1, 2, 2, 1], [2, 2, 1, 2], [1, 2, 2, 1], [2, 2, 1, 2], [1, 2, 2, 1], [2, 2, 1, 2]], [[1, 1, 1, 1], [1, 2, 2, 1], [2, 1, 1, 1], [1, 2, 2, 1], [2, 1, 1, 1], [1, 2, 2, 1]], [[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 2, 1], [2, 1, 1, 1], [1, 1, 2, 1], [2, 1, 1, 1]], [[1, 1, 2, 2], [2, 1, 1, 2], [1, 1, 1, 2], [1, 1, 2, 2], [2, 1, 2, 2], [2, 1, 2, 1]], [[2, 2, 2, 2], [2, 2, 1, 2], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 2], [1, 1, 1, 2]], [[2, 2, 1, 2], [1, 2, 1, 1], [1, 1, 1, 2], [1, 1, 1, 2], [1, 2, 2, 2], [2, 2, 2, 2]]]
S-2-6-6-99-NR,0.0030927658081054688,380,[[[2, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 2, 1, 1]], [[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 2], [1, 1, 1, 2]], [[1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 2, 2], [2, 2, 1, 1], [1, 2, 2, 2]], [[1, 2, 2, 2], [2, 2, 1, 2], [1, 2, 2, 2], [2, 2, 1, 2], [1, 1, 2, 2], [2, 2, 2, 1]], [[1, 2, 1, 1], [1, 2, 1, 2], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 2, 1], [2, 1, 1, 2]], [[1, 1, 2, 1], [2, 2, 2, 2], [2, 1, 1, 1], [1, 1, 2, 1], [2, 1, 1, 2], [1, 2, 1, 1]]]
S-2-6-6-100-NR,0.011418819427490234,1451,[[[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 2, 1]], [[2, 1, 2, 2], [2, 1, 2, 2], [2, 1, 2, 2], [2, 1, 1, 1], [1, 1, 2, 2], [2, 1, 1, 1]], [[2, 2, 2, 1], [2, 2, 2, 1], [2, 2, 2, 1], [2, 1, 1, 1], [1, 2, 2, 1], [2, 1, 1, 1]], [[1, 1, 2, 2], [2, 1, 1, 2], [1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 2, 1]], [[2, 2, 1, 1], [1, 2, 1, 2], [1, 2, 1, 2], [1, 2, 2, 2], [2, 2, 1, 2], [1, 1, 2, 1]], [[2, 1, 2, 1], [2, 2, 1, 1], [1, 2, 2, 2], [2, 2, 1, 1], [1, 2, 2, 2], [2, 1, 1, 2]]]
S-2-6-6-101-NR,0.20717597007751465,22851,[[[1, 1, 2, 1], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 2], [2, 2, 2, 1]], [[1, 1, 2, 1], [2, 2, 2, 1], [2, 2, 2, 1], [2, 2, 2, 1], [2, 2, 1, 2], [1, 1, 1, 1]], [[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 2, 2, 2], [2, 1, 2, 2]], [[1, 1, 1, 1], [1, 1, 1, 2], [1, 1, 2, 2], [2, 1, 1, 1], [1, 2, 2, 2], [2, 2, 1, 2]], [[2, 1, 1, 1], [1, 2, 1, 1], [1, 2, 2, 1], [2, 1, 2, 1], [2, 2, 1, 2], [1, 2, 1, 1]], [[2, 1, 2, 2], [2, 1, 1, 2], [1, 1, 2, 2], [2, 1, 1, 2], [1, 2, 1, 2], [1, 1, 1, 2]]]
S-2-6-6-102-NR,0.0010263919830322266,113,[[[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 1, 1, 2]], [[1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 2, 1, 2]], [[2, 2, 1, 2], [1, 2, 2, 1], [2, 1, 2, 2], [2, 1, 1, 1], [1, 1, 2, 2], [2, 2, 1, 2]], [[2, 2, 2, 1], [2, 1, 1, 1], [1, 2, 2, 1], [2, 1, 1, 1], [1, 2, 2, 2], [2, 2, 2, 1]], [[2, 1, 1, 1], [1, 1, 2, 2], [2, 1, 1, 1], [1, 1, 2, 2], [2, 2, 2, 1], [2, 1, 1, 2]], [[1, 1, 2, 2], [2, 2, 1, 1], [1, 1, 1, 1], [1, 2, 1, 2], [1, 1, 2, 2], [2, 2, 2, 2]]]
S-2-6-6-103-NR,0.9387960433959961,118034,[[[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 1, 2, 1], [2, 2, 1, 2], [1, 1, 2, 1]], [[2, 1, 1, 1], [1, 1, 2, 1], [2, 1, 1, 1], [1, 1, 2, 1], [2, 2, 1, 2], [1, 1, 1, 1]], [[1, 1, 1, 1], [1, 1, 2, 2], [2, 1, 2, 1], [2, 1, 2, 1], [2, 2, 1, 2], [1, 1, 2, 2]], [[2, 1, 2, 2], [2, 2, 1, 2], [1, 1, 2, 2], [2, 1, 2, 2], [2, 2, 1, 2], [1, 2, 1, 2]], [[2, 2, 2, 2], [2, 2, 1, 1], [1, 2, 2, 1], [2, 2, 2, 2], [2, 2, 1, 1], [1, 2, 1, 2]], [[2, 2, 2, 1], [2, 1, 1, 2], [1, 1, 1, 2], [1, 2, 2, 1], [2, 1, 1, 2], [1, 2, 1, 2]]]
S-2-6-6-104-NR,0.0595097541809082,7589,[[[1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1], [1, 1, 1, 1]], [[2, 1, 2, 1], [2, 1, 2, 2], [2, 1, 2, 2], [2, 1, 1, 1], [1, 1, 1, 2], [1, 1, 1, 2]], [[1, 1, 1, 2], [1, 2, 1, 1], [1, 2, 1, 1], [1, 1, 1, 2], [1, 2, 1, 1], [1, 2, 1, 1]], [[1, 2, 1, 1], [1, 1, 2, 2], [2, 1, 1, 1], [1, 2, 2, 2], [2, 1, 1, 2], [1, 1, 1, 2]], [[1, 1, 2, 1], [2, 2, 1, 2], [1, 1, 2, 1], [2, 2, 1, 2], [1, 2, 1, 2], [1, 2, 2, 2]], [[1, 1, 2, 1], [2, 2, 1, 1], [1, 1, 2, 1], [2, 2, 1, 2], [1, 2, 1, 1], [1, 2, 2, 2]]]
slurmstepd: error: *** JOB 12939124 ON cdr547 CANCELLED AT 2018-10-30T01:08:19 DUE TO TIME LIMIT ***
S-2-6-6-106-NR,0.004774332046508789,329,[[[1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 2, 1], [2, 1, 1, 2], [1, 1, 2, 1]], [[2, 2, 1, 2], [1, 2, 1, 2], [1, 2, 2, 1], [2, 1, 1, 2], [1, 2, 2, 1], [2, 1, 1, 2]], [[2, 2, 1, 2], [1, 2, 2, 1], [2, 1, 1, 1], [1, 2, 2, 2], [2, 1, 1, 1], [1, 2, 1, 1]], [[2, 2, 1, 1], [1, 1, 2, 1], [2, 1, 2, 2], [2, 2, 1, 1], [1, 1, 2, 1], [2, 1, 2, 2]], [[1, 1, 2, 1], [2, 1, 2, 2], [2, 2, 1, 1], [1, 1, 2, 2], [2, 1, 2, 1], [2, 2, 2, 2]], [[1, 1, 2, 2], [2, 2, 1, 1], [1, 1, 2, 2], [2, 2, 2, 1], [2, 1, 2, 1], [2, 2, 2, 2]]]
S-2-6-6-107-NR,0.0009629726409912109,111,[[[1, 2, 2, 2], [2, 1, 1, 2], [1, 2, 2, 2], [2, 1, 1, 2], [1, 2, 2, 2], [2, 1, 1, 2]], [[1, 2, 2, 2], [2, 2, 1, 2], [1, 2, 2, 2], [2, 2, 1, 2], [1, 2, 2, 2], [2, 2, 1, 2]], [[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 2, 1], [2, 2, 1, 2]], [[1, 1, 1, 1], [1, 1, 2, 2], [2, 1, 2, 1], [2, 1, 2, 2], [2, 1, 2, 2], [2, 2, 1, 2]], [[1, 1, 2, 2], [2, 2, 1, 2], [1, 1, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1], [2, 2, 2, 2]], [[2, 2, 1, 1], [1, 2, 2, 1], [2, 2, 1, 1], [1, 1, 2, 1], [2, 1, 1, 1], [1, 2, 1, 2]]]
S-2-6-6-108-NR,0.0019392967224121094,113,[[[1, 1, 2, 1], [2, 2, 2, 2], [2, 2, 1, 2], [1, 1, 2, 1], [2, 1, 2, 2], [2, 1, 2, 2]], [[1, 1, 2, 1], [2, 2, 1, 1], [1, 2, 1, 2], [1, 1, 2, 1], [2, 2, 1, 1], [1, 2, 1, 2]], [[1, 1, 2, 1], [2, 1, 2, 2], [2, 2, 1, 1], [1, 1, 2, 1], [2, 1, 1, 1], [1, 2, 1, 2]], [[1, 1, 1, 1], [1, 2, 1, 1], [1, 1, 1, 1], [1, 1, 2, 2], [2, 1, 2, 1], [2, 2, 1, 1]], [[1, 1, 2, 2], [2, 1, 1, 2], [1, 1, 1, 2], [1, 2, 1, 1], [1, 1, 1, 2], [1, 1, 1, 2]], [[1, 2, 1, 1], [1, 2, 2, 1], [2, 2, 1, 1], [1, 1, 1, 2], [1, 2, 2, 1], [2, 2, 2, 1]]]
slurmstepd: error: *** JOB 12939028 ON cdr547 CANCELLED AT 2018-10-30T01:08:17 DUE TO TIME LIMIT ***
S-2-6-6-109-NR,0.026007890701293945,3242,[[[1, 2, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 1, 2, 1], [2, 2, 1, 2]], [[2, 1, 1, 2], [1, 1, 2, 1], [2, 1, 2, 2], [2, 1, 2, 2], [2, 1, 2, 2], [2, 2, 1, 2]], [[1, 2, 2, 1], [2, 1, 2, 2], [2, 2, 1, 2], [1, 2, 2, 1], [2, 2, 1, 2], [1, 2, 2, 1]], [[2, 1, 2, 2], [2, 2, 2, 2], [2, 2, 2, 1], [2, 1, 1, 1], [1, 2, 2, 1], [2, 1, 1, 1]], [[2, 2, 2, 1], [2, 2, 1, 1], [1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 1, 2], [1, 1, 2, 2]], [[1, 1, 1, 1], [1, 1, 1, 1], [1, 2, 2, 2], [2, 2, 2, 1], [2, 2, 2, 1], [2, 2, 2, 1]]]
