slurmstepd: error: *** JOB 12942033 ON cdr1203 CANCELLED AT 2018-10-30T01:34:36 DUE TO TIME LIMIT ***
S-5-6-6-99-NR,770.026700258255,95335221,[[[1, 4, 3, 5], [3, 5, 5, 2], [5, 2, 4, 3], [4, 2, 3, 2], [3, 3, 1, 4], [1, 2, 1, 1]], [[1, 5, 5, 1], [5, 2, 4, 3], [4, 3, 2, 5], [2, 2, 2, 5], [2, 4, 4, 2], [4, 1, 3, 5]], [[2, 1, 4, 1], [4, 3, 3, 5], [3, 5, 2, 2], [2, 5, 3, 1], [3, 2, 5, 1], [5, 5, 5, 2]], [[4, 1, 4, 1], [4, 5, 5, 2], [5, 2, 2, 3], [2, 1, 5, 1], [5, 1, 1, 1], [1, 2, 4, 4]], [[5, 1, 4, 2], [4, 2, 2, 4], [2, 3, 2, 4], [2, 1, 4, 5], [4, 1, 4, 2], [4, 4, 2, 4]], [[5, 2, 4, 3], [4, 4, 2, 5], [2, 4, 4, 5], [4, 5, 1, 4], [1, 2, 1, 2], [1, 4, 1, 3]]]
S-5-6-6-100-NR,1101.6504893302917,135616614,[[[2, 4, 5, 2], [5, 4, 1, 5], [1, 5, 3, 2], [3, 4, 2, 4], [2, 2, 5, 3], [5, 4, 2, 2]], [[4, 2, 3, 5], [3, 5, 3, 5], [3, 2, 1, 2], [1, 4, 4, 2], [4, 3, 1, 3], [1, 2, 5, 4]], [[1, 5, 3, 2], [3, 5, 4, 5], [4, 2, 5, 5], [5, 2, 1, 5], [1, 3, 2, 3], [2, 4, 3, 4]], [[1, 2, 2, 5], [2, 5, 1, 3], [1, 5, 1, 2], [1, 5, 3, 4], [3, 3, 1, 5], [1, 4, 1, 5]], [[3, 5, 3, 4], [3, 3, 2, 1], [2, 2, 4, 5], [4, 4, 3, 4], [3, 5, 4, 1], [4, 5, 5, 2]], [[1, 4, 2, 3], [2, 1, 1, 2], [1, 5, 4, 2], [4, 4, 4, 5], [4, 1, 3, 2], [3, 2, 2, 2]]]
S-5-6-6-101-NR,2759.264710187912,342358444,[[[1, 4, 1, 3], [1, 1, 4, 3], [4, 5, 2, 4], [2, 4, 5, 2], [5, 3, 1, 5], [1, 3, 2, 3]], [[1, 3, 2, 5], [2, 3, 1, 2], [1, 4, 3, 3], [3, 2, 4, 4], [4, 5, 2, 2], [2, 3, 4, 2]], [[5, 5, 1, 4], [1, 2, 2, 4], [2, 3, 1, 4], [1, 4, 3, 1], [3, 2, 5, 2], [5, 2, 4, 3]], [[4, 4, 4, 5], [4, 4, 2, 4], [2, 4, 1, 3], [1, 1, 3, 2], [3, 2, 5, 1], [5, 3, 1, 1]], [[5, 5, 3, 2], [3, 4, 4, 3], [4, 3, 3, 5], [3, 2, 5, 1], [5, 1, 4, 4], [4, 1, 1, 5]], [[4, 2, 4, 2], [4, 3, 3, 2], [3, 5, 1, 4], [1, 1, 4, 3], [4, 4, 1, 4], [1, 5, 1, 1]]]
S-5-6-6-102-NR,2879.6153688430786,348794833,[[[2, 2, 5, 5], [5, 4, 3, 2], [3, 2, 5, 2], [5, 3, 4, 5], [4, 5, 4, 4], [4, 5, 5, 4]], [[5, 5, 5, 5], [5, 2, 4, 2], [4, 2, 5, 5], [5, 5, 5, 5], [5, 4, 5, 4], [5, 4, 5, 5]], [[3, 5, 1, 5], [1, 2, 5, 1], [5, 5, 5, 2], [5, 5, 5, 2], [5, 4, 2, 3], [2, 5, 1, 1]], [[5, 5, 3, 4], [3, 1, 4, 5], [4, 2, 2, 4], [2, 2, 5, 4], [5, 3, 4, 3], [4, 1, 2, 3]], [[2, 4, 2, 1], [2, 5, 2, 2], [2, 4, 4, 2], [4, 4, 1, 2], [1, 3, 2, 5], [2, 3, 5, 5]], [[4, 1, 3, 4], [3, 2, 5, 4], [5, 2, 4, 2], [4, 2, 5, 2], [5, 5, 1, 4], [1, 5, 4, 2]]]
S-5-6-6-103-NR,2741.481778383255,327660827,[[[3, 3, 4, 2], [4, 4, 3, 1], [3, 4, 1, 5], [1, 1, 4, 5], [4, 2, 3, 2], [3, 4, 3, 2]], [[1, 2, 3, 4], [3, 1, 2, 4], [2, 5, 5, 2], [5, 5, 4, 4], [4, 2, 5, 4], [5, 2, 4, 5]], [[1, 4, 2, 5], [2, 4, 5, 3], [5, 2, 1, 4], [1, 4, 3, 1], [3, 4, 1, 5], [1, 5, 2, 3]], [[2, 5, 3, 1], [3, 3, 5, 5], [5, 4, 2, 3], [2, 1, 1, 1], [1, 5, 3, 1], [3, 3, 5, 4]], [[2, 1, 2, 4], [2, 5, 1, 1], [1, 3, 1, 4], [1, 1, 5, 5], [5, 1, 2, 5], [2, 4, 3, 2]], [[4, 4, 5, 4], [5, 1, 1, 3], [1, 4, 5, 5], [5, 5, 5, 2], [5, 5, 4, 3], [4, 2, 2, 4]]]
S-5-6-6-104-NR,456.8323187828064,55219727,[[[5, 2, 1, 1], [1, 1, 1, 5], [1, 4, 1, 2], [1, 4, 2, 2], [2, 2, 3, 5], [3, 2, 4, 3]], [[2, 1, 1, 5], [1, 5, 4, 5], [4, 2, 2, 4], [2, 2, 2, 2], [2, 5, 5, 2], [5, 3, 3, 2]], [[1, 5, 1, 4], [1, 5, 4, 1], [4, 4, 2, 3], [2, 2, 1, 1], [1, 2, 5, 2], [5, 2, 1, 1]], [[4, 4, 5, 2], [5, 1, 4, 5], [4, 3, 4, 2], [4, 1, 1, 3], [1, 2, 3, 5], [3, 1, 5, 1]], [[3, 2, 4, 1], [4, 5, 1, 2], [1, 2, 4, 1], [4, 3, 2, 2], [2, 5, 1, 2], [1, 1, 1, 1]], [[2, 1, 5, 5], [5, 2, 5, 3], [5, 1, 4, 4], [4, 2, 4, 4], [4, 2, 5, 3], [5, 1, 1, 5]]]
slurmstepd: error: *** JOB 12942139 ON cdr565 CANCELLED AT 2018-10-30T01:21:56 DUE TO TIME LIMIT ***
slurmstepd: error: *** JOB 12942140 ON cdr565 CANCELLED AT 2018-10-30T01:21:56 DUE TO TIME LIMIT ***
slurmstepd: error: *** JOB 12942141 ON cdr565 CANCELLED AT 2018-10-30T01:21:56 DUE TO TIME LIMIT ***
slurmstepd: error: *** JOB 12942142 ON cdr565 CANCELLED AT 2018-10-30T01:21:56 DUE TO TIME LIMIT ***
S-5-6-6-9-NR,2015.001145362854,248616460,[[[5, 3, 4, 4], [4, 5, 1, 2], [1, 1, 3, 2], [3, 3, 1, 2], [1, 2, 1, 4], [1, 5, 2, 4]], [[2, 4, 3, 3], [3, 2, 5, 2], [5, 2, 2, 1], [2, 2, 1, 4], [1, 4, 1, 4], [1, 4, 1, 1]], [[5, 3, 1, 4], [1, 2, 1, 3], [1, 1, 1, 5], [1, 4, 4, 1], [4, 4, 2, 1], [2, 1, 3, 4]], [[3, 4, 1, 2], [1, 3, 5, 5], [5, 5, 1, 2], [1, 1, 2, 1], [2, 1, 3, 1], [3, 4, 2, 2]], [[2, 2, 1, 5], [1, 5, 5, 1], [5, 2, 4, 5], [4, 1, 2, 4], [2, 1, 5, 2], [5, 2, 1, 3]], [[4, 5, 5, 2], [5, 1, 5, 1], [5, 5, 5, 5], [5, 4, 1, 4], [1, 2, 2, 2], [2, 3, 2, 4]]]
slurmstepd: error: *** JOB 12942143 ON cdr565 CANCELLED AT 2018-10-30T01:21:56 DUE TO TIME LIMIT ***
S-5-6-6-110-NR,3316.285305738449,413945141,[[[5, 3, 3, 4], [3, 2, 3, 4], [3, 4, 2, 3], [2, 2, 4, 3], [4, 5, 3, 3], [3, 2, 3, 5]], [[3, 4, 1, 4], [1, 4, 4, 1], [4, 3, 2, 4], [2, 3, 5, 3], [5, 3, 3, 2], [3, 5, 1, 2]], [[5, 4, 2, 2], [2, 1, 1, 4], [1, 4, 5, 4], [5, 3, 3, 5], [3, 2, 1, 5], [1, 2, 4, 2]], [[2, 2, 3, 2], [3, 4, 4, 5], [4, 4, 1, 3], [1, 5, 4, 1], [4, 5, 1, 1], [1, 2, 1, 4]], [[4, 2, 4, 3], [4, 5, 5, 5], [5, 3, 2, 4], [2, 1, 2, 1], [2, 1, 5, 4], [5, 4, 3, 1]], [[5, 3, 3, 2], [3, 5, 4, 2], [4, 4, 2, 4], [2, 1, 2, 3], [2, 4, 2, 1], [2, 1, 2, 5]]]
