S-3-6-6-999-NR,13.94186282157898,1472505,[[[3, 1, 2, 1], [2, 1, 1, 1], [1, 1, 3, 3], [3, 1, 1, 1], [1, 1, 3, 3], [3, 1, 2, 3]], [[1, 1, 1, 3], [1, 1, 1, 1], [1, 3, 3, 1], [3, 1, 2, 2], [2, 3, 1, 3], [1, 3, 1, 2]], [[2, 3, 2, 2], [2, 1, 2, 3], [2, 1, 1, 2], [1, 2, 1, 2], [1, 3, 1, 1], [1, 2, 2, 3]], [[3, 2, 3, 1], [3, 3, 3, 2], [3, 2, 1, 3], [1, 2, 2, 3], [2, 1, 3, 2], [3, 3, 1, 3]], [[2, 1, 1, 2], [1, 2, 3, 3], [3, 3, 2, 3], [2, 3, 1, 3], [1, 2, 1, 3], [1, 3, 1, 1]], [[1, 2, 1, 1], [1, 3, 3, 1], [3, 3, 2, 1], [2, 3, 2, 1], [2, 3, 2, 1], [2, 1, 3, 1]]]
slurmstepd: error: *** JOB 12940118 ON cdr1226 CANCELLED AT 2018-10-30T01:09:21 DUE TO TIME LIMIT ***
S-3-6-6-100-NR,16.40671944618225,1723701,[[[3, 1, 3, 1], [3, 3, 2, 2], [2, 3, 1, 1], [1, 1, 2, 2], [2, 1, 1, 2], [1, 2, 1, 1]], [[3, 1, 2, 3], [2, 2, 2, 2], [2, 1, 3, 2], [3, 2, 1, 2], [1, 2, 1, 1], [1, 1, 3, 1]], [[1, 3, 1, 3], [1, 2, 1, 3], [1, 2, 3, 2], [3, 2, 1, 2], [1, 1, 3, 1], [3, 1, 3, 3]], [[2, 3, 3, 2], [3, 3, 2, 3], [2, 2, 3, 2], [3, 2, 2, 1], [2, 1, 3, 2], [3, 3, 3, 3]], [[1, 2, 1, 3], [1, 3, 2, 2], [2, 2, 3, 3], [3, 1, 2, 1], [2, 2, 3, 3], [3, 3, 3, 2]], [[3, 3, 3, 3], [3, 2, 1, 1], [1, 3, 1, 1], [1, 1, 1, 1], [1, 3, 2, 3], [2, 2, 2, 1]]]
S-3-6-6-101-NR,0.0369107723236084,4011,[[[2, 1, 3, 1], [3, 2, 3, 2], [3, 2, 3, 2], [3, 1, 3, 2], [3, 2, 1, 2], [1, 3, 3, 3]], [[2, 1, 3, 1], [3, 2, 2, 2], [2, 2, 1, 1], [1, 2, 2, 1], [2, 2, 3, 1], [3, 3, 2, 3]], [[1, 1, 2, 3], [2, 2, 3, 1], [3, 1, 2, 3], [2, 1, 1, 1], [1, 1, 2, 2], [2, 3, 3, 2]], [[1, 3, 1, 1], [1, 1, 1, 2], [1, 3, 3, 2], [3, 1, 2, 1], [2, 2, 2, 3], [2, 2, 1, 3]], [[1, 1, 1, 2], [1, 2, 2, 1], [2, 2, 3, 2], [3, 1, 2, 1], [2, 3, 2, 3], [2, 3, 2, 3]], [[1, 2, 2, 2], [2, 1, 2, 1], [2, 2, 2, 1], [2, 1, 1, 1], [1, 3, 2, 1], [2, 3, 2, 2]]]
S-3-6-6-102-NR,0.23613882064819336,24333,[[[3, 1, 3, 1], [3, 1, 3, 1], [3, 1, 3, 1], [3, 3, 2, 2], [2, 2, 1, 1], [1, 3, 3, 2]], [[1, 1, 2, 3], [2, 1, 3, 2], [3, 1, 2, 3], [2, 2, 3, 1], [3, 1, 2, 3], [2, 2, 3, 2]], [[1, 3, 2, 1], [2, 2, 3, 3], [3, 3, 2, 3], [2, 1, 3, 3], [3, 3, 3, 3], [3, 2, 3, 1]], [[3, 1, 1, 1], [1, 3, 3, 1], [3, 3, 3, 2], [3, 3, 2, 1], [2, 3, 1, 2], [1, 1, 1, 2]], [[3, 1, 3, 3], [3, 1, 3, 3], [3, 2, 3, 1], [3, 1, 3, 3], [3, 2, 3, 2], [3, 2, 3, 2]], [[3, 3, 1, 3], [1, 3, 2, 3], [2, 1, 2, 1], [2, 3, 3, 3], [3, 2, 2, 1], [2, 2, 2, 1]]]
S-3-6-6-103-NR,5.365453481674194,558274,[[[3, 1, 3, 2], [3, 1, 3, 2], [3, 3, 2, 2], [2, 1, 3, 2], [3, 3, 3, 3], [3, 3, 3, 3]], [[3, 2, 3, 1], [3, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 3], [1, 3, 3, 2], [3, 3, 2, 1]], [[2, 1, 1, 3], [1, 1, 3, 3], [3, 1, 1, 3], [1, 3, 2, 2], [2, 2, 2, 3], [2, 1, 2, 1]], [[2, 3, 3, 2], [3, 3, 1, 3], [1, 3, 3, 1], [3, 2, 1, 1], [1, 3, 3, 3], [3, 1, 3, 3]], [[2, 2, 2, 1], [2, 3, 2, 2], [2, 1, 2, 1], [2, 1, 3, 2], [3, 3, 1, 3], [1, 3, 1, 3]], [[1, 1, 3, 1], [3, 2, 2, 1], [2, 1, 3, 1], [3, 2, 1, 1], [1, 3, 3, 1], [3, 3, 3, 1]]]
S-3-6-6-104-NR,5.421081066131592,679007,[[[3, 3, 1, 2], [1, 1, 2, 2], [2, 1, 3, 1], [3, 3, 1, 1], [1, 1, 2, 2], [2, 1, 3, 1]], [[3, 2, 1, 1], [1, 2, 2, 3], [2, 1, 1, 3], [1, 1, 1, 3], [1, 2, 2, 3], [2, 1, 1, 2]], [[1, 1, 3, 3], [3, 3, 1, 1], [1, 3, 1, 3], [1, 3, 2, 1], [2, 3, 1, 3], [1, 2, 3, 1]], [[1, 3, 3, 1], [3, 1, 2, 2], [2, 3, 1, 1], [1, 1, 1, 1], [1, 3, 3, 2], [3, 1, 1, 1]], [[1, 1, 2, 3], [2, 2, 1, 2], [1, 1, 1, 1], [1, 1, 2, 1], [2, 2, 1, 2], [1, 1, 3, 3]], [[1, 3, 1, 1], [1, 2, 1, 3], [1, 1, 1, 3], [1, 1, 2, 1], [2, 2, 2, 3], [2, 3, 3, 1]]]
S-3-6-6-105-NR,2.7751264572143555,340768,[[[3, 3, 2, 3], [2, 1, 1, 2], [1, 2, 2, 2], [2, 3, 2, 2], [2, 3, 3, 1], [3, 3, 2, 3]], [[3, 3, 2, 3], [2, 2, 3, 3], [3, 2, 3, 1], [3, 2, 1, 3], [1, 1, 1, 3], [1, 3, 1, 1]], [[1, 3, 3, 3], [3, 3, 3, 1], [3, 1, 3, 2], [3, 3, 3, 3], [3, 3, 3, 3], [3, 1, 3, 2]], [[2, 3, 1, 1], [1, 1, 3, 3], [3, 2, 1, 2], [1, 3, 2, 2], [2, 3, 1, 3], [1, 2, 3, 3]], [[1, 1, 3, 2], [3, 3, 1, 2], [1, 2, 1, 2], [1, 2, 2, 3], [2, 3, 2, 3], [2, 3, 2, 1]], [[1, 2, 3, 2], [3, 2, 1, 2], [1, 2, 2, 3], [2, 3, 2, 3], [2, 3, 2, 3], [2, 1, 3, 2]]]
S-3-6-6-106-NR,0.010315179824829102,1370,[[[1, 2, 1, 1], [1, 2, 1, 1], [1, 2, 1, 1], [1, 1, 3, 2], [3, 3, 3, 3], [3, 2, 1, 3]], [[1, 1, 3, 2], [3, 1, 2, 3], [2, 1, 3, 2], [3, 2, 3, 1], [3, 3, 3, 2], [3, 3, 2, 2]], [[2, 2, 1, 1], [1, 3, 3, 3], [3, 2, 3, 2], [3, 1, 1, 2], [1, 2, 2, 1], [2, 2, 1, 1]], [[2, 1, 2, 3], [2, 3, 2, 1], [2, 2, 1, 1], [1, 2, 2, 2], [2, 1, 2, 2], [2, 1, 3, 2]], [[1, 3, 3, 2], [3, 1, 1, 1], [1, 1, 1, 1], [1, 2, 2, 3], [2, 2, 2, 2], [2, 2, 2, 3]], [[3, 2, 2, 2], [2, 1, 2, 2], [2, 1, 1, 3], [1, 3, 2, 2], [2, 2, 1, 2], [1, 3, 1, 2]]]
S-3-6-6-107-NR,3.822110176086426,479294,[[[1, 2, 1, 1], [1, 3, 1, 1], [1, 3, 1, 1], [1, 3, 3, 1], [3, 1, 2, 2], [2, 1, 2, 1]], [[2, 1, 2, 1], [2, 1, 2, 3], [2, 1, 2, 3], [2, 1, 3, 1], [3, 2, 2, 2], [2, 1, 3, 2]], [[3, 1, 3, 2], [3, 3, 1, 2], [1, 3, 3, 1], [3, 1, 1, 1], [1, 2, 2, 2], [2, 2, 3, 2]], [[3, 2, 1, 3], [1, 2, 3, 1], [3, 1, 3, 2], [3, 1, 2, 3], [2, 2, 2, 3], [2, 2, 1, 1]], [[3, 3, 1, 3], [1, 1, 2, 2], [2, 2, 2, 2], [2, 3, 1, 3], [1, 3, 1, 3], [1, 1, 2, 2]], [[3, 3, 2, 1], [2, 2, 1, 1], [1, 2, 3, 1], [3, 3, 1, 1], [1, 3, 2, 2], [2, 2, 2, 1]]]
S-3-6-6-108-NR,0.03845024108886719,2834,[[[3, 1, 2, 1], [2, 2, 3, 1], [3, 1, 2, 1], [2, 3, 1, 3], [1, 2, 2, 3], [2, 3, 3, 3]], [[3, 1, 2, 1], [2, 1, 2, 1], [2, 1, 1, 3], [1, 3, 2, 3], [2, 3, 1, 1], [1, 3, 3, 1]], [[1, 1, 3, 1], [3, 1, 1, 2], [1, 3, 1, 2], [1, 3, 3, 2], [3, 1, 1, 2], [1, 1, 2, 3]], [[3, 1, 2, 1], [2, 2, 1, 3], [1, 2, 1, 2], [1, 2, 3, 1], [3, 2, 3, 3], [3, 3, 1, 3]], [[1, 1, 2, 3], [2, 3, 2, 1], [2, 2, 1, 1], [1, 1, 1, 3], [1, 3, 3, 2], [3, 3, 1, 3]], [[3, 3, 1, 1], [1, 1, 3, 2], [3, 1, 1, 1], [1, 3, 3, 3], [3, 2, 3, 1], [3, 3, 3, 1]]]
slurmstepd: error: *** JOB 12940028 ON cdr684 CANCELLED AT 2018-10-30T01:09:21 DUE TO TIME LIMIT ***
slurmstepd: error: *** JOB 12940128 ON cdr493 CANCELLED AT 2018-10-30T01:09:21 DUE TO TIME LIMIT ***
slurmstepd: error: *** JOB 12940129 ON cdr172 CANCELLED AT 2018-10-30T01:09:21 DUE TO TIME LIMIT ***
S-3-6-6-111-NR,5.385063648223877,674292,[[[2, 1, 2, 3], [2, 1, 2, 3], [2, 2, 1, 2], [1, 2, 3, 2], [3, 2, 3, 2], [3, 2, 3, 2]], [[3, 3, 1, 1], [1, 3, 3, 2], [3, 2, 3, 1], [3, 2, 3, 1], [3, 2, 1, 2], [1, 2, 3, 2]], [[2, 1, 2, 2], [2, 2, 3, 3], [3, 1, 3, 1], [3, 1, 2, 3], [2, 2, 3, 2], [3, 2, 2, 1]], [[3, 2, 1, 3], [1, 3, 3, 3], [3, 1, 3, 2], [3, 3, 2, 1], [2, 2, 3, 1], [3, 1, 2, 3]], [[3, 3, 3, 3], [3, 3, 1, 2], [1, 2, 1, 1], [1, 1, 3, 1], [3, 1, 2, 2], [2, 3, 1, 3]], [[3, 3, 1, 2], [1, 2, 1, 2], [1, 1, 3, 1], [3, 1, 3, 2], [3, 2, 1, 2], [1, 3, 1, 3]]]
S-3-6-6-112-NR,29.34402108192444,3663981,[[[2, 3, 2, 1], [2, 2, 1, 3], [1, 1, 1, 1], [1, 2, 3, 1], [3, 3, 3, 2], [3, 3, 3, 2]], [[1, 1, 1, 2], [1, 3, 3, 3], [3, 1, 1, 1], [1, 1, 3, 3], [3, 2, 2, 1], [2, 2, 1, 3]], [[3, 2, 2, 3], [2, 3, 1, 2], [1, 1, 3, 3], [3, 3, 3, 2], [3, 1, 3, 1], [3, 3, 1, 3]], [[3, 3, 1, 2], [1, 2, 3, 3], [3, 3, 3, 2], [3, 2, 2, 3], [2, 1, 1, 1], [1, 3, 2, 2]], [[3, 2, 2, 2], [2, 3, 1, 3], [1, 2, 3, 2], [3, 3, 2, 1], [2, 1, 3, 3], [3, 2, 2, 2]], [[3, 2, 3, 2], [3, 3, 1, 2], [1, 2, 1, 1], [1, 1, 3, 2], [3, 3, 3, 1], [3, 2, 2, 1]]]
S-3-6-6-113-NR,20.43791890144348,2516776,[[[1, 2, 2, 1], [2, 3, 3, 1], [3, 1, 2, 2], [2, 3, 3, 1], [3, 1, 1, 2], [1, 3, 3, 3]], [[2, 1, 3, 3], [3, 1, 1, 2], [1, 2, 1, 1], [1, 1, 2, 3], [2, 2, 2, 1], [2, 3, 2, 3]], [[3, 3, 3, 3], [3, 2, 1, 3], [1, 1, 1, 1], [1, 3, 3, 2], [3, 1, 1, 1], [1, 3, 2, 1]], [[1, 3, 2, 3], [2, 3, 3, 3], [3, 1, 3, 2], [3, 2, 3, 2], [3, 1, 3, 2], [3, 1, 1, 1]], [[2, 3, 2, 1], [2, 3, 1, 3], [1, 2, 1, 3], [1, 2, 1, 3], [1, 2, 3, 2], [3, 1, 1, 3]], [[3, 1, 2, 1], [2, 3, 1, 2], [1, 3, 2, 2], [2, 3, 3, 2], [3, 2, 1, 2], [1, 3, 2, 2]]]
